date,FREL,VNQ,VNQ/FREL,VNQ/FREL avg,VNQ/FREL 10 dma,VNQ/FREL 20 dma,FREL avg,FREL 10 dma,FREL 20 dma,avg diff,10 dma diff,20 dma diff,FREL div,VNQ div,FREL*,VNQ*,VNQ*/FREL*,VNQ*/FREL* avg,VNQ*/FREL* 10 dma,VNQ*/FREL* 20 dma,FREL* avg,FREL* 10 dma,FREL* 20 dma,avg diff*,10 dma diff*,20 dma diff*
2026-03-17,28.29,93.34,3.2993990809473313,3.293648077180519,3.295046235106823,3.294105327380018,93.17730410343688,93.20410039448693,93.17924126276995,0.0017445666889631748,0.0014570241489028832,0.0017237768709363697,0.0,0.0,28.29,93.34,3.2993990809473313,3.2926521199357435,3.295046235106823,3.294105327380018,93.14912847298218,93.20410039448693,93.17924126276995,0.002046999685504465,0.0014570241489028832,0.0017237768709363697
2026-03-18,27.86,91.96,3.300789662598708,3.293648077180519,3.295790489198476,3.294565110475074,91.76103543024925,91.79998811007609,91.7737744208073,0.002165943024090659,0.001741531788412777,0.0020271247738758488,0.0,0.0,27.86,91.96,3.300789662598708,3.2926521199357435,3.295790489198476,3.294565110475074,91.73328806140981,91.79998811007609,91.7737744208073,0.0024683760206318174,0.001741531788412777,0.0020271247738758488
2026-03-19,27.79,91.59,3.2957898524649156,3.293648077180519,3.2963955614014893,3.2948942468286715,91.53048006484661,91.59001769482565,91.5559644201023,0.0006500631412533186,-1.931960250773371e-07,0.00037167709807083157,0.0,0.0,27.79,91.59,3.2957898524649156,3.2926521199357435,3.2963955614014893,3.2948942468286715,91.50280241301431,91.59001769482565,91.5559644201023,0.0009524961377946119,-1.931960250773371e-07,0.00037167709807083157
2026-03-20,26.66,88.75,3.3289572393098275,3.293648077180519,3.2998898768817684,3.2966770619354335,87.80865773763264,87.8819056669637,87.84188062045239,0.010663325085732051,0.009829496197537141,0.010285041209958223,0.25,0.0,26.91,88.75,3.2980304719435156,3.2926521199357435,3.2967972001451367,3.295130723567118,88.60526854747086,88.70600455731407,88.66560418215956,0.0016321080940214143,0.0004958462092854222,0.0009513912217064374
2026-03-23,26.86,89.44,3.3298585256887563,3.293648077180519,3.3035466110804292,3.2985447279839244,88.46738735306874,88.63504209304429,88.54874588358574,0.010934029792466935,0.009040721037963695,0.010014808083595764,0.25,0.0,27.11,89.44,3.2991516045739577,3.2926521199357435,3.2973832422323186,3.295463043559869,89.263798971458,89.37617209593465,89.33099391590457,0.0019719903735255775,0.0007138941185018614,0.0012195054154717723
2026-03-24,26.69,87.91,3.293742974896965,3.293648077180519,3.303505004277375,3.298590132180486,87.90746717994806,88.17165904973666,88.03815878989094,2.8811927423846063e-05,-0.0029720215467038233,-0.0014567792404003206,0.0,0.0,26.69,87.91,3.293742974896965,3.2926521199357435,3.2973416354292633,3.2955084477564305,87.880885081085,88.00715873518058,87.9559086326129,0.00033124492396507086,-0.0011045965698630955,-0.0005220867877424009
2026-03-25,26.67,87.84,3.293588301462317,3.293648077180519,3.3032658265972095,3.298507477090351,87.84159421840445,88.10447846407759,87.97339882525357,-1.8148951933054704e-05,-0.0030063877603980797,-0.0015175049426764133,0.0,0.0,26.67,87.84,3.293588301462317,3.2926521199357435,3.297102457749099,3.2954257926662955,87.81503203868628,87.94010141689846,87.891210301664,0.00028428404460819105,-0.0011389392418412877,-0.0005828253618205756
2026-03-26,26.64,87.72,3.2927927927927927,3.293648077180519,3.30299639527477,3.298400652431957,87.74278477608902,87.99900162054966,87.87223918968695,-0.00025971064173141775,-0.0031755456431349434,-0.0017340086160456767,0.0,0.0,26.64,87.72,3.2927927927927927,3.2926521199357435,3.2968330264266585,3.2953189680079014,87.71625247508821,87.834809474436,87.79014311663012,4.272235480969881e-05,-0.0013079617829596531,-0.000799305602730671
2026-03-27,26.42,87.0,3.2929598788796364,3.293648077180519,3.3025607194775817,3.298406526623702,87.01818219910932,87.26516476315943,87.1437452372523,-0.00020896895882620362,-0.0030432354988092387,-0.0016508806526870944,0.0,0.0,26.42,87.0,3.2929598788796364,3.2926521199357435,3.2963973506294706,3.2953248421996464,86.99186900870235,87.10232855819233,87.06232713476876,9.346403771494191e-05,-0.0011754991541223288,-0.0007161473531754032
2026-03-30,26.53,87.33,3.291745194119864,3.293648077180519,3.3019623503161113,3.2982788138022223,87.38048348759918,87.61693588774024,87.50672515132682,-0.0005779102432374316,-0.0032802648823006763,-0.002021602856741896,0.0,0.0,26.53,87.33,3.291745194119864,3.2926521199357435,3.2957989814680007,3.295197129378167,87.35406074189528,87.45342171219986,87.42496806355662,-0.0002754772466961956,-0.0014122819144394263,-0.0010868712226918076
2026-03-31,26.91,88.7,3.2961724266072094,3.293648077180519,3.301639684882099,3.2983429599944616,88.63206975692776,88.85580684700656,88.75668287941781,0.000766136057488896,-0.0017550187714492614,-0.0006388362548629873,0.0,0.0,26.91,88.7,3.2961724266072094,3.2926521199357435,3.295476316033988,3.295261275570406,88.60526854747086,88.6899505913039,88.67375475156646,0.0010685690540299777,0.00011330302165775997,0.0002959315899000165
2026-04-01,27.0,89.02,3.297037037037037,3.293648077180519,3.301264422325932,3.298527455762204,88.92849808387402,89.14427149181667,89.05525991985046,0.0010284090641484605,-0.0013950216946382581,-0.0003960114428824539,0.0,0.0,27.0,89.02,3.297037037037037,3.2926521199357435,3.295101053477821,3.295445771338149,88.90160723826507,88.97786053291767,88.97205444040097,0.0013308420606899145,0.0004734828580907034,0.0005387382140107699
2026-04-02,27.39,90.23,3.294267981014969,3.293648077180519,3.3011122351809377,3.2987538982912135,90.21302083397441,90.42163252750728,90.34666701332677,0.0001881942121920296,-0.002121570635208625,-0.0012921606261698424,0.0,0.0,27.39,90.23,3.294267981014969,3.2926521199357435,3.294948866332826,3.295672213867158,90.18574156504002,90.25281785475752,90.2622596769519,0.0004906272087331883,-0.0002528534865568089,-0.00035746327685349215
2026-04-06,27.42,90.36,3.2954048140043763,3.293648077180519,3.2977569926503927,3.29882343476608,90.31183027628984,90.51649748866132,90.45183189114508,0.0005332289464035917,-0.0017304351851742971,-0.0010157731170639256,0.0,0.0,27.42,90.36,3.2954048140043763,3.2926521199357435,3.2946863005389124,3.2957417503420245,90.28452112863809,90.3474979148461,90.36733210423748,0.0008356619429448183,0.00013836819521171746,-8.113995991785816e-05
2026-04-07,27.46,90.49,3.295338674435542,3.293648077180519,3.294305007525071,3.2989258093027503,90.44357619937705,90.55640701817978,90.58569151867657,0.0005131585039863376,-0.0007335911521429467,-0.001056922956162566,0.0,0.0,27.46,90.49,3.295338674435542,3.2926521199357435,3.294305007525071,3.2958441248786947,90.41622721343552,90.47208581279854,90.50106846439199,0.0008155915005274007,0.00019798829328812357,-0.0001223095095211806
2026-04-08,27.96,92.12,3.2947067238912733,3.293648077180519,3.294401382424502,3.2989531933509384,92.09040023796732,92.10876801040098,92.2379656281049,0.00032136906764430976,0.00012193524099677645,-0.0012797455624206726,0.0,0.0,27.96,92.12,3.2947067238912733,3.2926521199357435,3.294401382424502,3.295871508926883,92.0625532734034,92.10876801040098,92.1518017316083,0.0006238020641856034,0.00012193524099677645,-0.00034516113290457707
2026-04-09,28.16,92.78,3.2947443181818183,3.293648077180519,3.2945169840964517,3.2988914053468306,92.74912985340342,92.77034292907398,92.89852192476242,0.0003327795145253281,0.00010409111384336693,-0.001276635979552758,0.0,0.0,28.16,92.78,3.2947443181818183,3.2926521199357435,3.2945169840964517,3.295809720922775,92.72108369739054,92.77034292907398,92.81174169138102,0.0006352125110665111,0.00010409111384336693,-0.0003420593114890975
2026-04-10,28.23,92.98,3.293659227771874,3.293648077180519,3.29460362759436,3.2988000114345644,92.97968521880605,93.00421446104284,93.12770437294103,3.3854778101044262e-06,-0.0002603926494495188,-0.001587300261971637,0.0,0.0,28.23,92.98,3.293659227771874,3.2926521199357435,3.29460362759436,3.2957183270105093,92.95156934578604,93.00421446104284,93.04070842164994,0.00030581847435144253,-0.0002603926494495188,-0.0006527060811703434
