,bop date,eop date,day count, bop RSP price , eop RSP price , bop SPY price ,, eop SPY price ,, eop SPY / eop RSP , bop SPY / RSP moving avg , eop SPY / RSP moving avg ,current position,new position, bop RSP shares , eop RSP shares , eop RSP shares bought , eop RSP shares sold , eop RSP shares traded , bop SPY shares , eop SPY shares , eop SPY shares bought , eop SPY shares sold , eop SPY shares traded , RSP daily commission , SPY daily commission , daily total commissions , RSP cop ,RSP pct cop, RSP daily position pnl , SPY cop ,SPY pct cop, SPY daily position pnl , daily position pnl , short RSP investment amount , long RSP investment amount , RSP investment amount , daily RSP borrow cost , short SPY investment amount , long SPY investment amount , SPY investment amount , daily SPY borrow cost , net investment amount , gross investment amount , short investment amount , daily borrow cost , daily net profit , cumulative net profit , drawdown 
567,4/8/2026,4/9/2026,1, $197.96 , $198.08 , $676.01 ,99%, $679.91 , $0.29 , 3.43 , 3.39 , 3.39 ,1,1, 505.15 , 504.85 , -   , 0.31 , (0.31), (147.93), (147.08), 0.85 , -   , 0.85 , $(0.00), $(0.00), $(0.01), $0.12 ,0.06%, $60.62 , $3.90 ,0.58%, $(576.91), $(516.30), $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $(519.08)," $6,005.17 "," $(4,827.83)"
568,4/9/2026,4/10/2026,1, $198.08 , $196.65 , $679.91 ,100%, $679.46 , $0.29 , 3.46 , 3.39 , 3.40 ,1,1, 504.85 , 508.52 , 3.67 , -   , 3.67 , (147.08), (147.18), -   , 0.10 , (0.10), $(0.02), $(0.00), $(0.02), $(1.43),-0.72%, $(721.93), $(0.45),-0.07%, $66.19 , $(655.75), $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $(0.00)," $200,000.00 "," $(100,000.00)", $(2.78), $(658.54)," $5,346.63 "," $(5,486.38)"
569,4/10/2026,4/13/2026,3, $196.65 , $198.83 , $679.46 ,99%, $686.10 , $0.29 , 3.45 , 3.40 , 3.41 ,1,1, 508.52 , 502.94 , -   , 5.58 , (5.58), (147.18), (145.75), 1.42 , -   , 1.42 , $(0.03), $(0.01), $(0.03), $2.18 ,1.10%," $1,108.57 ", $6.64 ,0.97%, $(977.25), $131.32 , $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(8.33), $-   ," $200,000.00 "," $(100,000.00)", $(8.33), $122.95 ," $5,469.58 "," $(5,363.42)"
570,4/13/2026,4/14/2026,1, $198.83 , $199.66 , $686.10 ,99%, $694.46 , $0.29 , 3.48 , 3.41 , 3.42 ,1,1, 502.94 , 500.85 , -   , 2.09 , (2.09), (145.75), (144.00), 1.75 , -   , 1.75 , $(0.01), $(0.01), $(0.02), $0.83 ,0.42%, $417.44 , $8.36 ,1.21%," $(1,218.48)", $(801.04), $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $(803.84)," $4,665.75 "," $(6,167.26)"
571,4/14/2026,4/15/2026,1, $199.66 , $199.73 , $694.46 ,98%, $699.94 , $0.29 , 3.50 , 3.42 , 3.43 ,1,1, 500.85 , 500.68 , -   , 0.18 , (0.18), (144.00), (142.87), 1.13 , -   , 1.13 , $(0.00), $(0.01), $(0.01), $0.07 ,0.04%, $35.06 , $5.48 ,0.79%, $(789.10), $(754.04), $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $(756.83)," $3,908.92 "," $(6,924.09)"
572,4/15/2026,4/16/2026,1, $199.73 , $200.64 , $699.94 ,97%, $701.66 , $0.29 , 3.50 , 3.43 , 3.44 ,1,1, 500.68 , 498.41 , -   , 2.27 , (2.27), (142.87), (142.52), 0.35 , -   , 0.35 , $(0.01), $(0.00), $(0.01), $0.91 ,0.45%, $455.62 , $1.72 ,0.25%, $(245.74), $209.88 , $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $207.09 ," $4,116.01 "," $(6,717.00)"
573,4/16/2026,4/17/2026,1, $200.64 , $203.16 , $701.66 ,97%, $710.14 , $0.29 , 3.50 , 3.44 , 3.45 ,1,1, 498.41 , 492.22 , -   , 6.18 , (6.18), (142.52), (140.82), 1.70 , -   , 1.70 , $(0.03), $(0.01), $(0.04), $2.52 ,1.25%," $1,255.98 ", $8.48 ,1.20%," $(1,208.56)", $47.42 , $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $44.60 ," $4,160.61 "," $(6,672.40)"
574,4/17/2026,4/20/2026,3, $203.16 , $203.80 , $710.14 ,97%, $708.72 , $0.29 , 3.48 , 3.45 , 3.46 ,1,1, 492.22 , 490.68 , -   , 1.55 , (1.55), (140.82), (141.10), -   , 0.28 , (0.28), $(0.01), $(0.00), $(0.01), $0.64 ,0.31%, $315.02 , $(1.42),-0.20%, $199.96 , $514.98 , $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(8.33), $-   ," $200,000.00 "," $(100,000.00)", $(8.33), $506.64 ," $4,667.25 "," $(6,165.75)"
575,4/20/2026,4/21/2026,1, $203.80 , $202.55 , $708.72 ,96%, $704.08 , $0.29 , 3.48 , 3.46 , 3.47 ,1,1, 490.68 , 493.71 , 3.03 , -   , 3.03 , (141.10), (142.03), -   , 0.93 , (0.93), $(0.02), $(0.00), $(0.02), $(1.25),-0.62%, $(613.35), $(4.64),-0.66%, $654.70 , $41.36 , $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $(0.00)," $200,000.00 "," $(100,000.00)", $(2.78), $38.56 ," $4,705.81 "," $(6,127.20)"
576,4/21/2026,4/22/2026,1, $202.55 , $202.46 , $704.08 ,93%, $711.21 , $0.28 , 3.51 , 3.47 , 3.48 ,1,1, 493.71 , 493.92 , 0.22 , -   , 0.22 , (142.03), (140.61), 1.42 , -   , 1.42 , $(0.00), $(0.01), $(0.01), $(0.09),-0.04%, $(44.43), $7.13 ,1.01%," $(1,012.67)"," $(1,057.10)", $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $(0.00)," $200,000.00 "," $(100,000.00)", $(2.78)," $(1,059.89)"," $3,645.92 "," $(7,187.09)"
577,4/22/2026,4/23/2026,1, $202.46 , $202.45 , $711.21 ,94%, $708.45 , $0.29 , 3.50 , 3.48 , 3.48 ,1,1, 493.92 , 493.95 , 0.02 , -   , 0.02 , (140.61), (141.15), -   , 0.55 , (0.55), $(0.00), $(0.00), $(0.00), $(0.01),0.00%, $(4.94), $(2.76),-0.39%, $388.07 , $383.13 , $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $380.35 ," $4,026.27 "," $(6,806.73)"
578,4/23/2026,4/24/2026,1, $202.45 , $202.03 , $708.45 ,95%, $713.94 , $0.28 , 3.53 , 3.48 , 3.49 ,1,1, 493.95 , 494.98 , 1.03 , -   , 1.03 , (141.15), (140.07), 1.09 , -   , 1.09 , $(0.01), $(0.01), $(0.01), $(0.42),-0.21%, $(207.46), $5.49 ,0.77%, $(774.93), $(982.39), $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $(985.18)," $3,041.09 "," $(7,791.91)"
579,4/24/2026,4/27/2026,3, $202.03 , $201.79 , $713.94 ,86%, $715.17 , $0.28 , 3.54 , 3.49 , 3.50 ,1,1, 494.98 , 495.56 , 0.59 , -   , 0.59 , (140.07), (139.83), 0.24 , -   , 0.24 , $(0.00), $(0.00), $(0.00), $(0.24),-0.12%, $(118.79), $1.23 ,0.17%, $(172.28), $(291.08), $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(8.33), $-   ," $200,000.00 "," $(100,000.00)", $(8.33), $(299.42)," $2,741.68 "," $(8,091.33)"
580,4/27/2026,4/28/2026,1, $201.79 , $200.76 , $715.17 ,71%, $711.69 , $0.28 , 3.54 , 3.50 , 3.51 ,1,1, 495.56 , 498.11 , 2.54 , -   , 2.54 , (139.83), (140.51), -   , 0.68 , (0.68), $(0.01), $(0.00), $(0.02), $(1.03),-0.51%, $(510.43), $(3.48),-0.49%, $486.60 , $(23.83), $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $(26.63)," $2,715.05 "," $(8,117.96)"
581,4/28/2026,4/29/2026,1, $200.76 , $200.41 , $711.69 ,43%, $711.58 , $0.28 , 3.55 , 3.51 , 3.51 ,1,1, 498.11 , 498.98 , 0.87 , -   , 0.87 , (140.51), (140.53), -   , 0.02 , (0.02), $(0.00), $(0.00), $(0.00), $(0.35),-0.17%, $(174.34), $(0.11),-0.02%, $15.46 , $(158.88), $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $(161.66)," $2,553.39 "," $(8,279.62)"
582,4/29/2026,4/30/2026,1, $200.41 , $203.44 , $711.58 ,1%, $718.66 , $0.28 , 3.53 , 3.51 , 3.52 ,1,1, 498.98 , 491.55 , -   , 7.43 , (7.43), (140.53), (139.15), 1.38 , -   , 1.38 , $(0.04), $(0.01), $(0.04), $3.03 ,1.50%," $1,511.90 ", $7.08 ,0.99%, $(994.97), $516.93 , $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $514.11 ," $3,067.50 "," $(7,765.51)"
583,4/30/2026,5/1/2026,1, $203.44 , $202.82 , $718.66 ,-6%, $720.65 , $0.28 , 3.55 , 3.52 , 3.52 ,1,1, 491.55 , 493.05 , 1.50 , -   , 1.50 , (139.15), (138.76), 0.38 , -   , 0.38 , $(0.01), $(0.00), $(0.01), $(0.62),-0.31%, $(304.76), $1.99 ,0.28%, $(276.90), $(581.66), $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $(0.00)," $200,000.00 "," $(100,000.00)", $(2.78), $(584.45)," $2,483.05 "," $(8,349.96)"
584,5/1/2026,5/4/2026,3, $202.82 , $201.64 , $720.65 ,8%, $718.01 , $0.28 , 3.56 , 3.52 , 3.53 ,1,1, 493.05 , 495.93 , 2.89 , -   , 2.89 , (138.76), (139.27), -   , 0.51 , (0.51), $(0.01), $(0.00), $(0.02), $(1.18),-0.58%, $(581.80), $(2.64),-0.37%, $366.34 , $(215.46), $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(8.33), $0.00 ," $200,000.00 "," $(100,000.00)", $(8.33), $(223.81)," $2,259.24 "," $(8,573.77)"
585,5/4/2026,5/5/2026,1, $201.64 , $203.24 , $718.01 ,20%, $723.77 , $0.28 , 3.56 , 3.53 , 3.54 ,1,1, 495.93 , 492.03 , -   , 3.90 , (3.90), (139.27), (138.17), 1.11 , -   , 1.11 , $(0.02), $(0.01), $(0.03), $1.60 ,0.79%, $793.49 , $5.76 ,0.80%, $(802.22), $(8.72), $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $0.00 ," $200,000.00 "," $(100,000.00)", $(2.78), $(11.53)," $2,247.71 "," $(8,585.30)"
586,5/5/2026,5/6/2026,1, $203.24 , $204.85 , $723.77 ,56%, $733.83 , $0.28 , 3.58 , 3.54 , 3.55 ,1,1, 492.03 , 488.16 , -   , 3.87 , (3.87), (138.17), (136.27), 1.89 , -   , 1.89 , $(0.02), $(0.01), $(0.03), $1.61 ,0.79%, $792.17 , $10.06 ,1.38%," $(1,389.94)", $(597.78), $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $(600.58)," $1,647.13 "," $(9,185.88)"
587,5/6/2026,5/7/2026,1, $204.85 , $203.54 , $733.83 ,81%, $731.58 , $0.28 , 3.59 , 3.55 , 3.56 ,1,1, 488.16 , 491.30 , 3.14 , -   , 3.14 , (136.27), (136.69), -   , 0.42 , (0.42), $(0.02), $(0.00), $(0.02), $(1.31),-0.64%, $(639.49), $(2.25),-0.31%, $306.61 , $(332.88), $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $(335.68)," $1,311.45 "," $(9,521.56)"
588,5/7/2026,5/8/2026,1, $203.54 , $204.10 , $731.58 ,90%, $737.62 , $0.28 , 3.61 , 3.56 , 3.56 ,1,1, 491.30 , 489.96 , -   , 1.35 , (1.35), (136.69), (135.57), 1.12 , -   , 1.12 , $(0.01), $(0.01), $(0.01), $0.56 ,0.27%, $275.13 , $6.04 ,0.82%, $(825.61), $(550.48), $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $0.00 ," $200,000.00 "," $(100,000.00)", $(2.78), $(553.27), $758.18 ," $(10,074.83)"
589,5/8/2026,5/11/2026,3, $204.10 , $203.99 , $737.62 ,89%, $739.30 , $0.28 , 3.62 , 3.56 , 3.57 ,1,1, 489.96 , 490.22 , 0.26 , -   , 0.26 , (135.57), (135.26), 0.31 , -   , 0.31 , $(0.00), $(0.00), $(0.00), $(0.11),-0.05%, $(53.90), $1.68 ,0.23%, $(227.76), $(281.65), $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(8.33), $(0.00)," $200,000.00 "," $(100,000.00)", $(8.33), $(289.99), $468.19 ," $(10,364.82)"
590,5/11/2026,5/12/2026,1, $203.99 , $203.81 , $739.30 ,87%, $738.18 , $0.28 , 3.62 , 3.57 , 3.58 ,1,1, 490.22 , 490.65 , 0.43 , -   , 0.43 , (135.26), (135.47), -   , 0.21 , (0.21), $(0.00), $(0.00), $(0.00), $(0.18),-0.09%, $(88.24), $(1.12),-0.15%, $151.49 , $63.26 , $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $60.47 , $528.66 ," $(10,304.35)"
591,5/12/2026,5/13/2026,1, $203.81 , $202.92 , $738.18 ,83%, $742.31 , $0.27 , 3.66 , 3.58 , 3.59 ,1,1, 490.65 , 492.81 , 2.15 , -   , 2.15 , (135.47), (134.71), 0.75 , -   , 0.75 , $(0.01), $(0.00), $(0.01), $(0.89),-0.44%, $(436.68), $4.13 ,0.56%, $(559.48), $(996.17), $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $(0.00)," $200,000.00 "," $(100,000.00)", $(2.78), $(998.96), $(470.30)," $(11,303.30)"
592,5/13/2026,5/14/2026,1, $202.92 , $203.66 , $742.31 ,56%, $748.17 , $0.27 , 3.67 , 3.59 , 3.60 ,1,1, 492.81 , 491.01 , -   , 1.79 , (1.79), (134.71), (133.66), 1.06 , -   , 1.06 , $(0.01), $(0.01), $(0.01), $0.74 ,0.36%, $364.68 , $5.86 ,0.79%, $(789.43), $(424.75), $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $(427.54), $(897.84)," $(11,730.85)"
593,5/14/2026,5/15/2026,1, $203.66 , $201.56 , $748.17 ,58%, $739.17 , $0.27 , 3.67 , 3.60 , 3.62 ,1,1, 491.01 , 496.13 , 5.12 , -   , 5.12 , (133.66), (135.29), -   , 1.63 , (1.63), $(0.03), $(0.01), $(0.03), $(2.10),-1.04%," $(1,031.13)", $(9.00),-1.21%," $1,202.94 ", $171.80 , $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $(0.00)," $200,000.00 "," $(100,000.00)", $(2.78), $168.99 , $(728.85)," $(11,561.85)"
594,5/15/2026,5/18/2026,3, $201.56 , $202.80 , $739.17 ,33%, $738.65 , $0.27 , 3.64 , 3.62 , 3.62 ,1,1, 496.13 , 493.10 , -   , 3.03 , (3.03), (135.29), (135.38), -   , 0.10 , (0.10), $(0.02), $(0.00), $(0.02), $1.24 ,0.61%, $615.20 , $(0.52),-0.07%, $70.35 , $685.55 , $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(8.33), $(0.00)," $200,000.00 "," $(100,000.00)", $(8.33), $677.20 , $(51.65)," $(10,884.65)"
595,5/18/2026,5/19/2026,1, $202.80 , $201.62 , $738.65 ,-11%, $733.73 , $0.27 , 3.64 , 3.62 , 3.63 ,1,1, 493.10 , 495.98 , 2.89 , -   , 2.89 , (135.38), (136.29), -   , 0.91 , (0.91), $(0.01), $(0.00), $(0.02), $(1.18),-0.58%, $(581.85), $(4.92),-0.67%, $666.08 , $84.23 , $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $81.43 , $29.78 ," $(10,803.22)"
596,5/19/2026,5/20/2026,1, $201.62 , $203.83 , $733.73 ,-1%, $741.25 , $0.27 , 3.64 , 3.63 , 3.64 ,1,1, 495.98 , 490.60 , -   , 5.38 , (5.38), (136.29), (134.91), 1.38 , -   , 1.38 , $(0.03), $(0.01), $(0.03), $2.21 ,1.09%," $1,096.12 ", $7.52 ,1.02%," $(1,024.90)", $71.22 , $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $68.41 , $98.19 ," $(10,734.81)"
597,5/20/2026,5/21/2026,1, $203.83 , $204.71 , $741.25 ,23%, $742.72 , $0.28 , 3.63 , 3.64 , 3.64 ,1,-1, 490.60 , (488.50), -   , 979.10 , (979.10), (134.91), 134.64 , 269.55 , -   , 269.55 , $(4.90), $(1.35), $(6.24), $0.88 ,0.43%, $431.73 , $1.47 ,0.20%, $(198.31), $233.42 , $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $224.40 , $322.59 ," $(10,510.42)"
598,5/21/2026,5/22/2026,1, $204.71 , $206.58 , $742.72 ,44%, $745.64 , $0.28 , 3.61 , 3.64 , 3.64 ,-1,-1, (488.50), (484.07), 4.42 , -   , 4.42 , 134.64 , 134.11 , -   , 0.53 , (0.53), $(0.02), $(0.00), $(0.02), $1.87 ,0.91%, $(913.49), $2.92 ,0.39%, $393.15 , $(520.34)," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $100,000.00 "," $100,000.00 ", $-   , $(0.00)," $200,000.00 "," $(100,000.00)", $(2.78), $(523.14), $(200.55)," $(11,033.56)"
599,5/22/2026,5/26/2026,4, $206.58 , $207.64 , $745.64 ,63%, $750.59 , $0.28 , 3.61 , 3.64 , 3.64 ,-1,-1, (484.07), (481.60), 2.47 , -   , 2.47 , 134.11 , 133.23 , -   , 0.88 , (0.88), $(0.01), $(0.00), $(0.02), $1.06 ,0.51%, $(513.12), $4.95 ,0.66%, $663.86 , $150.74 ," $(100,000.00)", $-   ," $(100,000.00)", $(11.11), $-   ," $100,000.00 "," $100,000.00 ", $-   , $-   ," $200,000.00 "," $(100,000.00)", $(11.11), $139.61 , $(60.94)," $(10,893.94)"
600,5/26/2026,5/27/2026,1, $207.64 , $207.49 , $750.59 ,79%, $750.46 , $0.28 , 3.62 , 3.64 , 3.64 ,-1,-1, (481.60), (481.95), -   , 0.35 , (0.35), 133.23 , 133.25 , 0.02 , -   , 0.02 , $(0.00), $(0.00), $(0.00), $(0.15),-0.07%, $72.24 , $(0.13),-0.02%, $(17.32), $54.92 ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $100,000.00 "," $100,000.00 ", $-   , $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $52.14 , $(8.80)," $(10,841.80)"
601,5/27/2026,5/28/2026,1, $207.49 , $208.25 , $750.46 ,86%, $754.60 , $0.28 , 3.62 , 3.64 , 3.64 ,-1,-1, (481.95), (480.19), 1.76 , -   , 1.76 , 133.25 , 132.52 , -   , 0.73 , (0.73), $(0.01), $(0.00), $(0.01), $0.76 ,0.37%, $(366.28), $4.14 ,0.55%, $551.66 , $185.38 ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $100,000.00 "," $100,000.00 ", $-   , $(0.00)," $200,000.00 "," $(100,000.00)", $(2.78), $182.59 , $173.79 ," $(10,659.21)"
602,5/28/2026,5/29/2026,1, $208.25 , $208.83 , $754.60 ,90%, $756.48 , $0.28 , 3.62 , 3.64 , 3.63 ,-1,-1, (480.19), (478.86), 1.33 , -   , 1.33 , 132.52 , 132.19 , -   , 0.33 , (0.33), $(0.01), $(0.00), $(0.01), $0.58 ,0.28%, $(278.51), $1.88 ,0.25%, $249.14 , $(29.37)," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $100,000.00 "," $100,000.00 ", $-   , $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $(32.16), $141.63 ," $(10,691.37)"
603,5/29/2026,6/1/2026,3, $208.83 , $209.21 , $756.48 ,97%, $758.54 , $0.28 , 3.63 , 3.63 , 3.63 ,-1,-1, (478.86), (477.99), 0.87 , -   , 0.87 , 132.19 , 131.83 , -   , 0.36 , (0.36), $(0.00), $(0.00), $(0.01), $0.38 ,0.18%, $(181.97), $2.06 ,0.27%, $272.31 , $90.35 ," $(100,000.00)", $-   ," $(100,000.00)", $(8.33), $-   ," $100,000.00 "," $100,000.00 ", $-   , $-   ," $200,000.00 "," $(100,000.00)", $(8.33), $82.01 , $223.64 ," $(10,609.36)"
604,6/1/2026,6/2/2026,1, $209.21 , $210.04 , $758.54 ,98%, $759.57 , $0.28 , 3.62 , 3.63 , 3.62 ,-1,-1, (477.99), (476.10), 1.89 , -   , 1.89 , 131.83 , 131.65 , -   , 0.18 , (0.18), $(0.01), $(0.00), $(0.01), $0.83 ,0.40%, $(396.73), $1.03 ,0.14%, $135.79 , $(260.94)," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $100,000.00 "," $100,000.00 ", $-   , $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $(263.73), $(40.09)," $(10,873.10)"
605,6/2/2026,6/3/2026,1, $210.04 , $209.25 , $759.57 ,99%, $754.24 , $0.28 , 3.60 , 3.62 , 3.62 ,-1,-1, (476.10), (477.90), -   , 1.80 , (1.80), 131.65 , 132.58 , 0.93 , -   , 0.93 , $(0.01), $(0.00), $(0.01), $(0.79),-0.38%, $376.12 , $(5.33),-0.70%, $(701.71), $(325.59)," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $100,000.00 "," $100,000.00 ", $-   , $0.00 ," $200,000.00 "," $(100,000.00)", $(2.78), $(328.39), $(368.47)," $(11,201.48)"
606,6/3/2026,6/4/2026,1, $209.25 , $210.83 , $754.24 ,97%, $757.09 , $0.28 , 3.59 , 3.62 , 3.62 ,-1,-1, (477.90), (474.32), 3.58 , -   , 3.58 , 132.58 , 132.08 , -   , 0.50 , (0.50), $(0.02), $(0.00), $(0.02), $1.58 ,0.75%, $(755.08), $2.85 ,0.38%, $377.86 , $(377.21)," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $100,000.00 "," $100,000.00 ", $-   , $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $(380.01), $(748.49)," $(11,581.49)"
607,6/4/2026,6/5/2026,1, $210.83 , $207.83 , $757.09 ,93%, $737.55 , $0.28 , 3.55 , 3.62 , 3.61 ,-1,-1, (474.32), (481.16), -   , 6.85 , (6.85), 132.08 , 135.58 , 3.50 , -   , 3.50 , $(0.03), $(0.02), $(0.05), $(3.00),-1.43%," $1,422.95 ", $(19.54),-2.61%," $(2,580.93)"," $(1,157.99)"," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $100,000.00 "," $100,000.00 ", $-   , $-   ," $200,000.00 "," $(100,000.00)", $(2.78)," $(1,160.82)"," $(1,909.30)"," $(12,742.31)"
608,6/5/2026,6/8/2026,3, $207.83 , $207.61 , $737.55 ,70%, $739.22 , $0.28 , 3.56 , 3.61 , 3.60 ,-1,-1, (481.16), (481.67), -   , 0.51 , (0.51), 135.58 , 135.28 , -   , 0.31 , (0.31), $(0.00), $(0.00), $(0.00), $(0.22),-0.11%, $105.86 , $1.67 ,0.23%, $226.43 , $332.28 ," $(100,000.00)", $-   ," $(100,000.00)", $(8.33), $-   ," $100,000.00 "," $100,000.00 ", $-   , $-   ," $200,000.00 "," $(100,000.00)", $(8.33), $323.94 ," $(1,585.36)"," $(12,418.37)"
609,6/8/2026,6/9/2026,1, $207.61 , $209.19 , $739.22 ,70%, $737.05 , $0.28 , 3.52 , 3.60 , 3.59 ,-1,-1, (481.67), (478.03), 3.64 , -   , 3.64 , 135.28 , 135.68 , 0.40 , -   , 0.40 , $(0.02), $(0.00), $(0.02), $1.58 ,0.76%, $(761.04), $(2.17),-0.29%, $(293.55)," $(1,054.60)"," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $100,000.00 "," $100,000.00 ", $-   , $-   ," $200,000.00 "," $(100,000.00)", $(2.78)," $(1,057.39)"," $(2,642.75)"," $(13,475.76)"
610,6/9/2026,6/10/2026,1, $209.19 , $206.53 , $737.05 ,55%, $725.43 , $0.28 , 3.51 , 3.59 , 3.58 ,-1,-1, (478.03), (484.19), -   , 6.16 , (6.16), 135.68 , 137.85 , 2.17 , -   , 2.17 , $(0.03), $(0.01), $(0.04), $(2.66),-1.28%," $1,271.57 ", $(11.62),-1.59%," $(1,576.56)", $(304.98)," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $100,000.00 "," $100,000.00 ", $-   , $0.00 ," $200,000.00 "," $(100,000.00)", $(2.78), $(307.80)," $(2,950.56)"," $(13,783.56)"
611,6/10/2026,6/11/2026,1, $206.53 , $209.75 , $725.43 ,77%, $737.76 , $0.28 , 3.52 , 3.58 , 3.57 ,-1,-1, (484.19), (476.76), 7.43 , -   , 7.43 , 137.85 , 135.55 , -   , 2.30 , (2.30), $(0.04), $(0.01), $(0.05), $3.22 ,1.55%," $(1,559.10)", $12.33 ,1.69%," $1,699.68 ", $140.59 ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $100,000.00 "," $100,000.00 ", $-   , $(0.00)," $200,000.00 "," $(100,000.00)", $(2.78), $137.76 ," $(2,812.80)"," $(13,645.80)"
