date,FUTY,VPU,VPU/FUTY,VPU/FUTY avg,VPU/FUTY 10 dma,VPU/FUTY 20 dma,FUTY avg,FUTY 10 dma,FUTY 20 dma,avg diff,10 dma diff,20 dma diff,FUTY div,VPU div,FUTY*,VPU*,VPU*/FUTY*,VPU*/FUTY* avg,VPU*/FUTY* 10 dma,VPU*/FUTY* 20 dma,FUTY* avg,FUTY* 10 dma,FUTY* 20 dma,avg diff*,10 dma diff*,20 dma diff*
2026-02-11,57.66,193.23,3.3511966701352756,3.3518484484634947,3.351645589393397,3.3510858987061183,193.2675815384051,193.2465740635373,193.22239177592118,-0.0001944723088510098,-8.577008108524979e-05,3.937470302529013e-05,0.0,0.0,57.66,193.23,3.3511966701352756,3.3511080429949156,3.351645589393397,3.3510858987061183,193.22488975908684,193.2465740635373,193.22239177592118,2.6446765451074267e-05,-8.577008108524979e-05,3.937470302529013e-05
2026-02-12,58.5,196.13,3.3526495726495726,3.3518484484634947,3.351905210479059,3.3512125748033355,196.08313423511444,196.07126697951372,196.03852507430793,0.00023898111010491,0.00029950449358633063,0.0004665082560295816,0.0,0.0,58.5,196.13,3.3526495726495726,3.3511080429949156,3.351905210479059,3.3512125748033355,196.03982051520256,196.07126697951372,196.03852507430793,0.00045990018440707003,0.00029950449358633063,0.0004665082560295816
2026-02-13,60.05,201.32,3.3525395503746878,3.3518484484634947,3.3518818336099825,3.3513399937841926,201.27849933023285,201.28190788926747,201.24031511694028,0.0002061640566627803,0.00018922965887518584,0.0003958904099988648,0.0,0.0,60.05,201.32,3.3525395503746878,3.3511080429949156,3.3518818336099825,3.3513399937841926,201.23403798184466,201.28190788926747,201.24031511694028,0.00042708313096502976,0.00018922965887518584,0.0003958904099988648
2026-02-17,59.92,200.87,3.352303070761015,3.3518484484634947,3.351750923956046,3.3514067716787137,200.84275903193262,200.84475946991014,200.8122924275488,0.0001356241119888438,0.00012566394202875172,0.0002873294339138452,0.0,0.0,59.92,200.87,3.352303070761015,3.3511080429949156,3.351750923956046,3.3514067716787137,200.79839393625534,200.84475946991014,200.8122924275488,0.0003565431862910887,0.00012566394202875172,0.0002873294339138452
2026-02-18,58.9,197.39,3.3512733446519523,3.3518484484634947,3.351630309794769,3.3514273664059275,197.42387361449983,197.4181294210111,197.39785885187624,-0.00017159282814887845,-0.00014249666591183114,-3.9813037311451895e-05,0.0,0.0,58.9,197.39,3.3512733446519523,3.3511080429949156,3.351630309794769,3.3514273664059275,197.38026373240052,197.4181294210111,197.39785885187624,4.932624615340692e-05,-0.00014249666591183114,-3.9813037311451895e-05
2026-02-19,59.52,199.51,3.35198252688172,3.3518484484634947,3.3517147428019944,3.3514857732225387,199.5020196525472,199.48903603898466,199.47695684848082,4.0000536629355674e-05,0.00010508276532566766,0.00016563524710535261,0.0,0.0,59.52,199.51,3.35198252688172,3.3511080429949156,3.3517147428019944,3.3514857732225387,199.45795071905738,199.48903603898466,199.47695684848082,0.00026091961093153857,0.00010508276532566766,0.00016563524710535261
2026-02-20,59.8,200.31,3.349665551839465,3.3518484484634947,3.3514788615832187,3.3513924742379357,200.440537218117,200.43254161955926,200.4188492387078,-0.0006514637442027811,-0.0006115728212105917,-0.0005432563270231412,0.0,0.0,59.8,200.31,3.349665551839465,3.3511080429949156,3.3514788615832187,3.3513924742379357,200.39626097109596,200.43254161955926,200.4188492387078,-0.0004305446699006308,-0.0006115728212105917,-0.0005432563270231412
2026-02-23,60.16,201.69,3.352559840425532,3.3518484484634947,3.3516618139193235,3.3514729549469946,201.64720265956382,201.62496831284642,201.6197712501542,0.000212216181966934,0.000322485862546621,0.0003482620832019072,0.0,0.0,60.16,201.69,3.352559840425532,3.3511080429949156,3.3516618139193235,3.3514729549469946,201.6026598665741,201.62496831284642,201.6197712501542,0.0004331352562690676,0.000322485862546621,0.0003482620832019072
2026-02-24,60.82,203.79,3.3507070042749096,3.3518484484634947,3.351563775448058,3.351457504944952,203.85942263554975,203.84807152257326,203.83658511987622,-0.00034059970340228615,-0.00028491707238826507,-0.00022856762428945398,0.0,0.0,60.82,203.79,3.3507070042749096,3.3511080429949156,3.351563775448058,3.351457504944952,203.81439117495077,203.84807152257326,203.83658511987622,-0.00011968062910007979,-0.00028491707238826507,-0.00022856762428945398
2026-02-25,61.06,204.55,3.34998362266623,3.3518484484634947,3.351486075466036,3.351485095169173,204.663866263181,204.64648412885842,204.63999525193879,-0.000556512256828213,-0.00047157849291823363,-0.000439870253105424,0.0,0.0,61.06,204.55,3.34998362266623,3.3511080429949156,3.351486075466036,3.351485095169173,204.61865710526956,204.64648412885842,204.63999525193879,-0.0003355931825259638,-0.00047157849291823363,-0.000439870253105424
2026-02-26,60.81,203.78,3.3510935701364906,3.3518484484634947,3.3514757654661578,3.3515606774297773,203.82590415106512,203.80386824908965,203.8038086372374,-0.00022523791138296233,-0.00011712067614186753,-0.00011682817992256711,0.0,0.0,60.81,203.78,3.3510935701364906,3.3511080429949156,3.3514757654661578,3.3515606774297773,203.78088009452082,203.80386824908965,203.8038086372374,-4.318837080809199e-06,-0.00011712067614186753,-0.00011682817992256711
2026-02-27,61.44,205.87,3.350748697916667,3.3518484484634947,3.351285677992867,3.351595444235963,205.9375686735971,205.91467103024073,205.91988802128552,-0.00032815654370356646,-0.0002169630564644026,-0.00024229842927562346,0.0,0.0,61.44,205.87,3.350748697916667,3.3511080429949156,3.351285677992867,3.351595444235963,205.8920781616076,205.91467103024073,205.91988802128552,-0.00010723746940142267,-0.0002169630564644026,-0.00024229842927562346
2026-03-02,61.03,204.47,3.3503195149926266,3.3518484484634947,3.351063674454661,3.3514727540323213,204.56331080972708,204.52896492790467,204.5478699617208,-0.0004562504269445793,-0.00028833778747379657,-0.0003807655771564102,0.0,0.0,61.03,204.47,3.3503195149926266,3.3511080429949156,3.351063674454661,3.3514727540323213,204.5181238639797,204.52896492790467,204.5478699617208,-0.0002353313526423718,-0.00028833778747379657,-0.0003807655771564102
2026-03-03,60.67,203.22,3.3495961760342836,3.3518484484634947,3.350792984981988,3.3512719544690173,203.35664536828023,203.30903312916428,203.33385198714095,-0.0006721752219750434,-0.00043801609888696524,-0.000560083194689659,0.0,0.0,60.67,203.22,3.3495961760342836,3.3511080429949156,3.350792984981988,3.3512719544690173,203.31172496850152,203.30903312916428,203.33385198714095,-0.00045125614767286464,-0.00043801609888696524,-0.000560083194689659
2026-03-04,60.9,204.13,3.351888341543514,3.3518484484634947,3.3508544846711437,3.3512423972329572,204.12757051142682,204.06329278540306,204.09246202716315,1.190174413753971e-05,0.0003268413095941446,0.00018390939467784222,0.0,0.0,60.9,204.13,3.351888341543514,3.3511080429949156,3.3508544846711437,3.3512423972329572,204.08247981839037,204.06329278540306,204.09246202716315,0.00023282081843956334,0.0003268413095941446,0.00018390939467784222
2026-03-05,60.43,202.48,3.350653648849909,3.3518484484634947,3.3507215968679622,3.351218169834979,202.552201740649,202.49213650867722,202.5155780647876,-0.0003565234621024961,-5.9937499826458765e-05,-0.00017569606586395988,0.0,0.0,60.43,202.48,3.350653648849909,3.3511080429949156,3.3507215968679622,3.351218169834979,202.50745903818276,202.49213650867722,202.5155780647876,-0.00013560438780032202,-5.9937499826458765e-05,-0.00017569606586395988
2026-03-06,60.18,201.6,3.3499501495513457,3.3518484484634947,3.350750056639151,3.351114459111185,201.7142396285331,201.64642569951397,201.67630946066905,-0.0005665043301894877,-0.0002302596961080141,-0.0003784475298431611,0.0,0.0,60.18,201.6,3.3499501495513457,3.3511080429949156,3.350750056639151,3.351114459111185,201.66968202743402,201.64642569951397,201.67630946066905,-0.0003455852558873247,-0.0002302596961080141,-0.0003784475298431611
