,bop date,eop date,day count,bop RSP price,eop RSP price,bop SPY price,eop SPY price,eop SPY / eop RSP,bop SPY / RSP moving avg,eop SPY / RSP moving avg,current position,new position,bop RSP shares,eop RSP shares,eop RSP shares bought,eop RSP shares sold,eop RSP shares traded,bop SPY shares,eop SPY shares,eop SPY shares bought,eop SPY shares sold,eop SPY shares traded,RSP daily commission,SPY daily commission,daily total commissions,RSP cop,RSP pct cop,RSP daily position pnl,SPY cop,SPY pct cop,SPY daily position pnl,daily position pnl,short RSP investment amount,long RSP investment amount,RSP investment amount,daily RSP borrow cost,short SPY investment amount,long SPY investment amount,SPY investment amount,daily SPY borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
10,2024-01-17,2024-01-18,1,153.84,154.63,472.29,476.49,3.081484834766863,3.034272648365693,3.0409872326654246,,1.0,0.0,-646.7050378322448,0.0,646.7050378322448,-646.7050378322448,0.0,209.86799303238263,209.86799303238263,-0.0,209.86799303238263,-3.233525189161224,-1.049339965161913,-4.282865154323137,0.789999999999992,0.0051220652068148164,0.0,4.199999999999989,0.008853532820525922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.282865154323137,-4.282865154323137,-4.282865154323137
11,2024-01-18,2024-01-19,1,154.63,155.82,476.49,482.43,3.0960723912206394,3.0409872326654246,3.049628350442648,1.0,1.0,-646.7050378322448,-641.7661404184315,4.938897413813265,-0.0,4.938897413813265,209.86799303238263,207.2839582944676,0.0,2.584034737915033,-2.584034737915033,-0.024694487069066327,-0.012920173689575166,-0.03761466075864149,1.1899999999999977,0.0076663284153729565,-769.5789950203698,5.939999999999998,0.012389096018869524,1246.6158786123524,477.0368835919826,-100000.00000000001,0.0,-100000.00000000001,-2.777777777777778,0.0,100000.0,100000.0,0.0,-1.4551915228366852e-11,200000.0,-100000.00000000001,-2.777777777777778,474.22149115344615,469.938625999123,0.0
12,2024-01-19,2024-01-22,3,155.82,156.64,482.43,483.45,3.086376404494382,3.049628350442648,3.057758637478689,1.0,1.0,-641.7661404184315,-638.4065372829418,3.3596031354896922,-0.0,3.3596031354896922,207.2839582944676,206.84662322887579,0.0,0.43733506559181023,-0.43733506559181023,-0.01679801567744846,-0.0021866753279590513,-0.018984691005407513,0.8199999999999932,0.0052486838794881556,-526.2482351431095,1.0199999999999818,0.0021120643955134947,211.42963746035318,-314.81859768275626,-100000.0,0.0,-100000.0,-8.333333333333334,0.0,100000.0,100000.0,0.0,0.0,200000.0,-100000.0,-8.333333333333334,-323.170915707095,146.76771029202803,-323.170915707095
13,2024-01-22,2024-01-23,1,156.64,156.72,483.45,484.86,3.093797856049005,3.057758637478689,3.0655753273916337,1.0,1.0,-638.4065372829418,-638.080653394589,0.3258838883527915,-0.0,0.3258838883527915,206.84662322887579,206.2451016788351,0.0,0.6015215500406725,-0.6015215500406725,-0.0016294194417639575,-0.003007607750203363,-0.004637027191967321,0.0800000000000125,0.0005105948540851329,-51.07252298264333,1.410000000000025,0.0029122925438548578,291.65373875272,240.58121577007668,-100000.0,0.0,-100000.0,-2.7777777777777777,0.0,100000.0,100000.0,0.0,0.0,200000.0,-100000.0,-2.7777777777777777,237.79880096510695,384.56651125713495,-85.37211474198807
14,2024-01-23,2024-01-24,1,156.72,155.91,484.86,485.39,3.113270476556988,3.0655753273916337,3.074258359208784,1.0,1.0,-638.080653394589,-641.395676993137,0.0,3.3150235985480094,-3.3150235985480094,206.2451016788351,206.0199015224871,0.0,0.22520015634802348,-0.22520015634802348,-0.016575117992740047,-0.0011260007817401173,-0.017701118774480162,-0.8100000000000023,-0.005181855947825117,516.8453292496185,0.5299999999999727,0.0010925020411555063,109.30990388977698,626.1552331393955,-100000.0,0.0,-100000.0,-2.7777777777777777,0.0,100000.0,100000.0,0.0,0.0,200000.0,-100000.0,-2.7777777777777777,623.3597542428432,1007.9262654999782,0.0
15,2024-01-24,2024-01-25,1,155.91,157.48,485.39,488.03,3.098996697993396,3.074258359208784,3.08032634268361,1.0,1.0,-641.395676993137,-635.0012700025401,6.394406990596963,-0.0,6.394406990596963,206.0199015224871,204.90543614122083,0.0,1.1144653812662568,-1.1144653812662568,-0.03197203495298481,-0.005572326906331284,-0.037544361859316096,1.5699999999999932,0.010019548387076497,-1006.9912128792208,2.6399999999999864,0.005424187858880814,543.8925400193631,-463.09867285985774,-100000.0,0.0,-100000.0,-2.7777777777777777,0.0,100000.0,100000.0,0.0,0.0,200000.0,-100000.0,-2.7777777777777777,-465.91399499949483,542.0122705004833,-465.9139949994949
16,2024-01-25,2024-01-26,1,157.48,157.5,488.03,487.41,3.094666666666667,3.08032634268361,3.085221398097079,1.0,1.0,-635.0012700025401,-634.9206349206349,0.08063508190514312,-0.0,0.08063508190514312,204.90543614122083,205.16608194333313,0.26064580211229327,-0.0,0.26064580211229327,-0.0004031754095257156,-0.0013032290105614663,-0.001706404420087182,0.020000000000010232,0.00012699219015106187,-12.7000254000573,-0.6199999999999477,-0.0012712213636788723,-127.0413704075462,-139.7413958076035,-100000.0,0.0,-100000.0,-2.7777777777777777,0.0,100000.0,100000.0,0.0,0.0,200000.0,-100000.0,-2.7777777777777777,-142.52087998980136,399.4913905106819,-608.4348749892963
17,2024-01-26,2024-01-29,3,157.5,158.46,487.41,491.27,3.1002776725987626,3.085221398097079,3.0897829686251392,1.0,1.0,-634.9206349206349,-631.0740880979426,3.8465468226922894,-0.0,3.8465468226922894,205.16608194333313,203.55405377898103,0.0,1.6120281643520968,-1.6120281643520968,-0.019232734113461446,-0.008060140821760485,-0.02729287493522193,0.960000000000008,0.006076737271408155,-609.5238095238146,3.859999999999957,0.007888216813165512,791.941076301257,182.41726677744236,-100000.0,0.0,-100000.0,-8.333333333333334,0.0,100000.0,100000.0,0.0,0.0,200000.0,-100000.0,-8.333333333333334,174.0566405691738,573.5480310798557,-434.37823442012245
18,2024-01-29,2024-01-30,1,158.46,158.49,491.27,490.89,3.0972932046185875,3.0897829686251392,3.0932244005277303,1.0,1.0,-631.0740880979426,-630.9546343617893,0.1194537361533321,-0.0,0.1194537361533321,203.55405377898103,203.7116258224857,0.1575720435046719,-0.0,0.1575720435046719,-0.0005972686807666606,-0.0007878602175233596,-0.0013851288982900203,0.030000000000001137,0.0001893043072382332,-18.932222642938996,-0.37999999999999545,-0.0007738047140204976,-77.35054043601187,-96.28276307895086,-100000.0,0.0,-100000.0,-2.7777777777777777,0.0,100000.0,100000.0,0.0,0.0,200000.0,-100000.0,-2.7777777777777777,-99.06192598562693,474.4861050942288,-533.4401604057493
19,2024-01-30,2024-01-31,1,158.49,156.46,490.89,482.88,3.086284034257957,3.0932244005277303,3.094852023922325,1.0,-1.0,-630.9546343617893,639.1409945033874,1270.0956288651769,-0.0,1270.0956288651769,203.7116258224857,-207.090788601723,0.0,410.8024144242087,-410.8024144242087,-6.350478144325884,-2.0540120721210435,-8.404490216446927,-2.030000000000001,-0.012891113587399543,1280.837907754433,-8.009999999999991,-0.016451894529429734,-1631.7301228381086,-350.89221508367564,-100000.0,0.0,-100000.0,-2.7777777777777777,0.0,100000.0,100000.0,0.0,0.0,200000.0,-100000.0,-2.7777777777777777,-362.0744830779003,112.41162201632847,-895.5146434836497
20,2024-01-31,2024-02-01,1,156.46,158.28,482.88,489.2,3.0907252969421277,3.094852023922325,3.095776070139851,-1.0,-1.0,639.1409945033874,631.7917614354309,0.0,7.349233067956561,-7.349233067956561,-207.090788601723,-204.4153720359771,2.6754165657459055,-0.0,2.6754165657459055,-0.0367461653397828,-0.013377082828729528,-0.05012324816851233,1.8199999999999932,0.011565230260288863,1163.2366099961607,6.319999999999993,0.013003228233533132,-1308.813783962888,-145.5771739667273,0.0,100000.0,100000.0,0.0,-100000.0,0.0,-100000.0,-2.7777777777777777,0.0,200000.0,-100000.0,-2.7777777777777777,-148.40507499267358,-35.99345297634511,-1043.9197184763234
21,2024-02-01,2024-02-02,1,158.28,158.14,489.2,494.35,3.126027570507146,3.095776070139851,3.098771588068502,-1.0,1.0,631.7917614354309,-632.3510813203491,0.0,1264.1428427557798,-1264.1428427557798,-204.4153720359771,202.28582987761706,406.70120191359416,-0.0,406.70120191359416,-6.320714213778899,-2.033506009567971,-8.35422022334687,-0.14000000000001478,-0.0008848998744426937,-88.45084660096965,5.150000000000034,0.010472364530124796,-1052.739165985289,-1141.1900125862587,0.0,100000.0,100000.0,0.0,-100000.0,0.0,-100000.0,-2.7777777777777777,0.0,200000.0,-100000.0,-2.7777777777777777,-1152.3220105873834,-1188.3154635637284,-2196.2417290637068
22,2024-02-02,2024-02-05,3,158.14,156.78,494.35,492.55,3.1416634774843732,3.098771588068502,3.104300295367501,1.0,1.0,-632.3510813203491,-637.8364587319811,0.0,5.485377411632044,-5.485377411632044,202.28582987761706,203.02507359658918,0.7392437189721193,-0.0,0.7392437189721193,-0.02742688705816022,-0.0036962185948605964,-0.031123105653020816,-1.3599999999999852,-0.00863716788220475,859.9974705956654,-1.8000000000000114,-0.003647790041453811,-364.11449377971303,495.88297681595236,-100000.0,0.0,-100000.0,-8.333333333333334,0.0,100000.0,100000.0,0.0,0.0,200000.0,-100000.0,-8.333333333333334,487.518520376966,-700.7969431867623,-1708.7232086867405
