,bop date,eop date,day count,bop SPMB price,eop SPMB price,bop VMBS price,eop VMBS price,eop VMBS / eop SPMB,bop VMBS / SPMB moving avg,eop VMBS / SPMB moving avg,eop SPMB unit price,eop VMBS / eop VMBS,bop VMBS / VMBS moving avg,eop VMBS / VMBS moving avg,eop VMBS unit price,SPMB unit price pct diff,VMBS unit price pct diff,unit price pct diff,month end liquidation,go short,exit short,current_position,new_position,SPMB shares per unit,bop SPMB shares,eop SPMB shares,eop SPMB shares bought,eop SPMB shares sold,eop SPMB shares traded,VMBS shares per unit,bop VMBS shares,eop VMBS shares,eop VMBS shares bought,eop VMBS shares sold,eop VMBS shares traded,SPMB daily commission,VMBS daily commission,daily total commissions,SPMB cop,SPMB pct cop,SPMB daily position pnl,VMBS cop,VMBS pct cop,VMBS daily position pnl,daily position pnl,short SPMB investment amount,long SPMB investment amount,SPMB investment amount,daily SPMB borrow cost,short VMBS investment amount,long VMBS investment amount,VMBS investment amount,daily VMBS borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
52,2026-03-19,2026-03-20,1,22.39,22.22,46.98,46.58,2.096309630963096,2.095914388752968,2.095976349174362,46.57121771809095,1.0,1.0,1.0,46.58,-0.00018855968070434175,0.0,-0.00018855968070434175,False,False,True,0,0,4500.0,0.0,0.0,0.0,-0.0,0.0,2147.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.1700000000000017,-0.0076216463991795455,-0.0,-0.3999999999999986,-0.008550714774571819,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.34070888891179,0.0
53,2026-03-20,2026-03-23,3,22.22,22.3,46.58,46.77,2.097309417040359,2.095976349174362,2.0961206957400385,46.740272586588276,1.0,1.0,1.0,46.77,-0.00063581066744635,0.0,-0.00063581066744635,False,False,True,0,0,4481.0,0.0,0.0,0.0,-0.0,0.0,2138.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.08000000000000185,0.0035938942545892623,0.0,0.19000000000000483,0.00407070728159993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.34070888891179,0.0
54,2026-03-23,2026-03-24,1,22.3,22.22,46.77,46.61,2.097659765976598,2.0961206957400385,2.0962145803481826,46.57580185934365,1.0,1.0,1.0,46.61,-0.0007339775268178206,0.0,-0.0007339775268178206,False,False,True,0,0,4496.0,0.0,0.0,0.0,-0.0,0.0,2145.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.08000000000000185,-0.003593894254589171,-0.0,-0.1600000000000037,-0.0034268613531453465,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.34070888891179,0.0
55,2026-03-24,2026-03-25,1,22.22,22.32,46.61,46.89,2.100806451612903,2.0962145803481826,2.0965976094314644,46.78750943337144,1.0,1.0,1.0,46.89,-0.0021881582493501264,0.0,-0.0021881582493501264,False,False,True,0,0,4471.0,0.0,0.0,0.0,-0.0,0.0,2133.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.10000000000000142,0.004490353301626297,0.0,0.28000000000000114,0.005989322716845331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.34070888891179,0.0
56,2026-03-25,2026-03-26,1,22.32,22.16,46.89,46.5,2.098375451263538,2.0965976094314644,2.0967116430740615,46.460603025001255,1.0,1.0,1.0,46.5,-0.000847605890569226,0.0,-0.000847605890569226,False,False,True,0,0,4510.0,0.0,0.0,0.0,-0.0,0.0,2151.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.16000000000000014,-0.007194275634027085,-0.0,-0.39000000000000057,-0.008352120508184313,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.34070888891179,0.0
57,2026-03-26,2026-03-27,1,22.16,22.18,46.5,46.56,2.099188458070334,2.0967116430740615,2.0968069117269215,46.505064243382684,1.0,1.0,1.0,46.56,-0.0011805883001249462,0.0,-0.0011805883001249462,False,False,True,0,0,4504.0,0.0,0.0,0.0,-0.0,0.0,2148.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.019999999999999574,0.000902120043137929,0.0,0.060000000000002274,0.0012894908298719137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.34070888891179,0.0
58,2026-03-27,2026-03-30,3,22.18,22.32,46.56,46.85,2.0990143369175627,2.0968069117269215,2.097125956759831,46.80073026974489,1.0,1.0,1.0,46.85,-0.0010522018281941313,0.0,-0.0010522018281941313,False,False,True,0,0,4475.0,0.0,0.0,0.0,-0.0,0.0,2134.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.14000000000000057,0.006292155590889272,0.0,0.28999999999999915,0.006209205261248789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.34070888891179,0.0
59,2026-03-30,2026-03-31,1,22.32,22.39,46.85,46.95,2.0969182670835194,2.097125956759831,2.097311976121074,46.95465017185262,1.0,1.0,1.0,46.95,9.904028922756957e-05,0.0,9.904028922756957e-05,True,False,True,0,0,4467.0,0.0,0.0,0.0,-0.0,0.0,2130.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.07000000000000028,0.0031312930975532305,0.0,0.10000000000000142,0.0021321969698406404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.34070888891179,0.0
60,2026-03-31,2026-04-01,1,22.39,22.33,46.95,46.83,2.09717868338558,2.097311976121074,2.097484791811131,46.83297642678358,1.0,1.0,1.0,46.83,6.355610078041318e-05,0.0,6.355610078041318e-05,False,False,True,0,0,4478.0,0.0,0.0,0.0,-0.0,0.0,2135.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.060000000000002274,-0.002683364758597044,-0.0,-0.12000000000000455,-0.0025591824588216275,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.34070888891179,0.0
61,2026-04-01,2026-04-02,1,22.33,22.38,46.83,46.93,2.0969615728328868,2.097484791811131,2.0975878593663007,46.94170964073311,1.0,1.0,1.0,46.93,0.00024948178399357976,0.0,0.00024948178399357976,False,False,True,0,0,4470.0,0.0,0.0,0.0,-0.0,0.0,2131.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.05000000000000071,0.0022366370317126933,0.0,0.10000000000000142,0.0021331066108760126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.34070888891179,0.0
62,2026-04-02,2026-04-06,4,22.38,22.33,46.93,46.8,2.095835199283475,2.0975878593663007,2.097586010808504,46.83913689964949,1.0,1.0,1.0,46.8,0.000835909070164088,0.0,0.000835909070164088,False,False,False,0,0,4483.0,0.0,0.0,0.0,-0.0,0.0,2137.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.05000000000000071,-0.002236637031712704,-0.0,-0.13000000000000256,-0.0027739268827253194,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.34070888891179,0.0
63,2026-04-06,2026-04-07,1,22.33,22.37,46.8,46.87,2.0952168082253015,2.097586010808504,2.0975438410382727,46.922999061786236,1.0,1.0,1.0,46.87,0.0011301284308468367,0.0,0.0011301284308468367,False,True,False,0,-1,4476.0,0.0,-4476.0,0.0,4476.0,-4476.0,2134.0,0.0,2134.0,2134.0,-0.0,2134.0,-22.38,-10.67,-33.05,0.0400000000000027,0.0017897096499719309,0.0,0.07000000000000028,0.001494609011013697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.05,87.2907088889118,-33.05
64,2026-04-07,2026-04-08,1,22.37,22.43,46.87,47.05,2.0976370931787782,2.0975438410382727,2.0977070426179028,47.047908354488456,1.0,1.0,1.0,47.05,-4.445679077175533e-05,0.0,-4.445679077175533e-05,False,False,True,-1,0,4457.0,-4476.0,0.0,4476.0,-0.0,4476.0,2125.0,2134.0,0.0,0.0,2134.0,-2134.0,-22.38,-10.67,-33.05,0.05999999999999872,0.0026785730300786384,-268.55999999999426,0.17999999999999972,0.003833054096773811,384.1199999999994,115.56000000000512,-100128.12000000001,0.0,-100128.12000000001,-2.7813366666666672,0.0,100020.58,100020.58,0.0,-107.54000000000815,200148.7,-100128.12000000001,-2.7813366666666672,79.72866333333846,167.01937222225024,0.0
65,2026-04-08,2026-04-09,1,22.43,22.43,47.05,47.02,2.096299598751672,2.0977070426179028,2.0977091883308874,47.05156896591956,1.0,1.0,1.0,47.02,0.0006711691417853027,0.0,0.0006711691417853027,False,False,False,0,0,4462.0,0.0,0.0,0.0,-0.0,0.0,2127.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.02999999999999403,-0.0006378229194650236,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.01937222225024,0.0
66,2026-04-09,2026-04-10,1,22.43,22.42,47.02,46.99,2.0958965209634255,2.0977091883308874,2.0976314171506276,47.0306400023785,1.0,1.0,1.0,46.99,0.0008644911353182364,0.0,0.0008644911353182364,False,False,False,0,0,4464.0,0.0,0.0,0.0,-0.0,0.0,2128.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.00999999999999801,-0.00044593088810300946,-0.0,-0.030000000000001137,-0.0006382299971990981,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.01937222225024,0.0
67,2026-04-10,2026-04-13,3,22.42,22.46,46.99,47.07,2.095725734639359,2.0976314171506276,2.0974065182002692,47.1128016292031,1.0,1.0,1.0,47.07,0.0009089054776301516,0.0,0.0009089054776301516,False,False,False,0,0,4455.0,0.0,0.0,0.0,-0.0,0.0,2124.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.03999999999999915,0.0017825316662831252,0.0,0.0799999999999983,0.0017010422983264493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.01937222225024,0.0
68,2026-04-13,2026-04-14,1,22.46,22.5,47.07,47.22,2.0986666666666665,2.0974065182002692,2.097375470411608,47.191646659506056,1.0,1.0,1.0,47.22,-0.0006006322810699592,0.0,-0.0006006322810699592,False,False,True,0,0,4442.0,0.0,0.0,0.0,-0.0,0.0,2118.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.03999999999999915,0.0017793599000773578,0.0,0.14999999999999858,0.003181676244315916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.01937222225024,0.0
69,2026-04-14,2026-04-15,1,22.5,22.48,47.22,47.12,2.096085409252669,2.097375470411608,2.0973130742075745,47.14900057485295,1.0,1.0,1.0,47.12,0.0006152727957437156,0.0,0.0006152727957437156,False,False,False,0,0,4451.0,0.0,0.0,0.0,-0.0,0.0,2122.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.019999999999999574,-0.0008892841848840617,-0.0,-0.10000000000000142,-0.0021199923140356584,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.01937222225024,0.0
70,2026-04-15,2026-04-16,1,22.48,22.45,47.12,47.09,2.097550111358575,2.0973130742075745,2.0973446664213276,47.08467851596004,1.0,1.0,1.0,47.09,-0.0001130130546656958,0.0,-0.0001130130546656958,False,False,True,0,0,4455.0,0.0,0.0,0.0,-0.0,0.0,2124.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.030000000000001137,-0.0013354108372271186,-0.0,-0.02999999999999403,-0.0006368750878679074,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.01937222225024,0.0
71,2026-04-16,2026-04-17,1,22.45,22.54,47.09,47.26,2.0967169476486247,2.0973446664213276,2.097267606255746,47.274148781136724,1.0,1.0,1.0,47.26,0.0002993369364361296,0.0,0.0002993369364361296,False,False,True,0,0,4438.0,0.0,0.0,0.0,-0.0,0.0,2116.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.08999999999999986,0.004000894423366827,0.0,0.1699999999999946,0.0036036075032983964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.01937222225024,0.0
72,2026-04-17,2026-04-20,3,22.54,22.5,47.26,47.21,2.098222222222222,2.097267606255746,2.0973632358187024,47.18852114075428,1.0,1.0,1.0,47.21,-0.00045506771412995756,0.0,-0.00045506771412995756,False,False,True,0,0,4442.0,0.0,0.0,0.0,-0.0,0.0,2118.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.03999999999999915,-0.0017761994012557819,-0.0,-0.04999999999999716,-0.001058537200566306,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.01937222225024,0.0
73,2026-04-20,2026-04-21,1,22.5,22.41,47.21,46.99,2.096831771530567,2.0973632358187024,2.0973393535432128,47.001910114697125,1.0,1.0,1.0,46.99,0.0002534285077584153,0.0,0.0002534285077584153,False,False,True,0,0,4463.0,0.0,0.0,0.0,-0.0,0.0,2128.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.08999999999999986,-0.004008021397538822,-0.0,-0.21999999999999886,-0.004670921443470969,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.01937222225024,0.0
74,2026-04-21,2026-04-22,1,22.41,22.45,46.99,47.07,2.096659242761693,2.0973393535432128,2.0972893273824678,47.08526848704513,1.0,1.0,1.0,47.07,0.00032432571059076487,0.0,0.00032432571059076487,False,False,True,0,0,4455.0,0.0,0.0,0.0,-0.0,0.0,2124.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.03999999999999915,0.0017833263754275445,0.0,0.0799999999999983,0.0017010422983264493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.01937222225024,0.0
75,2026-04-22,2026-04-23,1,22.45,22.41,47.07,46.99,2.096831771530567,2.0972893273824678,2.097090593378351,47.0002538266411,1.0,1.0,1.0,46.99,0.00021818914758316133,0.0,0.00021818914758316133,False,False,True,0,0,4463.0,0.0,0.0,0.0,-0.0,0.0,2128.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.03999999999999915,-0.001783326375427594,-0.0,-0.0799999999999983,-0.001701042298326514,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.01937222225024,0.0
76,2026-04-23,2026-04-24,1,22.41,22.44,46.99,47.12,2.09982174688057,2.097090593378351,2.0971629081592025,47.0587129154102,1.0,1.0,1.0,47.12,-0.0013015062819158206,0.0,-0.0013015062819158206,False,False,True,0,0,4450.0,0.0,0.0,0.0,-0.0,0.0,2122.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.030000000000001137,0.0013377928416599535,0.0,0.12999999999999545,0.00276272622860681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.01937222225024,0.0
77,2026-04-24,2026-04-27,3,22.44,22.41,47.12,47.02,2.098170459616243,2.0971629081592025,2.097112008236498,46.99742077184773,1.0,1.0,1.0,47.02,-0.0004803201024024046,0.0,-0.0004803201024024046,False,False,True,0,0,4461.0,0.0,0.0,0.0,-0.0,0.0,2127.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.030000000000001137,-0.0013377928416599422,-0.0,-0.09999999999999432,-0.002124496231407695,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.01937222225024,0.0
78,2026-04-27,2026-04-28,1,22.41,22.41,47.02,47.0,2.0972780008924587,2.097112008236498,2.0970251914352427,46.99628010457992,1.0,1.0,1.0,47.0,-7.914984333177942e-05,0.0,-7.914984333177942e-05,False,False,True,0,0,4463.0,0.0,0.0,0.0,-0.0,0.0,2128.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.020000000000003126,-0.0004254414018649732,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.01937222225024,0.0
79,2026-04-28,2026-04-29,1,22.41,22.29,47.0,46.81,2.10004486316734,2.0970251914352427,2.097181521239434,46.74269151709156,1.0,1.0,1.0,46.81,-0.001438942983483976,0.0,-0.001438942983483976,False,False,True,0,0,4479.0,0.0,0.0,0.0,-0.0,0.0,2136.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.120000000000001,-0.005369140415058208,-0.0,-0.18999999999999773,-0.004050746398079291,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.01937222225024,0.0
80,2026-04-29,2026-04-30,1,22.29,22.33,46.81,46.91,2.1007613076578595,2.097181521239434,2.0973606524530477,46.83006336927655,1.0,1.0,1.0,46.91,-0.001705495968882076,0.0,-0.001705495968882076,True,False,True,0,0,4471.0,0.0,0.0,0.0,-0.0,0.0,2132.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.03999999999999915,0.00179291845428905,0.0,0.09999999999999432,0.0021340170283873933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.01937222225024,0.0
81,2026-04-30,2026-05-01,1,22.33,22.28,46.91,46.79,2.100089766606822,2.0973606524530477,2.0975170621417445,46.7291953366539,1.0,1.0,1.0,46.79,-0.0013003677308252692,0.0,-0.0013003677308252692,False,False,True,0,0,4482.0,0.0,0.0,0.0,-0.0,0.0,2137.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.04999999999999716,-0.0022416507929831518,-0.0,-0.11999999999999744,-0.002561367462241633,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.01937222225024,0.0
82,2026-05-01,2026-05-04,3,22.28,22.19,46.79,46.59,2.099594411897251,2.0975170621417445,2.097705022772433,46.54390360892531,1.0,1.0,1.0,46.59,-0.0009898950447170874,0.0,-0.0009898950447170874,False,False,True,0,0,4501.0,0.0,0.0,0.0,-0.0,0.0,2146.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.08999999999999986,-0.004047678114580742,-0.0,-0.19999999999999574,-0.004283579049419404,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.01937222225024,0.0
83,2026-05-04,2026-05-05,1,22.19,22.23,46.59,46.68,2.099865047233468,2.097705022772433,2.0979374347228417,46.631982656231195,1.0,1.0,1.0,46.68,-0.0010291786036541438,0.0,-0.0010291786036541438,False,False,True,0,0,4493.0,0.0,0.0,0.0,-0.0,0.0,2142.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.03999999999999915,0.0018009910316025216,0.0,0.0899999999999963,0.001929881589649654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.01937222225024,0.0
84,2026-05-05,2026-05-06,1,22.23,22.35,46.68,46.92,2.0993288590604027,2.0979374347228417,2.098022023016923,46.88890166605552,1.0,1.0,1.0,46.92,-0.0006630145867051057,0.0,-0.0006630145867051057,False,False,True,0,0,4471.0,0.0,0.0,0.0,-0.0,0.0,2131.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.120000000000001,0.005383593083472679,0.0,0.240000000000002,0.005128216366919529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.01937222225024,0.0
85,2026-05-06,2026-05-07,1,22.35,22.3,46.92,46.76,2.096860986547085,2.098022023016923,2.0980500924066936,46.78589111327738,1.0,1.0,1.0,46.76,0.0005535489294159412,0.0,0.0005535489294159412,False,False,False,0,0,4488.0,0.0,0.0,0.0,-0.0,0.0,2139.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.05000000000000071,-0.0022396425935047983,-0.0,-0.1600000000000037,-0.0034158871814071834,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.01937222225024,0.0
86,2026-05-07,2026-05-08,1,22.3,22.38,46.76,46.95,2.0978552278820377,2.0980500924066936,2.098148027752624,46.9543610680618,1.0,1.0,1.0,46.95,9.288318487730736e-05,0.0,9.288318487730736e-05,False,False,True,0,0,4469.0,0.0,0.0,0.0,-0.0,0.0,2130.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0799999999999983,0.003581024417706021,0.0,0.19000000000000483,0.004055069050404272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.01937222225024,0.0
87,2026-05-08,2026-05-11,3,22.38,22.31,46.95,46.82,2.098610488570148,2.098148027752624,2.0982922654491634,46.809682499161035,1.0,1.0,1.0,46.82,-0.00022038953044229903,0.0,-0.00022038953044229903,False,False,True,0,0,4482.0,0.0,0.0,0.0,-0.0,0.0,2136.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.07000000000000028,-0.003132694439337994,-0.0,-0.13000000000000256,-0.002772743591507251,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.01937222225024,0.0
88,2026-05-11,2026-05-12,1,22.31,22.22,46.82,46.64,2.099009900990099,2.0982922654491634,2.098309427165335,46.62405413828041,1.0,1.0,1.0,46.64,-0.00034195086246911673,0.0,-0.00034195086246911673,False,False,True,0,0,4499.0,0.0,0.0,0.0,-0.0,0.0,2144.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.08999999999999986,-0.0040422242329572425,-0.0,-0.17999999999999972,-0.0038519200205277227,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.01937222225024,0.0
89,2026-05-12,2026-05-13,1,22.22,22.22,46.64,46.69,2.101260126012601,2.098309427165335,2.098568163003332,46.624435471613744,1.0,1.0,1.0,46.69,-0.0014052389395929302,0.0,-0.0014052389395929302,False,False,True,0,0,4495.0,0.0,0.0,0.0,-0.0,0.0,2142.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.04999999999999716,0.0010714669406086382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.01937222225024,0.0
90,2026-05-13,2026-05-14,1,22.22,22.22,46.69,46.68,2.1008100810081007,2.098568163003332,2.0987311614858077,46.63018458193403,1.0,1.0,1.0,46.68,-0.0010677381686016831,0.0,-0.0010677381686016831,False,False,True,0,0,4495.0,0.0,0.0,0.0,-0.0,0.0,2142.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.00999999999999801,-0.00021420156449038596,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.01937222225024,0.0
91,2026-05-14,2026-05-15,1,22.22,22.06,46.68,46.34,2.1006346328195833,2.0987311614858077,2.098927045744356,46.298009422376914,1.0,1.0,1.0,46.34,-0.0009065518734846512,0.0,-0.0009065518734846512,False,False,True,0,0,4529.0,0.0,0.0,0.0,-0.0,0.0,2158.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.16000000000000014,-0.007226770386127551,-0.0,-0.3399999999999963,-0.00731028841412503,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.01937222225024,0.0
