,bop date,eop date,day count,bop SPLB price,eop SPLB price,bop IGLB price,eop IGLB price,bop VCLT price,eop VCLT price,eop VCLT / eop SPLB,eop VCLT / SPLB moving avg,bop VCLT / SPLB moving avg,eop SPLB unit price,eop VCLT / eop IGLB,eop VCLT / IGLB moving avg,bop VCLT / IGLB moving avg,eop IGLB unit price,eop VCLT / eop VCLT,eop VCLT / VCLT moving avg,bop VCLT / VCLT moving avg,eop VCLT unit price,SPLB unit price pct diff,IGLB unit price pct diff,VCLT unit price pct diff,min symbol,max symbol,min unit price pct diff,max unit price pct diff,unit price pct diff,month end liquidation,go group,exit group,current long symbol,current short symbol,new long symbol,new short symbol,current_position,new_position,SPLB shares per unit,eop SPLB shares,bop SPLB shares,eop SPLB shares traded,eop SPLB shares bought,eop SPLB shares sold,IGLB shares per unit,eop IGLB shares,bop IGLB shares,eop IGLB shares traded,eop IGLB shares bought,eop IGLB shares sold,VCLT shares per unit,eop VCLT shares,bop VCLT shares,eop VCLT shares traded,eop VCLT shares bought,eop VCLT shares sold,SPLB daily commission,SPLB cop,SPLB pct cop,SPLB daily position pnl,SPLB investment amount,short SPLB investment amount,long SPLB investment amount,daily SPLB borrow cost,IGLB daily commission,IGLB cop,IGLB pct cop,IGLB daily position pnl,IGLB investment amount,short IGLB investment amount,long IGLB investment amount,daily IGLB borrow cost,VCLT daily commission,VCLT cop,VCLT pct cop,VCLT daily position pnl,VCLT investment amount,short VCLT investment amount,long VCLT investment amount,daily VCLT borrow cost,daily total commissions,daily position pnl,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
165,2024-08-28,2024-08-29,1,23.8,23.73,52.8,52.68,80.04,79.82,3.3636746734091862,3.3648083372205475,3.364859389911763,79.84811332260614,1.5151860288534547,1.5162087007172282,1.5162564782321595,79.87639127327016,1.0,1.0,1.0,79.82,0.0003521469918024669,0.0007062310571251028,0.0,VCLT,IGLB,0.0,0.0007062310571251028,0.0007062310571251028,False,False,False,,,,,0,0,4216.0,0.0,0.0,0.0,0.0,-0.0,1900.0,0.0,0.0,0.0,0.0,-0.0,1253.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.07000000000000028,-0.002945510229756803,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.11999999999999744,-0.002275313837135428,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.22000000000001307,-0.0027524100949450217,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,2024-08-29,2024-08-30,1,23.73,23.6,52.68,52.38,79.82,79.37,3.363135593220339,3.364688521136884,3.3648083372205475,79.40947675840492,1.5152730049637266,1.5161575503519176,1.5162087007172282,79.41901174356842,1.0,1.0,1.0,79.37,0.0004972526679680265,0.0006173191027099788,0.0,VCLT,IGLB,0.0,0.0006173191027099788,0.0006173191027099788,True,False,False,,,,,0,0,4240.0,0.0,0.0,0.0,0.0,-0.0,1910.0,0.0,0.0,0.0,0.0,-0.0,1260.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.129999999999999,-0.00549335841610773,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.29999999999999716,-0.005711037795514393,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.44999999999998863,-0.005653636517803484,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,2024-08-30,2024-09-03,4,23.6,23.62,52.38,52.46,79.37,79.52,3.3666384419983064,3.3647901660512978,3.364688521136884,79.47394286925321,1.5158215783454059,1.5161269879084345,1.5161575503519176,79.53762509146159,1.0,1.0,1.0,79.52,-0.0005793570648529407,0.00022161894500302758,0.0,SPLB,IGLB,-0.0005793570648529407,0.00022161894500302758,0.0008009760098559683,False,False,False,,,,,0,0,4233.0,0.0,0.0,0.0,0.0,-0.0,1907.0,0.0,0.0,0.0,0.0,-0.0,1258.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.019999999999999574,0.0008470987376519031,0.0,0.0,0.0,0.0,0.0,-0.0,0.0799999999999983,0.0015261353591618444,0.0,0.0,0.0,0.0,0.0,-0.0,0.14999999999999147,0.001888099245534364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,2024-09-03,2024-09-04,1,23.62,23.84,52.46,52.88,79.52,80.19,3.363674496644295,3.3647117089085237,3.3647901660512978,80.21659755866294,1.5164523449319212,1.5161237209731415,1.5161269879084345,80.17279512059802,1.0,1.0,1.0,80.19,0.00033162674492832634,-0.00021457445232293804,0.0,IGLB,SPLB,-0.00021457445232293804,0.00033162674492832634,0.0005462011972512644,False,False,False,,,,,0,0,4196.0,0.0,0.0,0.0,0.0,-0.0,1891.0,0.0,0.0,0.0,0.0,-0.0,1247.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.21999999999999886,0.009271031427932714,0.0,0.0,0.0,0.0,0.0,-0.0,0.4200000000000017,0.00797422110470337,0.0,0.0,0.0,0.0,0.0,-0.0,0.6700000000000017,0.008390256470618777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,2024-09-04,2024-09-05,1,23.84,24.03,52.88,53.3,80.19,80.84,3.3641281731169372,3.3645862322472544,3.3647117089085237,80.85402236507183,1.5166979362101314,1.516171408708741,1.5161237209731415,80.80939432786843,1.0,1.0,1.0,80.84,0.00017344320961117923,-0.0003786673327734057,0.0,IGLB,SPLB,-0.0003786673327734057,0.00017344320961117923,0.0005521105423845849,False,False,False,,,,,0,0,4162.0,0.0,0.0,0.0,0.0,-0.0,1875.0,0.0,0.0,0.0,0.0,-0.0,1237.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.19000000000000128,0.007938207551228487,0.0,0.0,0.0,0.0,0.0,-0.0,0.4199999999999946,0.007911135628367866,0.0,0.0,0.0,0.0,0.0,-0.0,0.6500000000000057,0.008073073716483083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,2024-09-05,2024-09-06,1,24.03,23.99,53.3,53.21,80.84,80.65,3.3618174239266367,3.3643452181264712,3.3645862322472544,80.71642371161163,1.5156925389964293,1.5161688265836555,1.516171408708741,80.67548065739211,1.0,1.0,1.0,80.65,0.0008232656315415629,0.00031589129628091154,0.0,VCLT,SPLB,0.0,0.0008232656315415629,0.0008232656315415629,False,False,False,,,,,0,0,4172.0,0.0,0.0,0.0,0.0,-0.0,1880.0,0.0,0.0,0.0,0.0,-0.0,1240.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0400000000000027,-0.0016659728967744914,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0899999999999963,-0.0016899825635208858,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.18999999999999773,-0.002353087964202357,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,2024-09-06,2024-09-09,3,23.99,24.08,53.21,53.42,80.65,80.96,3.362126245847176,3.3641698766720594,3.3643452181264712,81.01343285248542,1.5155372519655559,1.516174892206948,1.5161688265836555,80.99373871609887,1.0,1.0,1.0,80.96,0.0006597730687397989,0.000416646344251391,0.0,VCLT,SPLB,0.0,0.0006597730687397989,0.0006597730687397989,False,False,False,,,,,0,0,4155.0,0.0,0.0,0.0,0.0,-0.0,1872.0,0.0,0.0,0.0,0.0,-0.0,1235.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.08999999999999986,0.003744543589017012,0.0,0.0,0.0,0.0,0.0,-0.0,0.21000000000000085,0.0039388590735369,0.0,0.0,0.0,0.0,0.0,-0.0,0.30999999999998806,0.003836400967937324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,2024-09-09,2024-09-10,1,24.08,24.17,53.42,53.6,80.96,81.27,3.362432767894083,3.364092116699768,3.3641698766720594,81.31198591916367,1.516231343283582,1.5162218445821218,1.516174892206948,81.26697422229242,1.0,1.0,1.0,81.27,0.000516489202166603,-3.723186951652453e-05,0.0,IGLB,SPLB,-3.723186951652453e-05,0.000516489202166603,0.0005537210716831275,False,False,False,,,,,0,0,4138.0,0.0,0.0,0.0,0.0,-0.0,1865.0,0.0,0.0,0.0,0.0,-0.0,1230.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.09000000000000341,0.003730574274771393,0.0,0.0,0.0,0.0,0.0,-0.0,0.17999999999999972,0.0033638603949414036,0.0,0.0,0.0,0.0,0.0,-0.0,0.3100000000000023,0.003821739225957985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,2024-09-10,2024-09-11,1,24.17,24.19,53.6,53.67,81.27,81.42,3.3658536585365852,3.3640500466453362,3.364092116699768,81.37738830296739,1.5170486305198434,1.51628328857216,1.5162218445821218,81.37562639872249,1.0,1.0,1.0,81.42,-0.0005234936315617484,-0.0005451448955730313,0.0,IGLB,VCLT,-0.0005451448955730313,0.0,0.0005451448955730313,False,False,False,,,,,0,0,4131.0,0.0,0.0,0.0,0.0,-0.0,1862.0,0.0,0.0,0.0,0.0,-0.0,1228.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.019999999999999574,0.0008271299065441151,0.0,0.0,0.0,0.0,0.0,-0.0,0.07000000000000028,0.0013051181119811581,0.0,0.0,0.0,0.0,0.0,-0.0,0.15000000000000568,0.0018439983097193638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,2024-09-11,2024-09-12,1,24.19,24.17,53.67,53.6,81.42,81.28,3.3628465039304922,3.363970243463483,3.3640500466453362,81.30908962741778,1.516417910447761,1.516242443473714,1.51628328857216,81.27278426746778,1.0,1.0,1.0,81.28,0.00035783000931767403,-8.878017770622827e-05,0.0,IGLB,SPLB,-8.878017770622827e-05,0.00035783000931767403,0.0004466101870239023,False,False,False,,,,,0,0,4138.0,0.0,0.0,0.0,0.0,-0.0,1865.0,0.0,0.0,0.0,0.0,-0.0,1230.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.019999999999999574,-0.0008271299065442379,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.07000000000000028,-0.0013051181119811555,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.14000000000000057,-0.0017209592446610694,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,2024-09-12,2024-09-13,1,24.17,24.25,53.6,53.8,81.28,81.6,3.364948453608247,3.363954954279488,3.363970243463483,81.57627840398946,1.516728624535316,1.5162819668936465,1.516242443473714,81.57384345888582,1.0,1.0,1.0,81.6,-0.00029074809659411917,-0.00032059723278879285,0.0,IGLB,VCLT,-0.00032059723278879285,0.0,0.00032059723278879285,False,False,True,,,,,0,0,4121.0,0.0,0.0,0.0,0.0,-0.0,1857.0,0.0,0.0,0.0,0.0,-0.0,1225.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0799999999999983,0.0033044226681004925,0.0,0.0,0.0,0.0,0.0,-0.0,0.19999999999999574,0.0037243990909822727,0.0,0.0,0.0,0.0,0.0,-0.0,0.3199999999999932,0.003929278139889557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,2024-09-13,2024-09-16,3,24.25,24.44,53.8,54.19,81.6,82.19,3.362929623567921,3.363894684403032,3.363954954279488,82.21505908259068,1.516700498246909,1.516255907124736,1.5162819668936465,82.1673197859667,1.0,1.0,1.0,82.19,0.0003048456406947732,-0.0002759866637737076,0.0,IGLB,SPLB,-0.0002759866637737076,0.0003048456406947732,0.0005808323044684808,False,False,False,,,,,0,0,4094.0,0.0,0.0,0.0,0.0,-0.0,1845.0,0.0,0.0,0.0,0.0,-0.0,1217.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.19000000000000128,0.0078045169199024746,0.0,0.0,0.0,0.0,0.0,-0.0,0.39000000000000057,0.007222922410284181,0.0,0.0,0.0,0.0,0.0,-0.0,0.5900000000000034,0.007204378190347404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,2024-09-16,2024-09-17,1,24.44,24.44,54.19,54.2,82.19,82.2,3.3633387888707036,3.363818664620001,3.363894684403032,82.21358608681011,1.5166051660516604,1.5162525163178078,1.516255907124736,82.1810701661607,1.0,1.0,1.0,82.2,0.00016526720406001444,-0.00023031647018546545,0.0,IGLB,SPLB,-0.00023031647018546545,0.00016526720406001444,0.0003955836742454799,False,False,True,,,,,0,0,4094.0,0.0,0.0,0.0,0.0,-0.0,1845.0,0.0,0.0,0.0,0.0,-0.0,1217.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.010000000000005116,0.00018451886757786577,0.0,0.0,0.0,0.0,0.0,-0.0,0.010000000000005116,0.00012166190172566319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,2024-09-17,2024-09-18,1,24.44,24.29,54.2,53.83,82.2,81.68,3.362700699876493,3.363745244193148,3.363818664620001,81.70715536361982,1.517369496563255,1.516285927926495,1.5162525163178078,81.61987295338758,1.0,1.0,1.0,81.68,0.00033240512461845686,-0.0007364004422312451,0.0,IGLB,SPLB,-0.0007364004422312451,0.00033240512461845686,0.001068805566849702,False,False,False,,,,,0,0,4117.0,0.0,0.0,0.0,0.0,-0.0,1856.0,0.0,0.0,0.0,0.0,-0.0,1224.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.15000000000000213,-0.00615639128931352,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.37000000000000455,-0.006849975872734689,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.519999999999996,-0.0063461282057240415,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,2024-09-18,2024-09-19,1,24.29,24.29,53.83,53.83,81.68,81.66,3.3618773157678055,3.36358514172757,3.363745244193148,81.70537198145156,1.5169979565298162,1.5163075124999739,1.516285927926495,81.62167150028323,1.0,1.0,1.0,81.66,0.0005554663398718328,-0.00046947707074028184,0.0,IGLB,SPLB,-0.00046947707074028184,0.0005554663398718328,0.0010249434106121146,False,False,False,,,,,0,0,4121.0,0.0,0.0,0.0,0.0,-0.0,1857.0,0.0,0.0,0.0,0.0,-0.0,1225.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.020000000000010232,-0.0002448879649805806,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,2024-09-19,2024-09-20,1,24.29,24.29,53.83,53.85,81.66,81.7,3.363524083985179,3.3636024556367907,3.36358514172757,81.70148309256268,1.5171773444753947,1.516356260337729,1.5163075124999739,81.6531595481236,1.0,1.0,1.0,81.7,1.8152742981837727e-05,-0.0005734869566005741,0.0,IGLB,SPLB,-0.0005734869566005741,1.8152742981837727e-05,0.0005916396995824119,False,False,False,,,,,0,0,4117.0,0.0,0.0,0.0,0.0,-0.0,1856.0,0.0,0.0,0.0,0.0,-0.0,1224.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.020000000000003126,0.00037147102953181163,0.0,0.0,0.0,0.0,0.0,-0.0,0.04000000000000625,0.0004897159745275297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,2024-09-20,2024-09-23,3,24.29,24.24,53.85,53.74,81.7,81.48,3.3613861386138617,3.3634197809237625,3.3636024556367907,81.5337235246358,1.5161890584294753,1.516300400994342,1.516356260337729,81.48898543054956,1.0,1.0,1.0,81.48,0.0006591288809214665,0.00011027166346923863,0.0,VCLT,SPLB,0.0,0.0006591288809214665,0.0006591288809214665,False,False,False,,,,,0,0,4127.0,0.0,0.0,0.0,0.0,-0.0,1861.0,0.0,0.0,0.0,0.0,-0.0,1227.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.05000000000000071,-0.0020605818129674153,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.10999999999999943,-0.002044800415052344,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.21999999999999886,-0.0026964105073520634,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,2024-09-23,2024-09-24,1,24.24,24.29,53.74,53.84,81.48,81.67,3.3622890078221492,3.3632991832178396,3.3634197809237625,81.69746647863819,1.5169019316493313,1.5163493792425329,1.516300400994342,81.63761358953538,1.0,1.0,1.0,81.67,0.0003362539615630929,-0.0003966307531821234,0.0,IGLB,SPLB,-0.0003966307531821234,0.0003362539615630929,0.0007328847147452163,False,False,False,,,,,0,0,4117.0,0.0,0.0,0.0,0.0,-0.0,1856.0,0.0,0.0,0.0,0.0,-0.0,1224.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.05000000000000071,0.0020605818129674656,0.0,0.0,0.0,0.0,0.0,-0.0,0.10000000000000142,0.0018590821491272457,0.0,0.0,0.0,0.0,0.0,-0.0,0.18999999999999773,0.002329146011579238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,2024-09-24,2024-09-25,1,24.29,24.07,53.84,53.4,81.67,80.98,3.364353967594516,3.3633350634157475,3.3632991832178396,80.9546113400534,1.5164794007490638,1.5163708568328562,1.5163493792425329,80.97305685155125,1.0,1.0,1.0,80.98,-0.0003135668149573815,-8.574272802240346e-05,0.0,SPLB,VCLT,-0.0003135668149573815,0.0,0.0003135668149573815,False,False,True,,,,,0,0,4154.0,0.0,0.0,0.0,0.0,-0.0,1873.0,0.0,0.0,0.0,0.0,-0.0,1235.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.21999999999999886,-0.009098491219100452,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.44000000000000483,-0.008205939370323292,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.6899999999999977,-0.008484526766169197,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,2024-09-25,2024-09-26,1,24.07,24.09,53.4,53.54,80.98,81.06,3.364881693648817,3.3634278875939865,3.3633350634157475,81.02274167768536,1.5140082181546508,1.5162758131951342,1.5163708568328562,81.18649567483112,1.0,1.0,1.0,81.06,-0.0004597444809391534,0.001559302713262128,0.0,SPLB,IGLB,-0.0004597444809391534,0.001559302713262128,0.0020190471942012813,False,True,False,,,SPLB,IGLB,0,1,4150.0,4150.0,0.0,4150.0,4150.0,-0.0,1871.0,-1871.0,0.0,-1871.0,0.0,1871.0,1234.0,0.0,0.0,0.0,0.0,-0.0,-20.75,0.019999999999999574,0.0008305648317994931,0.0,0.0,0.0,0.0,0.0,-9.355,0.14000000000000057,0.002618292126057367,0.0,0.0,0.0,0.0,0.0,-0.0,0.0799999999999983,0.0009874105961474144,0.0,0.0,0.0,0.0,0.0,-30.105,0.0,0.0,0.0,0.0,0.0,-30.105,-30.105,-30.105
185,2024-09-26,2024-09-27,1,24.09,24.22,53.54,53.72,81.06,81.48,3.364161849710983,3.3634522464090764,3.3634278875939865,81.46222343752635,1.5167535368577811,1.5163541885953504,1.5162758131951342,81.4543366848426,1.0,1.0,1.0,81.48,-0.000218194672555218,-0.00031501420623523783,0.0,IGLB,VCLT,-0.00031501420623523783,0.0,0.00031501420623523783,False,False,True,SPLB,IGLB,,,1,0,4127.0,0.0,4150.0,-4150.0,0.0,4150.0,1860.0,0.0,-1871.0,1871.0,1871.0,-0.0,1227.0,0.0,0.0,0.0,0.0,-0.0,-20.75,0.129999999999999,0.005381921498166071,539.4999999999959,99973.5,0.0,99973.5,0.0,-9.355,0.17999999999999972,0.0033563335628303066,-336.77999999999946,-100173.34,-100173.34,0.0,-2.7825927777777775,-0.0,0.4200000000000017,0.005167970158442598,0.0,0.0,0.0,0.0,0.0,-30.105,202.71999999999645,-199.8399999999965,200146.84,-100173.34,-2.7825927777777775,169.83240722221868,139.7274072222187,0.0
186,2024-09-27,2024-09-30,3,24.22,24.16,53.72,53.59,81.48,81.23,3.362168874172186,3.363403910456669,3.3634522464090764,81.26100627324328,1.5157678671393917,1.5163789317041338,1.5163541885953504,81.26142096682483,1.0,1.0,1.0,81.23,0.0003816367973926101,0.00038674001408208717,0.0,VCLT,IGLB,0.0,0.00038674001408208717,0.00038674001408208717,True,False,True,,,,,0,0,4140.0,0.0,0.0,0.0,0.0,-0.0,1867.0,0.0,0.0,0.0,0.0,-0.0,1231.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.05999999999999872,-0.002480365058331954,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.12999999999999545,-0.0024228881482778256,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.25,-0.0030729542957425725,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.7274072222187,0.0
187,2024-09-30,2024-10-01,1,24.16,24.22,53.59,53.72,81.23,81.45,3.3629232039636667,3.3632181485549366,3.363403910456669,81.46164271126052,1.5161950856291884,1.516397607068323,1.5163789317041338,81.45987621114607,1.0,1.0,1.0,81.45,0.0001429328326273034,0.00012124754358493242,0.0,VCLT,SPLB,0.0,0.0001429328326273034,0.0001429328326273034,False,False,True,,,,,0,0,4130.0,0.0,0.0,0.0,0.0,-0.0,1862.0,0.0,0.0,0.0,0.0,-0.0,1228.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.05999999999999872,0.002480365058331925,0.0,0.0,0.0,0.0,0.0,-0.0,0.12999999999999545,0.002422888148277755,0.0,0.0,0.0,0.0,0.0,-0.0,0.21999999999999886,0.0027046979851917162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.7274072222187,0.0
188,2024-10-01,2024-10-02,1,24.22,24.13,53.72,53.52,81.45,81.15,3.3630335681724,3.363186102131342,3.3632181485549366,81.15445392463062,1.516255605381166,1.5163877700907853,1.516397607068323,81.15759993029666,1.0,1.0,1.0,81.15,5.488357865763465e-05,9.364848356419392e-05,0.0,VCLT,IGLB,0.0,9.364848356419392e-05,9.364848356419392e-05,False,False,True,,,,,0,0,4143.0,0.0,0.0,0.0,0.0,-0.0,1868.0,0.0,0.0,0.0,0.0,-0.0,1232.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.08999999999999986,-0.0037228584880058782,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.19999999999999574,-0.003729955835063789,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.29999999999999716,-0.003690041087453907,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.7274072222187,0.0
189,2024-10-02,2024-10-03,1,24.13,23.91,53.52,53.07,81.15,80.49,3.3663739021329984,3.3632983885821446,3.363186102131342,80.41377970196038,1.5166760881854153,1.5163866776895494,1.5163877700907853,80.47469895871798,1.0,1.0,1.0,80.49,-0.0009474022783291775,-0.00019011673276296662,0.0,SPLB,VCLT,-0.0009474022783291775,0.0,0.0009474022783291775,False,False,False,,,,,0,0,4177.0,0.0,0.0,0.0,0.0,-0.0,1883.0,0.0,0.0,0.0,0.0,-0.0,1242.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.21999999999999886,-0.009159098166706969,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.45000000000000284,-0.00844361898016952,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.6600000000000108,-0.008166340854957928,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.7274072222187,0.0
190,2024-10-03,2024-10-04,1,23.91,23.76,53.07,52.72,80.49,79.93,3.364057239057239,3.363410379338675,3.3632983885821446,79.91196971271177,1.5161229135053111,1.5164081964149934,1.5163866776895494,79.94390564779304,1.0,1.0,1.0,79.93,-0.0002256014161626682,0.0001739576921169028,0.0,SPLB,IGLB,-0.0002256014161626682,0.0001739576921169028,0.00039955910827957103,False,False,True,,,,,0,0,4207.0,0.0,0.0,0.0,0.0,-0.0,1897.0,0.0,0.0,0.0,0.0,-0.0,1251.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.14999999999999858,-0.006293286975789179,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.3500000000000014,-0.006616906645551885,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.5599999999999881,-0.0069817014677146395,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.7274072222187,0.0
191,2024-10-04,2024-10-07,3,23.76,23.58,52.72,52.35,79.93,79.33,3.3642917726887194,3.3635186556807524,3.363410379338675,79.30921674480595,1.5153772683858644,1.5164001972360088,1.5164081964149934,79.38396908232491,1.0,1.0,1.0,79.33,-0.00026201913674830376,0.0006800798280964832,0.0,SPLB,IGLB,-0.00026201913674830376,0.0006800798280964832,0.0009420989648447869,False,False,False,,,,,0,0,4241.0,0.0,0.0,0.0,0.0,-0.0,1912.0,0.0,0.0,0.0,0.0,-0.0,1261.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.18000000000000327,-0.0076045993852194155,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.36999999999999744,-0.007042952877705883,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.6000000000000085,-0.0075348843240162,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.7274072222187,0.0
192,2024-10-07,2024-10-08,1,23.58,23.65,52.35,52.5,79.33,79.57,3.3644820295983084,3.3636211187659635,3.3635186556807524,79.54721620684978,1.5156190476190474,1.5163695824527823,1.5164001972360088,79.61101035489047,1.0,1.0,1.0,79.57,-0.0002863774750345178,0.0005152669367583714,0.0,SPLB,IGLB,-0.0002863774750345178,0.0005152669367583714,0.0008016444117928892,False,False,False,,,,,0,0,4228.0,0.0,0.0,0.0,0.0,-0.0,1906.0,0.0,0.0,0.0,0.0,-0.0,1257.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.07000000000000028,0.0029642198287172152,0.0,0.0,0.0,0.0,0.0,-0.0,0.14999999999999858,0.002861232281032195,0.0,0.0,0.0,0.0,0.0,-0.0,0.23999999999999488,0.0030207700755317765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.7274072222187,0.0
193,2024-10-08,2024-10-09,1,23.65,23.6,52.5,52.38,79.57,79.35,3.3622881355932197,3.3634428426187952,3.3636211187659635,79.38145840287675,1.5148911798396332,1.5162617099187716,1.5163695824527823,79.42743872887674,1.0,1.0,1.0,79.35,0.0003963726359620013,0.0009754375135006231,0.0,VCLT,IGLB,0.0,0.0009754375135006231,0.0009754375135006231,False,False,False,,,,,0,0,4238.0,0.0,0.0,0.0,0.0,-0.0,1911.0,0.0,0.0,0.0,0.0,-0.0,1260.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.04999999999999716,-0.0021164029063775016,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.11999999999999744,-0.0022883305180121626,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.21999999999999886,-0.0027686904170253377,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.7274072222187,0.0
