,bop date,eop date,day count,bop FIDU price,eop FIDU price,bop IYJ price,eop IYJ price,bop XLI price,eop XLI price,bop VIS price,eop VIS price,eop VIS / eop FIDU,eop VIS / FIDU moving avg,bop VIS / FIDU moving avg,eop FIDU unit price,eop VIS / eop IYJ,eop VIS / IYJ moving avg,bop VIS / IYJ moving avg,eop IYJ unit price,eop VIS / eop XLI,eop VIS / XLI moving avg,bop VIS / XLI moving avg,eop XLI unit price,eop VIS / eop VIS,eop VIS / VIS moving avg,bop VIS / VIS moving avg,eop VIS unit price,FIDU unit price pct diff,IYJ unit price pct diff,XLI unit price pct diff,VIS unit price pct diff,min symbol,max symbol,min unit price pct diff,max unit price pct diff,unit price pct diff,month end liquidation,go group,exit group,current long symbol,current short symbol,new long symbol,new short symbol,current_position,new_position,FIDU shares per unit,eop FIDU shares,bop FIDU shares,eop FIDU shares traded,eop FIDU shares bought,eop FIDU shares sold,IYJ shares per unit,eop IYJ shares,bop IYJ shares,eop IYJ shares traded,eop IYJ shares bought,eop IYJ shares sold,XLI shares per unit,eop XLI shares,bop XLI shares,eop XLI shares traded,eop XLI shares bought,eop XLI shares sold,VIS shares per unit,eop VIS shares,bop VIS shares,eop VIS shares traded,eop VIS shares bought,eop VIS shares sold,FIDU daily commission,FIDU cop,FIDU pct cop,FIDU daily position pnl,FIDU investment amount,short FIDU investment amount,long FIDU investment amount,daily FIDU borrow cost,IYJ daily commission,IYJ cop,IYJ pct cop,IYJ daily position pnl,IYJ investment amount,short IYJ investment amount,long IYJ investment amount,daily IYJ borrow cost,XLI daily commission,XLI cop,XLI pct cop,XLI daily position pnl,XLI investment amount,short XLI investment amount,long XLI investment amount,daily XLI borrow cost,VIS daily commission,VIS cop,VIS pct cop,VIS daily position pnl,VIS investment amount,short VIS investment amount,long VIS investment amount,daily VIS borrow cost,daily total commissions,daily position pnl,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
520,2026-01-29,2026-01-30,1,89.2,88.85,154.87,153.89,165.86,165.44,322.09,320.22,3.6040517726505352,3.612548532308069,3.6132261570606055,321.0351440548348,2.0808369614659825,2.0600092905622795,2.0566558409502074,316.49876736382737,1.9355657640232111,1.9412929577672204,1.9406918227377983,321.06805515374134,1.0,1.0,1.0,320.22,0.002542340600145537,-0.011688912582325144,0.002644850909939841,0.0,IYJ,XLI,-0.011688912582325144,0.002644850909939841,0.014333763492264985,True,True,False,IYJ,FIDU,,,1,0,1127.0,0.0,-1120.0,1120.0,1120.0,-0.0,642.0,0.0,637.0,-637.0,0.0,637.0,605.0,0.0,0.0,0.0,0.0,-0.0,312.0,0.0,0.0,0.0,0.0,-0.0,-5.6000000000000005,-0.3500000000000085,-0.003931484985303449,392.00000000000955,-99904.0,-99904.0,0.0,-2.7751111111111113,-3.185,-0.9800000000000182,-0.006347993852322836,-624.2600000000116,98652.19,0.0,98652.19,0.0,-0.0,-0.4200000000000159,-0.002535467702993466,-0.0,0.0,0.0,0.0,0.0,-0.0,-1.8699999999999477,-0.005822750022373626,-0.0,0.0,0.0,0.0,0.0,-8.785,-232.26000000000204,-1251.8099999999977,198556.19,-99904.0,-2.7751111111111113,-243.82011111111314,6249.105165833393,-2476.0197091666832
521,2026-01-30,2026-02-02,3,88.85,89.81,153.89,156.16,165.44,167.53,320.22,324.4,3.612069925398062,3.612268103188878,3.612548532308069,324.4429836865877,2.077356557377049,2.06245149722002,2.0600092905622795,321.69105081420554,1.9363696054438009,1.9417384794370558,1.9412929577672204,325.22480921474244,1.0,1.0,1.0,324.4,0.00013249333885478076,-0.008385706803466704,0.002539341620756397,0.0,IYJ,XLI,-0.008385706803466704,0.002539341620756397,0.0109250484242231,False,True,False,,,IYJ,XLI,0,1,1113.0,0.0,0.0,0.0,0.0,-0.0,634.0,634.0,0.0,634.0,634.0,-0.0,598.0,-598.0,0.0,-598.0,0.0,598.0,308.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.960000000000008,0.010746773082198168,0.0,0.0,0.0,0.0,0.0,-3.17,2.2700000000000102,0.014643061189022047,0.0,0.0,0.0,0.0,0.0,-2.99,2.0900000000000034,0.01255384838537672,0.0,0.0,0.0,0.0,0.0,-0.0,4.17999999999995,0.012969062667349308,0.0,0.0,0.0,0.0,0.0,-6.16,0.0,0.0,0.0,0.0,0.0,-6.16,6242.945165833393,-2482.179709166683
522,2026-02-02,2026-02-03,1,89.81,90.71,156.16,156.35,167.53,168.94,324.4,327.55,3.6109579980156545,3.6117395125192027,3.612268103188878,327.6688396402631,2.094979213303486,2.065786694190384,2.06245149722002,322.4642915903501,1.938854031016929,1.941974893843705,1.9417384794370558,328.0372987160962,1.0,1.0,1.0,327.55,0.0003627479381743277,-0.01564830882323761,0.0014866023389840757,0.0,IYJ,XLI,-0.01564830882323761,0.0014866023389840757,0.017134911162221687,False,True,False,IYJ,XLI,IYJ,XLI,1,1,1102.0,0.0,0.0,0.0,0.0,-0.0,629.0,629.0,634.0,-5.0,0.0,5.0,592.0,-592.0,-598.0,6.0,6.0,-0.0,305.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.8999999999999915,0.009971276943994205,0.0,0.0,0.0,0.0,0.0,-0.025,0.18999999999999773,0.0012159612390679826,120.45999999999856,99005.44,0.0,99005.44,0.0,-0.03,1.4099999999999966,0.00838118259390952,-843.179999999998,-100182.94,-100182.94,0.0,-2.7828594444444446,-0.0,3.150000000000034,0.009663392936627541,0.0,0.0,0.0,0.0,0.0,-0.055,-722.7199999999995,-1177.5,199188.38,-100182.94,-2.7828594444444446,-725.5578594444438,5517.387306388949,-3207.7375686111272
523,2026-02-03,2026-02-04,1,90.71,90.7,156.35,157.31,168.94,169.39,327.55,327.6,3.6119073869900773,3.611485291657464,3.6117395125192027,327.5847737854917,2.0825122369842988,2.0686388735896957,2.065786694190384,324.9689048630893,1.9339984650805835,1.941976878571626,1.941974893843705,328.95112726818513,1.0,1.0,1.0,327.6,-4.6479146403578395e-05,-0.008063851570886748,0.0041158384150885175,0.0,IYJ,XLI,-0.008063851570886748,0.0041158384150885175,0.012179689985975265,False,True,False,IYJ,XLI,IYJ,XLI,1,1,1102.0,0.0,0.0,0.0,0.0,-0.0,630.0,630.0,629.0,1.0,1.0,-0.0,592.0,-592.0,-592.0,0.0,0.0,-0.0,305.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.009999999999990905,-0.00011024750576177651,-0.0,0.0,0.0,0.0,0.0,-0.005,0.960000000000008,0.006121296930563092,603.840000000005,98344.15,0.0,98344.15,0.0,-0.0,0.44999999999998863,0.002660126298939757,-266.39999999999327,-100012.48,-100012.48,0.0,-2.7781244444444444,-0.0,0.05000000000001137,0.00015263680102901706,0.0,0.0,0.0,0.0,0.0,-0.005,337.44000000001176,-1668.3300000000017,198356.63,-100012.48,-2.7781244444444444,334.6568755555673,5852.044181944516,-2873.08069305556
524,2026-02-04,2026-02-05,1,90.7,90.04,157.31,156.2,169.39,168.37,327.6,325.59,3.616059529098178,3.6115059352097534,3.611485291657464,325.1781356608381,2.0844430217669654,2.071677592725381,2.0686388735896957,323.12139205471044,1.9337768010928311,1.941854999622682,1.941976878571626,326.97064704510467,1.0,1.0,1.0,325.59,-0.001265779227909787,-0.0076108417138076355,0.004231481354097292,0.0,IYJ,XLI,-0.0076108417138076355,0.004231481354097292,0.011842323067904927,False,True,False,IYJ,XLI,IYJ,XLI,1,1,1109.0,0.0,0.0,0.0,0.0,-0.0,635.0,635.0,630.0,5.0,5.0,-0.0,596.0,-596.0,-592.0,-4.0,0.0,4.0,307.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.6599999999999966,-0.007303341082559382,-0.0,0.0,0.0,0.0,0.0,-0.025,-1.1100000000000136,-0.007081143428827978,-699.3000000000086,99105.3,0.0,99105.3,0.0,-0.02,-1.0199999999999818,-0.0060398099285820395,603.8399999999892,-100278.87999999999,-100278.87999999999,0.0,-2.785524444444444,-0.0,-2.0100000000000477,-0.006154430852881286,-0.0,0.0,0.0,0.0,0.0,-0.045,-95.46000000001936,-1173.5799999999872,199384.18,-100278.87999999999,-2.785524444444444,-98.29052444446381,5753.753657500052,-2971.3712175000237
525,2026-02-05,2026-02-06,1,90.04,92.86,156.2,160.21,168.37,173.18,325.59,335.64,3.614473400818436,3.6113918052040654,3.6115059352097534,335.3644411435777,2.0950003120903813,2.075112162449237,2.071677592725381,331.90346713053333,1.9380990876544635,1.9418660288009348,1.941854999622682,336.29044883465605,1.0,1.0,1.0,335.64,-0.0008213324831154186,-0.011194992019765844,0.0019360606115078833,0.0,IYJ,XLI,-0.011194992019765844,0.0019360606115078833,0.013131052631273728,False,True,False,IYJ,XLI,IYJ,XLI,1,1,1076.0,0.0,0.0,0.0,0.0,-0.0,617.0,617.0,635.0,-18.0,0.0,18.0,579.0,-579.0,-596.0,17.0,17.0,-0.0,298.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.819999999999993,0.030838966553243988,0.0,0.0,0.0,0.0,0.0,-0.09,4.010000000000019,0.02534821725303739,2546.350000000012,99187.0,0.0,99187.0,0.0,-0.085,4.810000000000002,0.02816757734994692,-2866.760000000001,-100348.52,-100348.52,0.0,-2.787458888888889,-0.0,10.050000000000011,0.030400235875835367,0.0,0.0,0.0,0.0,0.0,-0.175,-320.40999999998894,-1161.520000000004,199535.52000000002,-100348.52,-2.787458888888889,-323.3724588888778,5430.381198611174,-3294.743676388902
526,2026-02-06,2026-02-09,3,92.86,93.32,160.21,160.19,173.18,173.7,335.64,337.12,3.612516073724818,3.611188682700378,3.6113918052040654,337.0150832616434,2.1045009051751045,2.0786333603106435,2.075112162449237,332.4122173027433,1.9408175014392632,1.9417754273089507,1.9418660288009348,337.30212920272237,1.0,1.0,1.0,337.12,-0.0003112632521543785,-0.014063132928297074,0.0005401044813435475,0.0,IYJ,XLI,-0.014063132928297074,0.0005401044813435475,0.014603237409640622,False,True,False,IYJ,XLI,IYJ,XLI,1,1,1073.0,0.0,0.0,0.0,0.0,-0.0,616.0,616.0,617.0,-1.0,0.0,1.0,577.0,-577.0,-579.0,2.0,2.0,-0.0,297.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.45999999999999375,0.004941464561453573,0.0,0.0,0.0,0.0,0.0,-0.005,-0.020000000000010232,-0.00012484394523091602,-12.340000000006313,98849.57,0.0,98849.57,0.0,-0.01,0.5199999999999818,0.002998157227403904,-301.07999999998947,-100271.22,-100271.22,0.0,-8.355935,-0.0,1.4800000000000182,0.004399793054010378,0.0,0.0,0.0,0.0,0.0,-0.015,-313.41999999999575,-1421.6499999999942,199120.79,-100271.22,-8.355935,-321.7909349999957,5108.590263611179,-3616.5346113888972
527,2026-02-09,2026-02-10,1,93.32,93.26,160.19,160.9,173.7,173.91,337.12,337.23,3.6160197297876904,3.6112371036253386,3.611188682700378,336.77945654863726,2.0958980733374766,2.0809854566878703,2.0786333603106435,334.45210767398254,1.9391064343626014,1.941580537591155,1.9417754273089507,337.69416456329964,1.0,1.0,1.0,337.23,-0.0013369056297078152,-0.008271496686708077,0.0013754571575568682,0.0,IYJ,XLI,-0.008271496686708077,0.0013754571575568682,0.009646953844264946,False,True,False,IYJ,XLI,IYJ,XLI,1,1,1073.0,0.0,0.0,0.0,0.0,-0.0,617.0,617.0,616.0,1.0,1.0,-0.0,577.0,-577.0,-577.0,0.0,0.0,-0.0,297.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.05999999999998806,-0.0006431557730542844,-0.0,0.0,0.0,0.0,0.0,-0.005,0.710000000000008,0.0044224432849453614,437.3600000000049,98677.04,0.0,98677.04,0.0,-0.0,0.21000000000000796,0.001208250772691888,-121.17000000000459,-100224.9,-100224.9,0.0,-2.7840249999999997,-0.0,0.11000000000001364,0.0003262400859366262,0.0,0.0,0.0,0.0,0.0,-0.005,316.1900000000003,-1547.8600000000006,198901.94,-100224.9,-2.7840249999999997,313.4009750000003,5421.991238611179,-3303.133636388897
528,2026-02-10,2026-02-11,1,93.26,93.76,160.9,161.15,173.91,174.84,337.23,339.28,3.6186006825938564,3.6115402924223035,3.6112371036253386,338.58959083591174,2.105367669872789,2.0831288401815096,2.0809854566878703,335.3508063452503,1.9405170441546555,1.9416244984507993,1.941580537591155,339.4659411924375,1.0,1.0,1.0,339.28,-0.0020369977121012773,-0.01164855813488483,0.0005478963064218178,0.0,IYJ,XLI,-0.01164855813488483,0.0005478963064218178,0.012196454441306648,False,True,False,IYJ,XLI,IYJ,XLI,1,1,1065.0,0.0,0.0,0.0,0.0,-0.0,614.0,614.0,617.0,-3.0,0.0,3.0,573.0,-573.0,-577.0,4.0,4.0,-0.0,295.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.5,0.00534703444852769,0.0,0.0,0.0,0.0,0.0,-0.015,0.25,0.0015525542631093224,154.25,99275.3,0.0,99275.3,0.0,-0.02,0.9300000000000068,0.005333345975362603,-536.610000000004,-100346.06999999999,-100346.06999999999,0.0,-2.7873908333333333,-0.0,2.0499999999999545,0.006060535024519734,0.0,0.0,0.0,0.0,0.0,-0.035,-382.360000000004,-1070.7699999999895,199621.37,-100346.06999999999,-2.7873908333333333,-385.18239083333737,5036.808847777842,-3688.316027222234
529,2026-02-11,2026-02-12,1,93.76,92.52,161.15,158.85,174.84,172.75,339.28,334.23,3.6125162127107657,3.611707698983139,3.6115402924223035,334.1397078549115,2.1040604343720495,2.085237778485951,2.0831288401815096,330.90501626283276,1.9347612156295226,1.9413058842459723,1.9416244984507993,335.4156321073756,1.0,1.0,1.0,334.23,-0.0002701862294974152,-0.009998004474170203,0.0035410769202007275,0.0,IYJ,XLI,-0.009998004474170203,0.0035410769202007275,0.01353908139437093,False,True,False,IYJ,XLI,IYJ,XLI,1,1,1080.0,0.0,0.0,0.0,0.0,-0.0,623.0,623.0,614.0,9.0,9.0,-0.0,581.0,-581.0,-573.0,-8.0,0.0,8.0,299.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1.240000000000009,-0.013313488465464112,-0.0,0.0,0.0,0.0,0.0,-0.045,-2.3000000000000114,-0.01437524754592174,-1412.200000000007,98946.1,0.0,98946.1,0.0,-0.04,-2.0900000000000034,-0.012025807347334532,1197.570000000002,-100183.32,-100183.32,0.0,-2.7828700000000004,-0.0,-5.0499999999999545,-0.014996346427000288,-0.0,0.0,0.0,0.0,0.0,-0.08499999999999999,-214.6300000000051,-1237.2200000000012,199129.42,-100183.32,-2.7828700000000004,-217.49787000000512,4819.310977777837,-3905.8138972222387
530,2026-02-12,2026-02-13,1,92.52,93.38,158.85,159.55,172.75,174.17,334.23,337.03,3.609231098736346,3.6115116245226893,3.611707698983139,337.2612649310455,2.112378564713256,2.087249022321717,2.085237778485951,332.6996875574335,1.935063443761842,1.940788577486061,1.9413058842459723,338.11724585912094,1.0,1.0,1.0,337.03,0.0006859496841835168,-0.012931703249783478,0.0032207694118722976,0.0,IYJ,XLI,-0.012931703249783478,0.0032207694118722976,0.016152472661655776,False,True,False,IYJ,XLI,IYJ,XLI,1,1,1073.0,0.0,0.0,0.0,0.0,-0.0,619.0,619.0,623.0,-4.0,0.0,4.0,577.0,-577.0,-581.0,4.0,4.0,-0.0,297.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.8599999999999994,0.0092523521795525,0.0,0.0,0.0,0.0,0.0,-0.02,0.700000000000017,0.0043969920087274855,436.1000000000106,98963.55,0.0,98963.55,0.0,-0.02,1.4199999999999875,0.008186371095914267,-825.0199999999927,-100367.75,-100367.75,0.0,-2.7879930555555554,-0.0,2.7999999999999545,0.008342568422426278,0.0,0.0,0.0,0.0,0.0,-0.04,-388.9199999999821,-1404.199999999997,199331.3,-100367.75,-2.7879930555555554,-391.7479930555377,4427.5629847223,-4297.561890277776
531,2026-02-13,2026-02-17,4,93.38,93.89,159.55,160.23,174.17,175.08,337.03,338.64,3.6067738843327297,3.611399818183153,3.6115116245226893,339.0848264264353,2.1134618985208764,2.0891844270060416,2.087249022321717,334.43991084660865,1.9342015078821109,1.9402997313702806,1.940788577486061,339.79326414625956,1.0,1.0,1.0,338.64,0.00131270531332824,-0.012480371505991163,0.0033997898335691897,0.0,IYJ,XLI,-0.012480371505991163,0.0033997898335691897,0.015880161339560352,False,True,False,IYJ,XLI,IYJ,XLI,1,1,1065.0,0.0,0.0,0.0,0.0,-0.0,616.0,616.0,619.0,-3.0,0.0,3.0,573.0,-573.0,-577.0,4.0,4.0,-0.0,295.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.5100000000000051,0.005446694727665139,0.0,0.0,0.0,0.0,0.0,-0.015,0.6799999999999784,0.004252930295535919,420.91999999998666,98761.45000000001,0.0,98761.45000000001,0.0,-0.02,0.910000000000025,0.005211178579001251,-525.0700000000145,-100496.09,-100496.09,0.0,-11.166232222222222,-0.0,1.6100000000000136,0.0047656490509069135,0.0,0.0,0.0,0.0,0.0,-0.035,-104.15000000002783,-1734.6399999999849,199257.54,-100496.09,-11.166232222222222,-115.35123222225005,4312.211752500049,-4412.9131225000265
532,2026-02-17,2026-02-18,1,93.89,93.88,160.23,160.64,175.08,175.04,338.64,339.23,3.613442692799319,3.611805361785115,3.611399818183153,339.03821493103436,2.111740537848606,2.0909051881294674,2.0891844270060416,335.6065863542505,1.9380141681901282,1.9400286670163793,1.9402997313702806,339.6300649790539,1.0,1.0,1.0,339.23,-0.0005655139658765629,-0.01073874339400357,0.0011786376780903913,0.0,IYJ,XLI,-0.01073874339400357,0.0011786376780903913,0.01191738107209396,False,True,False,IYJ,XLI,IYJ,XLI,1,1,1065.0,0.0,0.0,0.0,0.0,-0.0,616.0,616.0,616.0,0.0,0.0,-0.0,572.0,-572.0,-573.0,1.0,1.0,-0.0,295.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.010000000000005116,-0.00010651328763334176,-0.0,0.0,0.0,0.0,0.0,-0.0,0.4099999999999966,0.00255555348357565,252.5599999999979,98701.68,0.0,98701.68,0.0,-0.005,-0.040000000000020464,-0.00022849308907832593,22.920000000011726,-100320.84000000001,-100320.84000000001,0.0,-2.78669,-0.0,0.5900000000000318,0.0017407471904197695,0.0,0.0,0.0,0.0,0.0,-0.005,275.4800000000096,-1619.160000000018,199022.52000000002,-100320.84000000001,-2.78669,272.6883100000096,4584.900062500059,-4140.224812500017
533,2026-02-18,2026-02-19,1,93.88,94.69,160.64,161.1,175.04,176.34,339.23,341.5,3.606505438800296,3.611614778432589,3.611805361785115,342.00184970743254,2.1198013656114214,2.092813623756977,2.0909051881294674,336.8448258076572,1.9365997504820234,1.9396778418451213,1.9400286670163793,342.10465514166833,1.0,1.0,1.0,341.5,0.0014684665383993439,-0.013725312245655503,0.0017690204266637359,0.0,IYJ,XLI,-0.013725312245655503,0.0017690204266637359,0.015494332672319238,False,True,False,IYJ,XLI,IYJ,XLI,1,1,1058.0,0.0,0.0,0.0,0.0,-0.0,613.0,613.0,616.0,-3.0,0.0,3.0,568.0,-568.0,-572.0,4.0,4.0,-0.0,293.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.8100000000000023,0.00859102701258603,0.0,0.0,0.0,0.0,0.0,-0.015,0.46000000000000796,0.002859453679564456,283.3600000000049,98954.23999999999,0.0,98954.23999999999,0.0,-0.02,1.3000000000000114,0.0073994304252647265,-743.6000000000065,-100122.87999999999,-100122.87999999999,0.0,-2.781191111111111,-0.0,2.269999999999982,0.006669335607756819,0.0,0.0,0.0,0.0,0.0,-0.035,-460.2400000000016,-1168.6399999999994,199077.12,-100122.87999999999,-2.781191111111111,-463.05619111111275,4121.843871388946,-4603.28100361113
534,2026-02-19,2026-02-20,1,94.69,94.96,161.1,161.91,176.34,177.23,341.5,342.93,3.6113100252738,3.6116262785770843,3.611614778432589,342.9589393599586,2.118028534370947,2.094929023712787,2.092813623756977,338.8474538224922,1.9349432940247138,1.9389476651566286,1.9396778418451213,343.76910391021084,1.0,1.0,1.0,342.93,8.438497347049132e-05,-0.011976327324867296,0.0024438777422729325,0.0,IYJ,XLI,-0.011976327324867296,0.0024438777422729325,0.01442020506714023,False,True,False,IYJ,XLI,IYJ,XLI,1,1,1055.0,0.0,0.0,0.0,0.0,-0.0,611.0,611.0,613.0,-2.0,0.0,2.0,566.0,-566.0,-568.0,2.0,2.0,-0.0,292.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.269999999999996,0.0028473523060038647,0.0,0.0,0.0,0.0,0.0,-0.01,0.8100000000000023,0.005015335115732335,496.5300000000014,98754.3,0.0,98754.3,0.0,-0.01,0.8899999999999864,0.005034374408167226,-505.51999999999225,-100161.12,-100161.12,0.0,-2.7822533333333332,-0.0,1.4300000000000068,0.004178665694952015,0.0,0.0,0.0,0.0,0.0,-0.02,-8.989999999990857,-1406.8199999999924,198915.41999999998,-100161.12,-2.7822533333333332,-11.79225333332419,4110.051618055622,-4615.0732569444535
535,2026-02-20,2026-02-23,3,94.96,93.69,161.91,158.46,177.23,174.83,342.93,337.98,3.607428754402818,3.611367492669486,3.6116262785770843,338.373266039887,2.132904202953427,2.09768310744757,2.094929023712787,331.9624530975282,1.9331922438940685,1.9382196266388731,1.9389476651566286,338.9862202993334,1.0,1.0,1.0,337.98,0.0011629014124784089,-0.01796485269342794,0.0029727363350545146,0.0,IYJ,XLI,-0.01796485269342794,0.0029727363350545146,0.020937589028482455,False,True,False,IYJ,XLI,IYJ,XLI,1,1,1069.0,0.0,0.0,0.0,0.0,-0.0,620.0,620.0,611.0,9.0,9.0,-0.0,574.0,-574.0,-566.0,-8.0,0.0,8.0,296.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1.269999999999996,-0.013464290338315605,-0.0,0.0,0.0,0.0,0.0,-0.045,-3.4499999999999886,-0.02153842976156519,-2107.949999999993,98927.01,0.0,98927.01,0.0,-0.04,-2.3999999999999773,-0.013634250857490657,1358.3999999999871,-100312.18,-100312.18,0.0,-8.359348333333333,-0.0,-4.949999999999989,-0.014539622571119066,-0.0,0.0,0.0,0.0,0.0,-0.08499999999999999,-749.5500000000059,-1385.1699999999983,199239.19,-100312.18,-8.359348333333333,-757.9943483333392,3352.0572697222833,-5373.067605277793
536,2026-02-23,2026-02-24,1,93.69,94.75,158.46,160.38,174.83,176.98,337.98,342.37,3.6134036939313985,3.6115827727492826,3.611367492669486,342.1770699304338,2.1347424865943387,2.1007060758151743,2.09768310744757,336.42641677244126,1.9345123742795798,1.9376919298643505,1.9382196266388731,343.02610952254776,1.0,1.0,1.0,342.37,-0.0005636721947960847,-0.017512570729934625,0.001914541719290649,0.0,IYJ,XLI,-0.017512570729934625,0.001914541719290649,0.019427112449225275,False,True,False,IYJ,XLI,IYJ,XLI,1,1,1055.0,0.0,0.0,0.0,0.0,-0.0,613.0,613.0,620.0,-7.0,0.0,7.0,566.0,-566.0,-574.0,8.0,8.0,-0.0,292.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0600000000000023,0.011250383999438897,0.0,0.0,0.0,0.0,0.0,-0.035,1.9199999999999875,0.012043803841786663,1190.3999999999924,98245.20000000001,0.0,98245.20000000001,0.0,-0.04,2.1499999999999773,0.012222658629646447,-1234.099999999987,-100352.42000000001,-100352.42000000001,0.0,-2.7875672222222225,-0.0,4.389999999999986,0.012905301471901503,0.0,0.0,0.0,0.0,0.0,-0.07500000000000001,-43.69999999999459,-2107.220000000001,198597.62000000002,-100352.42000000001,-2.7875672222222225,-46.56256722221681,3305.4947025000665,-5419.630172500009
537,2026-02-24,2026-02-25,1,94.75,94.24,160.38,159.77,176.98,175.6,342.37,340.12,3.6090831918505946,3.6114554454449497,3.6115827727492826,340.3555605038924,2.1288101646116293,2.1029982965522427,2.1007060758151743,335.6298097329904,1.9369020501138954,1.9372663429237829,1.9376919298643505,340.2587028841799,1.0,1.0,1.0,340.12,0.0006923408480014364,-0.013289700681569231,0.0004077225977633253,0.0,IYJ,FIDU,-0.013289700681569231,0.0006923408480014364,0.013982041529570667,False,True,False,IYJ,XLI,IYJ,FIDU,1,1,1062.0,-1062.0,0.0,-1062.0,0.0,1062.0,618.0,618.0,613.0,5.0,5.0,-0.0,570.0,0.0,-566.0,566.0,566.0,-0.0,294.0,0.0,0.0,0.0,0.0,-0.0,-5.3100000000000005,-0.5100000000000051,-0.005397124059259181,-0.0,0.0,0.0,0.0,0.0,-0.025,-0.6099999999999852,-0.0038107183394023346,-373.92999999999097,98312.94,0.0,98312.94,0.0,-2.83,-1.3799999999999955,-0.00782805063818777,781.0799999999974,-100170.68,-100170.68,0.0,-2.7825188888888888,-0.0,-2.25,-0.006593527088987418,-0.0,0.0,0.0,0.0,0.0,-8.165000000000001,407.15000000000646,-1857.7399999999907,198483.62,-100170.68,-2.7825188888888888,396.20248111111755,3701.6971836111843,-5023.427691388892
538,2026-02-25,2026-02-26,1,94.24,94.81,159.77,160.93,175.6,176.7,340.12,342.12,3.608480118130999,3.6112853024754124,3.6114554454449497,342.4020907826357,2.12589324551047,2.1051230344076464,2.1029982965522427,338.4355158641524,1.93616298811545,1.9366698377663778,1.9372663429237829,342.31496279463244,1.0,1.0,1.0,342.12,0.0008241977940607651,-0.010827978170386525,0.000569704385379473,0.0,IYJ,FIDU,-0.010827978170386525,0.0008241977940607651,0.01165217596444729,False,True,False,IYJ,FIDU,IYJ,FIDU,1,1,1055.0,-1055.0,-1062.0,7.0,7.0,-0.0,614.0,614.0,618.0,-4.0,0.0,4.0,566.0,0.0,0.0,0.0,0.0,-0.0,292.0,0.0,0.0,0.0,0.0,-0.0,-0.035,0.5700000000000074,0.006030169026591231,-605.3400000000079,-100082.87999999999,-100082.87999999999,0.0,-2.78008,-0.02,1.1599999999999966,0.007234206790923188,716.8799999999978,98737.86,0.0,98737.86,0.0,-0.0,1.0999999999999943,0.006244698124634339,0.0,0.0,0.0,0.0,0.0,-0.0,2.0,0.005863056194989116,0.0,0.0,0.0,0.0,0.0,-0.05500000000000001,111.53999999998996,-1345.0199999999895,198820.74,-100082.87999999999,-2.78008,108.70491999998995,3810.4021036111744,-4914.7227713889015
539,2026-02-26,2026-02-27,1,94.81,94.63,160.93,160.94,176.7,177.14,342.12,341.85,3.612490753460848,3.6113661181753605,3.6112853024754124,341.7359281732483,2.1240835093823787,2.107339994793146,2.1051230344076464,338.7985011575666,1.9298295133792482,1.9360643642010458,1.9366698377663778,343.0616950619361,1.0,1.0,1.0,341.85,-0.0003337453950095625,-0.00896650556581406,0.0035382556168870303,0.0,IYJ,XLI,-0.00896650556581406,0.0035382556168870303,0.01250476118270109,True,True,False,IYJ,FIDU,,,1,0,1058.0,0.0,-1055.0,1055.0,1055.0,-0.0,617.0,0.0,614.0,-614.0,0.0,614.0,567.0,0.0,0.0,0.0,0.0,-0.0,293.0,0.0,0.0,0.0,0.0,-0.0,-5.275,-0.18000000000000682,-0.0019003384097265469,189.9000000000072,-100024.55,-100024.55,0.0,-2.7784597222222227,-3.0700000000000003,0.009999999999990905,6.213688758328758e-05,6.139999999994416,98811.02,0.0,98811.02,0.0,-0.0,0.4399999999999977,0.0024870010557862055,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2699999999999818,-0.0007895083527778911,-0.0,0.0,0.0,0.0,0.0,-8.345,196.0400000000016,-1213.5299999999988,198835.57,-100024.55,-2.7784597222222227,184.9165402777794,3995.318643888954,-4729.8062311111225
