,bop date,eop date,day count,bop XLU price,eop XLU price,bop FUTY price,eop FUTY price,bop IDU price,eop IDU price,bop VPU price,eop VPU price,eop VPU / eop XLU,eop VPU / XLU moving avg,bop VPU / XLU moving avg,eop XLU unit price,eop VPU / eop FUTY,eop VPU / FUTY moving avg,bop VPU / FUTY moving avg,eop FUTY unit price,eop VPU / eop IDU,eop VPU / IDU moving avg,bop VPU / IDU moving avg,eop IDU unit price,eop VPU / eop VPU,eop VPU / VPU moving avg,bop VPU / VPU moving avg,eop VPU unit price,XLU unit price pct diff,FUTY unit price pct diff,IDU unit price pct diff,VPU unit price pct diff,min symbol,max symbol,min unit price pct diff,max unit price pct diff,unit price pct diff,month end liquidation,go group,exit group,current long symbol,current short symbol,new long symbol,new short symbol,current_position,new_position,XLU shares per unit,eop XLU shares,bop XLU shares,eop XLU shares traded,eop XLU shares bought,eop XLU shares sold,FUTY shares per unit,eop FUTY shares,bop FUTY shares,eop FUTY shares traded,eop FUTY shares bought,eop FUTY shares sold,IDU shares per unit,eop IDU shares,bop IDU shares,eop IDU shares traded,eop IDU shares bought,eop IDU shares sold,VPU shares per unit,eop VPU shares,bop VPU shares,eop VPU shares traded,eop VPU shares bought,eop VPU shares sold,XLU daily commission,XLU cop,XLU pct cop,XLU daily position pnl,XLU investment amount,short XLU investment amount,long XLU investment amount,daily XLU borrow cost,FUTY daily commission,FUTY cop,FUTY pct cop,FUTY daily position pnl,FUTY investment amount,short FUTY investment amount,long FUTY investment amount,daily FUTY borrow cost,IDU daily commission,IDU cop,IDU pct cop,IDU daily position pnl,IDU investment amount,short IDU investment amount,long IDU investment amount,daily IDU borrow cost,VPU daily commission,VPU cop,VPU pct cop,VPU daily position pnl,VPU investment amount,short VPU investment amount,long VPU investment amount,daily VPU borrow cost,daily total commissions,daily position pnl,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
557,2026-03-24,2026-03-25,1,45.09,45.25,58.13,58.34,114.11,114.49,194.89,195.48,4.319999999999999,4.3171316511255196,4.3170839315309255,195.34804790177438,3.3507027768255053,3.353043819395155,3.3530078616871903,195.6144786508307,1.707398026028474,1.7079035843863681,1.708162450666994,195.56751897686414,1.0,1.0,1.0,195.48,-0.0006752437750959207,0.0006877041915531265,0.0004476130090501664,0.0,XLU,FUTY,-0.0006752437750959207,0.0006877041915531265,0.001362947966649047,False,False,False,XLU,IDU,XLU,IDU,1,1,2210.0,2210.0,2215.0,-5.0,0.0,5.0,1717.0,0.0,0.0,0.0,0.0,-0.0,875.0,-875.0,-876.0,1.0,1.0,-0.0,512.0,0.0,0.0,0.0,0.0,-0.0,-0.025,0.1599999999999966,0.003542177712942334,354.3999999999925,99874.35,0.0,99874.35,0.0,-0.0,0.21000000000000085,0.003606082726316086,0.0,0.0,0.0,0.0,0.0,-0.005,0.37999999999999545,0.003324587489132709,-332.879999999996,-99960.36,-99960.36,0.0,-2.776676666666667,-0.0,0.5900000000000034,0.003022775568021237,0.0,0.0,0.0,0.0,0.0,-0.030000000000000002,21.519999999996458,-86.00999999999476,199834.71000000002,-99960.36,-2.776676666666667,18.71332333332979,11575.725975277686,0.0
558,2026-03-25,2026-03-26,1,45.25,45.33,58.34,58.47,114.49,114.81,195.48,195.92,4.322082506066622,4.317275623821813,4.3171316511255196,195.69557774551978,3.3507781768428253,3.353028049730471,3.353043819395155,196.0524721200347,1.7064715617106523,1.707784814463515,1.7079035843863681,196.08441052339893,1.0,1.0,1.0,195.92,-0.0011461356074721801,0.000675925655502434,0.000838819812356761,0.0,XLU,IDU,-0.0011461356074721801,0.000838819812356761,0.001984955419828941,False,True,False,XLU,IDU,XLU,IDU,1,1,2202.0,2202.0,2210.0,-8.0,0.0,8.0,1710.0,0.0,0.0,0.0,0.0,-0.0,871.0,-871.0,-875.0,4.0,4.0,-0.0,510.0,0.0,0.0,0.0,0.0,-0.0,-0.04,0.0799999999999983,0.0017663948068227955,176.79999999999623,100002.5,0.0,100002.5,0.0,-0.0,0.12999999999999545,0.0022258377480037727,0.0,0.0,0.0,0.0,0.0,-0.02,0.3200000000000074,0.0027911051699996007,-280.0000000000065,-100178.75,-100178.75,0.0,-2.7827430555555557,-0.0,0.4399999999999977,0.002248340241958186,0.0,0.0,0.0,0.0,0.0,-0.06,-103.20000000001025,-176.25,200181.25,-100178.75,-2.7827430555555557,-106.04274305556581,11469.68323222212,-106.04274305556646
559,2026-03-26,2026-03-27,1,45.33,45.59,58.47,58.74,114.81,115.34,195.92,196.88,4.318490897126562,4.317539158831085,4.317275623821813,196.8245956900365,3.3517194416070817,3.353076586914992,3.353028049730471,196.95686764116786,1.7069533552973815,1.7078507920875392,1.707784814463515,196.97590050022183,1.0,1.0,1.0,196.88,-0.00028145117398055246,0.0003903526990976101,0.000486982685775674,0.0,XLU,IDU,-0.00028145117398055246,0.000486982685775674,0.0007684338597562265,False,False,False,XLU,IDU,XLU,IDU,1,1,2193.0,2193.0,2202.0,-9.0,0.0,9.0,1703.0,0.0,0.0,0.0,0.0,-0.0,868.0,-868.0,-871.0,3.0,3.0,-0.0,508.0,0.0,0.0,0.0,0.0,-0.0,-0.045,0.2600000000000051,0.005719329272592345,572.5200000000112,99816.66,0.0,99816.66,0.0,-0.0,0.2700000000000031,0.004607123582894835,0.0,0.0,0.0,0.0,0.0,-0.015,0.5300000000000011,0.004605700081546048,-461.630000000001,-99999.51,-99999.51,0.0,-2.7777641666666666,-0.0,0.960000000000008,0.0048879934388881,0.0,0.0,0.0,0.0,0.0,-0.06,110.89000000001022,-182.84999999999127,199816.16999999998,-99999.51,-2.7777641666666666,108.05223583334354,11577.735468055464,0.0
560,2026-03-27,2026-03-30,3,45.59,45.92,58.74,59.13,115.34,116.21,196.88,198.11,4.314242160278746,4.31742901647559,4.317539158831085,198.26139817352345,3.350414341281921,3.3530813282294565,3.353076586914992,198.2674185842835,1.704758626624215,1.7078644820049451,1.7078507920875392,198.4693405484929,1.0,1.0,1.0,198.11,0.0007639208155974805,0.0007942863805000765,0.0018122005364049562,0.0,VPU,IDU,0.0,0.0018122005364049562,0.0018122005364049562,False,True,False,XLU,IDU,VPU,IDU,1,1,2180.0,0.0,2193.0,-2193.0,0.0,2193.0,1693.0,0.0,0.0,0.0,0.0,-0.0,862.0,-862.0,-868.0,6.0,6.0,-0.0,505.0,505.0,0.0,505.0,505.0,-0.0,-10.965,0.3299999999999983,0.007212357785960861,723.6899999999963,99978.87000000001,0.0,99978.87000000001,0.0,-0.0,0.39000000000000057,0.006617484062264558,0.0,0.0,0.0,0.0,0.0,-0.03,0.8699999999999903,0.007514611047515791,-755.1599999999917,-100115.12000000001,-100115.12000000001,0.0,-8.342926666666667,-2.525,1.2300000000000182,0.006228025903434946,0.0,0.0,0.0,0.0,0.0,-13.52,-31.469999999995366,-136.25,200093.99000000002,-100115.12000000001,-8.342926666666667,-53.33292666666203,11524.402541388801,-53.33292666666239
561,2026-03-30,2026-03-31,1,45.92,45.89,59.13,59.07,116.21,116.11,198.11,198.14,4.3177162780562215,4.317444849498861,4.31742901647559,198.12681756606486,3.354325376671745,3.35331778826133,3.3530813282294565,198.066514058514,1.7064852295237274,1.70798119631132,1.7078644820049451,198.30014500559417,1.0,1.0,1.0,198.14,-6.653312039069689e-05,-0.0003709476736052485,0.0008079152241396879,0.0,FUTY,IDU,-0.0003709476736052485,0.0008079152241396879,0.0011788628977449365,True,False,False,VPU,IDU,,,1,0,2180.0,0.0,0.0,0.0,0.0,-0.0,1693.0,0.0,0.0,0.0,0.0,-0.0,862.0,0.0,-862.0,862.0,862.0,-0.0,505.0,0.0,505.0,-505.0,0.0,505.0,-0.0,-0.030000000000001137,-0.0006535236045688517,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.060000000000002274,-0.001015228513594663,-0.0,0.0,0.0,0.0,0.0,-4.3100000000000005,-0.09999999999999432,-0.000860881595867543,86.1999999999951,-100173.01999999999,-100173.01999999999,0.0,-2.782583888888889,-2.525,0.029999999999972715,0.00015141955864871013,15.149999999986221,100045.55,0.0,100045.55,0.0,-6.835000000000001,101.34999999998132,-127.46999999998661,200218.57,-100173.01999999999,-2.782583888888889,91.73241611109242,11616.134957499893,0.0
562,2026-03-31,2026-04-01,1,45.89,46.11,59.07,59.36,116.11,116.61,198.14,198.97,4.315116026892214,4.31728146319803,4.317444849498861,199.07738201039245,3.351920485175202,3.3533193954429144,3.35331778826133,199.05294391119256,1.7062859102992882,1.708021032807152,1.70798119631132,199.16768730186303,1.0,1.0,1.0,198.97,0.0005395438726671376,0.0004167795533500951,0.0009930600614515654,0.0,VPU,IDU,0.0,0.0009930600614515654,0.0009930600614515654,False,False,False,,,,,0,0,2172.0,0.0,0.0,0.0,0.0,-0.0,1687.0,0.0,0.0,0.0,0.0,-0.0,859.0,0.0,0.0,0.0,0.0,-0.0,503.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.21999999999999886,0.0047826178118720655,0.0,0.0,0.0,0.0,0.0,-0.0,0.28999999999999915,0.004897417539981115,0.0,0.0,0.0,0.0,0.0,-0.0,0.5,0.004297015893326753,0.0,0.0,0.0,0.0,0.0,-0.0,0.8300000000000125,0.004180208046272513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11616.134957499893,0.0
563,2026-04-01,2026-04-02,1,46.11,46.34,59.36,59.75,116.61,117.48,198.97,200.14,4.318946914113076,4.317365269458055,4.31728146319803,200.0628230045967,3.349623430962343,3.3532678845485364,3.3533193954429144,200.36083387771413,1.7036091249574394,1.7080399816526015,1.708021032807152,200.65831093418421,1.0,1.0,1.0,200.14,-0.0003856894150849088,0.0011027887156012548,0.002586394248568844,0.0,XLU,IDU,-0.0003856894150849088,0.002586394248568844,0.002972083663653753,False,True,False,,,XLU,IDU,0,1,2159.0,2159.0,0.0,2159.0,2159.0,-0.0,1677.0,0.0,0.0,0.0,0.0,-0.0,854.0,-854.0,0.0,-854.0,0.0,854.0,500.0,0.0,0.0,0.0,0.0,-0.0,-10.795,0.23000000000000398,0.004975672785615992,0.0,0.0,0.0,0.0,0.0,-0.0,0.39000000000000057,0.006548591952495091,0.0,0.0,0.0,0.0,0.0,-4.2700000000000005,0.8700000000000045,0.0074330727981778,0.0,0.0,0.0,0.0,0.0,-0.0,1.1699999999999875,0.005863062071153315,0.0,0.0,0.0,0.0,0.0,-15.065000000000001,0.0,0.0,0.0,0.0,0.0,-15.065000000000001,11601.069957499893,-15.06500000000051
564,2026-04-02,2026-04-06,4,46.34,46.17,59.75,59.48,117.48,116.92,200.14,199.4,4.318821745722331,4.317645252764711,4.317365269458055,199.3327544908784,3.352387357094822,3.3533897449257095,3.3532678845485364,199.45237377294694,1.7054396168320218,1.7081912058652544,1.7080399816526015,199.70403465482218,1.0,1.0,1.0,199.4,-0.0003372961413466366,0.00026262234697277604,0.0015235862694221243,0.0,XLU,IDU,-0.0003372961413466366,0.0015235862694221243,0.001860882410768761,False,True,False,XLU,IDU,XLU,IDU,1,1,2167.0,2167.0,2159.0,8.0,8.0,-0.0,1683.0,0.0,0.0,0.0,0.0,-0.0,857.0,-857.0,-854.0,-3.0,0.0,3.0,502.0,0.0,0.0,0.0,0.0,-0.0,-0.04,-0.1700000000000017,-0.0036752824853326076,-367.03000000000367,100048.06000000001,0.0,100048.06000000001,0.0,-0.0,-0.2700000000000031,-0.004529069219665774,-0.0,0.0,0.0,0.0,0.0,-0.015,-0.5600000000000023,-0.004778166087374178,478.24000000000194,-100327.92,-100327.92,0.0,-11.147546666666667,-0.0,-0.7399999999999807,-0.0037042641345719413,-0.0,0.0,0.0,0.0,0.0,-0.055,111.20999999999827,-279.85999999998603,200375.98,-100327.92,-11.147546666666667,100.0074533333316,11701.077410833224,0.0
565,2026-04-06,2026-04-07,1,46.17,46.27,59.48,59.67,116.92,117.27,199.4,199.98,4.322022909012318,4.318036686369008,4.317645252764711,199.7774458454232,3.351432880844645,3.3534216011695337,3.3533897449257095,200.0967660797171,1.7052954719877207,1.7083241455837546,1.7081912058652544,200.31958271181838,1.0,1.0,1.0,199.98,-0.001013385361630228,0.0005837183907314977,0.0016966432539253827,0.0,XLU,IDU,-0.001013385361630228,0.0016966432539253827,0.0027100286155556106,False,True,False,XLU,IDU,XLU,IDU,1,1,2159.0,2159.0,2167.0,-8.0,0.0,8.0,1677.0,0.0,0.0,0.0,0.0,-0.0,854.0,-854.0,-857.0,3.0,3.0,-0.0,500.0,0.0,0.0,0.0,0.0,-0.0,-0.04,0.10000000000000142,0.0021635664000107108,216.7000000000031,100050.39,0.0,100050.39,0.0,-0.0,0.19000000000000483,0.0031892599420363316,0.0,0.0,0.0,0.0,0.0,-0.015,0.3499999999999943,0.002989028229928001,-299.94999999999516,-100200.44,-100200.44,0.0,-2.7833455555555555,-0.0,0.5799999999999841,0.002904504019965194,0.0,0.0,0.0,0.0,0.0,-0.055,-83.24999999999207,-150.0500000000029,200250.83000000002,-100200.44,-2.7833455555555555,-86.08834555554763,11614.989065277678,-86.08834555554677
566,2026-04-07,2026-04-08,1,46.27,46.78,59.67,60.3,117.27,118.26,199.98,202.09,4.320008550662676,4.318358419744067,4.318036686369008,201.9977561883422,3.351409618573798,3.3534858268855468,3.3534216011695337,202.21132255052288,1.708861829866396,1.708426878447007,1.7083241455837546,202.02641345673482,1.0,1.0,1.0,202.09,-0.00045655336915021393,0.0006001590763993912,-0.00031469419044899503,0.0,XLU,FUTY,-0.00045655336915021393,0.0006001590763993912,0.001056712445549605,False,False,False,XLU,IDU,XLU,IDU,1,1,2137.0,2137.0,2159.0,-22.0,0.0,22.0,1660.0,0.0,0.0,0.0,0.0,-0.0,846.0,-846.0,-854.0,8.0,8.0,-0.0,495.0,0.0,0.0,0.0,0.0,-0.0,-0.11,0.509999999999998,0.010961958237124694,1101.0899999999956,99896.93000000001,0.0,99896.93000000001,0.0,-0.0,0.6299999999999955,0.0105027221991492,0.0,0.0,0.0,0.0,0.0,-0.04,0.9900000000000091,0.008406621919710765,-845.4600000000078,-100148.58,-100148.58,0.0,-2.781905,-0.0,2.1100000000000136,0.010495781182453737,0.0,0.0,0.0,0.0,0.0,-0.15,255.62999999998783,-251.64999999999418,200045.51,-100148.58,-2.781905,252.69809499998783,11867.687160277665,0.0
567,2026-04-08,2026-04-09,1,46.78,47.15,60.3,60.76,118.26,119.13,202.09,203.63,4.318769883351007,4.318464122055433,4.318358419744067,203.61059949093274,3.351382488479263,3.3535196453243037,3.3534858268855468,203.7577988415658,1.7093091580626207,1.7086120624947683,1.708426878447007,203.52489402939193,1.0,1.0,1.0,203.63,-9.527787311075988e-05,0.0006274063490435604,-0.0005162947786413217,0.0,IDU,FUTY,-0.0005162947786413217,0.0006274063490435604,0.0011437011276848822,False,False,False,XLU,IDU,XLU,IDU,1,1,2120.0,2120.0,2137.0,-17.0,0.0,17.0,1647.0,0.0,0.0,0.0,0.0,-0.0,839.0,-839.0,-846.0,7.0,7.0,-0.0,491.0,0.0,0.0,0.0,0.0,-0.0,-0.085,0.36999999999999744,0.00787824792343353,790.6899999999945,99968.86,0.0,99968.86,0.0,-0.0,0.46000000000000085,0.007599573994432292,0.0,0.0,0.0,0.0,0.0,-0.035,0.8699999999999903,0.007329743418585923,-736.0199999999918,-100047.96,-100047.96,0.0,-2.77911,-0.0,1.539999999999992,0.007591478832266585,0.0,0.0,0.0,0.0,0.0,-0.12000000000000001,54.67000000000269,-79.10000000000582,200016.82,-100047.96,-2.77911,51.77089000000269,11919.458050277668,0.0
568,2026-04-09,2026-04-10,1,47.15,46.96,60.76,60.52,119.13,118.54,203.63,202.89,4.320485519591141,4.318757215239291,4.318464122055433,202.79507517172314,3.3524454725710506,3.353643171248732,3.3535196453243037,202.95500893502688,1.7115741521849164,1.7089541314771126,1.7086120624947683,202.53887388812984,1.0,1.0,1.0,202.89,-0.0004679729958960259,0.0003203633611436405,-0.0017321223142868515,0.0,IDU,FUTY,-0.0017321223142868515,0.0003203633611436405,0.002052485675430492,False,True,False,XLU,IDU,IDU,FUTY,1,1,2129.0,0.0,2120.0,-2120.0,0.0,2120.0,1653.0,-1653.0,0.0,-1653.0,0.0,1653.0,842.0,842.0,-839.0,1681.0,1681.0,-0.0,493.0,0.0,0.0,0.0,0.0,-0.0,-10.6,-0.18999999999999773,-0.004037833559625472,-402.7999999999952,99958.0,0.0,99958.0,0.0,-8.265,-0.23999999999999488,-0.003957788807416809,-0.0,0.0,0.0,0.0,0.0,-8.405,-0.5899999999999892,-0.004964877451577556,495.00999999999095,-99950.06999999999,-99950.06999999999,0.0,-2.776390833333333,-0.0,-0.7400000000000091,-0.003640661307465317,-0.0,0.0,0.0,0.0,0.0,-27.270000000000003,92.20999999999577,7.930000000007567,199908.07,-99950.06999999999,-2.776390833333333,62.16360916666243,11981.62165944433,0.0
569,2026-04-10,2026-04-13,3,46.96,46.39,60.52,59.76,118.54,117.26,202.89,200.25,4.316663073938349,4.318885513740296,4.318757215239291,200.34714721495072,3.3509036144578315,3.353592389033173,3.353643171248732,200.4137159138242,1.707743476036159,1.7090186974622088,1.7089541314771126,200.39196145700623,1.0,1.0,1.0,200.25,0.00048501202532523594,0.0008172236039010833,0.0007086699677248898,0.0,VPU,FUTY,0.0,0.0008172236039010833,0.0008172236039010833,False,False,False,IDU,FUTY,IDU,FUTY,1,1,2155.0,0.0,0.0,0.0,0.0,-0.0,1673.0,-1673.0,-1653.0,-20.0,0.0,20.0,853.0,853.0,842.0,11.0,11.0,-0.0,499.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.5700000000000003,-0.012212256756188753,-0.0,0.0,0.0,0.0,0.0,-0.1,-0.7600000000000051,-0.01263734809559338,1256.2800000000084,-100039.56000000001,-100039.56000000001,0.0,-8.336630000000001,-0.055,-1.2800000000000011,-0.010856764823623124,-1077.760000000001,99810.68000000001,0.0,99810.68000000001,0.0,-0.0,-2.6399999999999864,-0.013097374306489626,-0.0,0.0,0.0,0.0,0.0,-0.155,178.52000000000749,-228.88000000000466,199850.24000000002,-100039.56000000001,-8.336630000000001,170.02837000000747,12151.650029444338,0.0
570,2026-04-13,2026-04-14,1,46.39,46.47,59.76,59.96,117.26,117.41,200.25,200.91,4.3234344738541,4.319536712676337,4.318885513740296,200.69860982351156,3.3507338225483654,3.3534941229519006,3.353592389033173,201.08139964642908,1.7111830338131335,1.7091863333916315,1.7090186974622088,200.65588526903792,1.0,1.0,1.0,200.91,-0.0010527174509702738,0.0008527528547450859,-0.0012656192879120548,0.0,IDU,FUTY,-0.0012656192879120548,0.0008527528547450859,0.0021183721426571408,False,True,False,IDU,FUTY,IDU,FUTY,1,1,2151.0,0.0,0.0,0.0,0.0,-0.0,1670.0,-1670.0,-1673.0,3.0,3.0,-0.0,851.0,851.0,853.0,-2.0,0.0,2.0,498.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0799999999999983,0.0017230243332346724,0.0,0.0,0.0,0.0,0.0,-0.015,0.20000000000000284,0.00334113240983513,-334.60000000000474,-99978.48,-99978.48,0.0,-2.77718,-0.01,0.14999999999999147,0.0012783911060512971,127.94999999999273,100022.78,0.0,100022.78,0.0,-0.0,0.6599999999999966,0.003290460641599814,0.0,0.0,0.0,0.0,0.0,-0.025,-206.65000000001203,44.30000000000291,200001.26,-99978.48,-2.77718,-209.45218000001202,11942.197849444326,-209.45218000001114
571,2026-04-14,2026-04-15,1,46.47,46.02,59.96,59.46,117.41,116.31,200.91,199.25,4.329639287266406,4.32054021321619,4.319536712676337,198.78507951736503,3.3509922637066936,3.3535165173975456,3.3534941229519006,199.39876055072003,1.7130943169117014,1.7090610002465927,1.7091863333916315,198.79546243678067,1.0,1.0,1.0,199.25,-0.002336078993999939,0.000746323944012752,-0.0022838484730244085,0.0,XLU,FUTY,-0.002336078993999939,0.000746323944012752,0.0030824029380126907,False,True,False,IDU,FUTY,XLU,FUTY,1,1,2168.0,2168.0,0.0,2168.0,2168.0,-0.0,1683.0,-1683.0,-1670.0,-13.0,0.0,13.0,858.0,0.0,851.0,-851.0,0.0,851.0,502.0,0.0,0.0,0.0,0.0,-0.0,-10.84,-0.44999999999999574,-0.009730858489667047,-0.0,0.0,0.0,0.0,0.0,-0.065,-0.5,-0.00837385566444533,835.0,-100133.2,-100133.2,0.0,-2.781477777777778,-4.255,-1.0999999999999943,-0.00941304229117303,-936.0999999999951,99915.91,0.0,99915.91,0.0,-0.0,-1.6599999999999966,-0.008296728919744105,-0.0,0.0,0.0,0.0,0.0,-15.16,-101.09999999999513,-217.2899999999936,200049.11,-100133.2,-2.781477777777778,-119.04147777777291,11823.156371666553,-328.4936577777844
572,2026-04-15,2026-04-16,1,46.02,46.35,59.46,59.85,116.31,117.0,199.25,200.51,4.325997842502696,4.321261248076185,4.32054021321619,200.2570388825704,3.350208855472013,3.3536847674801167,3.3535165173975456,200.7079635662431,1.7137606837606836,1.7090274551289764,1.7090610002465927,199.96013702885134,1.0,1.0,1.0,200.51,-0.0012623850091487887,0.0009868131553646031,-0.0027460889881647647,0.0,IDU,FUTY,-0.0027460889881647647,0.0009868131553646031,0.003732902143529368,False,True,False,XLU,FUTY,IDU,FUTY,1,1,2156.0,0.0,2168.0,-2168.0,0.0,2168.0,1673.0,-1673.0,-1683.0,10.0,10.0,-0.0,853.0,853.0,0.0,853.0,853.0,-0.0,499.0,0.0,0.0,0.0,0.0,-0.0,-10.84,0.3299999999999983,0.007145207404644237,715.4399999999963,99771.36,0.0,99771.36,0.0,-0.05,0.39000000000000057,0.006537614434030517,-656.3700000000009,-100071.18000000001,-100071.18000000001,0.0,-2.7797550000000006,-4.265,0.6899999999999977,0.005914894446808607,0.0,0.0,0.0,0.0,0.0,-0.0,1.259999999999991,0.006303803144288018,0.0,0.0,0.0,0.0,0.0,-15.155000000000001,59.06999999999539,-299.820000000007,199842.54,-100071.18000000001,-2.7797550000000006,41.135244999995386,11864.291616666549,-287.35841277778854
573,2026-04-16,2026-04-17,1,46.35,46.16,59.85,59.59,117.0,116.57,200.51,199.7,4.326256499133449,4.321877897699811,4.321261248076185,199.46941921119668,3.351233428427588,3.3536867660588987,3.3536847674801167,199.84607529414018,1.713133739384061,1.708943622795139,1.7090274551289764,199.22133044438476,1.0,1.0,1.0,199.7,-0.0011553030034504841,0.0007312062847372823,-0.002399820459883629,0.0,IDU,FUTY,-0.002399820459883629,0.0007312062847372823,0.0031310267446209112,False,True,False,IDU,FUTY,IDU,FUTY,1,1,2165.0,0.0,0.0,0.0,0.0,-0.0,1680.0,-1680.0,-1673.0,-7.0,0.0,7.0,856.0,856.0,853.0,3.0,3.0,-0.0,501.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.19000000000000483,-0.0041076698120201755,-0.0,0.0,0.0,0.0,0.0,-0.035,-0.259999999999998,-0.004353657245094576,434.97999999999666,-100129.05,-100129.05,0.0,-2.7813625,-0.015,-0.4300000000000068,-0.0036819838660151773,-366.7900000000058,99801.0,0.0,99801.0,0.0,-0.0,-0.8100000000000023,-0.004047880392843051,-0.0,0.0,0.0,0.0,0.0,-0.05,68.18999999999085,-328.0500000000029,199930.05,-100129.05,-2.7813625,65.35863749999085,11929.65025416654,-221.9997752777981
574,2026-04-17,2026-04-20,3,46.16,45.75,59.59,59.11,116.57,115.62,199.7,198.05,4.32896174863388,4.32248052040586,4.321877897699811,197.72591381976636,3.350532904753849,3.352460128158787,3.3536867660588987,198.2364247417415,1.7129389379000173,1.7089771735810522,1.708943622795139,197.58806166757395,1.0,1.0,1.0,198.05,-0.0016377260027928503,0.0009408586509878045,-0.0023351572413934604,0.0,IDU,FUTY,-0.0023351572413934604,0.0009408586509878045,0.003276015892381265,False,True,False,IDU,FUTY,IDU,FUTY,1,1,2183.0,0.0,0.0,0.0,0.0,-0.0,1694.0,-1694.0,-1680.0,-14.0,0.0,14.0,863.0,863.0,856.0,7.0,7.0,-0.0,505.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.4099999999999966,-0.008921830478313781,-0.0,0.0,0.0,0.0,0.0,-0.07,-0.480000000000004,-0.008087659922609446,806.4000000000067,-100111.20000000001,-100111.20000000001,0.0,-8.342600000000003,-0.035,-0.9499999999999886,-0.008182999277410861,-813.1999999999903,99783.92,0.0,99783.92,0.0,-0.0,-1.6499999999999773,-0.008296716353843797,-0.0,0.0,0.0,0.0,0.0,-0.10500000000000001,-6.799999999983584,-327.2800000000134,199895.12,-100111.20000000001,-8.342600000000003,-15.247599999983587,11914.402654166555,-237.24737527778234
575,2026-04-20,2026-04-21,1,45.75,44.95,59.11,58.04,115.62,113.57,198.05,194.44,4.325695216907675,4.321279796659909,4.32248052040586,194.29549939224344,3.350103376981392,3.351295397458151,3.352460128158787,194.57678583833598,1.7120718499603769,1.7087140759009718,1.7089771735810522,194.0885376036001,1.0,1.0,1.0,194.44,-0.0007434392518201071,0.0007032387750488653,-0.0018091978233301838,0.0,IDU,FUTY,-0.0018091978233301838,0.0007032387750488653,0.0025124365983790493,False,True,False,IDU,FUTY,IDU,FUTY,1,1,2222.0,0.0,0.0,0.0,0.0,-0.0,1723.0,-1723.0,-1694.0,-29.0,0.0,29.0,878.0,878.0,863.0,15.0,15.0,-0.0,514.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.7999999999999972,-0.017641030803900972,-0.0,0.0,0.0,0.0,0.0,-0.145,-1.0700000000000003,-0.01826768682029104,1812.5800000000004,-100132.34,-100132.34,0.0,-2.7814538888888887,-0.075,-2.0500000000000114,-0.01788956475077517,-1769.1500000000099,99780.06,0.0,99780.06,0.0,-0.0,-3.6100000000000136,-0.018395891890671003,-0.0,0.0,0.0,0.0,0.0,-0.21999999999999997,43.429999999990514,-352.27999999999884,199912.4,-100132.34,-2.7814538888888887,40.428546111101625,11954.831200277657,-196.8188291666811
576,2026-04-21,2026-04-22,1,44.95,44.87,58.04,57.97,113.57,113.54,194.44,194.34,4.331178961444173,4.321726524727682,4.321279796659909,193.89582447613012,3.35242366741418,3.351283689034606,3.351295397458151,194.27459419064903,1.7116434736656685,1.7089005787403326,1.7087140759009718,194.00739617779635,1.0,1.0,1.0,194.34,-0.0022881748136887705,-0.00033661015796268426,-0.0017129194468736971,0.0,XLU,VPU,-0.0022881748136887705,0.0,0.0022881748136887705,False,True,False,IDU,FUTY,XLU,VPU,1,1,2225.0,2225.0,0.0,2225.0,2225.0,-0.0,1726.0,0.0,-1723.0,1723.0,1723.0,-0.0,880.0,0.0,878.0,-878.0,0.0,878.0,515.0,-515.0,0.0,-515.0,0.0,515.0,-11.125,-0.0800000000000054,-0.0017813409297374031,-0.0,0.0,0.0,0.0,0.0,-8.615,-0.07000000000000028,-0.0012067926643455564,120.6100000000005,-100002.92,-100002.92,0.0,-2.777858888888889,-4.39,-0.029999999999986926,-0.00026418916097464715,-26.33999999998852,99714.45999999999,0.0,99714.45999999999,0.0,-2.575,-0.09999999999999432,-0.0005144297659617283,-0.0,0.0,0.0,0.0,0.0,-26.705000000000002,94.27000000001198,-288.4600000000064,199717.38,-100002.92,-2.777858888888889,64.78714111112309,12019.61834138878,-132.03168805555833
