bop date,eop date,day count,bop CMF price,eop CMF price,bop VTEC price,eop VTEC price,eop VTEC / eop CMF,bop VTEC / CMF moving avg,eop VTEC / CMF moving avg,eop CMF unit price,eop VTEC / eop VTEC,bop VTEC / VTEC moving avg,eop VTEC / VTEC moving avg,eop VTEC unit price,CMF unit price pct diff,VTEC unit price pct diff,unit price pct diff,go long,exit long,go short,exit short,current_position,new_position,month end liquidation,long entry,short entry,long to short flip,short to long flip,CMF shares per unit,eop CMF shares,bop CMF shares,eop CMF shares traded,eop CMF shares bought,eop CMF shares sold,VTEC shares per unit,eop VTEC shares,bop VTEC shares,eop VTEC shares traded,eop VTEC shares bought,eop VTEC shares sold,CMF cop,CMF pct cop,CMF daily position pnl,CMF daily commission,CMF investment amount,short CMF investment amount,long CMF investment amount,daily CMF borrow cost,VTEC cop,VTEC pct cop,VTEC daily position pnl,VTEC daily commission,VTEC investment amount,short VTEC investment amount,long VTEC investment amount,daily VTEC borrow cost,daily position pnl,daily total commissions,short investment amount,daily borrow cost,long daily position pnl,short daily position pnl,daily net profit,cumulative net profit,drawdown,gross investment amount,net investment amount
2026-03-18,2026-03-19,1,57.39,57.3,100.09,99.93,1.7439790575916232,1.7440565644952464,1.7440606050338168,99.93444114557761,1.0,1.0,1.0,99.93,4.444157803034236e-05,0.0,4.444157803034236e-05,False,True,False,True,0,0,False,False,False,False,False,1746.0,0.0,0.0,0.0,0.0,-0.0,1001.0,0.0,0.0,0.0,0.0,-0.0,-0.09000000000000341,-0.001569448399577367,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.1599999999999966,-0.0015998403572294356,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-19,2026-03-20,1,57.3,56.8,99.93,99.14,1.7454225352112678,1.7440606050338168,1.7441194336150605,99.0626423659208,1.0,1.0,1.0,99.14,-0.0007805913895372466,0.0,-0.0007805913895372466,False,True,False,True,0,0,False,False,False,False,False,1760.0,0.0,0.0,0.0,0.0,-0.0,1009.0,0.0,0.0,0.0,0.0,-0.0,-0.5,-0.008764297993588242,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.7900000000000063,-0.00793694828127017,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-20,2026-03-23,3,56.8,57.01,99.14,99.34,1.742501315558674,1.7441194336150605,1.7440020543380488,99.43224891039459,1.0,1.0,1.0,99.34,0.0009281870836921997,0.0,0.0009281870836921997,False,True,False,True,0,0,False,False,False,False,False,1756.0,0.0,0.0,0.0,0.0,-0.0,1007.0,0.0,0.0,0.0,0.0,-0.0,0.21000000000000085,0.003690365316384744,0.0,-0.0,0.0,0.0,0.0,0.0,0.20000000000000284,0.0020153170867765525,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-23,2026-03-24,1,57.01,56.57,99.34,98.8,1.746508750220965,1.7440020543380488,1.7440762907509506,98.65819621390342,1.0,1.0,1.0,98.8,-0.0014362919665347057,0.0,-0.0014362919665347057,True,False,False,True,0,1,False,True,False,False,False,1765.0,1765.0,0.0,1765.0,1765.0,-0.0,1012.0,-1012.0,0.0,-1012.0,0.0,1012.0,-0.4399999999999977,-0.007747881688426073,-0.0,-8.825000000000001,0.0,0.0,0.0,0.0,-0.5400000000000063,-0.005450704925382401,-0.0,-5.0600000000000005,0.0,0.0,0.0,0.0,0.0,-13.885000000000002,0.0,0.0,0.0,0.0,-13.885000000000002,-13.885000000000002,-13.885000000000002,0.0,0.0
2026-03-24,2026-03-25,1,56.57,56.72,98.8,98.98,1.7450634696755996,1.7440762907509506,1.7441616260725497,98.92400721139391,1.0,1.0,1.0,98.98,-0.0005658580732055176,0.0,-0.0005658580732055176,False,True,False,True,1,0,False,False,False,False,False,1762.0,0.0,1765.0,-1765.0,0.0,1765.0,1010.0,0.0,-1012.0,1012.0,1012.0,-0.0,0.14999999999999858,0.002648072868807779,264.7499999999975,-8.825000000000001,99846.05,0.0,99846.05,0.0,0.18000000000000682,0.0018202047699180052,-182.1600000000069,-5.0600000000000005,-99985.59999999999,-99985.59999999999,0.0,-2.7773777777777773,82.5899999999906,-13.885000000000002,-99985.59999999999,-2.7773777777777773,82.5899999999906,0.0,65.92762222221282,52.04262222221281,0.0,199831.65,-139.54999999998836
2026-03-25,2026-03-26,1,56.72,56.61,98.98,98.73,1.7440381558028617,1.7441616260725497,1.7441954680754734,98.73698965196704,1.0,1.0,1.0,98.73,7.079311820447255e-05,0.0,7.079311820447255e-05,False,True,False,True,0,0,False,False,False,False,False,1767.0,0.0,0.0,0.0,0.0,-0.0,1013.0,0.0,0.0,0.0,0.0,-0.0,-0.10999999999999943,-0.0019412341753035447,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.25,-0.002528957900381726,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.04262222221281,0.0,0.0,0.0
2026-03-26,2026-03-27,1,56.61,56.57,98.73,98.67,1.744210712391727,1.7441954680754734,1.7442377105945632,98.66913762902954,1.0,1.0,1.0,98.67,-8.739989247254851e-06,0.0,-8.739989247254851e-06,False,True,False,True,0,0,False,False,False,False,False,1767.0,0.0,0.0,0.0,0.0,-0.0,1013.0,0.0,0.0,0.0,0.0,-0.0,-0.03999999999999915,-0.0007068386935041722,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.060000000000002274,-0.0006079027542830062,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.04262222221281,0.0,0.0,0.0
2026-03-27,2026-03-30,3,56.57,56.72,98.67,98.83,1.7424188998589563,1.7442377105945632,1.7441319384244882,98.93316294492362,1.0,1.0,1.0,98.83,0.001043297980724925,0.0,0.001043297980724925,False,True,True,False,0,-1,False,False,True,False,False,1765.0,-1765.0,0.0,-1765.0,0.0,1765.0,1012.0,1012.0,0.0,1012.0,1012.0,-0.0,0.14999999999999858,0.002648072868807779,0.0,-8.825000000000001,0.0,0.0,0.0,0.0,0.1599999999999966,0.001620253519017174,0.0,-5.0600000000000005,0.0,0.0,0.0,0.0,0.0,-13.885000000000002,0.0,0.0,0.0,0.0,-13.885000000000002,38.15762222221281,-13.885000000000005,0.0,0.0
2026-03-30,2026-03-31,1,56.72,56.86,98.83,99.08,1.7425255012310938,1.7441319384244882,1.7439983900482723,99.1713420188164,1.0,1.0,1.0,99.08,0.0009214769932916607,0.0,0.0009214769932916607,False,True,False,True,-1,0,True,False,False,False,False,1760.0,0.0,-1765.0,1765.0,1765.0,-0.0,1009.0,0.0,1012.0,-1012.0,0.0,1012.0,0.14000000000000057,0.0024652239989817163,-247.100000000001,-8.825000000000001,-100110.8,-100110.8,0.0,-2.7808555555555556,0.25,0.002526402233066236,253.0,-5.0600000000000005,100015.95999999999,0.0,100015.95999999999,0.0,5.899999999999011,-13.885000000000002,-100110.8,-2.7808555555555556,0.0,5.899999999999011,-10.765855555556547,27.39176666665626,-24.650855555556554,200126.76,-94.84000000001106
2026-03-31,2026-04-01,1,56.86,56.88,99.08,99.11,1.7424402250351616,1.7439983900482723,1.7439446835553052,99.19862842594573,1.0,1.0,1.0,99.11,0.0008938434252715319,0.0,0.0008938434252715319,False,True,False,True,0,0,False,False,False,False,False,1760.0,0.0,0.0,0.0,0.0,-0.0,1009.0,0.0,0.0,0.0,0.0,-0.0,0.020000000000003126,0.00035167927213170853,0.0,-0.0,0.0,0.0,0.0,0.0,0.030000000000001137,0.00030273979745827303,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.39176666665626,-24.650855555556554,0.0,0.0
2026-04-01,2026-04-02,1,56.88,56.97,99.11,99.34,1.74372476742145,1.7439446835553052,1.7439554286761183,99.35252862214574,1.0,1.0,1.0,99.34,0.00012611065196282942,0.0,0.00012611065196282942,False,True,False,True,0,0,False,False,False,False,False,1756.0,0.0,0.0,0.0,0.0,-0.0,1007.0,0.0,0.0,0.0,0.0,-0.0,0.0899999999999963,0.0015810279973187732,0.0,-0.0,0.0,0.0,0.0,0.0,0.23000000000000398,0.0023179652605874053,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.39176666665626,-24.650855555556554,0.0,0.0
2026-04-02,2026-04-06,4,56.97,56.94,99.34,99.25,1.7430628731998596,1.7439554286761183,1.7438662373283165,99.30082210881817,1.0,1.0,1.0,99.25,0.0005119304910281244,0.0,0.0005119304910281244,False,True,False,True,0,0,False,False,False,False,False,1758.0,0.0,0.0,0.0,0.0,-0.0,1008.0,0.0,0.0,0.0,0.0,-0.0,-0.030000000000001137,-0.0005267316424126847,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.09000000000000341,-0.0009063901119046498,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.39176666665626,-24.650855555556554,0.0,0.0
2026-04-06,2026-04-07,1,56.94,56.98,99.25,99.4,1.7444717444717446,1.7438662373283165,1.7439167776092392,99.36549820296747,1.0,1.0,1.0,99.4,-0.00034716082711517263,0.0,-0.00034716082711517263,False,True,False,True,0,0,False,False,False,False,False,1754.0,0.0,0.0,0.0,0.0,-0.0,1006.0,0.0,0.0,0.0,0.0,-0.0,0.03999999999999915,0.0007022472198707284,0.0,-0.0,0.0,0.0,0.0,0.0,0.15000000000000568,0.0015101940952286935,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.39176666665626,-24.650855555556554,0.0,0.0
2026-04-07,2026-04-08,1,56.98,57.21,99.4,99.73,1.7432267086173747,1.7439167776092392,1.7438102775948732,99.76947884702457,1.0,1.0,1.0,99.73,0.0003957789540911729,0.0,0.0003957789540911729,False,True,False,True,0,0,False,False,False,False,False,1749.0,0.0,0.0,0.0,0.0,-0.0,1003.0,0.0,0.0,0.0,0.0,-0.0,0.23000000000000398,0.0040283792106751365,0.0,-0.0,0.0,0.0,0.0,0.0,0.3299999999999983,0.003314420751248145,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.39176666665626,-24.650855555556554,0.0,0.0
2026-04-08,2026-04-09,1,57.21,57.3,99.73,99.92,1.7438045375218152,1.7438102775948732,1.7438114281098578,99.92032890618623,1.0,1.0,1.0,99.92,3.29168980078241e-06,0.0,3.29168980078241e-06,False,True,False,True,0,0,False,False,False,False,False,1746.0,0.0,0.0,0.0,0.0,-0.0,1001.0,0.0,0.0,0.0,0.0,-0.0,0.0899999999999963,0.0015719154402565193,0.0,-0.0,0.0,0.0,0.0,0.0,0.18999999999999773,0.0019033314035456473,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.39176666665626,-24.650855555556554,0.0,0.0
2026-04-09,2026-04-10,1,57.3,57.25,99.92,99.86,1.7442794759825326,1.7438114281098578,1.7437874564163216,99.83320425928936,1.0,1.0,1.0,99.86,-0.0002683690811697903,0.0,-0.0002683690811697903,False,True,False,True,0,0,False,False,False,False,False,1746.0,0.0,0.0,0.0,0.0,-0.0,1001.0,0.0,0.0,0.0,0.0,-0.0,-0.04999999999999716,-0.0008729812863448423,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.060000000000002274,-0.0006006607448590545,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.39176666665626,-24.650855555556554,0.0,0.0
2026-04-10,2026-04-13,3,57.25,57.34,99.86,100.01,1.7441576560865015,1.7437874564163216,1.7438000049588083,99.98877275091189,1.0,1.0,1.0,100.01,-0.00021227379424228974,0.0,-0.00021227379424228974,False,True,False,True,0,0,False,False,False,False,False,1744.0,0.0,0.0,0.0,0.0,-0.0,1000.0,0.0,0.0,0.0,0.0,-0.0,0.09000000000000341,0.0015708180208748707,0.0,-0.0,0.0,0.0,0.0,0.0,0.15000000000000568,0.0015009759159614674,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.39176666665626,-24.650855555556554,0.0,0.0
2026-04-13,2026-04-14,1,57.34,57.37,100.01,100.06,1.7441171343907966,1.7438000049588083,1.7438493399392176,100.04180628448682,1.0,1.0,1.0,100.06,-0.00018184459102230476,0.0,-0.00018184459102230476,False,True,False,True,0,0,False,False,False,False,False,1742.0,0.0,0.0,0.0,0.0,-0.0,999.0,0.0,0.0,0.0,0.0,-0.0,0.02999999999999403,0.0005230581585558108,0.0,-0.0,0.0,0.0,0.0,0.0,0.04999999999999716,0.0004998250716341683,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.39176666665626,-24.650855555556554,0.0,0.0
2026-04-14,2026-04-15,1,57.37,57.27,100.06,99.96,1.7454164484023047,1.7438493399392176,1.7439701015003517,99.870251698319,1.0,1.0,1.0,99.96,-0.0008982454553568629,0.0,-0.0008982454553568629,False,True,False,True,0,0,False,False,False,False,False,1744.0,0.0,0.0,0.0,0.0,-0.0,1000.0,0.0,0.0,0.0,0.0,-0.0,-0.09999999999999432,-0.0017445922080137006,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.10000000000000853,-0.0009999000933074076,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.39176666665626,-24.650855555556554,0.0,0.0
2026-04-15,2026-04-16,1,57.27,57.32,99.96,99.97,1.7440683879972085,1.7439701015003517,1.7439719178334758,99.96436621800017,1.0,1.0,1.0,99.97,-5.635631440355208e-05,0.0,-5.635631440355208e-05,False,True,False,True,0,0,False,False,False,False,False,1744.0,0.0,0.0,0.0,0.0,-0.0,1000.0,0.0,0.0,0.0,0.0,-0.0,0.04999999999999716,0.0008726765542051645,0.0,-0.0,0.0,0.0,0.0,0.0,0.010000000000005116,0.00010003501233780469,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.39176666665626,-24.650855555556554,0.0,0.0
2026-04-16,2026-04-17,1,57.32,57.46,99.97,100.2,1.7438217890706578,1.7439719178334758,1.7439640544074275,100.20862639871152,1.0,1.0,1.0,100.2,8.608809782152826e-05,0.0,8.608809782152826e-05,False,True,False,True,0,0,False,False,False,False,False,1740.0,0.0,0.0,0.0,0.0,-0.0,998.0,0.0,0.0,0.0,0.0,-0.0,0.14000000000000057,0.00243945059117248,0.0,-0.0,0.0,0.0,0.0,0.0,0.23000000000000398,0.0022980476716751024,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.39176666665626,-24.650855555556554,0.0,0.0
2026-04-17,2026-04-20,3,57.46,57.47,100.2,100.26,1.7445623803723682,1.7439640544074275,1.7439210466654824,100.22561420679486,1.0,1.0,1.0,100.26,-0.0003430250462444034,0.0,-0.0003430250462444034,False,True,False,True,0,0,False,False,False,False,False,1739.0,0.0,0.0,0.0,0.0,-0.0,997.0,0.0,0.0,0.0,0.0,-0.0,0.00999999999999801,0.0001740189685066985,0.0,-0.0,0.0,0.0,0.0,0.0,0.060000000000002274,0.0005986231845930488,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.39176666665626,-24.650855555556554,0.0,0.0
2026-04-20,2026-04-21,1,57.47,57.42,100.26,100.17,1.744514106583072,1.7439210466654824,1.7440216862167026,100.135946499532,1.0,1.0,1.0,100.17,-0.0003400148761550347,0.0,-0.0003400148761550347,False,True,False,True,0,0,False,False,False,False,False,1740.0,0.0,0.0,0.0,0.0,-0.0,998.0,0.0,0.0,0.0,0.0,-0.0,-0.04999999999999716,-0.0008703978267322373,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.09000000000000341,-0.0008980692116844929,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.39176666665626,-24.650855555556554,0.0,0.0
2026-04-21,2026-04-22,1,57.42,57.44,100.17,100.21,1.7446030640668524,1.7440216862167026,1.7439264019089968,100.17660565628739,1.0,1.0,1.0,100.21,-0.00033329916350822867,0.0,-0.00033329916350822867,False,True,False,True,0,0,False,False,False,False,False,1741.0,0.0,0.0,0.0,0.0,-0.0,998.0,0.0,0.0,0.0,0.0,-0.0,0.01999999999999602,0.0003482500470506888,0.0,-0.0,0.0,0.0,0.0,0.0,0.03999999999999204,0.00039924144656458457,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.39176666665626,-24.650855555556554,0.0,0.0
2026-04-22,2026-04-23,1,57.44,57.48,100.21,100.19,1.7430410577592206,1.7439264019089968,1.7438252813131778,100.24088958172914,1.0,1.0,1.0,100.19,0.000507801795709969,0.0,0.000507801795709969,False,True,False,True,0,0,False,False,False,False,False,1740.0,0.0,0.0,0.0,0.0,-0.0,998.0,0.0,0.0,0.0,0.0,-0.0,0.03999999999999915,0.0006961364708554241,0.0,-0.0,0.0,0.0,0.0,0.0,-0.01999999999999602,-0.00019960079906579,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.39176666665626,-24.650855555556554,0.0,0.0
2026-04-23,2026-04-24,1,57.48,57.48,100.19,100.25,1.7440848990953377,1.7438252813131778,1.7438276184778019,100.23507716988145,1.0,1.0,1.0,100.25,-0.00014886724096141188,0.0,-0.00014886724096141188,False,True,False,True,0,0,False,False,False,False,False,1740.0,0.0,0.0,0.0,0.0,-0.0,998.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.060000000000002274,0.0005986829155069635,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.39176666665626,-24.650855555556554,0.0,0.0
2026-04-24,2026-04-27,3,57.48,57.48,100.25,100.23,1.7437369519832988,1.7438276184778019,1.7438039304573802,100.23521151010405,1.0,1.0,1.0,100.23,5.199415964450998e-05,0.0,5.199415964450998e-05,False,True,False,True,0,0,False,False,False,False,False,1740.0,0.0,0.0,0.0,0.0,-0.0,998.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.01999999999999602,-0.0001995211499036435,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.39176666665626,-24.650855555556554,0.0,0.0
2026-04-27,2026-04-28,1,57.48,57.42,100.23,100.1,1.743295019157088,1.7438039304573802,1.7438477364222869,100.12922168686278,1.0,1.0,1.0,100.1,0.0002918823418885735,0.0,0.0002918823418885735,False,True,False,True,0,0,False,False,False,False,False,1742.0,0.0,0.0,0.0,0.0,-0.0,999.0,0.0,0.0,0.0,0.0,-0.0,-0.05999999999999517,-0.0010443865179061624,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.13000000000000966,-0.0012978587156000632,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.39176666665626,-24.650855555556554,0.0,0.0
2026-04-28,2026-04-29,1,57.42,57.28,100.1,99.92,1.744413407821229,1.7438477364222869,1.7439421317517936,99.88759834226859,1.0,1.0,1.0,99.92,-0.0003243285869432245,0.0,-0.0003243285869432245,False,True,False,True,0,0,False,False,False,False,False,1746.0,0.0,0.0,0.0,0.0,-0.0,1001.0,0.0,0.0,0.0,0.0,-0.0,-0.14000000000000057,-0.0024411520405277208,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.1799999999999926,-0.0017998205038525378,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.39176666665626,-24.650855555556554,0.0,0.0
2026-04-29,2026-04-30,1,57.28,57.31,99.92,99.98,1.7445471994416333,1.7439421317517936,1.7440474804721173,99.9453235706953,1.0,1.0,1.0,99.98,-0.0003468938204837405,0.0,-0.0003468938204837405,False,True,False,True,0,0,True,False,False,False,False,1744.0,0.0,0.0,0.0,0.0,-0.0,1000.0,0.0,0.0,0.0,0.0,-0.0,0.030000000000001137,0.0005236059112558681,0.0,-0.0,0.0,0.0,0.0,0.0,0.060000000000002274,0.0006003001681019976,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.39176666665626,-24.650855555556554,0.0,0.0
2026-04-30,2026-05-01,1,57.31,57.14,99.98,99.69,1.7446622331116555,1.7440474804721173,1.7440943537566274,99.65487303417679,1.0,1.0,1.0,99.69,-0.0003524240744406787,0.0,-0.0003524240744406787,False,True,False,True,0,0,False,False,False,False,False,1749.0,0.0,0.0,0.0,0.0,-0.0,1003.0,0.0,0.0,0.0,0.0,-0.0,-0.1700000000000017,-0.002970731761019143,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.29000000000000625,-0.0029047949508117263,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.39176666665626,-24.650855555556554,0.0,0.0
2026-05-01,2026-05-04,3,57.14,57.11,99.69,99.59,1.7438277009280336,1.7440943537566274,1.7441325951430362,99.605228543041,1.0,1.0,1.0,99.59,0.00015290068122651362,0.0,0.00015290068122651362,False,True,False,True,0,0,False,False,False,False,False,1751.0,0.0,0.0,0.0,0.0,-0.0,1004.0,0.0,0.0,0.0,0.0,-0.0,-0.030000000000001137,-0.0005251641258554645,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.09999999999999432,-0.001003613091064387,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.39176666665626,-24.650855555556554,0.0,0.0
2026-05-04,2026-05-05,1,57.11,57.12,99.59,99.63,1.7442226890756303,1.7441325951430362,1.7441201423732307,99.62485383457022,1.0,1.0,1.0,99.63,-5.165410359534674e-05,0.0,-5.165410359534674e-05,False,True,False,True,0,0,False,False,False,False,False,1751.0,0.0,0.0,0.0,0.0,-0.0,1004.0,0.0,0.0,0.0,0.0,-0.0,0.00999999999999801,0.00017508535455745973,0.0,-0.0,0.0,0.0,0.0,0.0,0.03999999999999204,0.0004015661132166887,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.39176666665626,-24.650855555556554,0.0,0.0
2026-05-05,2026-05-06,1,57.12,57.24,99.63,99.77,1.7430118798043326,1.7441201423732307,1.7441094009325784,99.83343694944372,1.0,1.0,1.0,99.77,0.0006356298523620678,0.0,0.0006356298523620678,False,True,False,True,0,0,False,False,False,False,False,1748.0,0.0,0.0,0.0,0.0,-0.0,1002.0,0.0,0.0,0.0,0.0,-0.0,0.12000000000000455,0.0020986366569212054,0.0,-0.0,0.0,0.0,0.0,0.0,0.14000000000000057,0.0014042128686508528,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.39176666665626,-24.650855555556554,0.0,0.0
2026-05-06,2026-05-07,1,57.24,57.23,99.77,99.74,1.7427922418312074,1.7441094009325784,1.744058786148048,99.81538101537146,1.0,1.0,1.0,99.74,0.0007554897149184214,0.0,0.0007554897149184214,False,True,False,True,0,0,False,False,False,False,False,1749.0,0.0,0.0,0.0,0.0,-0.0,1003.0,0.0,0.0,0.0,0.0,-0.0,-0.010000000000005116,-0.00017471826723932225,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.030000000000001137,-0.0003007368074392635,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.39176666665626,-24.650855555556554,0.0,0.0
2026-05-07,2026-05-08,1,57.23,57.27,99.74,99.75,1.7417496071241487,1.744058786148048,1.743932292705129,99.88224668269872,1.0,1.0,1.0,99.75,0.0013249032081881589,0.0,0.0013249032081881589,False,True,True,False,0,-1,False,False,True,False,False,1749.0,-1749.0,0.0,-1749.0,0.0,1749.0,1003.0,1003.0,0.0,1003.0,1003.0,-0.0,0.04000000000000625,0.0006986899847552072,0.0,-8.745000000000001,0.0,0.0,0.0,0.0,0.010000000000005116,0.00010025565199642287,0.0,-5.015,0.0,0.0,0.0,0.0,0.0,-13.760000000000002,0.0,0.0,0.0,0.0,-13.760000000000002,13.631766666656258,-38.41085555555655,0.0,0.0
2026-05-08,2026-05-11,3,57.27,57.24,99.75,99.7,1.7417889587700908,1.743932292705129,1.7438138578393083,99.8226844344416,1.0,1.0,1.0,99.7,0.0012297794634354754,0.0,0.0012297794634354754,False,True,True,False,-1,-1,False,False,False,False,False,1749.0,-1749.0,-1749.0,0.0,0.0,-0.0,1003.0,1003.0,1003.0,0.0,0.0,-0.0,-0.030000000000001137,-0.0005239717175158237,52.47000000000199,-0.0,-100165.23000000001,-100165.23000000001,0.0,-8.3471025,-0.04999999999999716,-0.0005013788021801137,-50.14999999999715,-0.0,100049.25,0.0,100049.25,0.0,2.320000000004839,0.0,-100165.23000000001,-8.3471025,0.0,2.320000000004839,-6.027102499995161,7.604664166661097,-44.43795805555172,200214.48,-115.98000000001048
2026-05-11,2026-05-12,1,57.24,57.12,99.7,99.58,1.7433473389355743,1.7438138578393083,1.7437753680665473,99.60664755978128,1.0,1.0,1.0,99.58,0.00026756371741488944,0.0,0.00026756371741488944,False,True,False,True,-1,0,False,False,False,False,False,1751.0,0.0,-1749.0,1749.0,1749.0,-0.0,1004.0,0.0,1003.0,-1003.0,0.0,1003.0,-0.12000000000000455,-0.0020986366569212492,209.88000000000795,-8.745000000000001,-100112.76000000001,-100112.76000000001,0.0,-2.7809100000000004,-0.12000000000000455,-0.0012043357537560233,-120.36000000000456,-5.015,99999.1,0.0,99999.1,0.0,89.52000000000339,-13.760000000000002,-100112.76000000001,-2.7809100000000004,0.0,89.52000000000339,72.97909000000338,80.58375416666448,0.0,200111.86000000002,-113.66000000000349
2026-05-12,2026-05-13,1,57.12,57.02,99.58,99.44,1.7439494914065239,1.7437753680665473,1.7437020202167581,99.43007148715454,1.0,1.0,1.0,99.44,-9.984924105939849e-05,0.0,-9.984924105939849e-05,False,True,False,True,0,0,False,False,False,False,False,1754.0,0.0,0.0,0.0,0.0,-0.0,1006.0,0.0,0.0,0.0,0.0,-0.0,-0.09999999999999432,-0.001752234546802895,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.14000000000000057,-0.001406894011580993,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.58375416666448,0.0,0.0,0.0
2026-05-13,2026-05-14,1,57.02,57.04,99.44,99.41,1.7428120617110798,1.7437020202167581,1.7436392039024518,99.46076323316389,1.0,1.0,1.0,99.41,0.0005105148030924111,0.0,0.0005105148030924111,False,True,False,True,0,0,False,False,False,False,False,1754.0,0.0,0.0,0.0,0.0,-0.0,1006.0,0.0,0.0,0.0,0.0,-0.0,0.01999999999999602,0.00035069262151440043,0.0,-0.0,0.0,0.0,0.0,0.0,-0.030000000000001137,-0.0003017349784019392,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.58375416666448,0.0,0.0,0.0
