,bop date,eop date,day count,bop XLE price,eop XLE price,bop VDE price,eop VDE price,eop VDE / eop XLE,bop VDE / XLE moving avg,eop VDE / XLE moving avg,eop XLE unit price,eop VDE / eop VDE,bop VDE / VDE moving avg,eop VDE / VDE moving avg,eop VDE unit price,XLE unit price pct diff,VDE unit price pct diff,unit price pct diff,month end liquidation,go short,exit short,current_position,new_position,XLE shares per unit,bop XLE shares,eop XLE shares,eop XLE shares bought,eop XLE shares sold,eop XLE shares traded,VDE shares per unit,bop VDE shares,eop VDE shares,eop VDE shares bought,eop VDE shares sold,eop VDE shares traded,XLE daily commission,VDE daily commission,daily total commissions,XLE cop,XLE pct cop,XLE daily position pnl,VDE cop,VDE pct cop,VDE daily position pnl,daily position pnl,short XLE investment amount,long XLE investment amount,XLE investment amount,daily XLE borrow cost,short VDE investment amount,long VDE investment amount,VDE investment amount,daily VDE borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
484,2025-12-05,2025-12-08,3,45.92,45.42,129.79,128.35,2.825847644209599,2.8192189602136972,2.8196134197080727,128.04892517290614,1.0,1.0,1.0,128.35,-0.002348488514682927,0.0,-0.002348488514682927,False,False,True,0,0,2196.0,0.0,0.0,0.0,-0.0,0.0,779.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.5,-0.010948215333898564,-0.0,-1.4399999999999977,-0.011156852382518186,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3412.1945227777446,-196.64999916666784
485,2025-12-08,2025-12-09,1,45.42,45.7,128.35,129.16,2.8262582056892778,2.8196134197080727,2.8199523399537982,128.85633328065893,1.0,1.0,1.0,129.16,-0.002353857646832625,0.0,-0.002353857646832625,False,False,True,0,0,2182.0,0.0,0.0,0.0,-0.0,0.0,774.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.28000000000000114,0.006145761222746673,0.0,0.8100000000000023,0.006291038572924968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3412.1945227777446,-196.64999916666784
486,2025-12-09,2025-12-10,1,45.7,46.18,129.16,130.26,2.820701602425292,2.8199523399537982,2.8200500225004976,130.2253990590664,1.0,1.0,1.0,130.26,-0.00026566511030615684,0.0,-0.00026566511030615684,False,False,True,0,0,2166.0,0.0,0.0,0.0,-0.0,0.0,768.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.4799999999999969,0.010448506026190301,0.0,1.0999999999999943,0.008480507228181064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3412.1945227777446,-196.64999916666784
487,2025-12-10,2025-12-11,1,46.18,45.96,130.26,129.72,2.822454308093995,2.8200500225004976,2.8202419899827595,129.60949903412288,1.0,1.0,1.0,129.72,-0.0008522051905111575,0.0,-0.0008522051905111575,False,False,True,0,0,2174.0,0.0,0.0,0.0,-0.0,0.0,771.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.21999999999999886,-0.00477535094579439,-0.0,-0.539999999999992,-0.004154171679138194,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3412.1945227777446,-196.64999916666784
488,2025-12-11,2025-12-12,1,45.96,45.51,129.72,128.3,2.8191606240386733,2.8202419899827595,2.8205280494782388,128.3492129641154,1.0,1.0,1.0,128.3,0.0003835037259624774,0.0,0.0003835037259624774,False,True,False,0,-1,2197.0,0.0,-2197.0,0.0,2197.0,-2197.0,779.0,0.0,779.0,779.0,-0.0,779.0,-10.985,-3.895,-14.879999999999999,-0.45000000000000284,-0.009839370952004382,-0.0,-1.4199999999999875,-0.011007009817526368,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.879999999999999,3397.3145227777445,-211.52999916666795
489,2025-12-12,2025-12-15,3,45.51,45.19,128.3,127.27,2.816331046691746,2.8205280494782388,2.8207882010303873,127.4596625559216,1.0,1.0,1.0,127.27,0.0014891284278921737,0.0,0.0014891284278921737,False,True,False,-1,-1,2217.0,-2197.0,-2217.0,0.0,20.0,-20.0,786.0,779.0,786.0,7.0,-0.0,7.0,-0.1,-0.035,-0.135,-0.3200000000000003,-0.007056258605362277,703.0400000000006,-1.0300000000000153,-0.008060457617635098,-802.3700000000119,-99.3300000000113,-99985.47,0.0,-99985.47,-8.3321225,0.0,99945.70000000001,99945.70000000001,0.0,-39.76999999998952,199931.17,-99985.47,-8.3321225,-107.7971225000113,3289.517400277733,-319.32712166667943
490,2025-12-15,2025-12-16,1,45.19,43.81,127.27,123.43,2.817393289203378,2.8207882010303873,2.8210224880276384,123.57873108714128,1.0,1.0,1.0,123.43,0.0012042578775356117,0.0,0.0012042578775356117,False,True,False,-1,-1,2285.0,-2217.0,-2285.0,0.0,68.0,-68.0,810.0,786.0,810.0,24.0,-0.0,24.0,-0.34,-0.12,-0.46,-1.3799999999999955,-0.03101372159738108,3059.45999999999,-3.839999999999989,-0.030636620248118352,-3018.2399999999916,41.219999999998436,-100186.23,0.0,-100186.23,-2.7829508333333335,0.0,100034.22,100034.22,0.0,-152.00999999999476,200220.45,-100186.23,-2.7829508333333335,37.977049166665104,3327.494449444398,-281.35007250001445
491,2025-12-16,2025-12-17,1,43.81,44.78,123.43,124.88,2.788744975435462,2.8210224880276384,2.8197283509000046,126.32538701387766,1.0,1.0,1.0,124.88,0.011507738602577327,0.0,0.011507738602577327,False,True,False,-1,-1,2260.0,-2285.0,-2260.0,25.0,-0.0,25.0,801.0,810.0,801.0,0.0,9.0,-9.0,-0.125,-0.045,-0.16999999999999998,0.9699999999999989,0.0218995093448017,-2216.4499999999975,1.4499999999999886,0.011679082451339189,1174.499999999991,-1041.9500000000066,-100105.85,0.0,-100105.85,-2.780718055555556,0.0,99978.3,99978.3,0.0,-127.55000000000291,200084.15000000002,-100105.85,-2.780718055555556,-1044.9007180555623,2282.5937313888357,-1326.2507905555767
492,2025-12-17,2025-12-18,1,44.78,44.13,124.88,123.11,2.7897122139134374,2.8197283509000046,2.8183261111283864,124.43461212521721,1.0,1.0,1.0,123.11,0.010702109463889865,0.0,0.010702109463889865,False,True,False,-1,-1,2290.0,-2260.0,-2290.0,0.0,30.0,-30.0,812.0,801.0,812.0,11.0,-0.0,11.0,-0.15,-0.055,-0.205,-0.6499999999999986,-0.014621787889152865,1468.9999999999968,-1.769999999999996,-0.014275011547652977,-1417.7699999999968,51.23000000000002,-101202.8,0.0,-101202.8,-2.8111888888888887,0.0,100028.87999999999,100028.87999999999,0.0,-1173.9200000000128,201231.68,-101202.8,-2.8111888888888887,48.213811111111134,2330.807542499947,-1278.0369794444655
493,2025-12-18,2025-12-19,1,44.13,44.13,123.11,123.39,2.7960571040108766,2.8183261111283864,2.817390726400954,124.37273128409569,1.0,1.0,1.0,123.39,0.007932883470052705,0.0,0.007932883470052705,False,True,False,-1,-1,2283.0,-2290.0,-2283.0,7.0,-0.0,7.0,810.0,812.0,810.0,0.0,2.0,-2.0,-0.035,-0.01,-0.045000000000000005,0.0,0.0,-0.0,0.28000000000000114,0.0022718062509187293,227.36000000000092,227.36000000000092,-101057.70000000001,0.0,-101057.70000000001,-2.8071583333333336,0.0,99965.31999999999,99965.31999999999,0.0,-1092.3800000000192,201023.02000000002,-101057.70000000001,-2.8071583333333336,224.50784166666762,2555.3153841666144,-1053.529137777798
494,2025-12-19,2025-12-22,3,44.13,44.21,123.39,124.61,2.8185930784890294,2.817390726400954,2.817647152859514,124.55684401418618,1.0,1.0,1.0,124.61,-0.0004266698230299179,0.0,-0.0004266698230299179,False,False,True,-1,0,2262.0,-2283.0,0.0,2283.0,-0.0,2283.0,803.0,810.0,0.0,0.0,810.0,-810.0,-11.415000000000001,-4.05,-15.465,0.0799999999999983,0.0018111845566959476,-182.63999999999612,1.2199999999999989,0.009838789044333692,988.1999999999991,805.560000000003,-100748.79000000001,0.0,-100748.79000000001,-8.395732500000001,0.0,99945.9,99945.9,0.0,-802.890000000014,200694.69,-100748.79000000001,-8.395732500000001,781.699267500003,3337.0146516666173,-271.8298702777952
495,2025-12-22,2025-12-23,1,44.21,44.5,124.61,125.4,2.8179775280898878,2.817647152859514,2.817612980032204,125.38529830224837,1.0,1.0,1.0,125.4,-0.0001172452920327162,0.0,-0.0001172452920327162,False,False,True,0,0,2246.0,0.0,0.0,0.0,-0.0,0.0,797.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.28999999999999915,0.006538181334042765,0.0,0.7900000000000063,0.006319768244044104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3337.0146516666173,-271.8298702777952
496,2025-12-23,2025-12-24,1,44.5,44.37,125.4,124.97,2.816542709037638,2.817612980032204,2.8173048034425556,125.01748792402887,1.0,1.0,1.0,124.97,0.00037992241127295833,0.0,0.00037992241127295833,False,True,False,0,-1,2254.0,0.0,-2254.0,0.0,2254.0,-2254.0,800.0,0.0,800.0,800.0,-0.0,800.0,-11.27,-4.0,-15.27,-0.13000000000000256,-0.0029256237813764406,-0.0,-0.4300000000000068,-0.0034349197011280578,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.27,3321.7446516666173,-287.09987027779516
497,2025-12-24,2025-12-26,2,44.37,44.2,124.97,124.51,2.816968325791855,2.8173048034425556,2.8170577896246214,124.52487231216097,1.0,1.0,1.0,124.51,0.0001194395952708611,0.0,0.0001194395952708611,False,True,False,-1,-1,2262.0,-2254.0,-2262.0,0.0,8.0,-8.0,803.0,800.0,803.0,3.0,-0.0,3.0,-0.04,-0.015,-0.055,-0.1699999999999946,-0.0038387763071656015,383.17999999998784,-0.45999999999999375,-0.0036876745333711317,-367.999999999995,15.179999999992845,-100009.98,0.0,-100009.98,-5.556109999999999,0.0,99976.0,99976.0,0.0,-33.979999999995925,199985.97999999998,-100009.98,-5.556109999999999,9.568889999992845,3331.31354166661,-277.5309802778024
498,2025-12-26,2025-12-29,3,44.2,44.62,124.51,125.67,2.816450022411475,2.8170577896246214,2.816730484222254,125.6971185730506,1.0,1.0,1.0,125.67,0.0002157686598768039,0.0,0.0002157686598768039,False,True,False,-1,-1,2242.0,-2262.0,-2242.0,20.0,-0.0,20.0,796.0,803.0,796.0,0.0,7.0,-7.0,-0.1,-0.035,-0.135,0.4199999999999946,0.009457399920733979,-950.0399999999878,1.1599999999999966,0.009273389662731965,931.4799999999973,-18.55999999999051,-99980.40000000001,0.0,-99980.40000000001,-8.331700000000001,0.0,99981.53,99981.53,0.0,1.1299999999901047,199961.93,-99980.40000000001,-8.331700000000001,-27.026699999990512,3304.2868416666197,-304.55768027779277
499,2025-12-29,2025-12-30,1,44.62,44.96,125.67,126.62,2.8162811387900355,2.816730484222254,2.8165349047184796,126.64020257063254,1.0,1.0,1.0,126.62,0.00015954003408604546,0.0,0.00015954003408604546,False,True,False,-1,-1,2225.0,-2242.0,-2225.0,17.0,-0.0,17.0,790.0,796.0,790.0,0.0,6.0,-6.0,-0.085,-0.03,-0.115,0.3400000000000034,0.0075910165810492685,-762.2800000000077,0.9500000000000028,0.007531051488927314,756.2000000000023,-6.080000000005384,-100038.04,0.0,-100038.04,-2.7788344444444446,0.0,100033.32,100033.32,0.0,-4.719999999986612,200071.36,-100038.04,-2.7788344444444446,-8.973834444449828,3295.3130072221697,-313.5315147222427
500,2025-12-30,2025-12-31,1,44.96,44.71,126.62,125.92,2.8163721762469245,2.8165349047184796,2.8162285967347307,125.92727558996323,1.0,1.0,1.0,125.92,5.777779369025128e-05,0.0,5.777779369025128e-05,True,True,False,-1,0,2236.0,-2225.0,0.0,2225.0,-0.0,2225.0,794.0,790.0,0.0,0.0,790.0,-790.0,-11.125,-3.95,-15.075,-0.25,-0.005576015339546332,556.25,-0.7000000000000028,-0.0055436904468874155,-553.0000000000023,3.2499999999977263,-100036.0,0.0,-100036.0,-2.778777777777778,0.0,100029.8,100029.8,0.0,-6.19999999999709,200065.8,-100036.0,-2.778777777777778,-14.603777777780051,3280.7092294443896,-328.13529250002284
501,2025-12-31,2026-01-02,2,44.71,45.65,125.92,128.66,2.8184008762322015,2.8162285967347307,2.815746048800724,128.56083544094045,1.0,1.0,1.0,128.66,-0.0007710461230905372,0.0,-0.0007710461230905372,False,False,True,0,0,2188.0,0.0,0.0,0.0,-0.0,0.0,777.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.9399999999999977,0.020806416795088104,0.0,2.739999999999995,0.021526481313761114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3280.7092294443896,-328.13529250002284
502,2026-01-02,2026-01-05,3,45.65,46.89,128.66,131.63,2.8072083599914692,2.815746048800724,2.814694625551111,132.03033222826596,1.0,1.0,1.0,131.63,0.003036729359541903,0.0,0.003036729359541903,False,True,False,0,-1,2140.0,0.0,-2140.0,0.0,2140.0,-2140.0,760.0,0.0,760.0,760.0,-0.0,760.0,-10.700000000000001,-3.8000000000000003,-14.500000000000002,1.240000000000002,0.02680082606051741,0.0,2.969999999999999,0.02282169045446206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.500000000000002,3266.2092294443896,-342.63529250002284
503,2026-01-05,2026-01-06,1,46.89,45.64,131.63,128.43,2.813978965819457,2.814694625551111,2.814071709730585,128.46266271015273,1.0,1.0,1.0,128.43,0.0002542907219235635,0.0,0.0002542907219235635,False,True,False,-1,-1,2193.0,-2140.0,-2193.0,0.0,53.0,-53.0,779.0,760.0,779.0,19.0,-0.0,19.0,-0.265,-0.095,-0.36,-1.25,-0.02701990810762008,2675.0,-3.1999999999999886,-0.02461094761235182,-2431.9999999999914,243.00000000000864,-100344.6,0.0,-100344.6,-2.78735,0.0,100038.8,100038.8,0.0,-305.8000000000029,200383.40000000002,-100344.6,-2.78735,239.85265000000862,3506.061879444398,-102.78264250001439
504,2026-01-06,2026-01-07,1,45.64,45.13,128.43,127.1,2.8163084422778635,2.814071709730585,2.8135947496339986,126.99905626014132,1.0,1.0,1.0,127.1,-0.0007945227869365577,0.0,-0.0007945227869365577,False,False,True,-1,0,2215.0,-2193.0,0.0,2193.0,-0.0,2193.0,787.0,779.0,0.0,0.0,779.0,-779.0,-10.965,-3.895,-14.86,-0.509999999999998,-0.011237311154964973,1118.4299999999957,-1.3300000000000125,-0.010409830629556218,-1036.0700000000097,82.35999999998603,-100088.52,0.0,-100088.52,-2.7802366666666667,0.0,100046.97,100046.97,0.0,-41.55000000000291,200135.49,-100088.52,-2.7802366666666667,64.71976333331936,3570.7816427777175,-38.062879166694984
505,2026-01-07,2026-01-08,1,45.13,46.55,127.1,130.87,2.811385606874329,2.8135947496339986,2.8128511196932515,130.9728355954626,1.0,1.0,1.0,130.87,0.0007854757646202958,0.0,0.0007854757646202958,False,True,False,0,-1,2150.0,0.0,-2150.0,0.0,2150.0,-2150.0,764.0,0.0,764.0,764.0,-0.0,764.0,-10.75,-3.8200000000000003,-14.57,1.4199999999999946,0.03097978988416604,0.0,3.7700000000000102,0.029230285871980986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.57,3556.2116427777173,-52.63287916669515
506,2026-01-08,2026-01-09,1,46.55,46.67,130.87,131.2,2.8112277694450394,2.8128511196932515,2.812377428044239,131.27576175608405,1.0,1.0,1.0,131.2,0.0005772857476911471,0.0,0.0005772857476911471,False,True,False,-1,-1,2143.0,-2150.0,-2143.0,7.0,-0.0,7.0,762.0,764.0,762.0,0.0,2.0,-2.0,-0.035,-0.01,-0.045000000000000005,0.12000000000000455,0.002574556238648335,-258.0000000000098,0.3299999999999841,0.002518412442599227,252.11999999998784,-5.880000000021937,-100082.5,0.0,-100082.5,-2.7800694444444445,0.0,99984.68000000001,99984.68000000001,0.0,-97.81999999999243,200067.18,-100082.5,-2.7800694444444445,-8.705069444466382,3547.506573333251,-61.337948611161664
507,2026-01-09,2026-01-12,3,46.67,46.34,131.2,130.48,2.8157099697885193,2.812377428044239,2.8120402111289646,130.32557001557004,1.0,1.0,1.0,130.48,-0.0011842538675012723,0.0,-0.0011842538675012723,False,False,True,-1,0,2154.0,-2143.0,0.0,2143.0,-0.0,2143.0,766.0,762.0,0.0,0.0,762.0,-762.0,-10.715,-3.81,-14.525,-0.3299999999999983,-0.007096040957494098,707.1899999999963,-0.7199999999999989,-0.0055029181972302416,-548.6399999999992,158.5499999999971,-100013.81,0.0,-100013.81,-8.334484166666666,0.0,99974.4,99974.4,0.0,-39.41000000000349,199988.21,-100013.81,-8.334484166666666,135.69051583333044,3683.1970891665815,0.0
508,2026-01-12,2026-01-13,1,46.34,47.0,130.48,132.42,2.817446808510638,2.8120402111289646,2.811954520352563,132.16588992306134,1.0,1.0,1.0,132.42,-0.0019208141079734783,0.0,-0.0019208141079734783,False,False,True,0,0,2123.0,0.0,0.0,0.0,-0.0,0.0,755.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.6599999999999966,0.014142082705828308,0.0,1.9399999999999977,0.014758731183941687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3683.1970891665815,0.0
509,2026-01-13,2026-01-14,1,47.0,48.06,132.42,135.35,2.816271327507282,2.811954520352563,2.81195153439334,135.1425342481442,1.0,1.0,1.0,135.35,-0.0015339853509449078,0.0,-0.0015339853509449078,False,False,True,0,0,2078.0,0.0,0.0,0.0,-0.0,0.0,739.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.0600000000000023,0.02230262859826431,0.0,2.930000000000007,0.02188532656361016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3683.1970891665815,0.0
510,2026-01-14,2026-01-15,1,48.06,47.61,135.35,134.23,2.819365679479101,2.81195153439334,2.812050153907126,133.8770125524669,1.0,1.0,1.0,134.23,-0.00263318477297903,0.0,-0.00263318477297903,False,False,True,0,0,2095.0,0.0,0.0,0.0,-0.0,0.0,745.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.45000000000000284,-0.009407407101895481,-0.0,-1.1200000000000045,-0.00830926956076554,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3683.1970891665815,0.0
511,2026-01-15,2026-01-16,1,47.61,47.69,134.23,134.62,2.8228140071293772,2.812050153907126,2.8137536054918217,134.10667183983082,1.0,1.0,1.0,134.62,-0.003820452811972032,0.0,-0.003820452811972032,False,False,True,0,0,2089.0,0.0,0.0,0.0,-0.0,0.0,743.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0799999999999983,0.001678909103705647,0.0,0.3900000000000148,0.0029012480830225367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3683.1970891665815,0.0
512,2026-01-16,2026-01-20,4,47.69,47.6,134.62,134.2,2.8193277310924367,2.8137536054918217,2.8152343813507716,133.93467162141073,1.0,1.0,1.0,134.2,-0.001979068679078796,0.0,-0.001979068679078796,False,False,True,0,0,2096.0,0.0,0.0,0.0,-0.0,0.0,745.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0899999999999963,-0.0018889710727585745,-0.0,-0.4200000000000159,-0.003124770044985766,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3683.1970891665815,0.0
513,2026-01-20,2026-01-21,1,47.6,48.75,134.2,137.68,2.8242051282051284,2.8152343813507716,2.816641782560484,137.24267609085013,1.0,1.0,1.0,137.68,-0.0031814347527359807,0.0,-0.0031814347527359807,False,False,True,0,0,2044.0,0.0,0.0,0.0,-0.0,0.0,726.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.1499999999999986,0.02387243620648178,0.0,3.480000000000018,0.025600927365702658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3683.1970891665815,0.0
514,2026-01-21,2026-01-22,1,48.75,48.91,137.68,137.98,2.8210999795542833,2.816641782560484,2.8167671276137467,137.76194958503328,1.0,1.0,1.0,137.98,-0.001581554498660179,0.0,-0.001581554498660179,False,False,True,0,0,2042.0,0.0,0.0,0.0,-0.0,0.0,725.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.1599999999999966,0.0032766771074096345,0.0,0.29999999999998295,0.0021765952146785075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3683.1970891665815,0.0
515,2026-01-22,2026-01-23,1,48.91,49.19,137.98,138.69,2.8194755031510472,2.8167671276137467,2.816842026366805,138.5567750073202,1.0,1.0,1.0,138.69,-0.0009610571876301193,0.0,-0.0009610571876301193,False,False,True,0,0,2031.0,0.0,0.0,0.0,-0.0,0.0,721.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.28000000000000114,0.00570847625598264,0.0,0.710000000000008,0.005132479550281244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3683.1970891665815,0.0
516,2026-01-23,2026-01-26,3,49.19,49.22,138.69,138.69,2.817757009345794,2.816842026366805,2.8169027413822127,138.64496453777414,1.0,1.0,1.0,138.69,-0.00032477306059669714,0.0,-0.00032477306059669714,False,False,True,0,0,2031.0,0.0,0.0,0.0,-0.0,0.0,721.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.030000000000001137,0.0006096941556613104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3683.1970891665815,0.0
517,2026-01-26,2026-01-27,1,49.22,49.67,138.69,140.15,2.8216227098852427,2.8169027413822127,2.817135460586882,139.91555916445452,1.0,1.0,1.0,140.15,-0.0016741857942432522,0.0,-0.0016741857942432522,False,False,True,0,0,2011.0,0.0,0.0,0.0,-0.0,0.0,714.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.45000000000000284,0.009101084156349394,0.0,1.460000000000008,0.010472050942553521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3683.1970891665815,0.0
518,2026-01-27,2026-01-28,1,49.67,50.05,140.15,141.06,2.8183816183816184,2.817135460586882,2.8172320403853894,140.99762980237344,1.0,1.0,1.0,141.06,-0.0004422514553981274,0.0,-0.0004422514553981274,False,False,True,0,0,1997.0,0.0,0.0,0.0,-0.0,0.0,709.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.37999999999999545,0.007621376641970412,0.0,0.9099999999999966,0.0064720541692357275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3683.1970891665815,0.0
519,2026-01-28,2026-01-29,1,50.05,50.51,141.06,142.64,2.8239952484656503,2.8172320403853894,2.8176177458691702,142.298390359866,1.0,1.0,1.0,142.64,-0.0023977801192177576,0.0,-0.0023977801192177576,False,False,True,0,0,1975.0,0.0,0.0,0.0,-0.0,0.0,701.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.46000000000000085,0.009148830718731703,0.0,1.579999999999984,0.011138641774851674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3683.1970891665815,0.0
520,2026-01-29,2026-01-30,1,50.51,51.05,142.64,143.79,2.816650342801175,2.8176177458691702,2.817631654196883,143.83938592662113,1.0,1.0,1.0,143.79,0.0003433997325923582,0.0,0.0003433997325923582,True,True,False,0,0,1958.0,0.0,0.0,0.0,-0.0,0.0,695.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.5399999999999991,0.010634208130713276,0.0,1.1500000000000057,0.008029928284764575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3683.1970891665815,0.0
521,2026-01-30,2026-02-02,3,51.05,50.05,143.79,141.13,2.81978021978022,2.817631654196883,2.8177006213742835,141.022464292554,1.0,1.0,1.0,141.13,-0.0007622525142384773,0.0,-0.0007622525142384773,False,False,True,0,0,1998.0,0.0,0.0,0.0,-0.0,0.0,709.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.0,-0.01978303884944496,-0.0,-2.6599999999999966,-0.018672450413733926,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3683.1970891665815,0.0
522,2026-02-02,2026-02-03,1,50.05,51.67,141.13,145.49,2.815753822334043,2.8177006213742835,2.8181278944914125,145.59059110640922,1.0,1.0,1.0,145.49,0.0006911564253129101,0.0,0.0006911564253129101,False,True,False,0,-1,1936.0,0.0,-1936.0,0.0,1936.0,-1936.0,687.0,0.0,687.0,687.0,-0.0,687.0,-9.68,-3.435,-13.115,1.6200000000000045,0.03185483653786379,0.0,4.360000000000014,0.03042590430138174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.115,3670.0820891665817,-13.114999999999782
523,2026-02-03,2026-02-04,1,51.67,52.83,145.49,148.4,2.8090100321786866,2.8181278944914125,2.817879447809374,148.8816966659813,1.0,1.0,1.0,148.4,0.003240677733933919,0.0,0.003240677733933919,False,True,False,-1,-1,1899.0,-1936.0,-1899.0,37.0,-0.0,37.0,674.0,687.0,674.0,0.0,13.0,-13.0,-0.185,-0.065,-0.25,1.1599999999999966,0.022201868877131183,-2245.7599999999934,2.9099999999999966,0.019803975005982792,1999.1699999999976,-246.58999999999583,-100033.12000000001,0.0,-100033.12000000001,-2.778697777777778,0.0,99951.63,99951.63,0.0,-81.49000000000524,199984.75,-100033.12000000001,-2.778697777777778,-249.6186977777736,3420.4633913888083,-262.73369777777316
524,2026-02-04,2026-02-05,1,52.83,52.21,148.4,146.58,2.8075081402030264,2.817879447809374,2.817439432705632,147.12148597012742,1.0,1.0,1.0,146.58,0.003687326142454931,0.0,0.003687326142454931,False,True,False,-1,-1,1922.0,-1899.0,-1922.0,0.0,23.0,-23.0,682.0,674.0,682.0,8.0,-0.0,8.0,-0.115,-0.04,-0.155,-0.6199999999999974,-0.011805163753763438,1177.379999999995,-1.8199999999999932,-0.012339976235575914,-1226.6799999999953,-49.30000000000018,-100324.17,0.0,-100324.17,-2.7867825,0.0,100021.6,100021.6,0.0,-302.56999999999243,200345.77000000002,-100324.17,-2.7867825,-52.241782500000184,3368.221608888808,-314.9754802777734
