date,XLE,IYE,IYE/XLE,IYE/XLE avg,IYE/XLE 10 dma,IYE/XLE 20 dma,XLE avg,XLE 10 dma,XLE 20 dma,avg diff,10 dma diff,20 dma diff,XLE div,IYE div,XLE*,IYE*,IYE*/XLE*,IYE*/XLE* avg,IYE*/XLE* 10 dma,IYE*/XLE* 20 dma,XLE* avg,XLE* 10 dma,XLE* 20 dma,avg diff*,10 dma diff*,20 dma diff*
2026-04-09,57.33,60.82,1.0608756323042037,1.0597116636322679,1.0590735534923037,1.057103371246391,60.75326967603792,60.706536747419555,60.59172828829762,0.0010977796491187547,0.0018673005680235257,0.003760295383276997,0.0,0.0,57.33,60.82,1.0608756323042037,1.059991528542074,1.0590735534923037,1.0581448096768913,60.7693143313171,60.706536747419555,60.65143395351818,0.0008337191783269123,0.0018673005680235257,0.002775404046844534
2026-04-10,56.94,60.44,1.0614682121531436,1.0597116636322679,1.0593686191809601,1.0573946570061958,60.33998212722133,60.30364813585177,60.191465958769506,0.0016561998748387478,0.0022585357360666676,0.004120556621106271,0.0,0.0,56.94,60.44,1.0614682121531436,1.059991528542074,1.0593686191809601,1.0584360954366958,60.35591763518569,60.30364813585177,60.25076546300219,0.0013921394040470056,0.0022585357360666676,0.0031358603343601046
2026-04-13,57.11,60.6,1.0611101383295396,1.0597116636322679,1.0596612186916634,1.0576512037840247,60.52013311003882,60.500541841424635,60.387808861623846,0.0013188047186886668,0.0016425720219727135,0.003507648546282003,0.0,0.0,57.11,60.6,1.0611101383295396,1.059991528542074,1.0596612186916634,1.0586926422145246,60.53611619503785,60.500541841424635,60.447285410389696,0.001054744247896863,0.0016425720219727135,0.0025232233852413746
2026-04-14,55.95,59.3,1.0598748882931188,1.0597116636322679,1.0599353440606785,1.0578297495803732,59.29086758022539,59.28804518579857,59.17558485171618,0.00015401556593695439,0.0002016192141997948,0.002100267226766264,0.0,0.0,55.95,59.3,1.0598748882931188,1.059991528542074,1.0599353440606785,1.0588711880108732,59.306526021929045,59.28804518579857,59.23385333190266,-0.00011004490485505001,0.0002016192141997948,0.001116080733127696
2026-04-15,55.76,59.14,1.060616929698709,1.0597116636322679,1.060267360243086,1.0583482050210429,59.089522364135256,59.10199478482343,58.98458683660161,0.0008538922922541776,0.0006428378776001397,0.002631344705339396,0.0,0.0,55.76,59.14,1.060616929698709,1.059991528542074,1.060267360243086,1.0591275515014487,59.10512763150604,59.10199478482343,59.04265744348629,0.0005898318214623206,0.0006428378776001397,0.001647324245916216
2026-04-16,56.58,60.05,1.061329091551785,1.0597116636322679,1.0604820058744389,1.0588303707059397,59.95848592831371,59.98992724255381,59.8813414400906,0.0015251269727628647,0.0010008796879671256,0.002812587086367544,0.0,0.0,56.58,60.05,1.061329091551785,1.059991528542074,1.0604820058744389,1.059347266390522,59.974320684910545,59.98992724255381,59.925436863951965,0.0012610665019708847,0.0010008796879671256,0.0020764780535284166
2026-04-17,55.02,58.31,1.059796437659033,1.0597116636322679,1.0604194555475153,1.0591921602438779,58.30533573304738,58.34771996321163,58.2568469962408,7.99940578277207e-05,-0.0006466775544394163,0.0009119746962847733,0.0,0.0,55.02,58.31,1.059796437659033,1.059991528542074,1.0604194555475153,1.0594507169796727,58.320733900384916,58.34771996321163,58.28528659680652,-0.00018406641296434125,-0.0006466775544394163,0.0004239177120262647
2026-04-20,55.07,58.44,1.0611948429271836,1.0597116636322679,1.0606073044514934,1.0596300848215303,58.358321316228995,58.39729941700167,58.32971226463035,0.0013986279282999173,0.0007309409771118362,0.0018889790173352312,0.0,0.0,55.07,58.44,1.0611948429271836,1.059991528542074,1.0606073044514934,1.0596300848215303,58.37373347681201,58.39729941700167,58.34395098407058,0.0011345674575081082,0.0007309409771118362,0.0016449013203735695
2026-04-21,55.87,59.25,1.0604975836763917,1.0597116636322679,1.0607228872872176,1.059728584666091,59.2060906471348,59.25613009970493,59.2015328389789,0.000741360864374821,-0.00010345624661340862,0.0008183459101675264,0.0,0.0,55.87,59.25,1.0604975836763917,1.059991528542074,1.0607228872872179,1.059728584666091,59.22172669964567,59.25613009970493,59.2015328389789,0.00047730039358274355,-0.00010345624661340862,0.0008183459101675264
2026-04-22,56.54,59.95,1.0603112840466926,1.0597116636322679,1.0607075040639802,1.0598020055416673,59.91609746176842,59.97327204721928,59.91705417702079,0.0005656735282705894,-0.0003881156194978267,0.0005497060728661513,0.0,0.0,56.54,59.95,1.0603112840466926,1.059991528542074,1.0607075040639802,1.059802005541667,59.931921023768865,59.9732720472193,59.91705417702079,0.0003016130574786118,-0.0003881156194981599,0.0005497060728661513
2026-04-23,56.98,60.37,1.0594945594945595,1.0597116636322679,1.0605693967830156,1.0598214751376598,60.38237059376662,60.439113581565586,60.387518275764194,-0.00020489194123597478,-0.001144178399403594,-0.0002901397136546419,0.0,0.0,56.98,60.37,1.0594945594945595,1.059991528542074,1.0605693967830156,1.0598214751376598,60.39831729632738,60.439113581565586,60.38751827576419,-0.00046895241202796396,-0.001144178399403594,-0.00029013971365453084
2026-04-24,56.87,60.31,1.060488834183225,1.0597116636322679,1.0604714589860238,1.0599200390834917,60.26580231076707,60.3145815950501,60.27204729107871,0.0007331104643787232,-7.596453379096917e-05,0.0006294918858517066,0.0,0.0,56.87,60.31,1.060488834183225,1.059991528542074,1.0604714589860238,1.059920039083492,60.28171822818775,60.3145815950501,60.27204729107871,0.00046904999358680477,-7.596453379096917e-05,0.0006294918858517066
2026-04-27,56.77,60.26,1.061476131759732,1.0597116636322679,1.060508058329043,1.0600846385103533,60.15983114440385,60.20296472663657,60.17166061876983,0.0016636608397117367,0.0009469346492466062,0.0014670460677886907,0.0,0.0,56.77,60.26,1.061476131759732,1.059991528542074,1.060508058329043,1.0600846385103533,60.17571907533355,60.20296472663657,60.17166061876984,0.0013996003689198588,0.0009469346492466062,0.0014670460677884691
2026-04-28,57.71,61.22,1.0608213481199098,1.0597116636322679,1.060602704311722,1.0602690241862003,61.15596010821818,61.20192004616907,61.17748448843249,0.0010466091145827482,0.00029537118770166156,0.0006947122067927866,0.0,0.0,57.71,61.22,1.0608213481199098,1.059991528542074,1.060602704311722,1.0602690241862,61.172111112163094,61.20192004616907,61.17748448843249,0.0007825486437908825,0.00029537118770166156,0.0006947122067927866
2026-04-29,59.03,62.58,1.0601389124174148,1.0597116636322679,1.0605549025835928,1.0604111314133395,62.554779504212775,62.607377635520955,62.5876804977114,0.0004030933083294314,-0.0004373865236976818,-0.000122723337054761,0.0,0.0,59.03,62.58,1.0601389124174148,1.059991528542074,1.0605549025835928,1.0604111314133393,62.57129992983863,62.607377635520955,62.58768049771139,0.00013903283753763086,-0.0004373865236976818,-0.00012272333705453894
2026-04-30,59.65,63.21,1.0596814752724224,1.0597116636322679,1.0603901409556564,1.0604360734150475,63.211800735664774,63.26209993911131,63.2535239888057,-2.8487739526177424e-05,-0.0008238962124221071,-0.0006883248094208961,0.0,0.0,59.65,63.21,1.0596814752724224,1.059991528542074,1.0603901409556564,1.0604360734150475,63.22849467753471,63.26209993911131,63.25352398880569,-0.0002925482103181673,-0.0008238962124221071,-0.000688324809420674
2026-05-01,58.85,62.47,1.0615123194562446,1.0597116636322679,1.0605617291353775,1.0604905923414463,62.36403140475897,62.40395979524038,62.40666292047555,0.0016977521193843154,0.0010577098864292189,0.0010143942586921697,0.0,0.0,58.85,62.47,1.0615123194562446,1.059991528542074,1.0605617291353775,1.0604905923414463,62.380501454701054,62.40395979524038,62.40666292047555,0.0014336916485924208,0.0010577098864292189,0.0010143942586921697
2026-05-04,59.39,63.02,1.061121400909244,1.0597116636322679,1.0605543849335837,1.0605808446925384,62.93627570312039,62.98676109335007,62.982536279158495,0.0013294186215513579,0.000527573395784272,0.0005946502832683846,0.0,0.0,59.39,63.02,1.061121400909244,1.059991528542074,1.0605543849335837,1.0605808446925384,62.95289688011378,62.98676109335007,62.982536279158495,0.0010653581507594147,0.000527573395784272,0.0005946502832683846
2026-05-05,59.45,63.09,1.0612279226240537,1.0597116636322679,1.0606274188283498,1.0606751530577838,62.99985840293833,63.04995818430155,63.05153121697141,0.0014297995661187806,0.0006348791868936503,0.0006099305098017269,0.0,0.0,59.45,63.09,1.0612279226240537,1.059991528542074,1.0606274188283498,1.0606751530577838,63.0164963718263,63.04995818430155,63.05153121697141,0.001165739095326863,0.0006348791868936503,0.0006099305098017269
2026-05-06,57.0,60.56,1.0624561403508772,1.0597116636322679,1.0608419044587682,1.0607747042613742,60.40356482703927,60.45576287321594,60.45848372429368,0.002586485614834672,0.0017227037220276045,0.001677699081883509,0.0,0.0,57.0,60.56,1.0624561403508772,1.059991528542074,1.0608419044587682,1.0607747042613742,60.41951712689822,60.45576287321594,60.45848372429368,0.0023224251440427854,0.0017227037220276045,0.001677699081883509
2026-05-07,55.95,59.4,1.0616621983914207,1.0597116636322679,1.0610586683484544,1.0608140325657351,59.29086758022539,59.35410455446809,59.35034470342389,0.0018389359308565532,0.0007729492464974806,0.0008362973529746005,0.0,0.0,55.95,59.4,1.0616621983914207,1.059991528542074,1.0610586683484544,1.0608140325657351,59.306526021929045,59.35410455446809,59.35034470342389,0.0015748754600645818,0.0007729492464974806,0.0008362973529746005
2026-05-08,55.7,59.09,1.0608617594254937,1.0597116636322679,1.0610959608726813,1.0607837099293527,59.02593966431732,59.100967827008915,59.08734161391145,0.0010847027445364098,-0.00018559501190389339,4.4989776427577246e-05,0.0,0.0,55.7,59.09,1.0608617594254937,1.059991528542074,1.0610959608726813,1.0607837099293527,59.04152813979353,59.100967827008915,59.08734161391145,0.0008206422737445251,-0.00018559501190389339,4.4989776427577246e-05
2026-05-11,57.17,60.63,1.0605212524051075,1.0597116636322679,1.0610004729372189,1.060754265633131,60.583715809856756,60.66285608309119,60.6450046966611,0.0007636791279508411,-0.000541764535123303,-0.00024744912235114886,0.0,0.0,57.17,60.63,1.0605212524051075,1.059991528542074,1.0610004729372189,1.060754265633131,60.59971568675037,60.66285608309119,60.6450046966611,0.0004996186571590139,-0.000541764535123303,-0.00024744912235114886
2026-05-12,57.57,61.02,1.0599270453361127,1.0597116636322679,1.060911042658839,1.0607568734852806,61.00760047530966,61.08179722699569,61.06762307249935,0.00020322492099701848,-0.0010122247776132261,-0.0007801458283197238,0.0,0.0,57.57,61.02,1.0599270453361127,1.059991528542074,1.060911042658839,1.0607568734852806,61.023712298167204,61.08179722699569,61.06762307249935,-6.0835549795039285e-05,-0.0010122247776132261,-0.0007801458283197238
2026-05-13,57.63,61.1,1.060211695297588,1.0597116636322679,1.0609183209468565,1.0607366117652246,61.0711831751276,61.1403033884289,61.13141861895672,0.00047174504916616,-0.0006594124649910443,-0.0005140841856154068,0.0,0.0,57.63,61.1,1.060211695297588,1.059991528542074,1.0609183209468565,1.0607366117652246,61.08731178987973,61.1403033884289,61.13141861895672,0.00020768457837414166,-0.0006594124649910443,-0.0005140841856154068
2026-05-14,58.07,61.56,1.0600998794558292,1.0597116636322679,1.060960161365197,1.0606751511604267,61.537456307125794,61.607526897383956,61.59697504520659,0.00036627390691152377,-0.0007717439968153442,-0.0006004539540524765,0.0,0.0,58.07,61.56,1.0600998794558292,1.059991528542074,1.060960161365197,1.0606751511604267,61.55370806243824,61.607526897383956,61.59697504520659,0.00010221343611950025,-0.0007717439968153442,-0.0006004539540524765
2026-05-15,59.44,62.96,1.0592193808882908,1.0597116636322679,1.0607308675084017,1.0606462983218896,62.989261286302,63.06347199154732,63.04653098497576,-0.0004646519801644757,-0.0016421070323376717,-0.0013734367242953735,0.0,0.0,59.44,62.96,1.0592193808882908,1.059991528542074,1.0607308675084017,1.0606462983218896,63.005896456540874,63.06347199154732,63.04653098497576,-0.0007287124509562605,-0.0016421070323376717,-0.0013734367242953735
2026-05-18,60.58,64.09,1.0579399141630903,1.0597116636322679,1.0604127188337864,1.060483551883685,64.19733258284279,64.25907595365898,64.25395275234007,-0.0016733157627643064,-0.0026346282620703363,-0.002554897804027152,0.0,0.0,60.58,64.09,1.0579399141630903,1.059991528542074,1.0604127188337864,1.0604835518836848,64.21428679907885,64.25907595365898,64.25395275234007,-0.0019373762335562212,-0.0026346282620703363,-0.002554897804027152
2026-05-19,61.29,64.72,1.0559634524392234,1.0597116636322679,1.0598862718153035,1.0602568453218266,64.9497278640217,64.99269553732277,64.99703689495105,-0.003543280427212625,-0.00420461448182552,-0.00427140987479479,0.0,0.0,61.29,64.72,1.0559634524392234,1.059991528542074,1.0598862718153033,1.0602568453218266,64.96688078434372,64.99269553732277,64.99703689495104,-0.0038073408980045767,-0.00420461448182552,-0.004271409874794567
2026-05-20,59.8,63.28,1.0581939799331104,1.0597116636322679,1.0594600557735268,1.0601509801161473,63.370757485209616,63.38119905455515,63.40335935024523,-0.0014331931769960503,-0.001597949124820428,-0.0019475231769695476,0.0,0.0,59.8,63.28,1.0581939799331104,1.059991528542074,1.0594600557735268,1.0601509801161475,63.38749340681602,63.38119905455513,63.40335935024523,-0.001697253647787946,-0.0015979491248202056,-0.0019475231769695476
2026-05-21,59.13,62.68,1.0600372061559276,1.0597116636322679,1.0592975565499774,1.060178112449216,62.660750670576,62.64587309788864,62.68672745426779,0.0003071519752729646,0.0005446106555861106,-0.00010732439796195331,0.0,0.0,59.13,62.68,1.0600372061559276,1.059991528542074,1.0592975565499774,1.060178112449216,62.67729908269284,62.64587309788864,62.6867274542678,4.3091504481107345e-05,0.0005446106555861106,-0.00010732439796217538
2026-05-22,59.49,62.98,1.0586653219028408,1.0597116636322679,1.0590779127977121,1.0600869368351966,63.04224686948362,63.017611639158154,63.06999590960386,-0.000987871206744319,-0.0005970214797887424,-0.0014279401478172779,0.0,0.0,59.49,62.98,1.0586653219028408,1.059991528542074,1.059077912797712,1.0600869368351966,63.058896032967986,63.017611639158154,63.06999590960386,-0.0012519316775361988,-0.0005970214797887424,-0.0014279401478172779
2026-05-26,57.85,61.39,1.0611927398444252,1.0597116636322679,1.0591450615416438,1.0600727672394314,61.3043197411267,61.26765725534765,61.32602929591613,0.0013966461199108016,0.001994865839797705,0.0010425811566012085,0.0,0.0,57.85,61.39,1.0611927398444252,1.059991528542074,1.0591450615416438,1.0600727672394314,61.320509926158984,61.267657255347636,61.32602929591613,0.001132585649118972,0.0019948658397979267,0.0010425811566012085
2026-05-27,56.99,60.43,1.0603614669240218,1.0597116636322679,1.0591885037004347,1.060049773179637,60.39296771040295,60.36067705725828,60.4135470049752,0.0006130008467504161,0.0011478195510052519,0.00027230241968635797,0.0,0.0,56.99,60.43,1.0603614669240218,1.059991528542074,1.0591885037004347,1.060049773179637,60.4089172116128,60.36067705725828,60.4135470049752,0.00034894037595845155,0.0011478195510052519,0.00027230241968635797
2026-05-28,56.95,60.46,1.0616330114135206,1.0597116636322679,1.059330635312028,1.0601244781294423,60.35057924385766,60.32078528573976,60.36983458258033,0.0018114437783122485,0.0023052470735589027,0.0014924366066891865,0.0,0.0,56.95,60.46,1.0616330114135206,1.059991528542074,1.059330635312028,1.0601244781294423,60.366517550471116,60.32078528573976,60.36983458258033,0.0015473833075203196,0.0023052470735589027,0.0014924366066891865
2026-05-29,56.29,59.84,1.0630662639900517,1.0597116636322679,1.0596272737654504,1.0602937175653238,59.651169545860355,59.629721461714055,59.67440687390631,0.003160578510478149,0.0035202016520606972,0.002771100763344612,0.0,0.0,56.29,59.84,1.0630662639900517,1.059991528542074,1.0596272737654502,1.0602937175653238,59.66692314163335,59.629721461714055,59.67440687390631,0.0028965180396862454,0.0035202016520606972,0.002771100763344612
2026-06-01,57.3,60.86,1.0621291448516579,1.0597116636322679,1.0599182501617868,1.0603245588350945,60.721478326128945,60.7166427867603,60.754830016493045,0.00227866506832262,0.0023583029831203976,0.0017295589643070975,0.0,0.0,57.3,60.86,1.0621291448516579,1.059991528542074,1.059918250161787,1.0603245588350945,60.737514585460836,60.71664278676029,60.754830016493045,0.0020146045975306687,0.002358302983120619,0.0017295589643070975
2026-06-02,57.96,61.56,1.0621118012422361,1.0597116636322679,1.0603354388697015,1.060374078851744,61.42088802412625,61.43286177937716,61.45641143008208,0.002262335838388353,0.002067408857193488,0.0016841426797941878,0.0,0.0,57.96,61.56,1.0621118012422361,1.059991528542074,1.0603354388697015,1.060374078851744,61.43710899429861,61.43286177937718,61.45641143008208,0.001998275367596505,0.002067408857193266,0.0016841426797941878
2026-06-03,58.71,62.38,1.0625106455459037,1.0597116636322679,1.0609901581803696,1.0604382149978364,62.215671771850445,62.25229361604018,62.254562169385885,0.002637785423754148,0.0020493312760161884,0.0020128906586438125,0.0,0.0,58.71,62.38,1.0625106455459037,1.059991528542074,1.0609901581803693,1.0604382149978364,62.232102640705165,62.25229361604018,62.254562169385885,0.002373724952962166,0.0020493312760161884,0.0020128906586438125
2026-06-04,58.75,62.4,1.062127659574468,1.0597116636322679,1.0613835261445055,1.060421790959016,62.258060238395736,62.33317179309671,62.30074513112289,0.0022772666713051447,0.0010715387468612746,0.0015918892823451917,0.0,0.0,58.75,62.4,1.062127659574468,1.059991528542074,1.0613835261445053,1.060421790959016,62.27450230184685,62.333171793096696,62.30074513112289,0.002013206200513209,0.0010715387468614964,0.0015918892823451917
2026-06-05,57.67,61.09,1.059302930466447,1.0597116636322679,1.0613100985755572,1.0603038275627674,61.11357164167289,61.209987952753636,61.15452468460645,-0.0003857766454542261,-0.001962191383012526,-0.0010556659411172962,0.0,0.0,57.67,61.09,1.059302930466447,1.059991528542074,1.0613100985755572,1.0603038275627674,61.12971145102141,61.20998795275362,61.15452468460645,-0.0006498371162460689,-0.0019621913830123036,-0.0010556659411172962
2026-06-08,58.33,61.76,1.058803360192011,1.0597116636322679,1.0613239024044743,1.0602009076010932,61.81298133967018,61.906218049912255,61.84752226173622,-0.0008574907288339861,-0.0023647220777748648,-0.001416131878730475,0.0,0.0,58.33,61.76,1.058803360192011,1.059991528542074,1.0613239024044743,1.0602009076010932,61.829305859859176,61.906218049912255,61.84752226173622,-0.0011215511996259392,-0.0023647220777748648,-0.001416131878730475
2026-06-09,57.39,60.79,1.0592437706917581,1.0597116636322679,1.0611290054892077,1.0601370335154257,60.81685237585585,60.90937875899278,60.84493008722674,-0.00044162603944857844,-0.0019618637087543984,-0.0009031959967669438,0.0,0.0,57.39,60.79,1.0592437706917581,1.059991528542074,1.0611290054892075,1.0601370335154257,60.83291382302963,60.90937875899278,60.84493008722674,-0.0007056865102405736,-0.0019618637087543984,-0.0009031959967669438
2026-06-10,58.25,61.66,1.0585407725321887,1.0597116636322679,1.0609469360500243,1.0600677198752293,61.72820440657961,61.810764569746354,61.75298220227354,-0.0011055256676142688,-0.002442110813851596,-0.0015068466575879297,0.0,0.0,58.25,61.66,1.0585407725321887,1.059991528542074,1.0609469360500243,1.0600677198752293,61.74450653757581,61.81076456974634,61.75298220227354,-0.0013695861384061198,-0.002442110813851373,-0.0015068466575879297
2026-06-11,57.12,60.53,1.0596988795518207,1.0597116636322679,1.0607535228638543,1.0600420790879412,60.53073022667514,60.601288987177384,60.55106815927309,-1.2063807541570607e-05,-0.0011770533609292125,-0.0003480008857866751,0.0,0.0,57.12,60.53,1.0596988795518207,1.059991528542074,1.0607535228638543,1.0600420790879412,60.54671611032327,60.601288987177384,60.55106815927309,-0.0002761242783335149,-0.0011770533609292125,-0.0003480008857866751
2026-06-12,57.55,60.99,1.0597741094700261,1.0597116636322679,1.0604243074118516,1.060025790588651,60.98640624203701,61.04636524081481,61.005421651511014,5.892546066483487e-05,-0.0009237450609356347,-0.0002528234483620629,0.0,0.0,57.55,60.99,1.0597741094700261,1.059991528542074,1.0604243074118516,1.060025790588651,61.002512467596354,61.04636524081481,61.005421651511014,-0.0002051350101270266,-0.0009237450609356347,-0.0002528234483620629
2026-06-15,55.55,58.63,1.0554455445544555,1.0597116636322679,1.0597559473821314,1.0598370987719592,58.86698291477248,58.90657027672835,58.88443266719956,-0.004033860789323765,-0.004706123149998524,-0.004330243681513639,0.0,0.3091,55.55,58.9391,1.061009900990099,1.059991528542074,1.0603123830256957,1.0601153165937416,58.882529410512205,58.90657027672835,58.88443266719956,0.0009602751908617389,0.0005520733009787491,0.0009279527694635842
2026-06-16,55.36,58.37,1.054371387283237,1.0597116636322679,1.0589819059862315,1.0596586724279666,58.665637698682346,58.668089247074796,58.67258178801566,-0.005052107773522962,-0.005093895390035618,-0.0051704680038350305,0.0,0.3091,55.36,58.6791,1.0599548410404624,1.059991528542074,1.0600966870055184,1.06021606293761,58.68113102008922,58.69889352430251,58.687983926629535,-3.46117261659399e-05,-0.0003372612513782074,-0.00015138702180004544
2026-06-17,54.67,57.71,1.0556063654655203,1.0597116636322679,1.0582914779781931,1.0596408180792813,57.934436650776085,57.89454080026728,57.93153962163694,-0.0038814998638413136,-0.003192624714211774,-0.0038314933091485328,0.0,0.3091,54.67,58.0191,1.061260289006768,1.059991528542074,1.059971651351605,1.060480904765987,57.94973686539519,57.955485878591695,57.96201216079914,0.0011962376229882029,0.0010970356532213929,0.0009844334607184864
2026-06-18,53.77,56.77,1.0557931932304259,1.0597116636322679,1.057658031343789,1.0595207787441472,56.98069615350705,56.90433277088745,56.97688678812296,-0.0037045293187604076,-0.00236346816637826,-0.0036376734713973015,0.0,0.3091,53.77,57.079100000000004,1.0615417519062675,1.059991528542074,1.0599130605847848,1.0606482933646453,56.99574448970732,56.99467569317581,57.02205824926713,0.0014614181680641127,0.0014801705602359814,0.0009998453365437237
2026-06-22,54.06,57.53,1.064187939326674,1.0597116636322679,1.0581465322298118,1.0597283154026846,57.288012535960405,57.17699317444524,57.2776932989086,0.00421515434709207,0.006154950630474703,0.004395299653307458,0.0,0.0,54.06,57.53,1.064187939326674,1.059991528542074,1.0604015614708076,1.0608558300231823,57.303142032984525,57.29890005521347,57.33864673929273,0.00395109387630014,0.0040251235828514574,0.003331691338646411
2026-06-23,54.46,57.86,1.0624311421226589,1.0597116636322679,1.0585093104228767,1.0599166064136756,57.71189720141331,57.626660145235554,57.71280405683021,0.0025629566225670196,0.0040409891843727385,0.0025472432543358304,0.0,0.0,54.46,57.86,1.0624311421226589,1.059991528542074,1.0607643396638724,1.0610441210341732,57.72713864440135,57.74946903770018,57.77420850306251,0.0022988961517750608,0.001912144340730336,0.0014838431254787622
2026-06-24,53.57,56.91,1.062348329288781,1.0597116636322679,1.058819766282579,1.0599743858858932,56.76875382078059,56.704343759353506,56.7797326055806,0.002485007042355013,0.003620255303277357,0.002291630887731591,0.0,0.0,53.57,56.91,1.062348329288781,1.059991528542074,1.0610747955235746,1.061101900506391,56.78374618399891,56.82514567579364,56.84013356380066,0.0022209465715629256,0.00149213929337379,0.0012284195683328104
2026-06-25,54.09,57.5,1.0630430763542245,1.0597116636322679,1.0592699966647823,1.0601084663574034,57.319803885869376,57.2715611582247,57.33401453256797,0.003138766240160462,0.003980762152789351,0.0028908783465449056,0.0,0.0,54.09,57.5,1.0630430763542245,1.059991528542074,1.061525025905778,1.0612359809779013,57.334941778840786,57.393535689870156,57.395001798390695,0.002874705769368666,0.0018532694631166148,0.0018277249522674983
2026-06-26,53.84,57.22,1.062778603268945,1.0597116636322679,1.0595779690364948,1.0601657459501745,57.05487596996131,57.03109662043188,57.0762398286826,0.002889946605683098,0.0033068138038823813,0.0025155726442735037,0.0,0.0,53.84,57.22,1.062778603268945,1.059991528542074,1.0618329982774906,1.0612932605706724,57.06994389670527,57.15250739476709,57.13694521585021,0.002625886134891315,0.0011802244193935005,0.0014525536441397022
2026-06-29,53.58,56.97,1.0632698768197089,1.0597116636322679,1.0599275457714632,1.0601759265916575,56.77935093741691,56.77218758097539,56.80368066801035,0.0033520936960331313,0.003478262950003245,0.002923689371519762,0.0,0.0,53.58,56.97,1.0632698768197089,1.059991528542074,1.062182575012459,1.0613034412121554,56.794346099284326,56.89301204770794,56.86409290137663,0.0030880332252411565,0.001352291014259498,0.001860727774622537
2026-06-30,53.11,56.59,1.0655243833553003,1.0597116636322679,1.0609354296515476,1.0603456885168394,56.28128645550974,56.29275195592241,56.30594346128293,0.00547020104031633,0.005266503978114273,0.005032193884698061,0.0,0.0,53.11,56.59,1.0655243833553003,1.059991528542074,1.0626340232489793,1.0614732031373373,56.29615008086955,56.41251655891169,56.36582576277757,0.005206140569524202,0.003141232468687098,0.003969242489769688
2026-07-01,52.81,56.29,1.0658966104904373,1.0597116636322679,1.0620879519722677,1.0605349289792496,55.963372956420066,56.02800003989823,55.99685581057429,0.005819477077284851,0.004665332987022561,0.005221356556789943,0.0,0.0,52.81,56.29,1.0658966104904373,1.059991528542074,1.0632282001939766,1.0616624435997475,55.97815262230693,56.117702767778596,56.056399857682784,0.005555416606493031,0.003065579367128822,0.00415857525056199
2026-07-02,53.22,56.75,1.0663284479518977,1.0597116636322679,1.0631601602209053,1.0607258190995492,56.397854738509295,56.52432080396409,56.44166892027566,0.0062245351321605115,0.003984654121697982,0.0054479600005466235,0.0,0.0,53.22,56.75,1.0663284479518977,1.059991528542074,1.0637350160884895,1.0618533337200473,56.41274914900918,56.58500481432343,56.50167524837856,0.005960474661368563,0.0029116388623448646,0.0043853682349018
2026-07-06,53.13,56.67,1.0666290231507622,1.0597116636322679,1.064243743212939,1.0609508872783642,56.302480688782396,56.4856993125367,56.356362768759055,0.006506374038867439,0.0032574735793761073,0.005549820919174867,0.0,0.0,53.13,56.67,1.0666290231507622,1.059991528542074,1.064243743212939,1.0620784018988618,56.317349911440395,56.516241404781454,56.416267620546115,0.006242313568075541,0.002716914845701577,0.004487420277905859
2026-07-07,54.64,58.21,1.0653367496339678,1.0597116636322679,1.0643586242436682,1.0612525782367401,57.902645300867114,58.15027812915499,57.97035648088982,0.00529409034130096,0.0010264993698760833,0.00412537654794633,0.0,0.0,54.64,58.21,1.0653367496339678,1.059991528542074,1.0643586242436684,1.062380092857238,57.91793711953893,58.15027812915499,58.03196387975381,0.00503002987050896,0.0010264993698760833,0.003063201162752818
2026-07-08,55.6,59.12,1.0633093525179855,1.0597116636322679,1.064446445283201,1.0614778778530387,58.919968497954095,59.17833950794795,59.00564334996275,0.0033892197036011424,-0.0009863116070784092,0.0019361873090275562,0.0,0.0,55.6,59.12,1.0633093525179855,1.059991528542074,1.064446445283201,1.0626053924735366,58.93552898693932,59.17833950794797,59.06833316286244,0.0031251592328090487,-0.0009863116070786314,0.0008743137168649174
2026-07-09,54.82,58.32,1.0638453119299525,1.0597116636322679,1.0645961435473184,1.0617079549149484,58.09339340032093,58.352954130425076,58.190217263903584,0.003893141145954372,-0.0005648975214010692,0.002227835340502897,0.0,0.0,54.82,58.32,1.0638453119299525,1.059991528542074,1.0645961435473184,1.0628354695354463,58.108735594676496,58.352954130425076,58.25202761539928,0.0036290806751625854,-0.0005648975214010692,0.00116618701235038
2026-07-10,55.08,58.6,1.0639070442992011,1.0597116636322679,1.0646825403418159,1.0619762685032992,58.368918432865314,58.637955586586294,58.47887415671536,0.003951167042704382,-0.000647496584573865,0.0020691330929146997,0.0,0.0,55.08,58.6,1.0639070442992011,1.059991528542074,1.0646825403418159,1.063103783123797,58.38433339209743,58.637955586586294,58.54097766201238,0.003687106571912519,-0.000647496584573865,0.001007714706848773
2026-07-13,56.74,60.27,1.0622136059217484,1.0597116636322679,1.0646260406070962,1.0621020048217955,60.12803979449488,60.410087338994636,60.256533474877195,0.0023581824344388823,-0.0023216324251310013,0.00022346158626814945,0.0,0.0,56.74,60.27,1.0622136059217484,1.059991528542074,1.0646260406070962,1.0632295194422934,60.143919329477285,60.410087338994636,60.32050865444425,0.002094121963646968,-0.0023216324251310013,-0.0008376887693967169
