,bop date,eop date,day count,bop SPTL price,eop SPTL price,bop SCHQ price,eop SCHQ price,bop VGLT price,eop VGLT price,eop VGLT / eop SPTL,eop VGLT / SPTL moving avg,bop VGLT / SPTL moving avg,eop SPTL unit price,eop VGLT / eop SCHQ,eop VGLT / SCHQ moving avg,bop VGLT / SCHQ moving avg,eop SCHQ unit price,eop VGLT / eop VGLT,eop VGLT / VGLT moving avg,bop VGLT / VGLT moving avg,eop VGLT unit price,SPTL unit price pct diff,SCHQ unit price pct diff,VGLT unit price pct diff,min symbol,max symbol,min unit price pct diff,max unit price pct diff,unit price pct diff,month end liquidation,go group,exit group,current long symbol,current short symbol,new long symbol,new short symbol,current_position,new_position,SPTL shares per unit,eop SPTL shares,bop SPTL shares,eop SPTL shares traded,eop SPTL shares bought,eop SPTL shares sold,SCHQ shares per unit,eop SCHQ shares,bop SCHQ shares,eop SCHQ shares traded,eop SCHQ shares bought,eop SCHQ shares sold,VGLT shares per unit,eop VGLT shares,bop VGLT shares,eop VGLT shares traded,eop VGLT shares bought,eop VGLT shares sold,SPTL daily commission,SPTL cop,SPTL pct cop,SPTL daily position pnl,SPTL investment amount,short SPTL investment amount,long SPTL investment amount,daily SPTL borrow cost,SCHQ daily commission,SCHQ cop,SCHQ pct cop,SCHQ daily position pnl,SCHQ investment amount,short SCHQ investment amount,long SCHQ investment amount,daily SCHQ borrow cost,VGLT daily commission,VGLT cop,VGLT pct cop,VGLT daily position pnl,VGLT investment amount,short VGLT investment amount,long VGLT investment amount,daily VGLT borrow cost,daily total commissions,daily position pnl,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
121,2024-06-26,2024-06-27,1,27.55,27.66,33.22,33.34,58.4,58.59,2.1182212581344904,2.1190155290924646,2.1190446856333374,58.61277600461811,1.7573485302939411,1.7575627565006335,1.757579824650092,58.59771135383407,1.0,1.0,1.0,58.59,0.00038865981986497584,0.0001316068682648639,0.0,VGLT,SPTL,0.0,0.00038865981986497584,0.00038865981986497584,False,False,False,SCHQ,SPTL,SCHQ,SPTL,1,1,3617.0,-3617.0,-3628.0,11.0,11.0,-0.0,3000.0,3000.0,3009.0,-9.0,0.0,9.0,1707.0,0.0,0.0,0.0,0.0,-0.0,-0.055,0.10999999999999943,0.003984790637688701,-399.07999999999794,-99951.40000000001,-99951.40000000001,0.0,-2.776427777777778,-0.045,0.12000000000000455,0.0036057731374993488,361.0800000000137,99958.98,0.0,99958.98,0.0,-0.0,0.19000000000000483,0.003248143722516057,0.0,0.0,0.0,0.0,0.0,-0.1,-37.999999999984254,7.579999999987194,199910.38,-99951.40000000001,-2.776427777777778,-40.87642777776203,-341.19902388886175,-415.10492916669165
122,2024-06-27,2024-06-28,1,27.66,27.22,33.34,32.81,58.59,57.68,2.119030124908156,2.119021799028795,2.1190155290924646,57.67960270189688,1.758000609570253,1.757636294441833,1.7575627565006335,57.66563404078579,1.0,1.0,1.0,57.68,-6.88799360974364e-06,-0.0002490941145360006,0.0,SCHQ,VGLT,-0.0002490941145360006,0.0,0.0002490941145360006,True,False,False,SCHQ,SPTL,,,1,0,3674.0,0.0,-3617.0,3617.0,3617.0,-0.0,3048.0,0.0,3000.0,-3000.0,0.0,3000.0,1734.0,0.0,0.0,0.0,0.0,-0.0,-18.085,-0.4400000000000013,-0.016035329013292226,1591.4800000000046,-100046.22,-100046.22,0.0,-2.7790616666666668,-15.0,-0.5300000000000011,-0.016024530349637685,-1590.0000000000034,100020.00000000001,0.0,100020.00000000001,0.0,-0.0,-0.9100000000000037,-0.015653540580003695,-0.0,0.0,0.0,0.0,0.0,-33.085,1.480000000001155,-26.219999999986612,200066.22000000003,-100046.22,-2.7790616666666668,-34.38406166666551,-375.58308555552725,-449.48899083335715
123,2024-06-28,2024-07-01,3,27.22,26.69,32.81,32.17,57.68,56.52,2.1176470588235294,2.118910108783077,2.119021799028795,56.55669181607855,1.7569163817221014,1.7576117431575675,1.757636294441833,56.54315959219377,1.0,1.0,1.0,56.52,0.0006489722466589092,0.0004096753107061898,0.0,VGLT,SPTL,0.0,0.0006489722466589092,0.0006489722466589092,False,True,False,,,VGLT,SPTL,0,1,3749.0,-3749.0,0.0,-3749.0,0.0,3749.0,3109.0,0.0,0.0,0.0,0.0,-0.0,1769.0,1769.0,0.0,1769.0,1769.0,-0.0,-18.745,-0.5299999999999976,-0.019663033806887182,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.6400000000000006,-0.019699005722075263,-0.0,0.0,0.0,0.0,0.0,-8.845,-1.1599999999999966,-0.020315935160366935,-0.0,0.0,0.0,0.0,0.0,-27.590000000000003,0.0,0.0,0.0,0.0,0.0,-27.590000000000003,-403.1730855555272,-477.0789908333571
124,2024-07-01,2024-07-02,1,26.69,26.87,32.17,32.38,56.52,56.91,2.1179754372906587,2.1187963391500073,2.118910108783077,56.935114623001276,1.7575663990117354,1.7576001548512736,1.7576117431575675,56.91146824344204,1.0,1.0,1.0,56.91,0.0004412068711399322,2.5799059962651538e-05,0.0,VGLT,SPTL,0.0,0.0004412068711399322,0.0004412068711399322,False,False,False,VGLT,SPTL,VGLT,SPTL,1,1,3723.0,-3723.0,-3749.0,26.0,26.0,-0.0,3088.0,0.0,0.0,0.0,0.0,-0.0,1757.0,1757.0,1769.0,-12.0,0.0,12.0,-0.13,0.17999999999999972,0.0067214592109669825,-674.8199999999989,-100060.81,-100060.81,0.0,-2.7794669444444446,-0.0,0.21000000000000085,0.006506606998554075,0.0,0.0,0.0,0.0,0.0,-0.06,0.38999999999999346,0.006876514798705781,689.9099999999885,99983.88,0.0,99983.88,0.0,-0.19,15.089999999989573,-76.92999999999302,200044.69,-100060.81,-2.7794669444444446,12.120533055545128,-391.0525524999821,-464.958457777812
125,2024-07-02,2024-07-03,1,26.87,27.23,32.38,32.8,56.91,57.65,2.1171502019831068,2.118652389927747,2.1187963391500073,57.6948243150547,1.7576219512195124,1.7575955899803073,1.7576001548512736,57.64928507912177,1.0,1.0,1.0,57.65,0.0007772228633112756,-1.2401132890821701e-05,0.0,SCHQ,SPTL,-1.2401132890821701e-05,0.0007772228633112756,0.0007896239962020973,False,True,False,VGLT,SPTL,SCHQ,SPTL,1,1,3676.0,-3676.0,-3723.0,47.0,47.0,-0.0,3049.0,3049.0,0.0,3049.0,3049.0,-0.0,1735.0,0.0,1757.0,-1757.0,0.0,1757.0,-0.23500000000000001,0.35999999999999943,0.013308884058268317,-1340.279999999998,-100037.01000000001,-100037.01000000001,0.0,-2.7788058333333336,-15.245000000000001,0.4199999999999946,0.01288756714060884,0.0,0.0,0.0,0.0,0.0,-8.785,0.740000000000002,0.012919174100035487,1300.1800000000035,99990.87,0.0,99990.87,0.0,-24.265,-40.09999999999445,-46.14000000001397,200027.88,-100037.01000000001,-2.7788058333333336,-67.14380583332779,-458.1963583333099,-532.1022636111398
126,2024-07-03,2024-07-05,2,27.23,27.4,32.8,33.01,57.65,58.06,2.1189781021897813,2.1186027448378884,2.118652389927747,58.05107548402027,1.7588609512269011,1.7576894335764977,1.7575955899803073,58.01823042524994,1.0,1.0,1.0,58.06,-0.00015372376769585256,-0.0007196797607937693,0.0,SCHQ,VGLT,-0.0007196797607937693,0.0,0.0007196797607937693,False,True,False,SCHQ,SPTL,SCHQ,VGLT,1,1,3648.0,0.0,-3676.0,3676.0,3676.0,-0.0,3027.0,3027.0,3049.0,-22.0,0.0,22.0,1722.0,-1722.0,0.0,-1722.0,0.0,1722.0,-18.38,0.16999999999999815,0.006223706708356294,-624.9199999999933,-100097.48,-100097.48,0.0,-5.560971111111111,-0.11,0.21000000000000085,0.006382030475003547,640.2900000000026,100007.2,0.0,100007.2,0.0,-8.61,0.4100000000000037,0.007086711881415784,0.0,0.0,0.0,0.0,0.0,-27.099999999999998,15.370000000009327,-90.27999999999884,200104.68,-100097.48,-5.560971111111111,-17.290971111101783,-475.48732944441167,-549.3932347222416
127,2024-07-05,2024-07-08,3,27.4,27.45,33.01,33.09,58.06,58.16,2.118761384335155,2.1185987850691386,2.1186027448378884,58.15564534580003,1.7576307041402233,1.757710391860432,1.7576894335764977,58.16194335704631,1.0,1.0,1.0,58.16,-7.487649987327116e-05,3.34134212411834e-05,0.0,SPTL,SCHQ,-7.487649987327116e-05,3.34134212411834e-05,0.00010828992111445456,False,False,False,SCHQ,VGLT,SCHQ,VGLT,1,1,3642.0,0.0,0.0,0.0,0.0,-0.0,3021.0,3021.0,3027.0,-6.0,0.0,6.0,1719.0,-1719.0,-1722.0,3.0,3.0,-0.0,-0.0,0.05000000000000071,0.0018231545615151783,0.0,0.0,0.0,0.0,0.0,-0.03,0.0800000000000054,0.0024205760684193087,242.16000000001634,99921.26999999999,0.0,99921.26999999999,0.0,-0.015,0.09999999999999432,0.0017208746287800613,-172.1999999999902,-99979.32,-99979.32,0.0,-8.331610000000001,-0.045,69.96000000002613,-58.05000000001746,199900.59,-99979.32,-8.331610000000001,61.58339000002613,-413.9039394443855,-487.8098447222154
128,2024-07-08,2024-07-09,1,27.45,27.35,33.09,32.97,58.16,57.96,2.119195612431444,2.1185807059121133,2.1185987850691386,57.943676771640945,1.7579617834394905,1.7576990840321003,1.757710391860432,57.95171161963844,1.0,1.0,1.0,57.96,-0.00028166886369170084,-0.000143011957288497,0.0,SPTL,VGLT,-0.00028166886369170084,0.0,0.00028166886369170084,False,False,False,SCHQ,VGLT,SCHQ,VGLT,1,1,3655.0,0.0,0.0,0.0,0.0,-0.0,3032.0,3032.0,3021.0,11.0,11.0,-0.0,1725.0,-1725.0,-1719.0,-6.0,0.0,6.0,-0.0,-0.09999999999999787,-0.0036496390875493927,-0.0,0.0,0.0,0.0,0.0,-0.055,-0.12000000000000455,-0.0036330648498812054,-362.52000000001374,99964.89000000001,0.0,99964.89000000001,0.0,-0.03,-0.19999999999999574,-0.0034447157727821955,343.7999999999927,-99977.04,-99977.04,0.0,-2.77714,-0.08499999999999999,-18.72000000002106,-12.149999999979627,199941.93,-99977.04,-2.77714,-21.58214000002106,-435.4860794444066,-509.3919847222365
129,2024-07-09,2024-07-10,1,27.35,27.43,32.97,33.05,57.96,58.11,2.118483412322275,2.1185679563055926,2.1185807059121133,58.11266876316927,1.7582450832072618,1.7577381464411552,1.7576990840321003,58.09195472726091,1.0,1.0,1.0,58.11,4.592500237924347e-05,-0.0003105846700513742,0.0,SCHQ,SPTL,-0.0003105846700513742,4.592500237924347e-05,0.00035650967243061767,False,False,False,SCHQ,VGLT,SCHQ,VGLT,1,1,3646.0,0.0,0.0,0.0,0.0,-0.0,3025.0,3025.0,3032.0,-7.0,0.0,7.0,1721.0,-1721.0,-1725.0,4.0,4.0,-0.0,-0.0,0.0799999999999983,0.0029207760815215316,0.0,0.0,0.0,0.0,0.0,-0.035,0.0799999999999983,0.0024235092140554794,242.55999999999483,99965.04,0.0,99965.04,0.0,-0.02,0.14999999999999858,0.002584648634532456,-258.74999999999756,-99981.0,-99981.0,0.0,-2.77725,-0.05500000000000001,-16.190000000002726,-15.960000000006403,199946.03999999998,-99981.0,-2.77725,-19.022250000002725,-454.5083294444093,-528.4142347222393
130,2024-07-10,2024-07-11,1,27.43,27.7,33.05,33.38,58.11,58.67,2.1180505415162454,2.118551365734346,2.1185679563055926,58.68433238966491,1.7576393049730377,1.7577579585943515,1.7577381464411552,58.673299328205765,1.0,1.0,1.0,58.67,0.00024425838304071673,5.623377262318708e-05,0.0,VGLT,SPTL,0.0,0.00024425838304071673,0.00024425838304071673,False,False,False,SCHQ,VGLT,SCHQ,VGLT,1,1,3610.0,0.0,0.0,0.0,0.0,-0.0,2995.0,2995.0,3025.0,-30.0,0.0,30.0,1704.0,-1704.0,-1721.0,17.0,17.0,-0.0,-0.0,0.2699999999999996,0.009795108243780994,0.0,0.0,0.0,0.0,0.0,-0.15,0.3300000000000054,0.009935351935993823,998.2500000000164,99976.24999999999,0.0,99976.24999999999,0.0,-0.085,0.5600000000000023,0.009590756850754294,-963.7600000000039,-100007.31,-100007.31,0.0,-2.7779808333333333,-0.235,34.490000000012515,-31.060000000012224,199983.56,-100007.31,-2.7779808333333333,31.47701916667918,-423.03131027773014,-496.93721555556004
131,2024-07-11,2024-07-12,1,27.7,27.79,33.38,33.49,58.67,58.86,2.118028067650234,2.118524275866219,2.118551365734346,58.87454245375747,1.7575395640489697,1.757756607498979,1.7577579585943515,58.86731403332483,1.0,1.0,1.0,58.86,0.00024703801498428615,0.00012425380455334734,0.0,VGLT,SPTL,0.0,0.00024703801498428615,0.00024703801498428615,False,False,False,SCHQ,VGLT,SCHQ,VGLT,1,1,3599.0,0.0,0.0,0.0,0.0,-0.0,2986.0,2986.0,2995.0,-9.0,0.0,9.0,1699.0,-1699.0,-1704.0,5.0,5.0,-0.0,-0.0,0.08999999999999986,0.00324383056111958,0.0,0.0,0.0,0.0,0.0,-0.045,0.10999999999999943,0.0032899685724242914,329.4499999999983,99973.1,0.0,99973.1,0.0,-0.025,0.18999999999999773,0.003233219867558097,-323.7599999999961,-99973.68000000001,-99973.68000000001,0.0,-2.777046666666667,-0.07,5.690000000002158,-0.5800000000017462,199946.78000000003,-99973.68000000001,-2.777046666666667,2.8429533333354904,-420.1883569443946,-494.09426222222453
132,2024-07-12,2024-07-15,3,27.79,27.53,33.49,33.18,58.86,58.31,2.1180530330548493,2.118501135011757,2.118524275866219,58.322973314597014,1.757383966244726,1.7577710104721054,1.757756607498979,58.32236423681612,1.0,1.0,1.0,58.31,0.00022246392734110592,0.00021202068471025162,0.0,VGLT,SPTL,0.0,0.00022246392734110592,0.00022246392734110592,False,False,False,SCHQ,VGLT,SCHQ,VGLT,1,1,3633.0,0.0,0.0,0.0,0.0,-0.0,3015.0,3015.0,2986.0,29.0,29.0,-0.0,1715.0,-1715.0,-1699.0,-16.0,0.0,16.0,-0.0,-0.259999999999998,-0.00939992459989638,-0.0,0.0,0.0,0.0,0.0,-0.145,-0.3100000000000023,-0.009299602043814808,-925.6600000000068,100001.14,0.0,100001.14,0.0,-0.08,-0.5499999999999972,-0.009388137571262003,934.4499999999952,-100003.14,-100003.14,0.0,-8.333595,-0.22499999999999998,8.789999999988368,-2.0,200004.28,-100003.14,-8.333595,0.23140499998836717,-419.9569519444063,-493.8628572222362
133,2024-07-15,2024-07-16,1,27.53,27.86,33.18,33.58,58.31,59.01,2.1180904522613067,2.1184507220025046,2.118501135011757,59.02144162142755,1.7572960095294818,1.7577538768044085,1.7577710104721054,59.025950531653294,1.0,1.0,1.0,59.01,0.0001938741288966839,0.0002702656551422694,0.0,VGLT,SCHQ,0.0,0.0002702656551422694,0.0002702656551422694,False,False,False,SCHQ,VGLT,SCHQ,VGLT,1,1,3591.0,0.0,0.0,0.0,0.0,-0.0,2979.0,2979.0,3015.0,-36.0,0.0,36.0,1695.0,-1695.0,-1715.0,20.0,20.0,-0.0,-0.0,0.3299999999999983,0.011915649197143708,0.0,0.0,0.0,0.0,0.0,-0.18,0.3999999999999986,0.011983366887096308,1205.9999999999957,100037.7,0.0,100037.7,0.0,-0.1,0.6999999999999957,0.011933315835012599,-1200.4999999999927,-100001.65000000001,-100001.65000000001,0.0,-2.777823611111111,-0.28,5.500000000002956,36.04999999998836,200039.35,-100001.65000000001,-2.777823611111111,2.4421763888918444,-417.51477555551446,-491.42068083334436
134,2024-07-16,2024-07-17,1,27.86,27.89,33.58,33.61,59.01,59.07,2.1179634277518824,2.1183943643392147,2.1184507220025046,59.08359063664985,1.7575126450461174,1.7577253174399483,1.7577538768044085,59.07810779939617,1.0,1.0,1.0,59.07,0.00023005033764199445,0.00013724806194383678,0.0,VGLT,SPTL,0.0,0.00023005033764199445,0.00023005033764199445,False,False,False,SCHQ,VGLT,SCHQ,VGLT,1,1,3587.0,0.0,0.0,0.0,0.0,-0.0,2976.0,2976.0,2979.0,-3.0,0.0,3.0,1693.0,-1693.0,-1695.0,2.0,2.0,-0.0,-0.0,0.030000000000001137,0.0010762332877380508,0.0,0.0,0.0,0.0,0.0,-0.015,0.030000000000001137,0.0008929900876194885,89.37000000000339,100034.81999999999,0.0,100034.81999999999,0.0,-0.01,0.060000000000002274,0.0010162602500665935,-101.70000000000385,-100021.95,-100021.95,0.0,-2.7783875,-0.025,-12.330000000000467,12.869999999995343,200056.77,-100021.95,-2.7783875,-15.133387500000467,-432.64816305551494,-506.55406833334484
135,2024-07-17,2024-07-18,1,27.89,27.71,33.61,33.4,59.07,58.65,2.116564417177914,2.1182834080961426,2.1183943643392147,58.700707835839644,1.7559880239520957,1.7576612171538735,1.7577253174399483,58.708025602494274,1.0,1.0,1.0,58.65,0.0008642101940543906,0.0009888647482737178,0.0,VGLT,SCHQ,0.0,0.0009888647482737178,0.0009888647482737178,False,True,False,SCHQ,VGLT,VGLT,SCHQ,1,1,3612.0,0.0,0.0,0.0,0.0,-0.0,2997.0,-2997.0,2976.0,-5973.0,0.0,5973.0,1705.0,1705.0,-1693.0,3398.0,3398.0,-0.0,-0.0,-0.17999999999999972,-0.00647484276451058,-0.0,0.0,0.0,0.0,0.0,-29.865000000000002,-0.21000000000000085,-0.006267741754359625,-624.9600000000025,100023.36,0.0,100023.36,0.0,-16.990000000000002,-0.4200000000000017,-0.007135606219659458,711.0600000000029,-100005.51,-100005.51,0.0,-2.777930833333333,-46.855000000000004,86.10000000000036,17.85000000000582,200028.87,-100005.51,-2.777930833333333,36.467069166667024,-396.1810938888479,-470.0869991666778
136,2024-07-18,2024-07-19,1,27.71,27.55,33.4,33.2,58.65,58.36,2.1183303085299454,2.118278397244742,2.1182834080961426,58.35870789304873,1.7578313253012046,1.7576644919016098,1.7576612171538735,58.35435240950861,1.0,1.0,1.0,58.36,-2.214052870606125e-05,-9.677628122350567e-05,0.0,SCHQ,VGLT,-9.677628122350567e-05,0.0,9.677628122350567e-05,False,False,False,VGLT,SCHQ,VGLT,SCHQ,1,1,3631.0,0.0,0.0,0.0,0.0,-0.0,3013.0,-3013.0,-2997.0,-16.0,0.0,16.0,1714.0,1714.0,1705.0,9.0,9.0,-0.0,-0.0,-0.16000000000000014,-0.005790823275963506,-0.0,0.0,0.0,0.0,0.0,-0.08,-0.19999999999999574,-0.006006024060211699,599.3999999999872,-100099.8,-100099.8,0.0,-2.7805500000000003,-0.045,-0.28999999999999915,-0.004956851444899598,-494.44999999999857,99998.25,0.0,99998.25,0.0,-0.125,104.94999999998868,-101.55000000000291,200098.05,-100099.8,-2.7805500000000003,102.04444999998867,-294.1366438888592,-368.0425491666891
137,2024-07-19,2024-07-22,3,27.55,27.46,33.2,33.09,58.36,58.17,2.118353969410051,2.1182767002492495,2.118278397244742,58.16792478834062,1.7579329102447867,1.757695465772058,1.7576644919016098,58.16111803702427,1.0,1.0,1.0,58.17,-3.56755832352317e-05,-0.00015270141201879776,0.0,SCHQ,VGLT,-0.00015270141201879776,0.0,0.00015270141201879776,False,False,False,VGLT,SCHQ,VGLT,SCHQ,1,1,3641.0,0.0,0.0,0.0,0.0,-0.0,3021.0,-3021.0,-3013.0,-8.0,0.0,8.0,1719.0,1719.0,1714.0,5.0,5.0,-0.0,-0.0,-0.08999999999999986,-0.0032721352590984977,-0.0,0.0,0.0,0.0,0.0,-0.04,-0.10999999999999943,-0.0033187539889220834,331.4299999999983,-100031.6,-100031.6,0.0,-8.335966666666668,-0.025,-0.18999999999999773,-0.0032609657319147083,-325.6599999999961,100029.04,0.0,100029.04,0.0,-0.065,5.770000000002199,-2.5600000000122236,200060.64,-100031.6,-8.335966666666668,-2.6309666666644693,-296.7676105555237,-370.6735158333536
138,2024-07-22,2024-07-23,1,27.46,27.46,33.09,33.08,58.17,58.15,2.1176256372906046,2.1182397611668646,2.1182767002492495,58.16787818884439,1.7578597339782347,1.7577015477090654,1.757695465772058,58.14456600773968,1.0,1.0,1.0,58.15,0.0003074022542974426,-9.345221278720928e-05,0.0,SCHQ,SPTL,-9.345221278720928e-05,0.0003074022542974426,0.0004008544670846519,False,False,False,VGLT,SCHQ,VGLT,SCHQ,1,1,3643.0,0.0,0.0,0.0,0.0,-0.0,3023.0,-3023.0,-3021.0,-2.0,0.0,2.0,1720.0,1720.0,1719.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.010000000000005116,-0.00030225177803035706,30.210000000015455,-99964.89000000001,-99964.89000000001,0.0,-2.7768025000000005,-0.005,-0.020000000000003126,-0.000343878957996723,-34.380000000005374,99994.23,0.0,99994.23,0.0,-0.015,-4.169999999989919,29.339999999981956,199959.12,-99964.89000000001,-2.7768025000000005,-6.961802499989919,-303.7294130555136,-377.6353183333435
139,2024-07-23,2024-07-24,1,27.46,27.2,33.08,32.78,58.15,57.61,2.118014705882353,2.1182149683550033,2.1182397611668646,57.61612150373872,1.7574740695546065,1.7576293534460106,1.7577015477090654,57.61745673390317,1.0,1.0,1.0,57.61,0.00010625201411951082,0.00012942633856430005,0.0,VGLT,SCHQ,0.0,0.00012942633856430005,0.00012942633856430005,False,False,False,VGLT,SCHQ,VGLT,SCHQ,1,1,3677.0,0.0,0.0,0.0,0.0,-0.0,3051.0,-3051.0,-3023.0,-28.0,0.0,28.0,1736.0,1736.0,1720.0,16.0,16.0,-0.0,-0.0,-0.26000000000000156,-0.009513427037873362,-0.0,0.0,0.0,0.0,0.0,-0.14,-0.29999999999999716,-0.00911029683980689,906.8999999999915,-100000.84,-100000.84,0.0,-2.7778011111111107,-0.08,-0.5399999999999991,-0.00932971522038171,-928.7999999999986,100018.0,0.0,100018.0,0.0,-0.22000000000000003,-21.90000000000714,17.160000000003492,200018.84,-100000.84,-2.7778011111111107,-24.89780111111825,-328.62721416663186,-402.53311944446176
140,2024-07-24,2024-07-25,1,27.2,27.39,32.78,33.0,57.61,58.01,2.117926250456371,2.1181221701700177,2.1182149683550033,58.01790798324354,1.7578787878787878,1.7576244367291736,1.7576293534460106,58.00176866371835,1.0,1.0,1.0,58.01,0.00013631174418717192,-0.00014190519445182387,0.0,SCHQ,SPTL,-0.00014190519445182387,0.00013631174418717192,0.0002782169386389958,False,False,False,VGLT,SCHQ,VGLT,SCHQ,1,1,3652.0,0.0,0.0,0.0,0.0,-0.0,3030.0,-3030.0,-3051.0,21.0,21.0,-0.0,1724.0,1724.0,1736.0,-12.0,0.0,12.0,-0.0,0.19000000000000128,0.006961009973035242,0.0,0.0,0.0,0.0,0.0,-0.105,0.21999999999999886,0.006688988150796489,-671.2199999999965,-100011.78,-100011.78,0.0,-2.778105,-0.06,0.3999999999999986,0.006919245733681267,694.3999999999976,100010.95999999999,0.0,100010.95999999999,0.0,-0.16499999999999998,23.180000000001087,-0.8200000000069849,200022.74,-100011.78,-2.778105,20.236895000001088,-308.3903191666308,-382.2962244444607
141,2024-07-25,2024-07-26,1,27.39,27.58,33.0,33.23,58.01,58.44,2.1189267585206673,2.1181574451893264,2.1181221701700177,58.41780945328908,1.7586518206439965,1.757689601246676,1.7576244367291736,58.40586003251043,1.0,1.0,1.0,58.44,-0.00037978714613018453,-0.0005843590599027801,0.0,SCHQ,VGLT,-0.0005843590599027801,0.0,0.0005843590599027801,False,True,False,VGLT,SCHQ,SCHQ,VGLT,1,1,3624.0,0.0,0.0,0.0,0.0,-0.0,3007.0,3007.0,-3030.0,6037.0,6037.0,-0.0,1711.0,-1711.0,1724.0,-3435.0,0.0,3435.0,-0.0,0.18999999999999773,0.0069128890901688075,0.0,0.0,0.0,0.0,0.0,-30.185000000000002,0.22999999999999687,0.006945520900022556,-696.8999999999905,-99990.0,-99990.0,0.0,-2.7775,-17.175,0.4299999999999997,0.007385177404525686,741.3199999999995,100009.23999999999,0.0,100009.23999999999,0.0,-47.36,44.42000000000894,19.239999999990687,199999.24,-99990.0,-2.7775,-5.717499999991059,-314.1078191666218,-388.0137244444517
142,2024-07-26,2024-07-29,3,27.58,27.71,33.23,33.39,58.44,58.7,2.1183688199206063,2.1181243799399487,2.1181574451893264,58.69414280619623,1.75801138065289,1.757690139800808,1.757689601246676,58.689255785626514,1.0,1.0,1.0,58.7,-9.978681505944905e-05,-0.00018305277312787946,0.0,SCHQ,VGLT,-0.00018305277312787946,0.0,0.00018305277312787946,False,False,False,SCHQ,VGLT,SCHQ,VGLT,1,1,3609.0,0.0,0.0,0.0,0.0,-0.0,2995.0,2995.0,3007.0,-12.0,0.0,12.0,1704.0,-1704.0,-1711.0,7.0,7.0,-0.0,-0.0,0.13000000000000256,0.004702486509731442,0.0,0.0,0.0,0.0,0.0,-0.06,0.1600000000000037,0.004803371589060417,481.1200000000111,99922.60999999999,0.0,99922.60999999999,0.0,-0.035,0.2600000000000051,0.004439139951552088,-444.86000000000877,-99990.84,-99990.84,0.0,-8.33257,-0.095,36.26000000000232,-68.23000000001048,199913.44999999998,-99990.84,-8.33257,27.832430000002322,-286.2753891666195,-360.1812944444494
143,2024-07-29,2024-07-30,1,27.71,27.8,33.39,33.49,58.7,58.9,2.1187050359712227,2.118177278797334,2.1181243799399487,58.88385776233058,1.7587339504329649,1.7577810182363511,1.757690139800808,58.86504278192906,1.0,1.0,1.0,58.9,-0.0002740993218791991,-0.0005936773472310562,0.0,SCHQ,VGLT,-0.0005936773472310562,0.0,0.0005936773472310562,False,True,False,SCHQ,VGLT,SCHQ,VGLT,1,1,3597.0,0.0,0.0,0.0,0.0,-0.0,2985.0,2985.0,2995.0,-10.0,0.0,10.0,1698.0,-1698.0,-1704.0,6.0,6.0,-0.0,-0.0,0.08999999999999986,0.003242661821704435,0.0,0.0,0.0,0.0,0.0,-0.05,0.10000000000000142,0.002990432850550117,299.50000000000426,100003.05,0.0,100003.05,0.0,-0.03,0.19999999999999574,0.0034013638234902605,-340.79999999999274,-100024.8,-100024.8,0.0,-2.7784666666666666,-0.08,-41.29999999998847,-21.75,200027.85,-100024.8,-2.7784666666666666,-44.15846666665514,-330.43385583327466,-404.33976111110456
144,2024-07-30,2024-07-31,1,27.8,28.11,33.49,33.87,58.9,59.51,2.11704019921736,2.1181305168936686,2.118177278797334,59.541963306993054,1.757012105107765,1.7577533035411528,1.7577810182363511,59.536043087665206,1.0,1.0,1.0,59.51,0.0005369639756150764,0.0004375296718008318,0.0,VGLT,SPTL,0.0,0.0005369639756150764,0.0005369639756150764,True,True,False,SCHQ,VGLT,,,1,0,3559.0,0.0,0.0,0.0,0.0,-0.0,2953.0,0.0,2985.0,-2985.0,0.0,2985.0,1680.0,0.0,-1698.0,1698.0,1698.0,-0.0,-0.0,0.3099999999999987,0.011089364221849148,0.0,0.0,0.0,0.0,0.0,-14.925,0.37999999999999545,0.01128278002356709,1134.2999999999865,99967.65000000001,0.0,99967.65000000001,0.0,-8.49,0.6099999999999994,0.01030327499921963,-1035.779999999999,-100012.2,-100012.2,0.0,-2.7781166666666666,-23.415,98.51999999998748,-44.54999999998836,199979.85,-100012.2,-2.7781166666666666,72.32688333332082,-258.1069724999538,-332.01287777778373
145,2024-07-31,2024-08-01,1,28.11,28.26,33.87,34.04,59.51,59.86,2.1181882519462136,2.1181824193918244,2.1181305168936686,59.85836840741508,1.7585193889541715,1.7577981754278855,1.7577533035411528,59.83392245254084,1.0,1.0,1.0,59.86,-2.7257180443212296e-05,-0.0004357372093324843,0.0,SCHQ,VGLT,-0.0004357372093324843,0.0,0.0004357372093324843,False,False,False,,,,,0,0,3539.0,0.0,0.0,0.0,0.0,-0.0,2937.0,0.0,0.0,0.0,0.0,-0.0,1671.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.15000000000000213,0.0053219923379408925,0.0,0.0,0.0,0.0,0.0,-0.0,0.1700000000000017,0.005006636875493015,0.0,0.0,0.0,0.0,0.0,-0.0,0.3500000000000014,0.00586413676779213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-258.1069724999538,-332.01287777778373
