,bop date,eop date,day count,bop FDIS price,eop FDIS price,bop XLY price,eop XLY price,bop VCR price,eop VCR price,eop VCR / eop FDIS,eop VCR / FDIS moving avg,bop VCR / FDIS moving avg,eop FDIS unit price,eop VCR / eop XLY,eop VCR / XLY moving avg,bop VCR / XLY moving avg,eop XLY unit price,eop VCR / eop VCR,eop VCR / VCR moving avg,bop VCR / VCR moving avg,eop VCR unit price,FDIS unit price pct diff,XLY unit price pct diff,VCR unit price pct diff,min symbol,max symbol,min unit price pct diff,max unit price pct diff,unit price pct diff,month end liquidation,go group,exit group,current long symbol,current short symbol,new long symbol,new short symbol,current_position,new_position,FDIS shares per unit,eop FDIS shares,bop FDIS shares,eop FDIS shares traded,eop FDIS shares bought,eop FDIS shares sold,XLY shares per unit,eop XLY shares,bop XLY shares,eop XLY shares traded,eop XLY shares bought,eop XLY shares sold,VCR shares per unit,eop VCR shares,bop VCR shares,eop VCR shares traded,eop VCR shares bought,eop VCR shares sold,FDIS daily commission,FDIS cop,FDIS pct cop,FDIS daily position pnl,FDIS investment amount,short FDIS investment amount,long FDIS investment amount,daily FDIS borrow cost,XLY daily commission,XLY cop,XLY pct cop,XLY daily position pnl,XLY investment amount,short XLY investment amount,long XLY investment amount,daily XLY borrow cost,VCR daily commission,VCR cop,VCR pct cop,VCR daily position pnl,VCR investment amount,short VCR investment amount,long VCR investment amount,daily VCR borrow cost,daily total commissions,daily position pnl,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
334,2025-05-02,2025-05-05,3,86.51,85.56,100.715,99.645,333.0,329.49,3.850981767180926,3.8514929860926337,3.8510790881245924,329.49832677994016,3.3066385669125395,3.300480167659231,3.2996703685329267,328.79565387246345,1.0,1.0,1.0,329.49,2.5271403459608414e-05,-0.002109559523142031,0.0,XLY,FDIS,-0.002109559523142031,2.5271403459608414e-05,0.0021348309266016395,False,True,False,XLY,FDIS,XLY,FDIS,1,1,1167.0,-1167.0,-1155.0,-12.0,0.0,12.0,1000.0,1000.0,990.0,10.0,10.0,-0.0,303.0,0.0,0.0,0.0,0.0,-0.0,-0.06,-0.9500000000000028,-0.011042129978078094,1097.2500000000032,-99919.05,-99919.05,0.0,-8.3265875,-0.05,-1.0700000000000074,-0.010680876145073247,-1059.3000000000072,99707.85,0.0,99707.85,0.0,-0.0,-3.509999999999991,-0.01059648551207961,-0.0,0.0,0.0,0.0,0.0,-0.11,37.94999999999595,-211.1999999999971,199626.90000000002,-99919.05,-8.3265875,29.51341249999595,8870.903318888888,-137.81792611111268
335,2025-05-05,2025-05-06,1,85.56,84.88,99.645,98.775,329.49,326.62,3.848020735155514,3.8515077767283827,3.8514929860926337,326.91472465954274,3.306707162743609,3.3010256237867788,3.300480167659231,326.0049285605405,1.0,1.0,1.0,326.62,0.0009019403817480831,-0.0018849161123030416,0.0,XLY,FDIS,-0.0018849161123030416,0.0009019403817480831,0.0027868564940511245,False,True,False,XLY,FDIS,XLY,FDIS,1,1,1179.0,-1179.0,-1167.0,-12.0,0.0,12.0,1010.0,1010.0,1000.0,10.0,10.0,-0.0,306.0,0.0,0.0,0.0,0.0,-0.0,-0.06,-0.6800000000000068,-0.007979389908477231,793.5600000000079,-99848.52,-99848.52,0.0,-2.7735700000000003,-0.05,-0.8699999999999903,-0.00876933348785971,-869.9999999999903,99645.0,0.0,99645.0,0.0,-0.0,-2.8700000000000045,-0.008748588819767002,-0.0,0.0,0.0,0.0,0.0,-0.11,-76.43999999998243,-203.52000000000407,199493.52000000002,-99848.52,-2.7735700000000003,-79.32356999998244,8791.579748888906,-217.14149611109497
336,2025-05-06,2025-05-07,1,84.88,85.66,98.775,99.545,326.62,329.71,3.8490544011207097,3.851195330184127,3.8515077767283827,329.92015615455324,3.3121703752071925,3.301940936241139,3.3010256237867788,328.6005957198549,1.0,1.0,1.0,329.71,0.0006371939175400387,-0.0033704617169922437,0.0,XLY,FDIS,-0.0033704617169922437,0.0006371939175400387,0.004007655634532282,False,True,False,XLY,FDIS,XLY,FDIS,1,1,1167.0,-1167.0,-1179.0,12.0,12.0,-0.0,1000.0,1000.0,1010.0,-10.0,0.0,10.0,303.0,0.0,0.0,0.0,0.0,-0.0,-0.06,0.7800000000000011,0.00914747788149714,-919.6200000000014,-100073.51999999999,-100073.51999999999,0.0,-2.77982,-0.05,0.769999999999996,0.007765266934305289,777.699999999996,99762.75,0.0,99762.75,0.0,-0.0,3.089999999999975,0.0094160645727037,0.0,0.0,0.0,0.0,0.0,-0.11,-141.92000000000542,-310.7699999999895,199836.27,-100073.51999999999,-2.77982,-144.80982000000543,8646.7699288889,-361.9513161111008
337,2025-05-07,2025-05-08,1,85.66,86.93,99.545,100.72,329.71,334.74,3.8506844587599214,3.851028431135968,3.851195330184127,334.7844100529062,3.323471008737093,3.302987147003246,3.301940936241139,332.5714910982075,1.0,1.0,1.0,334.74,0.0001326614901697191,-0.0064992632794204,0.0,XLY,FDIS,-0.0064992632794204,0.0001326614901697191,0.006631924769590119,False,True,False,XLY,FDIS,XLY,FDIS,1,1,1152.0,-1152.0,-1167.0,15.0,15.0,-0.0,987.0,987.0,1000.0,-13.0,0.0,13.0,299.0,0.0,0.0,0.0,0.0,-0.0,-0.075,1.2700000000000102,0.014717224903748103,-1482.090000000012,-99965.22,-99965.22,0.0,-2.7768116666666667,-0.065,1.1749999999999972,0.011734586504331835,1174.9999999999973,99545.0,0.0,99545.0,0.0,-0.0,5.03000000000003,0.015140630864191066,0.0,0.0,0.0,0.0,0.0,-0.14,-307.0900000000147,-420.22000000000116,199510.22,-99965.22,-2.7768116666666667,-310.00681166668136,8336.763117222219,-671.9581277777816
338,2025-05-08,2025-05-09,1,86.93,87.37,100.72,101.205,334.74,336.53,3.8517797871122808,3.850618914143561,3.851028431135968,336.46435402834953,3.325230966849464,3.304208780497396,3.302987147003246,334.2788142124635,1.0,1.0,1.0,336.53,-0.00019508624839336135,-0.006711880318315125,0.0,XLY,VCR,-0.006711880318315125,0.0,0.006711880318315125,False,True,False,XLY,FDIS,XLY,VCR,1,1,1144.0,0.0,-1152.0,1152.0,1152.0,-0.0,981.0,981.0,987.0,-6.0,0.0,6.0,297.0,-297.0,0.0,-297.0,0.0,297.0,-5.76,0.4399999999999977,0.005048777219030266,-506.8799999999974,-100143.36000000002,-100143.36000000002,0.0,-2.7817600000000007,-0.03,0.48499999999999943,0.004803773011406551,478.6949999999994,99410.64,0.0,99410.64,0.0,-1.485,1.7899999999999636,0.00533318707145622,0.0,0.0,0.0,0.0,0.0,-7.275,-28.184999999997956,-732.7200000000157,199554.0,-100143.36000000002,-2.7817600000000007,-38.24175999999795,8298.521357222222,-710.1998877777787
339,2025-05-09,2025-05-12,3,87.37,92.0,101.205,106.235,336.53,354.39,3.852065217391304,3.850714774914459,3.850618914143561,354.25694010120765,3.335906245587612,3.3064616091166457,3.304208780497396,351.0226197961409,1.0,1.0,1.0,354.39,-0.0003755322794086324,-0.009547336375439808,0.0,XLY,VCR,-0.009547336375439808,0.0,0.009547336375439808,False,True,False,XLY,VCR,XLY,VCR,1,1,1086.0,0.0,0.0,0.0,0.0,-0.0,932.0,932.0,981.0,-49.0,0.0,49.0,282.0,-282.0,-297.0,15.0,15.0,-0.0,-0.0,4.6299999999999955,0.051636602739036926,0.0,0.0,0.0,0.0,0.0,-0.245,5.030000000000001,0.048505458620103574,4934.430000000001,99282.105,0.0,99282.105,0.0,-0.075,17.860000000000014,0.05171070347159008,-5304.420000000004,-99949.40999999999,-99949.40999999999,0.0,-8.329117499999999,-0.32,-369.9900000000025,-667.304999999993,199231.51499999998,-99949.40999999999,-8.329117499999999,-378.6391175000025,7919.882239722219,-1088.8390052777813
340,2025-05-12,2025-05-13,1,92.0,93.1,106.235,107.64,354.39,358.5,3.8506981740064448,3.850349511497742,3.850714774914459,358.5015455445361,3.330546265328874,3.3080601369728826,3.3064616091166457,355.90752760531575,1.0,1.0,1.0,358.5,4.311133067266277e-06,-0.007257716847189007,0.0,XLY,FDIS,-0.007257716847189007,4.311133067266277e-06,0.007262027980256274,False,True,False,XLY,VCR,XLY,FDIS,1,1,1074.0,-1074.0,0.0,-1074.0,0.0,1074.0,923.0,923.0,932.0,-9.0,0.0,9.0,279.0,0.0,-282.0,282.0,282.0,-0.0,-5.37,1.0999999999999943,0.011885607233981063,0.0,0.0,0.0,0.0,0.0,-0.045,1.4050000000000011,0.013138704491103083,1309.460000000001,99011.02,0.0,99011.02,0.0,-1.41,4.110000000000014,0.011530658411136879,-1159.0200000000038,-99937.98,-99937.98,0.0,-2.776055,-6.825,150.4399999999971,-926.9599999999919,198949.0,-99937.98,-2.776055,140.8389449999971,8060.721184722216,-948.0000602777845
341,2025-05-13,2025-05-14,1,93.1,93.41,107.64,108.055,358.5,359.95,3.853441815651429,3.850326154482193,3.850349511497742,359.6611478690041,3.3311739391976305,3.3096903003170945,3.3080601369728826,357.45243810060487,1.0,1.0,1.0,359.95,-0.0008028006441111513,-0.0069628199099207215,0.0,XLY,VCR,-0.0069628199099207215,0.0,0.0069628199099207215,False,True,False,XLY,FDIS,XLY,VCR,1,1,1070.0,0.0,-1074.0,1074.0,1074.0,-0.0,920.0,920.0,923.0,-3.0,0.0,3.0,278.0,-278.0,0.0,-278.0,0.0,278.0,-5.37,0.3100000000000023,0.0033242216017360655,-332.94000000000244,-99989.4,-99989.4,0.0,-2.7774833333333335,-0.015,0.41500000000000625,0.0038480308962850836,383.04500000000576,99351.72,0.0,99351.72,0.0,-1.3900000000000001,1.4499999999999886,0.004036472875636837,0.0,0.0,0.0,0.0,0.0,-6.775,50.105000000003315,-637.679999999993,199341.12,-99989.4,-2.7774833333333335,40.55251666666998,8101.273701388886,-907.4475436111143
342,2025-05-14,2025-05-15,1,93.41,93.18,108.055,107.815,359.95,358.7,3.8495385275810254,3.850268886332369,3.850326154482193,358.77339107465076,3.3269953160506422,3.311010756523448,3.3096903003170945,356.8342597286875,1.0,1.0,1.0,358.7,0.0002045820118760155,-0.0052149690229846436,0.0,XLY,FDIS,-0.0052149690229846436,0.0002045820118760155,0.005419551034860659,False,True,False,XLY,VCR,XLY,FDIS,1,1,1074.0,-1074.0,0.0,-1074.0,0.0,1074.0,923.0,923.0,920.0,3.0,3.0,-0.0,279.0,0.0,-278.0,278.0,278.0,-0.0,-5.37,-0.22999999999998977,-0.002465299496106494,-0.0,0.0,0.0,0.0,0.0,-0.015,-0.2400000000000091,-0.0022235613923611564,-220.80000000000837,99410.6,0.0,99410.6,0.0,-1.3900000000000001,-1.25,-0.0034787483770750143,347.5,-100066.09999999999,-100066.09999999999,0.0,-2.7796138888888886,-6.775,126.69999999999163,-655.4999999999854,199476.7,-100066.09999999999,-2.7796138888888886,117.14538611110274,8218.41908749999,-790.3021575000112
343,2025-05-15,2025-05-16,1,93.18,93.98,107.815,108.835,358.7,362.13,3.8532666524792507,3.8504818795044833,3.850268886332369,361.8482699375161,3.327330362475307,3.3122478248090252,3.311010756523448,360.35385568622945,1.0,1.0,1.0,362.13,-0.0007782832397141723,-0.004916782231031165,0.0,XLY,VCR,-0.004916782231031165,0.0,0.004916782231031165,False,True,False,XLY,FDIS,XLY,VCR,1,1,1063.0,0.0,-1074.0,1074.0,1074.0,-0.0,914.0,914.0,923.0,-9.0,0.0,9.0,276.0,-276.0,0.0,-276.0,0.0,276.0,-5.37,0.7999999999999972,0.008548887286018957,-859.199999999997,-100075.32,-100075.32,0.0,-2.7798700000000003,-0.045,1.019999999999996,0.009416178504171221,941.4599999999963,99513.245,0.0,99513.245,0.0,-1.3800000000000001,3.430000000000007,0.009516878842908603,0.0,0.0,0.0,0.0,0.0,-6.795,82.25999999999931,-562.0750000000116,199588.565,-100075.32,-2.7798700000000003,72.6851299999993,8291.10421749999,-717.6170275000113
344,2025-05-16,2025-05-19,3,93.98,93.61,108.835,108.58,362.13,360.77,3.8539685930990277,3.850624365555761,3.8504818795044833,360.4436087404147,3.3226192668999817,3.313385715280652,3.3122478248090252,359.643868817764,1.0,1.0,1.0,360.77,-0.0009051168139713447,-0.0031263476404817373,0.0,XLY,VCR,-0.0031263476404817373,0.0,0.0031263476404817373,False,True,False,XLY,VCR,XLY,VCR,1,1,1067.0,0.0,0.0,0.0,0.0,-0.0,917.0,917.0,914.0,3.0,3.0,-0.0,277.0,-277.0,-276.0,-1.0,0.0,1.0,-0.0,-0.37000000000000455,-0.003944778291016341,-0.0,0.0,0.0,0.0,0.0,-0.015,-0.25499999999999545,-0.0023457453894953186,-233.06999999999584,99475.18999999999,0.0,99475.18999999999,0.0,-0.005,-1.3600000000000136,-0.0037626272084682233,375.36000000000377,-99947.88,-99947.88,0.0,-8.328990000000001,-0.02,142.29000000000792,-472.6900000000169,199423.07,-99947.88,-8.328990000000001,133.9410100000079,8425.045227499997,-583.6760175000036
345,2025-05-19,2025-05-20,1,93.61,93.22,108.58,108.015,360.77,359.05,3.851641278695559,3.8507903473262104,3.850624365555761,358.955203357108,3.324075359903717,3.3145432864558986,3.313385715280652,357.8953580360396,1.0,1.0,1.0,359.05,-0.00026405558901125483,-0.0032210068711410497,0.0,XLY,VCR,-0.0032210068711410497,0.0,0.0032210068711410497,False,True,False,XLY,VCR,XLY,VCR,1,1,1074.0,0.0,0.0,0.0,0.0,-0.0,924.0,924.0,917.0,7.0,7.0,-0.0,279.0,-279.0,-277.0,-2.0,0.0,2.0,-0.0,-0.39000000000000057,-0.004174924439058404,-0.0,0.0,0.0,0.0,0.0,-0.035,-0.5649999999999977,-0.005217122108365233,-518.104999999998,99567.86,0.0,99567.86,0.0,-0.01,-1.7199999999999704,-0.00477898161635058,476.4399999999918,-99933.29,-99933.29,0.0,-2.7759247222222223,-0.045000000000000005,-41.66500000000616,-365.429999999993,199501.15,-99933.29,-2.7759247222222223,-44.48592472222838,8380.559302777769,-628.161942222232
346,2025-05-20,2025-05-21,1,93.22,91.22,108.015,105.825,359.05,351.24,3.850471387853541,3.8509356441473193,3.8507903473262104,351.2690954830969,3.3190644932671862,3.3152485077565004,3.3145432864558986,350.76154328919546,1.0,1.0,1.0,351.24,8.283304316102781e-05,-0.0013631217465643172,0.0,XLY,FDIS,-0.0013631217465643172,8.283304316102781e-05,0.001445954789725345,False,True,False,XLY,VCR,XLY,FDIS,1,1,1097.0,-1097.0,0.0,-1097.0,0.0,1097.0,945.0,945.0,924.0,21.0,21.0,-0.0,285.0,0.0,-279.0,279.0,279.0,-0.0,-5.485,-2.0,-0.021688119661040502,-0.0,0.0,0.0,0.0,0.0,-0.105,-2.1899999999999977,-0.02048331996195235,-2023.559999999998,99805.86,0.0,99805.86,0.0,-1.395,-7.810000000000002,-0.021991904064531803,2178.9900000000007,-100174.95,-100174.95,0.0,-2.7826375,-6.985000000000001,155.4300000000028,-369.0899999999965,199980.81,-100174.95,-2.7826375,145.66236250000279,8526.221665277772,-482.4995797222291
347,2025-05-21,2025-05-22,1,91.22,91.69,105.825,106.28,351.24,353.2,3.8521103719053333,3.850949904337207,3.8509356441473193,353.0922892118677,3.3232969514490023,3.3161565421817665,3.3152485077565004,352.3446114043609,1.0,1.0,1.0,353.2,-0.0003050034401125143,-0.00242476237764545,0.0,XLY,VCR,-0.00242476237764545,0.0,0.00242476237764545,False,True,False,XLY,FDIS,XLY,VCR,1,1,1090.0,0.0,-1097.0,1097.0,1097.0,-0.0,938.0,938.0,945.0,-7.0,0.0,7.0,283.0,-283.0,0.0,-283.0,0.0,283.0,-5.485,0.46999999999999886,0.005139150778255103,-515.5899999999988,-100068.34,-100068.34,0.0,-2.7796761111111112,-0.035,0.4549999999999983,0.004290334484625383,429.9749999999984,100004.625,0.0,100004.625,0.0,-1.415,1.9599999999999795,0.005564718238010096,0.0,0.0,0.0,0.0,0.0,-6.9350000000000005,-85.6150000000004,-63.71499999999651,200072.965,-100068.34,-2.7796761111111112,-95.32967611111152,8430.89198916666,-577.8292558333414
348,2025-05-22,2025-05-23,1,91.69,90.98,106.28,105.325,353.2,350.23,3.849527368652451,3.850984137672994,3.850949904337207,350.3594222965991,3.32523142653691,3.317478842253551,3.3161565421817665,349.27418780529456,1.0,1.0,1.0,350.23,0.00036946689159845115,-0.0027328293560798297,0.0,XLY,FDIS,-0.0027328293560798297,0.00036946689159845115,0.0031022962476782807,False,True,False,XLY,VCR,XLY,FDIS,1,1,1101.0,-1101.0,0.0,-1101.0,0.0,1101.0,948.0,948.0,938.0,10.0,10.0,-0.0,286.0,0.0,-283.0,283.0,283.0,-0.0,-5.505,-0.7099999999999937,-0.00777361991995134,-0.0,0.0,0.0,0.0,0.0,-0.05,-0.9549999999999983,-0.009026313026532543,-895.7899999999984,99690.64,0.0,99690.64,0.0,-1.415,-2.9699999999999704,-0.008444387213023825,840.5099999999916,-99955.59999999999,-99955.59999999999,0.0,-2.7765444444444443,-6.97,-55.280000000006794,-264.95999999999185,199646.24,-99955.59999999999,-2.7765444444444443,-65.02654444445123,8365.865444722209,-642.8558002777918
349,2025-05-23,2025-05-27,4,90.98,93.67,105.325,108.435,350.23,360.71,3.8508594000213514,3.850896896265062,3.850984137672994,360.72168417582935,3.326508968506478,3.3187817784109535,3.317478842253551,359.7308182597638,1.0,1.0,1.0,360.71,3.239163481917972e-05,-0.0027182866888059757,0.0,XLY,FDIS,-0.0027182866888059757,3.239163481917972e-05,0.002750678323625155,False,True,False,XLY,FDIS,XLY,FDIS,1,1,1067.0,-1067.0,-1101.0,34.0,34.0,-0.0,919.0,919.0,948.0,-29.0,0.0,29.0,277.0,0.0,0.0,0.0,0.0,-0.0,-0.17,2.6899999999999977,0.02913826507918104,-2961.6899999999973,-100168.98000000001,-100168.98000000001,0.0,-11.129886666666668,-0.145,3.1099999999999994,0.029100107255290008,2948.2799999999993,99848.1,0.0,99848.1,0.0,-0.0,10.479999999999961,0.02948422987866495,0.0,0.0,0.0,0.0,0.0,-0.315,-13.409999999998035,-320.88000000000466,200017.08000000002,-100168.98000000001,-11.129886666666668,-24.854886666664704,8341.010558055545,-667.710686944456
350,2025-05-27,2025-05-28,1,93.67,92.88,108.435,107.44,360.71,357.62,3.850344530577089,3.850923795674676,3.850896896265062,357.67130372509894,3.3285554728220403,3.320267571844089,3.3187817784109535,356.56991427247283,1.0,1.0,1.0,357.62,0.00014344848013595905,-0.002940636554077062,0.0,XLY,FDIS,-0.002940636554077062,0.00014344848013595905,0.003084085034213021,False,True,False,XLY,FDIS,XLY,FDIS,1,1,1078.0,-1078.0,-1067.0,-11.0,0.0,11.0,929.0,929.0,919.0,10.0,10.0,-0.0,280.0,0.0,0.0,0.0,0.0,-0.0,-0.055,-0.7900000000000063,-0.008469629831403232,842.9300000000067,-99945.89,-99945.89,0.0,-2.776274722222222,-0.05,-0.9950000000000045,-0.009218362905388026,-914.4050000000042,99651.765,0.0,99651.765,0.0,-0.0,-3.089999999999975,-0.008603341248389202,-0.0,0.0,0.0,0.0,0.0,-0.10500000000000001,-71.47499999999752,-294.125,199597.655,-99945.89,-2.776274722222222,-74.35627472221975,8266.654283333324,-742.0669616666764
351,2025-05-28,2025-05-29,1,92.88,92.85,107.44,107.485,357.62,357.76,3.853096392030156,3.8509673989960134,3.850923795674676,357.55827442839364,3.3284644368981717,3.3216345227775093,3.320267571844089,356.87895995966187,1.0,1.0,1.0,357.76,-0.0005640162824448716,-0.0024656939687572486,0.0,XLY,VCR,-0.0024656939687572486,0.0,0.0024656939687572486,False,True,False,XLY,FDIS,XLY,VCR,1,1,1078.0,0.0,-1078.0,1078.0,1078.0,-0.0,930.0,930.0,929.0,1.0,1.0,-0.0,280.0,-280.0,0.0,-280.0,0.0,280.0,-5.39,-0.030000000000001137,-0.0003230495909212953,32.340000000001226,-100124.64,-100124.64,0.0,-2.78124,-0.005,0.045000000000001705,0.00041875073311685657,41.805000000001584,99811.76,0.0,99811.76,0.0,-1.4000000000000001,0.13999999999998636,0.0003914003796227428,0.0,0.0,0.0,0.0,0.0,-6.795,74.14500000000281,-312.88000000000466,199936.4,-100124.64,-2.78124,64.56876000000281,8331.223043333326,-677.4982016666745
352,2025-05-29,2025-05-30,1,92.85,92.38,107.485,106.9,357.76,355.84,3.8519159991340115,3.8511366419609403,3.8509673989960134,355.7523683192517,3.3287184284377918,3.322953227158814,3.3216345227775093,355.08273048491577,1.0,1.0,1.0,355.84,-0.0002462974171527288,-0.0021303856777121896,0.0,XLY,VCR,-0.0021303856777121896,0.0,0.0021303856777121896,True,True,False,XLY,VCR,,,1,0,1082.0,0.0,0.0,0.0,0.0,-0.0,933.0,0.0,930.0,-930.0,0.0,930.0,281.0,0.0,-280.0,280.0,280.0,-0.0,-0.0,-0.46999999999999886,-0.005074782796255457,-0.0,0.0,0.0,0.0,0.0,-4.65,-0.5849999999999937,-0.005457484917099368,-544.0499999999942,99961.05,0.0,99961.05,0.0,-1.4000000000000001,-1.920000000000016,-0.0053811789045168186,537.6000000000045,-100172.8,-100172.8,0.0,-2.782577777777778,-6.050000000000001,-6.4499999999897,-211.75,200133.85,-100172.8,-2.782577777777778,-15.282577777767479,8315.940465555559,-692.7807794444416
353,2025-05-30,2025-06-02,3,92.38,92.41,106.9,107.15,355.84,356.14,3.8539119142949896,3.851368938635116,3.8511366419609403,355.88353708361046,3.323751749883341,3.3238228381847295,3.322953227158814,356.05443829006697,1.0,1.0,1.0,356.14,-0.0007203776676563404,-0.0002402762665490184,0.0,FDIS,VCR,-0.0007203776676563404,0.0,0.0007203776676563404,False,False,False,,,,,0,0,1082.0,0.0,0.0,0.0,0.0,-0.0,934.0,0.0,0.0,0.0,0.0,-0.0,281.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.030000000000001137,0.0003246928974896428,0.0,0.0,0.0,0.0,0.0,-0.0,0.25,0.0023359038885865193,0.0,0.0,0.0,0.0,0.0,-0.0,0.30000000000001137,0.0008427203510054364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8315.940465555559,-692.7807794444416
354,2025-06-02,2025-06-03,1,92.41,92.93,107.15,107.72,356.14,358.16,3.8540837189282255,3.851524036222481,3.851368938635116,357.90771546736136,3.3249164500557002,3.3247367323418873,3.3238228381847295,358.042196129259,1.0,1.0,1.0,358.16,-0.0007046387866059095,-0.00032896819484791944,0.0,FDIS,VCR,-0.0007046387866059095,0.0,0.0007046387866059095,False,False,False,,,,,0,0,1075.0,0.0,0.0,0.0,0.0,-0.0,927.0,0.0,0.0,0.0,0.0,-0.0,279.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.5200000000000102,0.005611323669299039,0.0,0.0,0.0,0.0,0.0,-0.0,0.5699999999999932,0.005305546023812088,0.0,0.0,0.0,0.0,0.0,-0.0,2.0200000000000387,0.005655901959541865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8315.940465555559,-692.7807794444416
355,2025-06-03,2025-06-04,1,92.93,92.67,107.72,107.435,358.16,357.29,3.8555087946476747,3.8518984391970887,3.851524036222481,356.9207324367373,3.3256387583189837,3.325683312120656,3.3247367323418873,357.19309083915067,1.0,1.0,1.0,357.29,-0.0010340578190610752,-0.0002712706925780756,0.0,FDIS,VCR,-0.0010340578190610752,0.0,0.0010340578190610752,False,False,False,,,,,0,0,1078.0,0.0,0.0,0.0,0.0,-0.0,931.0,0.0,0.0,0.0,0.0,-0.0,280.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.2600000000000051,-0.002801725970647962,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.2849999999999966,-0.0026492544137065336,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.8700000000000045,-0.0024320369804269586,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8315.940465555559,-692.7807794444416
356,2025-06-04,2025-06-05,1,92.67,90.57,107.435,104.725,357.29,348.99,3.8532626697581986,3.8521088526289633,3.8518984391970887,348.8664416380803,3.332442110288852,3.326696898874739,3.325683312120656,348.2821848618357,1.0,1.0,1.0,348.99,-0.0003541082544736936,-0.00203024126491426,0.0,XLY,VCR,-0.00203024126491426,0.0,0.00203024126491426,False,True,False,,,XLY,VCR,0,1,1105.0,0.0,0.0,0.0,0.0,-0.0,954.0,954.0,0.0,954.0,954.0,-0.0,287.0,-287.0,0.0,-287.0,0.0,287.0,-0.0,-2.1000000000000085,-0.022921763211742965,-0.0,0.0,0.0,0.0,0.0,-4.7700000000000005,-2.710000000000008,-0.02554814669659307,-0.0,0.0,0.0,0.0,0.0,-1.435,-8.300000000000011,-0.023504508455498483,-0.0,0.0,0.0,0.0,0.0,-6.205,0.0,0.0,0.0,0.0,0.0,-6.205,8309.73546555556,-698.9857794444415
357,2025-06-05,2025-06-06,1,90.57,91.79,104.725,106.085,348.99,353.47,3.850855212986164,3.8521173903402754,3.8521088526289633,353.5850715828126,3.331950794174483,3.3271208881466086,3.326696898874739,352.9126405171267,1.0,1.0,1.0,353.47,0.00032549539195269635,-0.0015780670887696657,0.0,XLY,FDIS,-0.0015780670887696657,0.00032549539195269635,0.001903562480722362,False,True,False,XLY,VCR,XLY,FDIS,1,1,1090.0,-1090.0,0.0,-1090.0,0.0,1090.0,941.0,941.0,954.0,-13.0,0.0,13.0,283.0,0.0,-287.0,287.0,287.0,-0.0,-5.45,1.220000000000013,0.013380326844142542,0.0,0.0,0.0,0.0,0.0,-0.065,1.3599999999999994,0.012902792731981267,1297.4399999999994,99907.65,0.0,99907.65,0.0,-1.435,4.480000000000018,0.01275534760913135,-1285.7600000000052,-100160.13,-100160.13,0.0,-2.7822258333333334,-6.950000000000001,11.679999999994152,-252.48000000001048,200067.78,-100160.13,-2.7822258333333334,1.9477741666608175,8311.68323972222,-697.03800527778
358,2025-06-06,2025-06-09,3,91.79,92.68,106.085,106.935,353.47,356.81,3.8499136814846784,3.8520240850588956,3.8521173903402754,357.0142397367367,3.3366998644036094,3.327694333024316,3.3271208881466086,355.7856721739576,1.0,1.0,1.0,356.81,0.0005722409829775162,-0.0028749221236167083,0.0,XLY,FDIS,-0.0028749221236167083,0.0005722409829775162,0.0034471631065942244,False,True,False,XLY,FDIS,XLY,FDIS,1,1,1079.0,-1079.0,-1090.0,11.0,11.0,-0.0,932.0,932.0,941.0,-9.0,0.0,9.0,280.0,0.0,0.0,0.0,0.0,-0.0,-0.055,0.8900000000000006,0.009649340333175807,-970.1000000000006,-100051.1,-100051.1,0.0,-8.337591666666668,-0.045,0.8500000000000085,0.007980513672621788,799.850000000008,99825.985,0.0,99825.985,0.0,-0.0,3.339999999999975,0.00940481111302131,0.0,0.0,0.0,0.0,0.0,-0.1,-170.2499999999926,-225.11500000000524,199877.08500000002,-100051.1,-8.337591666666668,-178.68759166665927,8132.995648055561,-875.7255969444395
359,2025-06-09,2025-06-10,1,92.68,93.7,106.935,108.215,356.81,360.91,3.8517609391675562,3.852008871147708,3.8520240850588956,360.93465677001853,3.335119900198679,3.327655015754869,3.327694333024316,360.10644224822636,1.0,1.0,1.0,360.91,6.831600067090454e-05,-0.0022289591121064534,0.0,XLY,FDIS,-0.0022289591121064534,6.831600067090454e-05,0.002297275112777358,False,True,False,XLY,FDIS,XLY,FDIS,1,1,1067.0,-1067.0,-1079.0,12.0,12.0,-0.0,922.0,922.0,932.0,-10.0,0.0,10.0,277.0,0.0,0.0,0.0,0.0,-0.0,-0.06,1.019999999999996,0.010945489680201074,-1100.5799999999956,-100001.72,-100001.72,0.0,-2.7778255555555558,-0.05,1.2800000000000011,0.011898815728791085,1192.960000000001,99663.42,0.0,99663.42,0.0,-0.0,4.100000000000023,0.01142519255244345,0.0,0.0,0.0,0.0,0.0,-0.11,92.38000000000534,-338.3000000000029,199665.14,-100001.72,-2.7778255555555558,89.49217444444979,8222.48782250001,-786.2334224999904
