,bop date,eop date,day count,bop XLV price,eop XLV price,bop VHT price,eop VHT price,eop VHT / eop XLV,bop VHT / XLV moving avg,eop VHT / XLV moving avg,eop XLV unit price,eop VHT / eop VHT,bop VHT / VHT moving avg,eop VHT / VHT moving avg,eop VHT unit price,XLV unit price pct diff,VHT unit price pct diff,unit price pct diff,month end liquidation,go long,exit long,current_position,new_position,XLV shares per unit,bop XLV shares,eop XLV shares,eop XLV shares bought,eop XLV shares sold,eop XLV shares traded,VHT shares per unit,bop VHT shares,eop VHT shares,eop VHT shares bought,eop VHT shares sold,eop VHT shares traded,XLV daily commission,VHT daily commission,daily total commissions,XLV cop,XLV pct cop,XLV daily position pnl,VHT cop,VHT pct cop,VHT daily position pnl,daily position pnl,short XLV investment amount,long XLV investment amount,XLV investment amount,daily XLV borrow cost,short VHT investment amount,long VHT investment amount,VHT investment amount,daily VHT borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
52,2024-03-18,2024-03-19,1,144.82,145.78,265.63,267.57,1.835436959802442,1.8317181659232045,1.8320306326689253,267.02787422828476,1.0,1.0,1.0,267.57,-0.002028163536308885,0.0,-0.002028163536308885,False,True,False,1,1,685.0,689.0,685.0,0.0,4.0,-4.0,374.0,-376.0,-374.0,2.0,-0.0,2.0,-0.02,-0.01,-0.03,0.960000000000008,0.006607043993392255,661.4400000000055,1.9399999999999977,0.007276851315293087,-729.4399999999991,-67.99999999999363,0.0,99780.98,99780.98,0.0,-99876.88,0.0,-99876.88,-2.774357777777778,-95.90000000000873,199657.86,-99876.88,-2.774357777777778,-70.80435777777141,613.3991997222043,-76.12935777777147
53,2024-03-19,2024-03-20,1,145.78,145.45,267.57,267.26,1.8374699209350294,1.8320306326689253,1.832443145559953,266.46885552169516,1.0,1.0,1.0,267.26,-0.002964595410406868,0.0,-0.002964595410406868,False,True,False,1,1,685.0,685.0,685.0,0.0,-0.0,0.0,374.0,-374.0,-374.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.3300000000000125,-0.0022662510128563943,-226.05000000000857,-0.3100000000000023,-0.0011592469933108189,115.94000000000085,-110.11000000000772,0.0,99859.3,99859.3,0.0,-100071.18,0.0,-100071.18,-2.7797549999999998,-211.8799999999901,199930.47999999998,-100071.18,-2.7797549999999998,-112.88975500000771,500.50944472219663,-189.01911277777918
54,2024-03-20,2024-03-21,1,145.45,145.64,267.26,267.61,1.837475968140621,1.832443145559953,1.8328722579109904,266.87701971935155,1.0,1.0,1.0,267.61,-0.002742744774342248,0.0,-0.002742744774342248,False,True,False,1,1,685.0,685.0,685.0,0.0,-0.0,0.0,374.0,-374.0,-374.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.18999999999999773,0.0013054383660220563,130.14999999999844,0.35000000000002274,0.0013087294107199815,-130.9000000000085,-0.7500000000100613,0.0,99633.24999999999,99633.24999999999,0.0,-99955.23999999999,0.0,-99955.23999999999,-2.776534444444444,-321.99000000000524,199588.49,-99955.23999999999,-2.776534444444444,-3.5265344444545055,496.9829102777421,-192.5456472222337
55,2024-03-21,2024-03-22,1,145.64,145.44,267.61,266.16,1.8300330033003303,1.8328722579109904,1.8329259167328444,266.57294119057445,1.0,1.0,1.0,266.16,0.001550274974005517,0.0,0.001550274974005517,False,False,True,1,0,689.0,685.0,0.0,0.0,685.0,-685.0,376.0,-374.0,0.0,374.0,-0.0,374.0,-3.4250000000000003,-1.87,-5.295,-0.19999999999998863,-0.0013741928780639202,-136.9999999999922,-1.4499999999999886,-0.005433065053413403,542.2999999999957,405.30000000000354,0.0,99763.4,99763.4,0.0,-100086.14,0.0,-100086.14,-2.7801705555555554,-322.74000000000524,199849.53999999998,-100086.14,-2.7801705555555554,397.22482944444795,894.2077397221901,0.0
56,2024-03-22,2024-03-25,3,145.44,145.24,266.16,265.69,1.8293169925640318,1.8329259167328444,1.8328587955928612,266.21416014627835,1.0,1.0,1.0,265.69,0.001970882558255757,0.0,0.001970882558255757,False,False,True,0,0,689.0,0.0,0.0,0.0,-0.0,0.0,376.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.19999999999998863,-0.0013760838830335822,-0.0,-0.4700000000000273,-0.0017674160847881344,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894.2077397221901,0.0
57,2024-03-25,2024-03-26,1,145.24,145.77,265.69,266.9,1.8309665912053232,1.8328587955928612,1.8325371510492705,267.1758266335714,1.0,1.0,1.0,266.9,0.001032911973692732,0.0,0.001032911973692732,False,False,True,0,0,687.0,0.0,0.0,0.0,-0.0,0.0,375.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.5300000000000011,0.003642490539786228,0.0,1.2099999999999795,0.004543840785045082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894.2077397221901,0.0
58,2024-03-26,2024-03-27,1,145.77,147.71,266.9,270.54,1.8315618441540857,1.8325371510492705,1.832350980535243,270.68406258148775,1.0,1.0,1.0,270.54,0.0005323583885126993,0.0,0.0005323583885126993,False,False,True,0,0,678.0,0.0,0.0,0.0,-0.0,0.0,370.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.9399999999999977,0.013220854966587127,0.0,3.640000000000043,0.013545905250569461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894.2077397221901,0.0
59,2024-03-27,2024-03-28,1,147.71,147.73,270.54,270.52,1.8311785013199757,1.832350980535243,1.8322754628447169,270.69321035447143,1.0,1.0,1.0,270.52,0.0006400817905822203,0.0,0.0006400817905822203,True,False,True,0,0,678.0,0.0,0.0,0.0,-0.0,0.0,370.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.01999999999998181,0.0001353912810081155,0.0,-0.020000000000038654,-7.39289543087386e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894.2077397221901,0.0
60,2024-03-28,2024-04-01,4,147.73,146.47,270.52,268.18,1.8309551443981704,1.8322754628447169,1.8320848026804513,268.37338704286566,1.0,1.0,1.0,268.18,0.000720849242255356,0.0,0.000720849242255356,False,False,True,0,0,683.0,0.0,0.0,0.0,-0.0,0.0,373.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.259999999999991,-0.00856565400330091,-0.0,-2.339999999999975,-0.008687635855243046,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894.2077397221901,0.0
61,2024-04-01,2024-04-02,1,146.47,144.19,268.18,263.75,1.8291837159303697,1.8320848026804513,1.831865915660107,264.1683076984943,1.0,1.0,1.0,263.75,0.0015847443816194794,0.0,0.0015847443816194794,False,False,True,0,0,694.0,0.0,0.0,0.0,-0.0,0.0,379.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-2.280000000000001,-0.01568875501166017,-0.0,-4.430000000000007,-0.016656712061219794,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894.2077397221901,0.0
62,2024-04-02,2024-04-03,1,144.19,144.03,263.75,263.78,1.8314240088870373,1.831865915660107,1.8318146931574824,263.8436478325252,1.0,1.0,1.0,263.78,0.0002412622447664383,0.0,0.0002412622447664383,False,False,True,0,0,694.0,0.0,0.0,0.0,-0.0,0.0,379.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.1599999999999966,-0.0011102631075969246,-0.0,0.029999999999972715,0.00011373760746229749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894.2077397221901,0.0
63,2024-04-03,2024-04-04,1,144.03,141.95,263.78,260.22,1.8331806974286724,1.8318146931574824,1.8318458688315455,260.0260956937046,1.0,1.0,1.0,260.22,-0.0007454330436282937,0.0,-0.0007454330436282937,False,False,True,0,0,703.0,0.0,0.0,0.0,-0.0,0.0,384.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-2.0800000000000125,-0.014546728291978518,-0.0,-3.5599999999999454,-0.013587995322408673,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894.2077397221901,0.0
64,2024-04-04,2024-04-05,1,141.95,143.22,260.22,262.38,1.832006702974445,1.8318458688315455,1.831759087415851,262.35696533405394,1.0,1.0,1.0,262.38,-8.779509538153277e-05,0.0,-8.779509538153277e-05,False,False,True,0,0,698.0,0.0,0.0,0.0,-0.0,0.0,381.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.2700000000000102,0.0089070266598136,0.0,2.159999999999968,0.008266407577554159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894.2077397221901,0.0
65,2024-04-05,2024-04-08,3,143.22,142.76,262.38,261.72,1.8332866349117403,1.831759087415851,1.8317311429885226,261.50192731948687,1.0,1.0,1.0,261.72,-0.0008335762771169034,0.0,-0.0008335762771169034,False,False,True,0,0,700.0,0.0,0.0,0.0,-0.0,0.0,382.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.46000000000000796,-0.0032170109568341433,-0.0,-0.6599999999999682,-0.0025186046513460923,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894.2077397221901,0.0
66,2024-04-08,2024-04-09,1,142.76,143.27,261.72,262.95,1.8353458504920777,1.8317311429885226,1.8319473593259037,262.43212085596565,1.0,1.0,1.0,262.95,-0.0019714386584824177,0.0,-0.0019714386584824177,False,True,False,0,1,696.0,0.0,696.0,696.0,-0.0,696.0,380.0,0.0,-380.0,0.0,380.0,-380.0,-3.48,-1.9000000000000001,-5.38,0.5100000000000193,0.0035660632833215207,0.0,1.2299999999999613,0.004688670033815134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.38,888.8277397221901,-5.3799999999999955
67,2024-04-09,2024-04-10,1,143.27,141.59,262.95,259.74,1.8344515855639523,1.8319473593259037,1.8321920089298853,259.3854266069547,1.0,1.0,1.0,259.74,-0.001366041538365999,0.0,-0.001366041538365999,False,True,False,1,1,705.0,696.0,705.0,9.0,-0.0,9.0,385.0,-380.0,-385.0,0.0,5.0,-5.0,-0.045,-0.025,-0.07,-1.6800000000000068,-0.01179540460840149,-1169.2800000000047,-3.2099999999999795,-0.012282769353408956,1219.7999999999922,50.519999999987476,0.0,99715.92000000001,99715.92000000001,0.0,-99921.0,0.0,-99921.0,-2.7755833333333335,-205.0799999999872,199636.92,-99921.0,-2.7755833333333335,47.67441666665414,936.5021563888442,0.0
68,2024-04-10,2024-04-11,1,141.59,141.01,259.74,258.62,1.8340543223884833,1.8321920089298853,1.8323919256501562,258.35739517920314,1.0,1.0,1.0,258.62,-0.0010159238908001606,0.0,-0.0010159238908001606,False,False,False,1,1,709.0,705.0,709.0,4.0,-0.0,4.0,387.0,-385.0,-387.0,0.0,2.0,-2.0,-0.02,-0.01,-0.03,-0.5800000000000125,-0.0041047474477407765,-408.90000000000884,-1.1200000000000045,-0.0043213278142386225,431.20000000000175,22.299999999992906,0.0,99820.95,99820.95,0.0,-99999.90000000001,0.0,-99999.90000000001,-2.7777750000000005,-178.95000000001164,199820.85,-99999.90000000001,-2.7777750000000005,19.492224999992903,955.9943813888372,0.0
69,2024-04-11,2024-04-12,1,141.01,138.91,258.62,254.77,1.834065222086243,1.8323919256501562,1.8327220196995142,254.5375623920632,1.0,1.0,1.0,254.77,-0.0009127593667868578,0.0,-0.0009127593667868578,False,False,True,1,0,720.0,709.0,0.0,0.0,709.0,-709.0,393.0,-387.0,0.0,387.0,-0.0,387.0,-3.545,-1.935,-5.48,-2.0999999999999943,-0.015004568439840854,-1488.899999999996,-3.8499999999999943,-0.014998625504978573,1489.9499999999978,1.0500000000017735,0.0,99976.09,99976.09,0.0,-100085.94,0.0,-100085.94,-2.780165,-109.85000000000582,200062.03,-100085.94,-2.780165,-7.210164999998227,948.7842163888389,-7.2101649999982556
70,2024-04-12,2024-04-15,3,138.91,138.63,254.77,253.59,1.8292577364206883,1.8327220196995142,1.83274296926133,254.07025359094365,1.0,1.0,1.0,253.59,0.001892028106644125,0.0,0.001892028106644125,False,False,True,0,0,722.0,0.0,0.0,0.0,-0.0,0.0,394.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.28000000000000114,-0.0020177278590131497,-0.0,-1.1800000000000068,-0.004642387753781013,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.7842163888389,-7.2101649999982556
71,2024-04-15,2024-04-16,1,138.63,138.68,253.59,253.81,1.8301845976348428,1.83274296926133,1.832541800026928,254.16479497716125,1.0,1.0,1.0,253.81,0.001396900154743652,0.0,0.001396900154743652,False,False,True,0,0,722.0,0.0,0.0,0.0,-0.0,0.0,394.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.05000000000001137,0.00036060726653815606,0.0,0.21999999999999886,0.0008671659983690424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.7842163888389,-7.2101649999982556
72,2024-04-16,2024-04-17,1,138.68,138.44,253.81,253.13,1.8284455359722624,1.832541800026928,1.832192228835419,253.6970867957279,1.0,1.0,1.0,253.13,0.0022377929165703467,0.0,0.0022377929165703467,False,False,True,0,0,724.0,0.0,0.0,0.0,-0.0,0.0,395.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.2400000000000091,-0.0017321020496792808,-0.0,-0.6800000000000068,-0.0026827648551814827,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.7842163888389,-7.2101649999982556
73,2024-04-17,2024-04-18,1,138.44,138.43,253.13,252.83,1.82641046016037,1.832192228835419,1.831639255796686,253.6303702376871,1.0,1.0,1.0,252.83,0.0031606457326495475,0.0,0.0031606457326495475,False,False,True,0,0,726.0,0.0,0.0,0.0,-0.0,0.0,396.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.009999999999990905,-7.223606749981012e-05,-0.0,-0.29999999999998295,-0.001185864634187905,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.7842163888389,-7.2101649999982556
74,2024-04-18,2024-04-19,1,138.43,138.95,252.83,253.33,1.8231738035264486,1.831639255796686,1.8309241475659774,254.5062745929495,1.0,1.0,1.0,253.33,0.004632503644886174,0.0,0.004632503644886174,False,False,True,0,0,723.0,0.0,0.0,0.0,-0.0,0.0,395.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.5199999999999818,0.003749373488868977,0.0,0.5,0.0019756605130185727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.7842163888389,-7.2101649999982556
75,2024-04-19,2024-04-22,3,138.95,139.48,253.33,254.53,1.8248494407800402,1.8309241475659774,1.830664969439963,255.37730010250252,1.0,1.0,1.0,254.53,0.0033233526257735774,0.0,0.0033233526257735774,False,False,True,0,0,720.0,0.0,0.0,0.0,-0.0,0.0,393.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.5300000000000011,0.0038070656189377527,0.0,1.1999999999999886,0.0047257206050592224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.7842163888389,-7.2101649999982556
76,2024-04-22,2024-04-23,1,139.48,141.3,254.53,257.82,1.824628450106157,1.830664969439963,1.8304305423170693,258.6729601818668,1.0,1.0,1.0,257.82,0.003302894804166646,0.0,0.003302894804166646,False,False,True,0,0,710.0,0.0,0.0,0.0,-0.0,0.0,388.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.8200000000000216,0.012964067883031566,0.0,3.289999999999992,0.012842959778935046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.7842163888389,-7.2101649999982556
77,2024-04-23,2024-04-24,1,141.3,140.86,257.82,257.26,1.8263524066448955,1.8304305423170693,1.8301998330890477,257.8344461907824,1.0,1.0,1.0,257.26,0.002230450874328287,0.0,0.002230450874328287,False,False,True,0,0,712.0,0.0,0.0,0.0,-0.0,0.0,389.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.4399999999999977,-0.003118800373217504,-0.0,-0.5600000000000023,-0.0021744203643893414,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.7842163888389,-7.2101649999982556
78,2024-04-24,2024-04-25,1,140.86,139.92,257.26,255.24,1.8241852487135508,1.8301998330890477,1.8298310033170213,256.08156064581954,1.0,1.0,1.0,255.24,0.0032917110111332828,0.0,0.0032917110111332828,False,False,True,0,0,717.0,0.0,0.0,0.0,-0.0,0.0,392.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.9400000000000261,-0.006695658606917808,-0.0,-2.019999999999982,-0.007882967650423161,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.7842163888389,-7.2101649999982556
79,2024-04-25,2024-04-26,1,139.92,139.96,255.24,255.32,1.8242354958559588,1.8298310033170213,1.8294838530438202,256.10314722425034,1.0,1.0,1.0,255.32,0.0030626217864333206,0.0,0.0030626217864333206,False,False,True,0,0,717.0,0.0,0.0,0.0,-0.0,0.0,392.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.040000000000020464,0.00028583678914081913,0.0,0.07999999999998408,0.00031338138771043234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.7842163888389,-7.2101649999982556
80,2024-04-26,2024-04-29,3,139.96,140.43,255.32,256.54,1.826817631560208,1.8294838530438202,1.829276977401922,256.9144174829437,1.0,1.0,1.0,256.54,0.0014584256617940236,0.0,0.0014584256617940236,False,False,True,0,0,713.0,0.0,0.0,0.0,-0.0,0.0,390.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.46999999999999886,0.0033524764806016462,0.0,1.2200000000000273,0.004766937483848307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.7842163888389,-7.2101649999982556
81,2024-04-29,2024-04-30,1,140.43,140.33,256.54,256.04,1.8245564027649113,1.829276977401922,1.829045611743649,256.70243823881174,1.0,1.0,1.0,256.04,0.0025839039563583495,0.0,0.0025839039563583495,True,False,True,0,0,715.0,0.0,0.0,0.0,-0.0,0.0,391.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.09999999999999432,-0.000712352217044493,-0.0,-0.5,-0.001950915597902011,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.7842163888389,-7.2101649999982556
82,2024-04-30,2024-05-01,1,140.33,140.58,256.04,257.28,1.8301323090055481,1.829045611743649,1.8289810267495745,257.1272320989222,1.0,1.0,1.0,257.28,-0.000593957067615877,0.0,-0.000593957067615877,False,False,True,0,0,711.0,0.0,0.0,0.0,-0.0,0.0,389.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.25,0.0017799299847150315,0.0,1.2399999999999523,0.004831303716798801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.7842163888389,-7.2101649999982556
83,2024-05-01,2024-05-02,1,140.58,140.48,257.28,257.14,1.8304384965831435,1.8289810267495745,1.8288439167072983,256.9352546377802,1.0,1.0,1.0,257.14,-0.0007965579793956691,0.0,-0.0007965579793956691,False,False,True,0,0,711.0,0.0,0.0,0.0,-0.0,0.0,389.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.10000000000002274,-0.0007115918609529122,-0.0,-0.13999999999998636,-0.0005443023344987114,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.7842163888389,-7.2101649999982556
84,2024-05-02,2024-05-03,1,140.48,140.83,257.14,258.02,1.832138038770148,1.8288439167072983,1.8288504834970838,257.55608878988886,1.0,1.0,1.0,258.02,-0.001799584369392112,0.0,-0.001799584369392112,False,True,False,0,1,710.0,0.0,710.0,710.0,-0.0,710.0,388.0,0.0,-388.0,0.0,388.0,-388.0,-3.5500000000000003,-1.94,-5.49,0.35000000000002274,0.0024883593231525033,0.0,0.8799999999999955,0.003416417640887817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.49,943.2942163888389,-12.700164999998265
85,2024-05-03,2024-05-06,3,140.83,141.4,258.02,259.16,1.832814710042433,1.8288504834970838,1.828826887253618,258.5994583664877,1.0,1.0,1.0,259.16,-0.0021652597299993163,0.0,-0.0021652597299993163,False,True,False,1,1,706.0,710.0,706.0,0.0,4.0,-4.0,386.0,-388.0,-386.0,2.0,-0.0,2.0,-0.02,-0.01,-0.03,0.5699999999999932,0.004039264252513443,404.69999999999516,1.1400000000000432,0.0044085302847661776,-442.32000000001676,-37.620000000021605,0.0,99989.3,99989.3,0.0,-100111.76,0.0,-100111.76,-8.342646666666665,-122.45999999999185,200101.06,-100111.76,-8.342646666666665,-45.99264666668827,897.3015697221506,-58.692811666686566
86,2024-05-06,2024-05-07,1,141.4,142.57,259.16,261.06,1.8311005120291788,1.828826887253618,1.8286146203304732,260.7358493157483,1.0,1.0,1.0,261.06,-0.0012424427153842341,0.0,-0.0012424427153842341,False,True,False,1,1,700.0,706.0,700.0,0.0,6.0,-6.0,383.0,-386.0,-383.0,3.0,-0.0,3.0,-0.03,-0.015,-0.045,1.1699999999999875,0.008240353703397072,826.0199999999911,1.8999999999999773,0.007304634378887234,-733.3999999999912,92.61999999999989,0.0,99828.40000000001,99828.40000000001,0.0,-100035.76000000001,0.0,-100035.76000000001,-2.7787711111111117,-207.36000000000058,199864.16000000003,-100035.76000000001,-2.7787711111111117,89.79622888888878,987.0977986110394,0.0
87,2024-05-07,2024-05-08,1,142.57,142.08,261.06,259.75,1.8281953828828827,1.8286146203304732,1.8283018101964195,259.80956525655364,1.0,1.0,1.0,259.75,0.00022929134904948879,0.0,0.00022929134904948879,False,False,True,1,0,704.0,700.0,0.0,0.0,700.0,-700.0,385.0,-383.0,0.0,383.0,-0.0,383.0,-3.5,-1.915,-5.415,-0.4899999999999807,-0.003442827922009492,-342.99999999998647,-1.3100000000000023,-0.005030635981306984,501.73000000000087,158.7300000000144,0.0,99799.0,99799.0,0.0,-99985.98,0.0,-99985.98,-2.777388333333333,-186.97999999999593,199784.97999999998,-99985.98,-2.777388333333333,150.53761166668107,1137.6354102777204,0.0
88,2024-05-08,2024-05-09,1,142.08,143.3,259.75,262.05,1.8286810886252616,1.8283018101964195,1.8280331485082584,261.9956494011469,1.0,1.0,1.0,262.05,-0.00020742696408256582,0.0,-0.00020742696408256582,False,False,True,0,0,698.0,0.0,0.0,0.0,-0.0,0.0,382.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.2199999999999989,0.00855005559026629,0.0,2.3000000000000114,0.008815695268838545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1137.6354102777204,0.0
89,2024-05-09,2024-05-10,1,143.3,143.59,262.05,262.19,1.825962810780695,1.8280331485082584,1.8276280279429808,262.48727979430083,1.0,1.0,1.0,262.19,0.0011331911541104633,0.0,0.0011331911541104633,False,False,True,0,0,696.0,0.0,0.0,0.0,-0.0,0.0,381.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.28999999999999204,0.002021681472159358,0.0,0.13999999999998636,0.0005341065287965483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1137.6354102777204,0.0
90,2024-05-10,2024-05-13,3,143.59,143.45,262.19,262.17,1.8276054374346464,1.8276280279429808,1.827545412993679,262.1732406084206,1.0,1.0,1.0,262.17,1.2360637725922451e-05,0.0,1.2360637725922451e-05,False,False,True,0,0,696.0,0.0,0.0,0.0,-0.0,0.0,381.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.14000000000001478,-0.0009754738789117962,-0.0,-0.01999999999998181,-7.628346940914731e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1137.6354102777204,0.0
91,2024-05-13,2024-05-14,1,143.45,144.06,262.17,263.28,1.8275718450645562,1.827545412993679,1.8274147753651646,263.2761921958694,1.0,1.0,1.0,263.28,-1.4463049479221805e-05,0.0,-1.4463049479221805e-05,False,False,True,0,0,694.0,0.0,0.0,0.0,-0.0,0.0,380.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.6100000000000136,0.004243337033843163,0.0,1.1099999999999568,0.004224956327521793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1137.6354102777204,0.0
92,2024-05-14,2024-05-15,1,144.06,146.2,263.28,267.23,1.8278385772913819,1.8274147753651646,1.8273844274311208,267.16804015838704,1.0,1.0,1.0,267.23,-0.00023188648623127903,0.0,-0.00023188648623127903,False,False,True,0,0,683.0,0.0,0.0,0.0,-0.0,0.0,374.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,2.1399999999999864,0.014745667854461113,0.0,3.9500000000000455,0.01489160617409159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1137.6354102777204,0.0
93,2024-05-15,2024-05-16,1,146.2,146.03,267.23,266.99,1.828322947339588,1.8273844274311208,1.8274800517900818,266.8529479377666,1.0,1.0,1.0,266.99,-0.0005134546247124978,0.0,-0.0005134546247124978,False,False,True,0,0,685.0,0.0,0.0,0.0,-0.0,0.0,375.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.1699999999999875,-0.0011634672632979588,-0.0,-0.2400000000000091,-0.0008985062938350317,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1137.6354102777204,0.0
94,2024-05-16,2024-05-17,1,146.03,146.31,266.99,267.11,1.8256441801654022,1.8274800517900818,1.827603570622029,267.37860637740687,1.0,1.0,1.0,267.11,0.0010050968226993462,0.0,0.0010050968226993462,False,False,True,0,0,683.0,0.0,0.0,0.0,-0.0,0.0,374.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.28000000000000114,0.0019155783376908198,0.0,0.12000000000000455,0.0004493540611091993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1137.6354102777204,0.0
