date,FSTA,VDC,VDC/FSTA,VDC/FSTA avg,VDC/FSTA 10 dma,VDC/FSTA 20 dma,FSTA avg,FSTA 10 dma,FSTA 20 dma,avg diff,10 dma diff,20 dma diff,FSTA div,VDC div,FSTA*,VDC*,VDC*/FSTA*,VDC*/FSTA* avg,VDC*/FSTA* 10 dma,VDC*/FSTA* 20 dma,FSTA* avg,FSTA* 10 dma,FSTA* 20 dma,avg diff*,10 dma diff*,20 dma diff*
2026-01-16,52.03,223.36,4.292907937728234,4.293074780158156,4.292277281032204,,223.36868081162885,223.32152270744137,,-3.886391003222005e-05,0.00017228065499817606,,0.0,0.0,52.03,223.36,4.292907937728234,4.292294156057935,4.292277281032204,,223.32806493969434,223.32152270744137,,0.00014298595761393432,0.00017228065499817606,
2026-01-20,52.15,223.74,4.290316395014382,4.293074780158156,4.292011248014246,,223.8838497852478,223.84226020582943,,-0.0006427262098246236,-0.00045694486444436747,,0.0,0.0,52.15,223.74,4.290316395014382,4.292294156057935,4.292011248014246,,223.84314023842128,223.84226020582943,,-0.0004608763421785064,-0.00045694486444436747,
2026-01-21,52.32,224.58,4.29243119266055,4.293074780158156,4.292249685822943,,224.61367249787472,224.55802849610535,,-0.00014992418637833183,9.783853745700331e-05,,0.0,0.0,52.32,224.58,4.29243119266055,4.292294156057935,4.292249685822943,,224.57283024495115,224.55802849610535,,3.19256812678829e-05,9.783853745700331e-05,
2026-01-22,52.24,224.2,4.291730474732006,4.293074780158156,4.292290331980355,,224.27022651546207,224.22712358739057,,-0.0003131825119439126,-0.0001209721089422901,,0.0,0.0,52.24,224.2,4.291730474732006,4.292294156057935,4.292290331980355,,224.2294467124665,224.22712358739057,,-0.00013133264429769772,-0.0001209721089422901,
2026-01-23,52.56,225.56,4.291476407914764,4.293074780158156,4.292366802687392,,225.64401044511268,225.60277984888745,,-0.00037238341920145106,-0.00018964263421729485,,0.0,0.0,52.56,225.56,4.291476407914764,4.292294156057935,4.292366802687392,,225.60298084240506,225.60277984888745,,-0.00019053355155533626,-0.00018964263421729485,
2026-01-26,52.49,225.25,4.291293579729472,4.293074780158156,4.292282230312081,,225.3434952105016,225.3063334730612,,-0.00041498695758886335,-0.000250061842080843,,0.0,0.0,52.49,225.25,4.291293579729472,4.292294156057935,4.292282230312081,,225.30252025148098,225.3063334730612,,-0.00023313708994263276,-0.000250061842080843,
2026-01-27,52.66,226.05,4.292631978731485,4.293074780158156,4.29216256655001,,226.07331792312846,226.03158224823414,,-0.00010314850937671863,8.147977046287679e-05,,0.0,0.0,52.66,226.05,4.292631978731485,4.292294156057935,4.29216256655001,,226.03221025801082,226.03158224823414,,7.870135826941533e-05,8.147977046287679e-05,
2026-01-28,52.16,223.94,4.293328220858896,4.293074780158156,4.292190076318327,,223.9267805330494,223.8791994712485,,5.903303182575211e-05,0.00027154051991013525,,0.0,0.0,52.16,223.94,4.293328220858896,4.292294156057935,4.292190076318327,,223.88606317998185,223.8791994712485,,0.00024088289947208117,0.00027154051991013525,
2026-01-29,52.18,223.86,4.290149482560368,4.293074780158156,4.291806831919105,,224.01264202865255,223.96647818229033,,-0.0006816314292884957,-0.00047553322317620407,,0.0,0.0,52.18,223.86,4.290149482560368,4.292294156057935,4.291806831919105,,223.97190906310303,223.96647818229033,,-0.0004997815616423304,-0.00047553322317620407,
2026-01-30,52.86,226.93,4.293038214150586,4.293074780158156,4.291930388408074,4.292049402424692,226.93193287916012,226.86490913524392,,-8.517476439877444e-06,0.0002868734923736572,,0.0,0.0,52.86,226.93,4.293038214150586,4.292294156057935,4.291930388408074,4.292049402424692,226.89066908922243,226.86490913524392,,0.00017333239120632336,0.0002868734923736572,
2026-02-02,53.61,230.05,4.291177019212833,4.293074780158156,4.2917572965565345,4.292017288794369,230.15173896427874,230.09038812255687,230.09676846398776,-0.0004421494197964176,-0.00017554695785502224,-0.00020327629075788664,0.0,0.0,53.61,230.05,4.291177019212833,4.292294156057935,4.2917572965565345,4.292017288794369,230.10988970626588,230.09038812255687,230.09676846398776,-0.00026029955215023295,-0.00017554695785502224,-0.00020327629075788664
2026-02-03,54.45,233.64,4.29090909090909,4.293074780158156,4.2918165661460055,4.291913907080126,233.7579217796116,233.6861847975033,233.70034137485342,-0.0005045883886887023,-0.00019765550981777104,-0.0002582331112748791,0.0,0.0,54.45,233.64,4.29090909090909,4.292294156057935,4.2918165661460055,4.291913907080126,233.71541679735455,233.6861847975033,233.70034137485342,-0.0003227385210424842,-0.00019765550981777104,-0.0002582331112748791
2026-02-04,54.99,236.02,4.292053100563739,4.293074780158156,4.291778756936324,4.292014221379634,236.076182160897,236.00699297236886,236.01234575033612,-0.00023801150394844796,5.511137213794733e-05,3.243103881950817e-05,0.0,0.0,54.99,236.02,4.292053100563739,4.292294156057935,4.291778756936324,4.292014221379634,236.03325564162583,236.00699297236886,236.01234575033612,-5.616163630218048e-05,5.511137213794733e-05,3.243103881950817e-05
2026-02-05,55.06,236.13,4.288594260806393,4.293074780158156,4.2914651355437625,4.291877733762059,236.37669739550807,236.305338356914,236.31830302916265,-0.0010442070738205694,-0.0007422745536960124,-0.0007971371171254398,0.0,0.0,55.06,236.13,4.288594260806393,4.292294156057935,4.2914651355437625,4.291877733762059,236.3337162325499,236.305338356914,236.31830302916265,-0.0008623572061744086,-0.0007422745536960124,-0.0007971371171254398
2026-02-06,55.78,239.32,4.290426676228038,4.293074780158156,4.29136016237509,4.291863482531241,239.46771123722192,239.3779252606311,239.40093998924763,-0.0006170218593395522,-0.00024201174835792227,-0.0003381510322933361,0.0,0.0,55.78,239.32,4.290426676228038,4.292294156057935,4.29136016237509,4.291863482531241,239.4241680249116,239.3779252606311,239.40093998924763,-0.00043517199169346876,-0.00024201174835792227,-0.0003381510322933361
2026-02-09,55.31,237.36,4.2914482010486354,4.293074780158156,4.2913756245070065,4.291828927409544,237.4499660905476,237.35513058096626,237.38296921880294,-0.00037895620584795826,2.051512041737665e-05,-9.676486145189349e-05,0.0,0.0,55.31,237.36,4.2914482010486354,4.292294156057935,4.2913756245070065,4.291828927409544,237.40678977156438,237.35513058096626,237.38296921880294,-0.0001971063382018077,2.051512041737665e-05,-9.676486145189349e-05
2026-02-10,54.97,235.81,4.28979443332727,4.293074780158156,4.291091869966585,4.291627218258297,235.9903206652938,235.89691807915014,235.9218361397026,-0.0007643940293199661,-0.0003685257807444968,-0.0004741513429029253,0.0,0.0,54.97,235.81,4.28979443332727,4.292294156057935,4.291091869966585,4.291627218258297,235.94740975850465,235.89691807915014,235.9218361397026,-0.0005825441616737324,-0.0003685257807444968,-0.0004741513429029253
2026-02-11,55.65,238.82,4.2914645103324345,4.293074780158156,4.290905498913938,4.291547787616134,238.90961151580134,238.79926256364044,238.82905469607422,-0.00037515579814297257,8.683668351765332e-05,-3.791359361560741e-05,0.0,0.0,55.65,238.82,4.2914645103324345,4.292294156057935,4.290905498913938,4.291547787616134,238.86616978462405,238.79926256364044,238.82905469607422,-0.00019330593049674406,8.683668351765332e-05,-3.791359361560741e-05
