date,XBI,IBB,XBI log rtn,IBB log rtn,XBI div,XBI div cumsum,IBB div,IBB div cumsum,XBI div adjustment,IBB div adjustment,XBI*,IBB*,IBB/XBI,IBB/XBI avg,IBB/XBI 10 dma,IBB/XBI 20 dma,XBI x avg,XBI x 10 dma,XBI x 20 dma,log diff XBI x avg / IBB,log diff XBI x 10 dma / IBB,log diff XBI x 20 dma / IBB,IBB*/XBI*,IBB*/XBI* avg,IBB*/XBI* 10 dma,IBB*/XBI* 20 dma,XBI* x avg,XBI* x 10 dma,XBI* x 20 dma,log diff XBI* x avg / IBB*,log diff XBI* x 10 dma / IBB*,log diff XBI* x 20 dma / IBB*
2026-07-29,147.91,188.53,-0.012563570137942449,-0.010500030514167983,0.0,0.138094,0.0,0.145592,0.0,0.0,147.91,188.53,1.2746264620377257,1.3022492118915743,1.2456293725146401,1.2288894054522888,192.61568093088275,183.3678823782832,181.2266845354875,0.021439767717960852,-0.027762724278340273,-0.039508497003748214,1.2746264620377257,1.3022759807794742,1.2456293725146401,1.2288894054522888,192.619640317092,183.36788237828324,181.22668453548755,0.021460323393886843,-0.027762724278340044,-0.03950849700374787
2026-07-30,151.46,189.96,0.023717583002398075,0.007556378262429444,0.0,0.138094,0.0,0.145592,0.0,0.0,151.46,189.96,1.2541925260794928,1.3022492118915743,1.246370993543642,1.2308772176393679,197.23866563309784,188.6630247610674,186.12758934980366,0.0376009724579296,-0.006851037718729203,-0.020381120887399774,1.2541925260794928,1.3022759807794742,1.246370993543642,1.2308772176393679,197.24272004885916,188.6630247610674,186.12758934980366,0.03762152813385546,-0.006851037718729203,-0.020381120887399774
2026-07-31,147.01,186.41,-0.0298209520098019,-0.018864974799767006,0.0,0.138094,0.0,0.145592,0.0,0.0,147.01,186.41,1.2680089789810218,1.3022492118915743,1.250158796666689,1.233296736761671,191.44365664018034,183.2289997608508,180.95125976516346,0.026644995247894876,-0.017211813530724873,-0.029720836943918503,1.2680089789810218,1.3022759807794742,1.2501587966666892,1.233296736761671,191.4475919343905,183.2289997608508,180.95125976516346,0.02666555092382068,-0.017211813530724873,-0.029720836943918503
2026-08-03,147.31,185.91,0.00203859815097221,-0.0026858632390283754,0.0,0.138094,0.0,0.145592,0.0,0.0,147.31,185.91,1.262032448577829,1.3022492118915743,1.2527831359990977,1.2356714143488237,191.8343314037478,184.16089233696994,181.67694229236176,0.03136945663789518,-0.009452895236276652,-0.023032618169401217,1.262032448577829,1.3022759807794742,1.2527831359990977,1.2356714143488237,191.83827472862433,184.16089233697,181.67694229236176,0.03139001231382129,-0.009452895236276317,-0.023032618169401217
2026-08-04,151.88,190.15,0.030551525536754567,0.02255054873214295,0.0,0.138094,0.0,0.145592,0.0,0.0,151.88,190.15,1.251975243613379,1.3022492118915743,1.255449916023866,1.2377862563488615,197.7856103020923,190.27270269554296,187.67377441129932,0.039370433442507,0.0006450861051593256,-0.0131080213145764,1.251975243613379,1.3022759807794742,1.255449916023866,1.2377862563488615,197.78967596078652,190.27270269554296,187.67377441129932,0.03939098911843287,0.0006450861051593256,-0.0131080213145764
2026-08-05,153.01,191.8,0.00741254337012045,0.008639928075069223,0.0,0.138094,0.0,0.145592,0.0,0.0,153.01,191.8,1.2535128422978892,1.3022492118915743,1.2578638522817924,1.2402238178354197,199.25715191152977,192.0963916508117,189.39367508393929,0.03814304873755823,0.0015441234465796447,-0.012625376743145341,1.2535128422978892,1.3022759807794742,1.2578638522817926,1.2402238178354197,199.26124781906734,192.0963916508117,189.39367508393929,0.03816360441348433,0.0015441234465796447,-0.012625376743145341
2026-08-06,154.5,192.97,0.009690817604078108,0.00608157395892652,0.0,0.138094,0.0,0.145592,0.0,0.0,154.5,192.97,1.2489967637540453,1.3022492118915743,1.2586224263777512,1.2426115669069786,201.1975032372482,194.33996517753693,191.61457985557234,0.04175229238270964,0.007074286819812408,-0.00704877848699812,1.2489967637540453,1.3022759807794742,1.2586224263777515,1.2426115669069788,201.20163903042877,194.33996517753695,191.61457985557234,0.04177284805863585,0.007074286819812628,-0.00704877848699812
2026-08-07,157.37,197.71,0.01840562427497298,0.024266574178524705,0.0,0.138094,0.0,0.145592,0.0,0.0,157.37,197.71,1.256338565164898,1.3022492118915743,1.2592297012887124,1.2450436621148557,204.93495847537704,198.0694112390667,195.54978228415123,0.03589134247915799,0.0018162204887785076,-0.010986322737196332,1.256338565164898,1.3022759807794742,1.2592297012887124,1.2450436621148557,204.93917109526586,198.06941123906674,195.54978228415126,0.03591189815508411,0.0018162204887787292,-0.010986322737196219
2026-08-10,158.03,200.02,0.004185167808239333,0.01161605096158081,0.0,0.138094,0.0,0.145592,0.0,0.0,158.03,200.02,1.2657090425868507,1.3022492118915743,1.2607391804859724,1.2473177842583607,205.7944429552255,198.9960696946552,196.75424992401065,0.028460459325816572,-0.005132287297031531,-0.016461873853852105,1.2657090425868507,1.3022759807794742,1.2607391804859722,1.2473177842583607,205.7986732425803,198.9960696946552,196.75424992401065,0.028481015001742497,-0.005132287297031531,-0.016461873853852105
2026-08-11,158.07,199.74,0.0002530844682915782,-0.0014008407333814205,0.0,0.138094,0.0,0.145592,0.0,0.0,158.07,199.74,1.26361738470298,1.3022492118915743,1.259901025779611,1.2498135457418211,205.84653292370115,199.28504225941765,197.16352215771906,0.03011438452748947,-0.0022803477954869496,-0.01298307467339543,1.26361738470298,1.3022759807794742,1.259901025779611,1.249813545741821,205.85076428181148,199.28504225941762,197.16352215771906,0.030134940203415506,-0.002280347795487061,-0.01298307467339543
2026-08-12,159.39,200.72,0.008316056241657386,0.0048943812431782715,0.0,0.138094,0.0,0.145592,0.0,0.0,159.39,200.72,1.259301085388042,1.3022492118915743,1.2583684881146426,1.2519989303146415,207.565501883398,200.8156244990122,199.20778105578884,0.033536059525968845,0.0004762939823297026,-0.007562496145506142,1.259301085388042,1.3022759807794742,1.2583684881146429,1.2519989303146413,207.56976857644037,200.8156244990122,199.20778105578881,0.03355661520189478,0.0004762939823297026,-0.007562496145506254
2026-08-13,156.86,198.94,-0.016000341346440964,-0.00890763033389897,0.0,0.138094,0.0,0.145592,0.0,0.0,156.86,198.94,1.2682646946321559,1.3022492118915743,1.259775704969909,1.2530733492567756,204.27081137731236,197.38768104566287,196.38855220915468,0.026443348513426796,-0.007833552722565348,-0.012908165643482357,1.2682646946321559,1.3022759807794742,1.259775704969909,1.2530733492567756,204.27501034506832,197.3876810456629,196.38855220915465,0.026463904189352613,-0.007833552722565125,-0.01290816564348247
2026-08-14,157.41,198.26,0.0035001785822096204,-0.0034239711195164528,0.0,0.138094,0.0,0.145592,0.0,0.0,157.41,198.26,1.2595133727209198,1.3022492118915743,1.2589261443438988,1.254542470505294,204.9870484438527,198.30129371931338,197.24627590650906,0.033367498215152815,0.00020825895071772493,-0.005126221125393633,1.2595133727209198,1.3022759807794742,1.2589261443438988,1.2545424705052939,204.99126213449702,198.30129371931338,197.24627590650906,0.03338805389107865,0.00020825895071772493,-0.005126221125393633
2026-08-17,159.53,201.93,0.01337812594617605,0.018341802085980182,0.0,0.138094,0.0,0.145592,0.0,0.0,159.53,201.93,1.26578073089701,1.3022492118915743,1.2593009725758169,1.2560420542874575,207.74781677306285,200.83648780718218,200.13716031970958,0.028403822075348778,-0.005430019193654839,-0.008918169598602161,1.26578073089701,1.3022759807794742,1.259300972575817,1.2560420542874573,207.75208721374952,200.83648780718218,200.13716031970952,0.028424377751274807,-0.005430019193654839,-0.008918169598602498
2026-08-18,160.11,203.56,0.0036290867010570836,0.008039699029900503,0.0,0.138094,0.0,0.145592,0.0,0.0,160.11,203.56,1.271375929048779,1.3022492118915743,1.261241041119357,1.2583454785716115,208.50312131596,201.62667871911407,201.10489331196484,0.02399320974650547,-0.00954293936267054,-0.012134172508251391,1.271375929048779,1.3022759807794742,1.261241041119357,1.2583454785716115,208.50740728260163,201.6266787191141,201.10489331196482,0.02401376542243147,-0.009542939362670429,-0.012134172508251504
2026-08-19,169.55,216.96,0.057286789557684466,0.06375220303139881,0.0,0.138094,0.0,0.145592,0.0,0.0,169.55,216.96,1.2796225302270716,1.3022492118915743,1.2638520099122752,1.2608579310970338,220.79635387621644,213.84341852178702,213.35247589181674,0.017527796272791083,-0.014468946695859998,-0.016767390349094316,1.2796225302270716,1.3022759807794742,1.263852009912275,1.2608579310970338,220.80089254115987,213.84341852178702,213.35247589181674,0.01754835194871701,-0.014468946695859998,-0.016767390349094316
2026-08-20,163.38,210.83,-0.03706909265792445,-0.028660883220128747,0.0,0.138094,0.0,0.145592,0.0,0.0,163.38,210.83,1.2904272248745257,1.3022492118915743,1.2679950560243234,1.2633087412010373,212.7614762388454,206.48814137946752,205.99896878263337,0.009119586834995318,-0.020809137513606135,-0.023180958664397375,1.2904272248745257,1.3022759807794742,1.2679950560243232,1.2633087412010373,212.76584973975048,206.4881413794675,205.99896878263337,0.009140142510921259,-0.02080913751360625,-0.023180958664397375
2026-08-21,165.73,213.56,0.014281182221729218,0.012865702100083334,0.0,0.138094,0.0,0.145592,0.0,0.0,165.73,213.56,1.288601942919206,1.3022492118915743,1.2712213937997539,1.265225547544233,215.8217618867906,210.1448206349111,209.3681576792479,0.010535066956641163,-0.016120908523545325,-0.01982360132755454,1.288601942919206,1.3022759807794742,1.271221393799754,1.265225547544233,215.82619829458224,210.14482063491107,209.3681576792479,0.010555622632567051,-0.01612090852354544,-0.01982360132755454
2026-08-24,164.17,212.53,-0.009457481829025728,-0.004834668761385837,0.0,0.138094,0.0,0.145592,0.0,0.0,164.17,212.53,1.2945726990314919,1.3022492118915743,1.274107759444218,1.267423469965095,213.79025311623974,208.69641622010556,207.71207814033673,0.005912253889001119,-0.01820251285579622,-0.02293027382403032,1.2945726990314919,1.3022759807794742,1.274107759444218,1.2674234699650953,213.79464776456626,208.69641622010562,207.71207814033673,0.005932809564927224,-0.01820251285579599,-0.02293027382403032
2026-08-25,169.1,216.4,0.029587779598107777,0.01804539210172682,0.0,0.138094,0.0,0.145592,0.0,0.0,169.1,216.4,1.2797161442933176,1.3022492118915743,1.275717635403252,1.2678093305914315,220.2103417308652,215.45162212201726,214.32130877109756,0.017454641385382042,-0.004392153943615657,-0.009652215133222643,1.2797161442933176,1.3022759807794742,1.2757176354032518,1.2678093305914315,220.21486834980908,215.45162212201726,214.3213087710976,0.017475197061308175,-0.004392153943615657,-0.00965221513322253
2026-08-26,168.39,215.23,-0.0042075382823170086,-0.005421323196238754,0.0,0.138094,0.0,0.145592,0.0,0.0,168.39,215.23,1.2781637864481263,1.3022492118915743,1.2776039055092603,1.2679861968119517,219.28574479042217,214.8180926255536,213.48641317829114,0.018668426299303893,-0.0019156345881912158,-0.008134031641599227,1.2781637864481263,1.3022759807794742,1.2776039055092603,1.2679861968119515,219.29025240345564,214.81809262555356,213.48641317829114,0.018688981975229894,-0.001915634588191327,-0.008134031641599227
2026-08-27,168.23,214.8,-0.0009506268911485432,-0.0019998611413780424,0.0,0.138094,0.0,0.145592,0.0,0.0,168.23,214.8,1.2768233965404507,1.3022492118915743,1.27845977570009,1.2691177403349996,219.07738491651952,214.93130502382286,213.3133178896746,0.0197176605495333,0.000611102921169922,-0.006945301742848053,1.2768233965404507,1.3022759807794742,1.27845977570009,1.2691177403349994,219.08188824653092,214.93130502382286,213.31331788967458,0.019738216225459352,0.000611102921169922,-0.006945301742848165
2026-08-28,162.38,208.95,-0.035392823296768655,-0.02761237374078536,0.0,0.138094,0.0,0.145592,0.0,0.0,162.38,208.95,1.2867964034979678,1.3022492118915743,1.2811880787777947,1.2700571115608468,211.4592270269538,207.5962983781806,206.07933867559723,0.0119372109935501,-0.0064996683094199325,-0.013833755049480093,1.2867964034979678,1.3022759807794742,1.2811880787777947,1.2700571115608468,211.463573758971,207.5962983781806,206.0793386755972,0.011957766669476065,-0.0064996683094199325,-0.013833755049480206
2026-08-31,162.5,209.05,0.0007387343354918858,0.0004784689086497922,0.0,0.138094,0.0,0.145592,0.0,0.0,162.5,209.05,1.2864615384615385,1.3022492118915743,1.2832561595342475,1.2712785660550323,211.6154969323808,208.19306280139165,206.3842806286376,0.01219747642039204,-0.004107622054867106,-0.012833586840439833,1.2864615384615385,1.3022759807794742,1.2832561595342473,1.2712785660550323,211.61984687666455,208.19306280139165,206.3842806286376,0.01221803209631827,-0.004107622054867106,-0.012833586840439833
2026-09-01,163.4,210.82,0.005523180656110287,0.008431231024469075,0.0,0.138094,0.0,0.145592,0.0,0.0,163.4,210.82,1.2902080783353733,1.3022492118915743,1.285139374462907,1.273190207791132,212.78752122308325,209.68405646789606,207.7269176933923,0.009289426052033586,-0.005402784005623796,-0.01478036743322329,1.2902080783353733,1.3022759807794742,1.285139374462907,1.273190207791132,212.79189525936607,209.68405646789603,207.7269176933923,0.009309981727959497,-0.0054027840056239075,-0.01478036743322329
2026-09-02,165.37,213.8,0.011984205236202444,0.014036309763901722,0.0,0.138094,0.0,0.145592,0.0,0.0,165.37,213.8,1.2928584386527182,1.3022492118915743,1.2864629653054718,1.2751574876088734,215.35295217050964,212.52349835493092,210.5474646624195,0.0072373215243342216,-0.005988435846252906,-0.015329885554346421,1.2928584386527182,1.3022759807794742,1.2864629653054718,1.2751574876088734,215.35737894150165,212.52349835493092,210.5474646624195,0.0072578772002601915,-0.005988435846252906,-0.015329885554346421
2026-09-03,164.38,213.81,-0.006004566941751164,4.6771590944259404e-05,0.0,0.138094,0.0,0.145592,0.0,0.0,164.38,213.81,1.3007056819564424,1.3022492118915743,1.2874908110136634,1.2777429335189932,214.06372545073697,211.46878223691346,209.6103878131466,0.001185982991638838,-0.011010384306483094,-0.01983725878584085,1.3007056819564424,1.3022759807794742,1.2874908110136631,1.2777429335189932,214.06812572052996,211.46878223691346,209.6103878131466,0.0012065386675650521,-0.011010384306483094,-0.01983725878584085
2026-09-04,163.81,211.92,-0.0034736011038139078,-0.008878925218074797,0.0,0.138094,0.0,0.145592,0.0,0.0,163.81,211.92,1.2936939136804835,1.3022492118915743,1.288000008089791,1.2796107009447726,213.32144339995878,210.9038697521482,209.30706993974627,0.006591307105899753,-0.004806408893755363,-0.012406437106024978,1.2936939136804835,1.3022759807794742,1.2880000080897909,1.2796107009447724,213.32582841148567,210.90386975214815,209.30706993974627,0.0066118627818259135,-0.004806408893755698,-0.012406437106024978
2026-09-08,161.93,207.33,-0.011543076531160485,-0.021897118192401508,0.0,0.138094,0.0,0.145592,0.0,0.0,161.93,207.33,1.2803680602729575,1.3022492118915743,1.2865795442139376,1.2803436518290778,210.87321488160262,208.56584130997987,207.20736080398703,0.016945348767140836,0.005943050277022267,-0.00059169190131919,1.2803680602729575,1.3022759807794742,1.2865795442139376,1.2803436518290778,210.87754956762026,208.56584130997985,207.207360803987,0.016965904443066747,0.005943050277022046,-0.0005916919013193011
2026-09-09,159.38,205.49,-0.01587285511577746,-0.008914355819633773,0.0,0.138094,0.0,0.145592,0.0,0.0,159.38,205.49,1.2893085707115073,1.3022492118915743,1.2875387868557566,1.281628211129504,207.5524793912791,205.05504775681737,204.06117122851842,0.009986849470997117,-0.00211890221691677,-0.00697756309295062,1.2893085707115073,1.3022759807794742,1.2875387868557566,1.2816282111295043,207.55674581663257,205.05504775681737,204.06117122851842,0.010007405146923156,-0.00211890221691677,-0.00697756309295062
2026-09-10,156.82,202.64,-0.016192637166826222,-0.01396636525835915,0.0,0.138094,0.0,0.145592,0.0,0.0,156.82,202.64,1.2921821196275984,1.3022492118915743,1.288940620173704,1.2832722628414819,204.21872140883667,201.91183255471975,200.98493606932882,0.0077605775625302735,-0.0035998760754508766,-0.008201045371567791,1.2921821196275984,1.3022759807794742,1.2889406201737037,1.283272262841482,204.22291930583714,201.91183255471975,200.98493606932885,0.007781133238456199,-0.0035998760754508766,-0.00820104537156768
2026-09-11,156.2,202.93,-0.003961413397190287,0.001430086295457861,0.0,0.138094,0.0,0.145592,0.0,0.0,156.2,202.93,1.299167733674776,1.3022492118915743,1.2911750538871363,1.284817414793613,203.41132689746388,201.33252487113253,200.44712745583945,0.0023690778698821466,-0.007903198270966987,-0.012310583480272804,1.299167733674776,1.3022759807794742,1.2911750538871363,1.2848174147936129,203.41550819775384,201.3325248711325,200.44712745583948,0.002389633545808178,-0.0079031982709671,-0.012310583480272579
2026-09-14,157.6,204.6,0.008922940018193248,0.008195761528648612,0.0,0.138094,0.0,0.145592,0.0,0.0,157.6,204.6,1.2982233502538072,1.3022492118915743,1.2923177485627204,1.2867529136702573,205.2344757941121,203.48918849261267,202.4872245714734,0.0030962563594267066,-0.005443977846637088,-0.010380057497031487,1.2982233502538072,1.3022759807794742,1.2923177485627202,1.2867529136702576,205.23869457084513,203.48918849261267,202.48722457147338,0.0031168120353526865,-0.005443977846637088,-0.010380057497031598
