date,ANGL,BNDX,BWX,CMF,CWB,EMB,FALN,IAGG,ICVT,IGOV,PFF,PFFD,VTEC,VWOB
2022-08-25,28.34,49.91,22.72,56.67,69.97,87.91,25.8,50.34,75.32,39.98,34.03,21.88,,63.25
2022-08-26,27.89,49.66,22.54,56.64,68.88,86.54,25.43,50.04,74.3,39.47,33.67,21.64,,62.45
2022-08-29,27.82,49.4,22.39,56.53,68.56,86.02,25.35,49.95,73.8,39.27,33.57,21.58,,62.12
2022-08-30,27.69,49.44,22.38,56.45,68.2,85.99,25.23,49.88,73.48,39.28,33.41,21.45,,62.13
2022-08-31,27.54,49.2,22.26,56.4,68.02,85.3,25.12,49.71,73.29,39.18,33.29,21.35,,61.62
2022-09-01,27.51,49.02,22.18,56.09,67.39,84.78,25.01,49.62,72.78,38.75,32.84,21.25,,61.25
2022-09-02,27.49,49.29,22.14,56.29,67.04,85.08,25.03,49.84,72.39,38.89,32.98,21.33,,61.37
2022-09-06,27.35,48.96,21.83,55.97,66.63,84.3,24.9,49.53,71.93,38.37,32.65,20.98,,60.74
2022-09-07,27.76,49.14,22.07,56.01,67.47,85.58,25.24,49.79,72.76,38.78,32.98,21.16,,61.7
2022-09-08,27.83,48.78,21.92,55.82,67.98,85.61,25.29,49.37,73.24,38.33,32.83,21.04,,61.84
2022-09-09,27.85,48.71,21.97,56.02,68.71,86.13,25.33,49.43,74.27,38.71,33.14,21.24,,62.08
2022-09-12,27.91,48.93,22.08,55.95,69.25,86.1,25.41,49.53,74.65,38.93,33.39,21.42,,62.05
2022-09-13,27.35,48.82,21.81,55.8,67.94,84.78,24.89,49.38,73.16,38.3,32.91,21.17,,61.15
2022-09-14,27.37,48.91,21.96,55.63,68.08,84.72,24.94,49.58,73.47,38.53,33.01,21.16,,61.06
2022-09-15,27.25,48.8,21.78,55.59,67.7,84.66,24.86,49.38,73.16,38.32,32.78,21.02,,61.03
2022-09-16,27.37,48.81,21.82,55.5,67.01,84.2,24.92,49.38,72.5,38.47,32.66,21.05,,60.72
2022-09-19,27.39,48.72,21.78,55.45,67.01,84.5,24.96,49.25,72.51,38.3,32.69,21.0,,60.89
2022-09-20,27.14,48.42,21.58,55.19,66.36,83.72,24.72,49.0,71.94,37.86,32.36,20.77,,60.42
2022-09-21,26.99,48.5,21.54,55.34,65.72,83.48,24.58,49.1,71.07,37.6,32.43,20.88,,60.32
2022-09-22,26.86,48.3,21.46,55.13,64.84,82.92,24.47,48.92,70.2,37.49,32.04,20.67,,59.76
2022-09-23,26.53,48.06,21.1,54.94,63.79,81.92,24.17,48.64,68.78,36.81,31.63,20.36,,59.15
2022-09-26,26.25,47.53,20.6,54.51,63.52,79.99,23.97,48.21,68.64,36.14,31.4,20.36,,57.88
2022-09-27,26.2,47.32,20.48,54.3,63.53,78.71,23.92,47.99,69.05,35.91,31.51,20.35,,56.9
2022-09-28,26.62,47.85,21.03,54.35,64.35,80.6,24.27,48.5,69.8,36.71,31.94,20.64,,58.27
2022-09-29,26.43,47.58,20.96,54.4,63.61,79.58,24.08,48.06,69.32,36.59,31.7,20.51,,57.53
2022-09-30,26.23,47.73,20.83,54.22,63.3,79.4,23.9,48.33,68.9,36.61,31.67,20.51,,57.49
2022-10-03,26.46,48.08,21.13,54.44,64.14,80.23,24.08,48.81,69.7,37.18,31.89,20.69,,58.06
2022-10-04,26.84,48.22,21.43,54.88,65.73,81.74,24.4,48.85,71.32,37.81,32.18,20.79,,59.08
2022-10-05,26.75,47.88,21.16,54.85,65.68,80.58,24.34,48.56,71.24,37.15,31.81,20.46,,58.32
2022-10-06,26.62,47.77,21.0,54.97,65.67,80.27,24.27,48.46,71.36,36.69,31.6,20.33,,58.06
2022-10-07,26.33,47.47,20.79,54.98,64.85,79.19,23.99,48.24,70.46,36.31,31.31,20.15,,57.32
2022-10-10,25.95,47.29,20.62,54.88,64.35,78.96,23.73,48.13,69.96,36.14,31.09,20.0,,57.25
2022-10-11,26.13,47.09,20.51,55.01,63.72,78.9,23.79,47.95,69.45,35.86,30.98,19.91,,57.18
2022-10-12,26.17,47.13,20.47,55.04,63.42,78.62,23.84,47.97,69.28,35.81,30.74,19.73,,57.01
2022-10-13,26.17,47.25,20.64,54.94,63.57,78.38,23.85,48.12,69.31,36.19,30.7,19.7,,56.83
2022-10-14,26.03,47.1,20.42,54.8,62.9,77.8,23.73,47.86,68.54,35.72,30.6,19.6,,56.46
2022-10-17,26.36,47.27,20.55,54.93,63.76,78.23,23.98,48.07,69.48,36.14,30.69,19.62,,56.71
2022-10-18,26.51,47.36,20.65,55.04,64.37,79.06,24.09,48.28,69.86,36.28,30.75,19.67,,57.23
2022-10-19,26.3,47.12,20.49,54.84,64.03,77.88,23.94,48.05,69.36,35.84,30.55,19.58,,56.52
2022-10-20,26.07,46.98,20.39,54.67,63.66,77.09,23.7,47.89,69.13,35.71,30.13,19.24,,55.88
2022-10-21,26.27,47.08,20.57,54.22,64.07,77.94,23.88,47.91,69.48,36.11,30.01,19.18,,56.51
2022-10-24,26.31,47.3,20.52,54.05,64.07,77.89,23.88,48.04,69.46,36.23,30.1,19.21,,56.48
2022-10-25,26.55,47.66,20.89,53.99,64.81,79.24,24.09,48.55,70.27,36.91,30.5,19.49,,57.44
2022-10-26,26.58,47.8,21.13,54.05,64.92,79.76,24.12,48.56,70.46,37.4,30.61,19.53,,57.66
2022-10-27,26.77,48.23,21.16,54.07,64.81,79.94,24.29,48.98,70.37,37.55,30.61,19.47,,57.88
2022-10-28,26.91,48.0,21.1,54.09,65.32,80.14,24.44,48.94,70.8,37.38,30.8,19.67,,57.96
2022-10-31,26.54,47.94,20.85,54.03,65.09,78.9,24.12,48.76,70.57,36.93,30.51,19.63,,57.23
2022-11-01,26.56,47.91,20.95,54.15,65.4,80.03,24.11,48.86,70.56,37.02,30.25,19.36,,57.81
2022-11-02,26.28,47.85,20.86,54.25,64.21,79.42,23.93,48.74,69.37,36.75,30.17,19.3,,57.41
2022-11-03,26.23,47.7,20.66,54.15,63.94,79.14,23.9,48.59,69.16,36.33,30.02,19.17,,57.33
2022-11-04,26.39,47.67,21.02,54.12,64.21,80.41,24.0,48.65,69.55,37.01,29.95,19.04,,58.07
2022-11-07,26.44,47.51,20.94,54.12,64.33,80.38,24.02,48.31,69.66,37.02,30.11,19.12,,58.13
2022-11-08,26.5,47.68,21.25,54.41,64.57,80.94,24.03,48.61,69.72,37.31,30.57,19.47,,58.5
2022-11-09,26.12,47.96,21.13,54.47,63.68,79.85,23.77,48.81,68.53,37.29,30.31,19.35,,57.73
2022-11-10,26.94,48.6,21.93,55.19,65.68,83.52,24.4,49.45,70.82,38.63,31.67,20.21,,60.18
2022-11-11,27.02,48.33,22.15,55.2,66.22,83.5,24.49,49.17,71.17,39.02,31.85,20.39,,60.09
2022-11-14,26.78,48.18,22.02,55.04,65.87,82.79,24.31,49.02,70.96,38.74,31.43,20.12,,59.64
2022-11-15,27.02,48.46,22.24,55.4,66.75,84.35,24.5,49.3,71.94,39.05,31.86,20.46,,60.88
2022-11-16,26.98,48.7,22.3,55.69,66.25,84.35,24.53,49.52,71.24,39.43,31.8,20.45,,60.78
2022-11-17,26.91,48.68,22.06,55.82,65.8,83.59,24.41,49.51,70.87,39.23,31.58,20.33,,60.21
2022-11-18,26.99,48.5,22.04,55.86,65.98,83.59,24.47,49.45,71.02,39.09,31.58,20.36,,60.22
2022-11-21,26.91,48.56,21.89,55.85,65.71,83.6,24.46,49.5,70.5,38.74,31.54,20.33,,60.32
2022-11-22,27.19,48.67,22.12,56.03,65.98,84.47,24.66,49.63,70.89,39.11,31.7,20.3,,60.95
2022-11-23,27.24,49.01,22.38,56.19,66.2,85.02,24.71,49.78,71.24,39.64,31.85,20.42,,61.22
2022-11-25,27.2,48.96,22.43,56.25,66.2,85.41,24.7,49.64,71.17,39.62,31.93,20.5,,61.49
2022-11-28,26.92,48.78,22.23,56.29,65.74,85.07,24.52,49.67,70.76,39.31,31.77,20.43,,61.26
2022-11-29,27.1,48.92,22.26,56.46,65.76,85.46,24.61,49.71,70.73,39.38,31.4,20.17,,61.65
2022-11-30,27.48,49.05,22.52,56.66,66.64,86.43,24.97,49.91,71.74,39.86,31.85,20.48,,62.34
2022-12-01,27.41,49.27,22.96,56.64,67.01,87.8,24.9,50.1,72.05,40.56,32.15,20.75,,63.15
2022-12-02,27.42,49.31,22.93,56.69,67.0,87.43,24.96,50.02,72.07,40.61,32.28,20.86,,62.8
2022-12-05,27.2,49.15,22.65,56.6,66.33,86.09,24.75,49.91,71.29,40.14,31.75,20.4,,61.99
2022-12-06,27.16,49.31,22.67,56.74,65.76,85.62,24.74,50.18,70.84,40.16,31.66,20.28,,61.72
2022-12-07,27.33,49.45,22.86,56.91,65.73,86.86,24.86,50.14,70.91,40.39,31.72,20.39,,62.52
2022-12-08,27.32,49.27,22.8,56.74,66.08,86.7,24.88,49.98,71.1,40.34,31.58,20.24,,62.49
2022-12-09,27.32,49.07,22.69,56.7,65.77,86.1,24.79,49.79,70.81,40.18,31.28,20.06,,62.21
2022-12-12,27.45,49.06,22.64,56.6,66.19,86.42,24.93,49.79,71.25,40.03,31.4,20.07,,62.34
2022-12-13,27.75,49.07,22.86,56.9,66.59,87.25,25.22,49.88,71.94,40.52,31.72,20.3,,62.88
2022-12-14,27.61,49.06,22.9,56.87,66.53,87.12,25.12,49.79,71.73,40.63,31.71,20.26,,62.82
2022-12-15,27.55,48.76,22.55,56.81,65.45,86.32,24.94,48.59,70.51,39.93,31.24,20.13,,62.62
2022-12-16,27.48,48.7,22.51,56.76,65.29,85.87,24.84,48.41,70.31,39.73,31.23,20.23,,62.25
2022-12-19,27.33,48.51,22.4,56.59,64.55,85.4,24.73,48.28,69.88,39.56,31.13,20.11,,61.92
2022-12-20,27.25,48.15,22.52,56.43,64.64,84.97,24.68,48.02,69.8,39.56,31.01,20.07,,61.63
2022-12-21,27.45,48.15,22.55,56.38,65.0,86.08,24.85,48.09,70.2,39.43,31.08,20.07,,62.45
2022-12-22,27.28,48.04,22.47,56.33,64.57,85.64,24.71,48.06,69.7,39.28,30.75,19.89,,62.0
2022-12-23,27.38,47.72,22.45,56.36,64.61,85.18,24.81,47.91,69.6,39.27,30.74,19.81,,61.44
2022-12-27,27.04,47.54,22.3,56.26,64.25,84.67,24.54,47.74,69.43,39.02,30.56,19.65,,61.19
2022-12-28,26.64,47.52,22.18,56.18,63.71,84.36,24.23,47.71,68.84,38.85,30.35,19.42,,60.85
2022-12-29,27.06,47.61,22.62,56.28,64.35,85.01,24.61,47.83,69.34,39.14,30.45,19.38,,61.35
2022-12-30,27.02,47.43,22.43,56.11,64.34,84.59,24.61,47.55,69.47,39.15,30.53,19.37,,60.98
2023-01-03,27.06,47.85,22.38,56.36,64.11,84.96,24.63,47.9,69.32,39.05,30.68,19.5,,61.29
2023-01-04,27.34,48.05,22.64,56.57,64.83,86.0,24.88,48.18,69.98,39.39,31.33,19.94,,61.93
2023-01-05,27.25,47.99,22.39,56.59,64.52,85.22,24.84,48.12,69.42,39.12,31.46,20.14,,61.51
2023-01-06,27.61,48.3,22.78,56.77,64.99,86.73,25.13,48.36,70.13,39.79,31.92,20.49,,62.46
2023-01-09,27.75,48.18,22.89,56.9,65.46,86.56,25.25,48.16,70.49,39.95,31.95,20.46,,62.42
2023-01-10,27.74,48.11,22.78,56.96,65.94,86.02,25.23,48.17,70.86,39.9,32.03,20.53,,62.04
2023-01-11,27.93,48.48,23.0,57.14,66.26,87.0,25.39,48.5,70.54,40.21,32.3,20.73,,62.54
2023-01-12,28.11,48.64,23.24,57.36,66.71,88.03,25.59,48.57,71.33,40.74,32.44,20.79,,63.26
2023-01-13,28.04,48.52,23.29,57.31,67.07,87.82,25.54,48.49,71.96,40.69,32.53,20.88,,63.08
2023-01-17,27.97,48.71,23.32,57.43,67.28,87.91,25.48,48.69,72.23,40.79,32.86,21.06,,63.21
2023-01-18,28.07,48.99,23.46,57.61,67.08,88.95,25.58,48.94,71.87,41.0,32.87,21.12,,63.98
2023-01-19,27.91,48.94,23.5,57.65,66.68,88.7,25.42,48.83,71.62,41.05,32.87,21.2,,63.8
2023-01-20,27.94,48.71,23.5,57.57,67.3,88.5,25.42,48.66,72.47,40.84,32.95,21.25,,63.66
2023-01-23,27.92,48.59,23.28,57.47,67.88,88.45,25.41,48.55,72.95,40.77,33.21,21.38,,63.62
2023-01-24,27.92,48.8,23.39,57.67,67.82,88.84,25.41,48.74,72.97,40.97,33.14,21.3,,64.03
2023-01-25,27.94,48.84,23.55,57.58,67.7,88.78,25.44,48.78,72.9,41.09,33.17,21.36,,63.9
2023-01-26,27.98,48.71,23.43,57.51,67.9,88.78,25.46,48.68,73.17,40.87,33.35,21.49,,63.94
2023-01-27,27.94,48.61,23.31,57.49,68.32,88.61,25.44,48.56,73.56,40.69,33.39,21.4,,63.78
2023-01-30,27.85,48.41,23.14,57.47,67.83,87.48,25.35,48.43,73.19,40.33,33.4,21.52,,63.06
2023-01-31,28.07,48.55,23.23,57.54,68.21,87.91,25.55,48.52,73.71,40.59,33.6,21.62,,63.44
2023-02-01,28.22,48.64,23.47,57.63,68.67,89.26,25.7,48.63,74.13,41.09,33.6,21.76,,64.18
2023-02-02,28.29,49.09,23.65,57.63,69.54,89.55,25.76,48.97,75.11,41.15,33.81,21.88,,64.37
2023-02-03,28.05,48.78,23.08,57.47,69.09,88.32,25.6,48.84,74.51,40.38,33.46,21.48,,63.6
2023-02-06,27.94,48.58,22.81,57.25,68.56,87.07,25.47,48.71,74.31,39.9,33.17,21.29,,62.74
2023-02-07,28.07,48.46,22.91,57.29,68.8,87.15,25.63,48.52,74.69,39.84,33.11,21.3,,62.8
2023-02-08,27.98,48.56,22.89,57.23,68.87,87.1,25.5,48.56,74.56,39.88,33.13,21.35,,62.73
2023-02-09,27.77,48.47,22.85,57.16,68.46,86.53,25.35,48.65,74.16,40.08,32.89,21.22,,62.36
2023-02-10,27.63,48.35,22.77,57.11,68.23,85.86,25.22,48.43,73.92,39.67,32.89,21.08,,61.85
2023-02-13,27.64,48.43,22.8,57.15,68.81,86.1,25.22,48.47,74.31,39.84,33.13,21.24,,62.02
2023-02-14,27.63,48.29,22.78,57.08,68.91,86.15,25.23,48.34,74.36,39.76,33.17,21.3,,62.03
2023-02-15,27.61,48.2,22.51,56.82,69.22,85.9,25.16,48.27,74.87,39.31,33.23,21.32,,61.82
2023-02-16,27.38,48.1,22.49,56.49,68.64,85.34,24.99,48.23,74.3,38.94,32.96,21.09,,61.48
2023-02-17,27.54,48.2,22.55,56.23,68.31,85.37,25.11,48.34,73.59,39.29,32.9,21.02,,61.45
2023-02-21,27.13,47.81,22.31,55.99,67.46,84.08,24.78,47.96,73.08,38.76,32.1,20.5,,60.51
2023-02-22,27.26,47.88,22.19,55.97,67.55,84.41,24.88,48.1,73.26,38.66,32.48,20.75,,60.91
2023-02-23,27.43,48.04,22.33,56.14,67.68,85.76,25.06,48.19,73.4,38.84,32.73,20.99,,61.77
2023-02-24,27.31,47.89,22.07,55.88,67.15,85.17,24.93,48.09,72.65,38.41,32.56,20.82,,61.36
2023-02-27,27.44,47.78,22.13,56.04,67.22,85.6,25.01,48.03,72.89,38.49,32.62,20.92,,61.68
2023-02-28,27.38,47.76,22.11,56.16,67.05,85.24,24.99,47.94,72.91,38.4,32.7,20.91,,61.44
2023-03-01,27.24,47.54,22.1,55.81,67.01,84.3,24.82,47.81,72.93,38.46,32.36,20.82,,60.72
2023-03-02,27.26,47.52,21.97,55.84,67.26,83.99,24.83,47.74,73.22,38.16,32.23,20.68,,60.59
2023-03-03,27.53,47.67,22.11,55.93,67.77,85.28,25.03,47.95,73.73,38.47,32.5,20.72,,61.29
2023-03-06,27.55,47.65,22.17,55.9,67.62,84.94,25.04,47.83,73.45,38.43,32.54,20.75,,61.1
2023-03-07,27.35,47.7,21.92,55.98,67.41,84.59,24.86,47.95,73.31,38.14,32.27,20.66,,61.04
2023-03-08,27.3,47.78,21.94,56.03,67.41,84.19,24.83,48.09,73.1,38.24,32.28,20.56,,60.74
2023-03-09,27.11,47.83,22.0,56.25,66.54,84.21,24.66,48.09,72.29,38.43,31.71,20.19,,60.71
2023-03-10,27.22,48.3,22.31,56.59,65.68,85.0,24.75,48.45,71.18,38.98,31.18,19.88,,61.23
2023-03-13,27.19,48.92,22.79,56.68,65.04,84.86,24.65,48.82,70.43,39.82,30.0,19.01,,61.02
2023-03-14,27.35,48.63,22.68,56.56,65.02,84.63,24.79,48.44,70.26,39.57,30.73,19.47,,61.15
2023-03-15,27.25,48.98,22.71,56.91,64.87,84.94,24.71,48.9,70.16,39.56,30.12,19.17,,61.22
2023-03-16,27.35,48.74,22.66,56.9,65.47,84.58,24.8,48.74,71.08,39.55,30.91,19.81,,61.0
2023-03-17,27.22,49.09,23.03,57.11,64.99,84.2,24.69,49.06,70.62,40.03,30.18,19.2,,61.03
2023-03-20,27.14,49.05,22.99,56.85,65.14,84.21,24.55,49.04,70.69,40.27,29.86,18.95,,60.85
2023-03-21,27.41,48.81,22.95,56.79,65.88,84.81,24.77,48.79,71.26,40.04,30.37,19.35,,61.3
2023-03-22,27.45,48.94,23.24,57.0,65.49,85.55,24.82,48.98,70.77,40.44,30.26,19.35,,61.85
2023-03-23,27.31,49.22,23.23,56.98,65.52,85.86,24.7,49.07,71.02,40.61,29.92,19.06,,61.97
2023-03-24,27.29,49.23,23.11,57.09,65.39,85.39,24.68,49.08,70.95,40.34,30.05,19.15,,61.65
2023-03-27,27.19,48.89,23.03,57.04,65.57,85.03,24.55,48.92,71.08,40.18,30.29,19.35,,61.41
2023-03-28,27.21,48.86,23.12,57.21,65.54,84.73,24.53,48.92,71.3,40.4,30.45,19.4,,61.18
2023-03-29,27.52,48.84,23.03,57.17,66.04,85.14,24.79,48.83,71.6,40.23,30.7,19.61,,61.44
2023-03-30,27.68,48.79,23.09,57.35,66.37,85.73,24.96,48.82,71.9,40.34,30.94,19.72,,61.87
2023-03-31,28.02,48.92,23.12,57.42,67.07,86.28,25.27,48.95,72.62,40.21,31.22,19.86,,62.31
2023-04-03,27.88,48.93,23.21,57.31,66.86,86.24,25.14,49.09,72.32,40.54,31.16,19.96,,62.21
2023-04-04,27.77,48.95,23.24,57.46,66.53,86.36,25.13,49.03,72.0,40.66,30.96,19.88,,62.26
2023-04-05,27.71,49.05,23.19,57.64,66.25,86.18,25.03,49.17,71.78,40.64,30.91,19.7,,62.19
2023-04-06,27.82,49.01,23.17,57.69,66.3,86.09,25.11,49.21,71.78,40.6,31.08,19.83,,62.13
2023-04-10,27.81,48.83,22.94,57.66,66.52,85.64,25.1,49.0,71.96,40.18,31.05,19.73,,61.85
2023-04-11,27.88,48.77,22.96,57.77,66.77,85.73,25.16,48.92,72.16,40.19,31.26,19.88,,61.9
2023-04-12,27.85,48.78,23.09,57.9,66.64,85.98,25.17,48.89,72.08,40.37,31.24,19.9,,62.1
2023-04-13,27.96,48.77,23.2,57.71,67.06,86.07,25.33,48.87,72.52,40.54,31.38,19.98,,62.16
2023-04-14,27.91,48.55,22.97,57.54,66.87,85.89,25.28,48.75,72.23,40.19,31.36,20.0,,62.07
2023-04-17,27.86,48.43,22.84,57.48,67.13,85.34,25.22,48.69,72.6,39.95,31.27,19.91,,61.65
2023-04-18,27.87,48.49,22.91,57.03,67.02,85.32,25.22,48.66,72.56,39.96,31.32,20.0,,61.68
2023-04-19,27.78,48.43,22.8,56.88,66.84,84.91,25.19,48.63,72.39,39.84,31.41,20.0,,61.49
2023-04-20,27.76,48.6,22.88,56.91,66.68,84.81,25.16,48.76,72.05,39.92,31.37,19.96,,61.46
2023-04-21,27.77,48.5,22.85,56.95,66.62,84.82,25.21,48.72,72.06,39.96,31.46,20.08,,61.39
2023-04-24,27.86,48.46,22.91,57.11,66.74,85.05,25.24,48.7,72.01,39.96,31.45,20.1,,61.5
2023-04-25,27.76,48.84,22.99,57.31,65.86,85.57,25.18,49.04,71.17,40.14,31.08,19.75,,61.81
2023-04-26,27.64,48.68,22.99,57.08,65.75,85.34,25.05,49.01,71.12,40.26,30.93,19.66,,61.63
2023-04-27,27.67,48.56,22.95,57.01,65.81,85.36,25.07,48.77,71.3,40.09,31.18,19.85,,61.63
2023-04-28,27.75,48.95,23.03,57.22,66.03,86.15,25.17,49.14,71.37,40.41,31.37,19.93,,62.17
2023-05-01,27.46,48.66,22.75,56.9,66.05,84.95,24.88,48.88,71.34,39.88,30.96,19.69,,61.24
2023-05-02,27.47,49.07,23.01,57.04,65.5,85.31,24.93,49.23,70.74,40.33,30.48,19.41,,61.59
2023-05-03,27.46,49.03,23.12,57.12,65.5,85.58,24.91,49.25,70.7,40.54,30.0,18.95,,61.79
2023-05-04,27.31,49.04,23.17,57.16,65.49,85.15,24.75,49.27,70.61,40.68,29.33,18.48,,61.46
2023-05-05,27.43,48.85,23.13,57.21,66.07,85.39,24.89,49.14,71.38,40.51,29.76,18.82,,61.63
2023-05-08,27.4,48.74,23.03,57.09,66.2,85.05,24.87,49.05,71.71,40.32,29.79,18.83,,61.41
2023-05-09,27.33,48.71,22.97,57.08,66.16,85.01,24.82,48.98,71.64,40.18,29.71,18.78,,61.3
2023-05-10,27.45,48.89,23.13,57.21,66.34,85.48,24.93,49.18,71.97,40.55,29.89,18.93,,61.7
2023-05-11,27.44,49.09,23.11,57.23,66.33,85.75,24.91,49.35,71.91,40.42,29.72,18.79,,62.0
2023-05-12,27.29,48.91,22.82,57.11,66.31,85.21,24.78,49.27,71.82,40.06,29.77,18.84,,61.53
2023-05-15,27.29,48.9,22.92,57.1,66.58,84.84,24.78,49.22,72.11,40.01,29.71,18.78,,61.16
2023-05-16,27.12,48.82,22.83,56.96,66.18,84.51,24.64,49.1,71.76,39.9,29.43,18.6,,60.95
2023-05-17,27.21,48.81,22.77,56.96,66.42,84.52,24.72,49.13,72.17,39.82,30.02,19.0,,60.89
2023-05-18,27.21,48.58,22.49,56.65,66.58,84.18,24.72,48.87,72.32,39.24,30.02,19.0,,60.66
2023-05-19,27.22,48.57,22.62,56.37,66.53,84.17,24.75,48.89,72.26,39.37,30.0,18.95,,60.7
2023-05-22,27.35,48.58,22.54,56.29,66.73,84.16,24.88,48.87,72.53,39.42,30.19,19.07,,60.66
2023-05-23,27.27,48.54,22.47,56.12,66.48,84.26,24.83,48.86,72.19,39.22,30.11,19.02,,60.73
2023-05-24,27.13,48.46,22.38,56.03,66.39,84.12,24.67,48.79,72.05,39.01,30.13,19.01,,60.6
2023-05-25,27.09,48.28,22.22,56.13,66.33,83.9,24.69,48.66,71.99,38.66,29.96,19.01,,60.43
2023-05-26,27.25,48.38,22.26,56.3,66.64,84.25,24.82,48.73,72.35,38.76,30.14,19.05,,60.66
2023-05-30,27.37,48.76,22.47,56.47,66.9,84.89,24.91,49.04,72.4,39.11,30.33,19.19,,61.12
2023-05-31,27.35,48.95,22.4,56.6,66.86,84.78,24.91,49.2,72.41,39.19,30.46,19.28,,61.12
2023-06-01,27.35,48.93,22.6,56.68,67.03,84.99,24.92,49.33,72.77,39.57,30.46,19.44,,61.15
2023-06-02,27.39,48.74,22.45,56.53,67.6,84.86,25.0,49.11,73.52,39.19,30.89,19.74,,61.08
2023-06-05,27.42,48.64,22.47,56.71,67.94,85.14,25.0,49.14,73.89,39.15,30.77,19.54,,61.39
2023-06-06,27.43,48.73,22.45,56.77,68.3,85.29,25.03,49.09,74.31,39.23,30.93,19.59,,61.48
2023-06-07,27.33,48.52,22.37,56.61,68.16,84.79,24.93,48.89,74.24,38.96,30.84,19.48,,61.09
2023-06-08,27.49,48.64,22.54,56.72,68.42,85.27,25.08,49.08,74.29,39.38,30.8,19.45,,61.43
2023-06-09,27.49,48.69,22.58,56.68,68.31,85.17,25.07,49.07,74.19,39.44,30.71,19.44,,61.28
2023-06-12,27.49,48.76,22.56,56.74,68.68,85.64,25.08,49.16,74.63,39.46,30.69,19.34,,61.62
2023-06-13,27.45,48.57,22.53,56.63,69.1,85.51,25.05,48.96,75.14,39.36,30.67,19.3,,61.55
2023-06-14,27.49,48.55,22.61,56.81,69.05,85.69,25.09,49.03,75.18,39.4,30.5,19.17,,61.74
2023-06-15,27.62,48.59,22.77,56.91,69.44,86.13,25.21,49.03,75.48,39.76,30.64,19.26,,61.97
2023-06-16,27.55,48.64,22.67,56.89,69.43,85.79,25.17,48.99,75.45,39.76,30.59,19.26,,61.84
2023-06-20,27.53,48.76,22.69,56.97,69.39,85.83,25.14,49.25,75.2,39.77,30.47,19.16,,61.8
2023-06-21,27.55,48.77,22.77,56.97,69.4,86.28,25.14,49.16,75.37,40.0,30.53,19.19,,62.1
2023-06-22,27.47,48.58,22.56,56.89,69.27,85.95,25.06,48.96,75.4,39.69,30.46,19.14,,61.89
2023-06-23,27.4,48.83,22.56,56.99,68.79,86.05,25.02,49.21,74.85,39.63,30.45,19.18,,61.96
2023-06-26,27.47,48.96,22.63,57.0,68.79,86.32,25.08,49.35,74.95,39.85,30.59,19.29,,62.17
2023-06-27,27.53,48.9,22.71,57.02,69.2,86.32,25.11,49.25,75.38,39.79,30.64,19.29,,62.1
2023-06-28,27.63,49.01,22.57,57.03,69.49,86.38,25.23,49.36,75.65,39.72,30.69,19.32,,62.2
2023-06-29,27.57,48.81,22.41,56.87,69.64,85.92,25.19,49.13,75.87,39.34,30.65,19.23,,61.84
2023-06-30,27.77,48.88,22.55,56.95,69.95,86.54,25.37,49.29,76.36,39.59,30.93,19.39,,62.27
2023-07-03,27.61,48.67,22.44,56.81,70.35,86.36,25.23,49.23,76.69,39.5,31.05,19.58,,62.05
2023-07-05,27.52,48.56,22.37,56.78,70.38,85.92,25.17,48.94,76.82,39.25,30.9,19.45,,61.9
2023-07-06,27.35,48.31,22.21,56.63,69.59,84.69,25.05,48.8,75.66,39.03,30.43,19.05,,60.95
2023-07-07,27.33,48.23,22.41,56.6,69.72,84.59,25.03,48.81,76.07,39.24,30.58,19.13,,60.86
2023-07-10,27.47,48.2,22.47,56.65,70.32,84.95,25.11,48.82,76.71,39.34,30.65,19.2,,61.13
2023-07-11,27.58,48.23,22.51,56.69,70.66,85.49,25.23,48.76,77.07,39.42,30.82,19.32,,61.54
2023-07-12,27.79,48.45,22.87,56.78,70.82,86.51,25.42,49.03,77.23,40.05,30.93,19.37,,62.12
2023-07-13,27.91,48.72,23.13,56.99,71.31,87.45,25.54,49.23,77.73,40.67,31.03,19.42,,62.84
2023-07-14,27.75,48.61,23.09,56.95,70.95,86.94,25.38,49.1,77.42,40.45,30.84,19.27,,62.37
2023-07-17,27.83,48.66,23.11,56.95,71.5,87.07,25.45,49.24,77.87,40.53,30.62,19.11,,62.57
2023-07-18,27.86,48.87,23.19,57.07,71.61,87.5,25.46,49.38,78.06,40.71,30.79,19.2,,62.67
2023-07-19,27.89,48.9,23.11,57.2,71.66,87.26,25.47,49.48,78.18,40.63,30.94,19.34,,62.66
2023-07-20,27.71,48.7,22.92,57.09,71.09,86.73,25.29,49.29,77.41,40.28,30.82,19.28,,62.26
2023-07-21,27.72,48.82,22.88,57.12,71.21,87.0,25.33,49.34,77.52,40.17,30.88,19.3,,62.34
2023-07-24,27.7,48.81,22.89,57.2,71.21,87.17,25.31,49.39,77.5,39.99,30.94,19.31,,62.49
2023-07-25,27.69,48.81,22.9,57.09,71.23,87.06,25.29,49.38,77.55,40.09,30.96,19.32,,62.5
2023-07-26,27.86,48.84,22.99,57.2,71.27,87.34,25.44,49.33,77.65,40.19,31.16,19.48,,62.58
2023-07-27,27.65,48.68,22.76,56.97,71.05,86.51,25.29,49.18,77.37,39.67,30.92,19.3,,62.12
2023-07-28,27.77,48.78,22.78,56.96,71.69,87.56,25.4,49.33,78.07,39.78,31.02,19.37,,62.79
